ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
7,2019-11-17,101,101,microtrip,,,,,,12.0,,15.0,,,,,,16.0,,,,21.0,,,,,,
7,2019-11-17,101,110,microtrip,,,,,,,,,,,,,,,,,,,,,,,,11.0
7,2019-11-17,101,111,microtrip,,,,,,,,,,,11.0,,,,,,,,,,,,,10.0
7,2019-11-17,101,125,microtrip,10.0,,,,,,10.0,,,11.0,,,,,16.0,,,,,,,,12.0,15.0
7,2019-11-17,101,130,microtrip,,,,,13.0,,,,,,,14.0,,,,,,,,,,,,
7,2019-11-17,101,131,microtrip,,,,,,,,,,,10.0,,,11.0,,,,13.0,,,,,10.0,
7,2019-11-17,101,136,microtrip,,,,,,,10.0,,,,,,,,,,,11.0,,,10.0,10.0,,
7,2019-11-17,101,145,microtrip,,,,,,,,,,,,,11.0,,11.0,15.0,,,,12.0,,,,
7,2019-11-17,101,150,microtrip,,,,,,,,,,,,,,,,,11.0,,,,,,,
7,2019-11-17,101,166,microtrip,,,13.0,,,,,,,11.0,,,,,,,,,10.0,16.0,,,,
7,2019-11-17,101,204,microtrip,,,,,,,,,,,,,,,,,,11.0,,,,,,
7,2019-11-17,102,102,bus,,,,,,,,,,,,11.0,,,,,,,,,,,,
7,2019-11-17,102,102,microtrip,20.0,,12.0,14.0,,,,,21.0,24.0,13.0,,33.0,22.0,23.0,17.0,25.0,12.0,11.0,11.0,16.0,,17.0,
7,2019-11-17,102,102,private_transport,,,,,,,,,,,,12.0,,,,,,,10.0,,,,,
7,2019-11-17,102,103,microtrip,,,,13.0,,,,,,,,,,,,15.0,,,,,,10.0,,
7,2019-11-17,102,105,microtrip,,,,,,,,,,,,,,,12.0,,,,,,,,,
7,2019-11-17,102,106,microtrip,,,,,,,,,,,,,,,,,,,,,,,,10.0
7,2019-11-17,102,107,microtrip,,,,,,,,,,,,,,,,,,,,,,12.0,,
7,2019-11-17,102,110,microtrip,,,,,,,,,,,,15.0,,,10.0,,,,,,,,,
7,2019-11-17,102,113,microtrip,,,,,,,,,,,10.0,,11.0,,,,,,,,,,,
7,2019-11-17,102,114,microtrip,,,,,,,,,10.0,,,,,,,,,,,,,,,
7,2019-11-17,102,117,microtrip,,,,,,,,,,,,,19.0,,,,,,17.0,13.0,,11.0,,
7,2019-11-17,102,117,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,,,
7,2019-11-17,102,120,microtrip,10.0,,,,,,,,,,,12.0,10.0,,,,,,13.0,,,,,
7,2019-11-17,102,120,private_transport,,,,,,10.0,,,,,,,,15.0,,,,,,,,,,
7,2019-11-17,102,121,microtrip,,,12.0,,,,,,,,,,11.0,,,,,,,10.0,,,,
7,2019-11-17,102,121,private_transport,,,,,,,,,,,,,,,,,29.0,,,,,,,
7,2019-11-17,102,122,microtrip,,,,,,,,,11.0,13.0,13.0,,,,13.0,,,16.0,,,,,,
7,2019-11-17,102,122,private_transport,,,,,,,,,,,,,,,,,12.0,,,,,,,
7,2019-11-17,102,128,microtrip,,,,,,10.0,,,,,,,23.0,,,10.0,,31.0,,,19.0,,,
7,2019-11-17,102,128,private_transport,,,,,,,,,,,,34.0,,,,,,,,,,,,
7,2019-11-17,102,129,microtrip,12.0,,,10.0,,,,,,,,14.0,,,,,,,,,10.0,14.0,,
7,2019-11-17,102,129,private_transport,,,,,,,,,,,,44.0,,,,,,,,,,,,
7,2019-11-17,102,132,microtrip,,,,,,,,,,,,,,,,,,,,,,11.0,,
7,2019-11-17,102,134,microtrip,,,,,,,,,,,,,11.0,,11.0,,,,,,,,10.0,
7,2019-11-17,102,149,microtrip,,,,,,,,,,,,,,,10.0,,,,,,,,,
7,2019-11-17,102,159,microtrip,10.0,,,,,,,,10.0,,,19.0,30.0,19.0,,,,,30.0,,,,16.0,
