ProjectID,Date,Origin,Destination,Modo,F,M
42,2020-03-05,103:203,45:319,private_transport,210.0,140.0
42,2020-03-05,103:203,62:307,private_transport,,71.0
42,2020-03-05,103:203,86:105,bus,,46.0
42,2020-03-05,103:203,86:105,microtrip,,10.0
42,2020-03-05,103:203,86:105,private_transport,,41.0
42,2020-03-05,103:203,87:104,microtrip,12.0,11.0
42,2020-03-05,103:203,91:116,bus,,10.0
42,2020-03-05,103:203,91:116,private_transport,,12.0
42,2020-03-05,103:203,97:102,bus,,28.0
42,2020-03-05,103:203,97:102,private_transport,,21.0
42,2020-03-05,103:203,50:412,private_transport,117.0,279.0
42,2020-03-05,103:203,103:203,bus,48.0,82.0
42,2020-03-05,103:203,103:203,private_transport,108.0,202.0
42,2020-03-05,103:203,104:202,bus,15.0,12.0
42,2020-03-05,103:203,104:202,private_transport,18.0,44.0
42,2020-03-05,103:203,106:208,private_transport,,10.0
42,2020-03-05,103:203,111:167,bus,88.0,
42,2020-03-05,103:203,111:167,private_transport,106.0,74.0
42,2020-03-05,103:203,113:157,bus,,13.0
42,2020-03-05,103:203,113:157,private_transport,,23.0
42,2020-03-05,103:203,115:155,bus,39.0,
42,2020-03-05,103:203,115:155,private_transport,20.0,
42,2020-03-05,103:203,116:154,microtrip,11.0,
42,2020-03-05,103:203,116:154,private_transport,11.0,
42,2020-03-05,103:203,117:153,microtrip,,12.0
42,2020-03-05,103:203,121:165,bus,,46.0
42,2020-03-05,103:203,121:165,private_transport,,51.0
42,2020-03-05,103:203,124:162,bus,18.0,
42,2020-03-05,103:203,124:162,microtrip,,18.0
42,2020-03-05,103:203,124:162,private_transport,28.0,33.0
42,2020-03-05,103:203,125:161,bus,22.0,
42,2020-03-05,103:203,125:161,private_transport,14.0,
42,2020-03-05,103:203,12:512,private_transport,,96.0
42,2020-03-05,103:203,131:139,bus,,31.0
42,2020-03-05,103:203,131:139,microtrip,11.0,11.0
42,2020-03-05,103:203,131:139,private_transport,,87.0
42,2020-03-05,103:203,138:148,bus,62.0,70.0
42,2020-03-05,103:203,138:148,private_transport,176.0,64.0
42,2020-03-05,103:203,147:123,private_transport,16.0,14.0
42,2020-03-05,103:203,149:121,private_transport,,19.0
42,2020-03-05,103:203,157:129,bus,,12.0
42,2020-03-05,103:203,157:129,private_transport,,26.0
42,2020-03-05,103:203,19:519,private_transport,,112.0
42,2020-03-05,103:203,25:525,private_transport,,232.0
42,2020-03-05,103:203,276:144,bus,,11.0
42,2020-03-05,103:203,29:529,private_transport,29.0,
42,2020-03-05,103:203,32:532,private_transport,,33.0
42,2020-03-05,103:203,46:420,private_transport,,11.0
42,2020-03-05,103:203,56:416,bus,48.0,
42,2020-03-05,103:203,56:416,private_transport,34.0,21.0
42,2020-03-05,103:203,68:315,private_transport,11.0,
42,2020-03-05,103:203,6:506,private_transport,,32.0
42,2020-03-05,103:203,72:411,private_transport,21.0,
42,2020-03-05,103:203,78:302,private_transport,20.0,62.0
42,2020-03-05,103:203,82:418,private_transport,25.0,
42,2020-03-05,103:203,95:112,bus,12.0,
42,2020-03-05,103:203,95:112,private_transport,14.0,53.0
42,2020-03-05,103:203,9:509,private_transport,52.0,161.0
42,2020-03-05,104:202,127:159,bus,,10.0
42,2020-03-05,104:202,57:310,bus,,10.0
42,2020-03-05,104:202,100:206,bus,14.0,
42,2020-03-05,104:202,100:206,private_transport,25.0,
42,2020-03-05,104:202,107:207,private_transport,16.0,
42,2020-03-05,104:202,109:169,bus,,10.0
42,2020-03-05,104:202,109:169,private_transport,12.0,26.0
42,2020-03-05,104:202,137:149,private_transport,10.0,34.0
42,2020-03-05,104:202,141:145,bus,,32.0
42,2020-03-05,104:202,141:145,private_transport,,39.0
42,2020-03-05,104:202,144:126,bus,12.0,12.0
42,2020-03-05,104:202,144:126,private_transport,13.0,18.0
42,2020-03-05,104:202,48:301,private_transport,,119.0
42,2020-03-05,104:202,58:303,bus,,48.0
42,2020-03-05,104:202,58:303,private_transport,,267.0
42,2020-03-05,104:202,61:413,private_transport,65.0,18.0
42,2020-03-05,104:202,64:306,private_transport,22.0,131.0
42,2020-03-05,104:202,75:313,private_transport,,10.0
42,2020-03-05,104:202,76:314,private_transport,75.0,
42,2020-03-05,104:202,83:108,bus,35.0,
42,2020-03-05,104:202,83:108,private_transport,15.0,
42,2020-03-05,104:202,90:117,bus,25.0,44.0
42,2020-03-05,104:202,90:117,private_transport,,40.0
42,2020-03-05,104:202,98:217,microtrip,10.0,
42,2020-03-05,104:202,102:204,private_transport,10.0,
42,2020-03-05,104:202,110:168,bus,36.0,76.0
42,2020-03-05,104:202,110:168,microtrip,12.0,11.0
42,2020-03-05,104:202,110:168,private_transport,78.0,302.0
42,2020-03-05,104:202,122:164,bus,,13.0
42,2020-03-05,104:202,126:160,bus,45.0,19.0
42,2020-03-05,104:202,126:160,private_transport,,31.0
42,2020-03-05,104:202,148:122,bus,,13.0
42,2020-03-05,104:202,148:122,private_transport,,14.0
42,2020-03-05,104:202,150:120,bus,,46.0
42,2020-03-05,104:202,150:120,private_transport,,30.0
42,2020-03-05,104:202,152:134,private_transport,,12.0
42,2020-03-05,104:202,158:128,private_transport,,21.0
42,2020-03-05,104:202,159:127,private_transport,,27.0
42,2020-03-05,104:202,160:110,bus,17.0,12.0
42,2020-03-05,104:202,160:110,private_transport,16.0,10.0
42,2020-03-05,104:202,45:319,bus,40.0,
42,2020-03-05,104:202,45:319,private_transport,97.0,
42,2020-03-05,104:202,85:106,bus,,11.0
42,2020-03-05,104:202,85:106,private_transport,,16.0
42,2020-03-05,104:202,86:105,bus,11.0,
42,2020-03-05,104:202,87:104,bus,38.0,
42,2020-03-05,104:202,87:104,private_transport,69.0,
42,2020-03-05,104:202,91:116,bus,24.0,
42,2020-03-05,104:202,91:116,private_transport,33.0,
42,2020-03-05,104:202,92:115,bus,12.0,
42,2020-03-05,104:202,94:113,bus,10.0,
42,2020-03-05,104:202,94:113,private_transport,,11.0
42,2020-03-05,104:202,96:111,private_transport,21.0,
42,2020-03-05,104:202,97:102,private_transport,,15.0
42,2020-03-05,104:202,50:412,bus,,49.0
42,2020-03-05,104:202,50:412,private_transport,114.0,67.0
42,2020-03-05,104:202,103:203,bus,,16.0
42,2020-03-05,104:202,103:203,private_transport,15.0,53.0
42,2020-03-05,104:202,104:202,bus,25.0,82.0
42,2020-03-05,104:202,104:202,private_transport,38.0,235.0
42,2020-03-05,104:202,111:167,bus,27.0,183.0
42,2020-03-05,104:202,111:167,private_transport,51.0,279.0
42,2020-03-05,104:202,121:165,bus,27.0,20.0
42,2020-03-05,104:202,121:165,private_transport,39.0,54.0
42,2020-03-05,104:202,124:162,private_transport,,23.0
42,2020-03-05,104:202,125:161,bus,11.0,
42,2020-03-05,104:202,138:148,bus,14.0,45.0
42,2020-03-05,104:202,138:148,private_transport,21.0,61.0
42,2020-03-05,104:202,147:123,bus,,10.0
42,2020-03-05,104:202,147:123,private_transport,,45.0
42,2020-03-05,104:202,157:129,bus,,29.0
42,2020-03-05,104:202,157:129,private_transport,,44.0
42,2020-03-05,104:202,25:525,private_transport,56.0,50.0
42,2020-03-05,104:202,29:529,private_transport,12.0,
42,2020-03-05,104:202,32:532,private_transport,,141.0
42,2020-03-05,104:202,56:416,private_transport,250.0,17.0
42,2020-03-05,104:202,68:315,private_transport,11.0,
42,2020-03-05,104:202,6:506,private_transport,,10.0
42,2020-03-05,104:202,78:302,private_transport,42.0,60.0
42,2020-03-05,104:202,82:418,private_transport,,370.0
42,2020-03-05,104:202,9:509,bus,,21.0
42,2020-03-05,104:202,9:509,private_transport,276.0,74.0
42,2020-03-05,104:202,114:156,bus,10.0,11.0
42,2020-03-05,104:202,118:152,bus,,17.0
42,2020-03-05,104:202,139:147,bus,,16.0
42,2020-03-05,104:202,139:147,private_transport,,16.0
42,2020-03-05,104:202,140:146,bus,,26.0
42,2020-03-05,104:202,140:146,private_transport,,18.0
42,2020-03-05,104:202,31:531,private_transport,,50.0
42,2020-03-05,104:202,53:309,private_transport,,13.0
42,2020-03-05,104:202,93:114,private_transport,,11.0
42,2020-03-05,105:201,57:310,bus,,15.0
42,2020-03-05,105:201,57:310,private_transport,,12.0
42,2020-03-05,105:201,107:207,bus,10.0,
42,2020-03-05,105:201,107:207,private_transport,,12.0
42,2020-03-05,105:201,137:149,private_transport,,14.0
42,2020-03-05,105:201,58:303,private_transport,,23.0
42,2020-03-05,105:201,61:413,private_transport,17.0,31.0
42,2020-03-05,105:201,88:103,private_transport,,10.0
42,2020-03-05,105:201,90:117,bus,,11.0
42,2020-03-05,105:201,126:160,bus,,23.0
42,2020-03-05,105:201,126:160,private_transport,,14.0
42,2020-03-05,105:201,150:120,bus,,37.0
42,2020-03-05,105:201,150:120,private_transport,,25.0
42,2020-03-05,105:201,158:128,bus,,47.0
42,2020-03-05,105:201,158:128,private_transport,,23.0
42,2020-03-05,105:201,45:319,private_transport,23.0,
42,2020-03-05,105:201,86:105,private_transport,,24.0
42,2020-03-05,105:201,87:104,bus,15.0,
42,2020-03-05,105:201,87:104,private_transport,19.0,
42,2020-03-05,105:201,92:115,bus,22.0,
42,2020-03-05,105:201,97:102,bus,,24.0
42,2020-03-05,105:201,50:412,private_transport,35.0,11.0
42,2020-03-05,105:201,103:203,private_transport,,12.0
42,2020-03-05,105:201,106:208,bus,,10.0
42,2020-03-05,105:201,121:165,private_transport,,43.0
42,2020-03-05,105:201,157:129,bus,,10.0
42,2020-03-05,105:201,25:525,private_transport,18.0,
42,2020-03-05,105:201,32:532,private_transport,,20.0
42,2020-03-05,105:201,56:416,private_transport,,157.0
42,2020-03-05,105:201,82:418,private_transport,13.0,
42,2020-03-05,105:201,9:509,private_transport,,26.0
42,2020-03-05,105:201,105:201,bus,,30.0
42,2020-03-05,105:201,47:320,private_transport,,11.0
42,2020-03-05,105:201,66:316,private_transport,119.0,
42,2020-03-05,106:208,107:207,bus,30.0,22.0
42,2020-03-05,106:208,107:207,private_transport,19.0,54.0
42,2020-03-05,106:208,76:314,private_transport,,25.0
42,2020-03-05,106:208,98:217,private_transport,,10.0
42,2020-03-05,106:208,110:168,microtrip,,10.0
42,2020-03-05,106:208,126:160,bus,,23.0
42,2020-03-05,106:208,126:160,private_transport,19.0,17.0
42,2020-03-05,106:208,158:128,bus,,23.0
42,2020-03-05,106:208,158:128,private_transport,,17.0
42,2020-03-05,106:208,87:104,bus,11.0,
42,2020-03-05,106:208,92:115,private_transport,14.0,
42,2020-03-05,106:208,50:412,private_transport,,25.0
42,2020-03-05,106:208,104:202,private_transport,,11.0
42,2020-03-05,106:208,106:208,bus,15.0,
42,2020-03-05,106:208,106:208,private_transport,,24.0
42,2020-03-05,106:208,147:123,private_transport,,10.0
42,2020-03-05,106:208,25:525,private_transport,22.0,21.0
42,2020-03-05,106:208,32:532,private_transport,,36.0
42,2020-03-05,106:208,56:416,private_transport,,133.0
42,2020-03-05,106:208,82:418,private_transport,86.0,
42,2020-03-05,106:208,9:509,private_transport,24.0,113.0
42,2020-03-05,106:208,114:156,bus,,10.0
42,2020-03-05,106:208,31:531,private_transport,10.0,
42,2020-03-05,106:208,105:201,private_transport,,17.0
42,2020-03-05,106:208,47:320,private_transport,,22.0
42,2020-03-05,106:208,112:158,bus,18.0,
42,2020-03-05,106:208,112:158,private_transport,,52.0
42,2020-03-05,106:208,34:534,private_transport,15.0,
42,2020-03-05,106:208,84:107,private_transport,,10.0
42,2020-03-05,107:207,127:159,bus,,10.0
42,2020-03-05,107:207,57:310,bus,,13.0
42,2020-03-05,107:207,57:310,private_transport,41.0,35.0
42,2020-03-05,107:207,100:206,bus,23.0,
42,2020-03-05,107:207,100:206,private_transport,32.0,29.0
42,2020-03-05,107:207,101:205,private_transport,16.0,
42,2020-03-05,107:207,107:207,bus,70.0,41.0
42,2020-03-05,107:207,107:207,private_transport,70.0,137.0
42,2020-03-05,107:207,109:169,bus,,12.0
42,2020-03-05,107:207,109:169,private_transport,,13.0
42,2020-03-05,107:207,128:142,private_transport,11.0,21.0
42,2020-03-05,107:207,129:141,bus,19.0,
42,2020-03-05,107:207,129:141,private_transport,14.0,
42,2020-03-05,107:207,137:149,bus,,23.0
42,2020-03-05,107:207,137:149,private_transport,,23.0
42,2020-03-05,107:207,143:143,bus,,14.0
42,2020-03-05,107:207,143:143,private_transport,27.0,30.0
42,2020-03-05,107:207,48:301,private_transport,,80.0
42,2020-03-05,107:207,58:303,private_transport,,213.0
42,2020-03-05,107:207,61:413,private_transport,101.0,95.0
42,2020-03-05,107:207,64:306,bus,,33.0
42,2020-03-05,107:207,64:306,private_transport,50.0,101.0
42,2020-03-05,107:207,75:313,bus,,28.0
42,2020-03-05,107:207,75:313,private_transport,,15.0
42,2020-03-05,107:207,76:314,private_transport,17.0,65.0
42,2020-03-05,107:207,83:108,private_transport,15.0,11.0
42,2020-03-05,107:207,88:103,bus,12.0,
42,2020-03-05,107:207,89:118,bus,14.0,
42,2020-03-05,107:207,90:117,bus,19.0,
42,2020-03-05,107:207,90:117,private_transport,27.0,16.0
42,2020-03-05,107:207,98:217,bus,11.0,25.0
42,2020-03-05,107:207,98:217,private_transport,,38.0
42,2020-03-05,107:207,108:170,bus,21.0,
42,2020-03-05,107:207,110:168,bus,,15.0
42,2020-03-05,107:207,110:168,private_transport,,46.0
42,2020-03-05,107:207,120:166,bus,,11.0
42,2020-03-05,107:207,126:160,private_transport,42.0,
42,2020-03-05,107:207,135:135,bus,,12.0
42,2020-03-05,107:207,159:127,private_transport,,10.0
42,2020-03-05,107:207,160:110,bus,11.0,
42,2020-03-05,107:207,160:110,private_transport,11.0,
42,2020-03-05,107:207,45:319,private_transport,,18.0
42,2020-03-05,107:207,62:307,private_transport,45.0,
42,2020-03-05,107:207,86:105,private_transport,,14.0
42,2020-03-05,107:207,96:111,bus,14.0,
42,2020-03-05,107:207,97:102,private_transport,,11.0
42,2020-03-05,107:207,50:412,private_transport,,14.0
42,2020-03-05,107:207,104:202,bus,,10.0
42,2020-03-05,107:207,104:202,private_transport,,10.0
42,2020-03-05,107:207,106:208,bus,24.0,17.0
42,2020-03-05,107:207,106:208,private_transport,,57.0
42,2020-03-05,107:207,111:167,private_transport,23.0,11.0
42,2020-03-05,107:207,116:154,bus,,10.0
42,2020-03-05,107:207,121:165,private_transport,,25.0
42,2020-03-05,107:207,25:525,private_transport,100.0,57.0
42,2020-03-05,107:207,29:529,private_transport,19.0,
42,2020-03-05,107:207,32:532,private_transport,,71.0
42,2020-03-05,107:207,56:416,private_transport,,158.0
42,2020-03-05,107:207,82:418,private_transport,235.0,
42,2020-03-05,107:207,9:509,bus,,14.0
42,2020-03-05,107:207,9:509,private_transport,40.0,289.0
42,2020-03-05,107:207,114:156,private_transport,,18.0
42,2020-03-05,107:207,105:201,private_transport,,11.0
42,2020-03-05,107:207,47:320,private_transport,,38.0
42,2020-03-05,107:207,112:158,bus,72.0,44.0
42,2020-03-05,107:207,112:158,private_transport,42.0,115.0
42,2020-03-05,107:207,34:534,private_transport,25.0,
42,2020-03-05,108:170,127:159,bus,,47.0
42,2020-03-05,108:170,127:159,microtrip,18.0,37.0
42,2020-03-05,108:170,127:159,private_transport,,21.0
42,2020-03-05,108:170,101:205,bus,11.0,
42,2020-03-05,108:170,101:205,microtrip,102.0,143.0
42,2020-03-05,108:170,101:205,private_transport,17.0,
42,2020-03-05,108:170,129:141,bus,,30.0
42,2020-03-05,108:170,129:141,microtrip,52.0,105.0
42,2020-03-05,108:170,129:141,private_transport,45.0,
42,2020-03-05,108:170,134:136,bus,11.0,
42,2020-03-05,108:170,134:136,microtrip,,21.0
42,2020-03-05,108:170,141:145,microtrip,17.0,23.0
42,2020-03-05,108:170,144:126,bus,40.0,
42,2020-03-05,108:170,144:126,microtrip,12.0,17.0
42,2020-03-05,108:170,144:126,private_transport,13.0,
42,2020-03-05,108:170,151:119,bus,,10.0
42,2020-03-05,108:170,151:119,microtrip,248.0,359.0
42,2020-03-05,108:170,151:119,private_transport,,10.0
42,2020-03-05,108:170,154:132,bus,16.0,43.0
42,2020-03-05,108:170,154:132,microtrip,171.0,247.0
42,2020-03-05,108:170,154:132,private_transport,,26.0
42,2020-03-05,108:170,58:303,private_transport,17.0,37.0
42,2020-03-05,108:170,76:314,private_transport,17.0,
42,2020-03-05,108:170,83:108,bus,,10.0
42,2020-03-05,108:170,83:108,microtrip,28.0,22.0
42,2020-03-05,108:170,88:103,bus,,10.0
42,2020-03-05,108:170,88:103,microtrip,16.0,29.0
42,2020-03-05,108:170,88:103,private_transport,,23.0
42,2020-03-05,108:170,89:118,microtrip,113.0,148.0
42,2020-03-05,108:170,89:118,private_transport,10.0,
