ProjectID,Date,Origin,Destination,Modo,F,M
42,2020-03-12,100:206,100:206,bus,,29.0
42,2020-03-12,100:206,100:206,private_transport,,70.0
42,2020-03-12,100:206,107:207,bus,,19.0
42,2020-03-12,100:206,107:207,private_transport,,49.0
42,2020-03-12,100:206,109:169,bus,,17.0
42,2020-03-12,100:206,109:169,private_transport,,19.0
42,2020-03-12,100:206,110:168,bus,,34.0
42,2020-03-12,100:206,110:168,private_transport,,33.0
42,2020-03-12,100:206,123:163,bus,,10.0
42,2020-03-12,100:206,128:142,bus,,27.0
42,2020-03-12,100:206,128:142,private_transport,,21.0
42,2020-03-12,100:206,143:143,bus,,21.0
42,2020-03-12,100:206,143:143,private_transport,,69.0
42,2020-03-12,100:206,149:121,bus,,23.0
42,2020-03-12,100:206,50:412,private_transport,11.0,71.0
42,2020-03-12,100:206,53:309,private_transport,,48.0
42,2020-03-12,100:206,58:303,private_transport,67.0,
42,2020-03-12,100:206,68:315,private_transport,57.0,
42,2020-03-12,100:206,83:108,bus,,24.0
42,2020-03-12,100:206,83:108,private_transport,46.0,47.0
42,2020-03-12,100:206,97:102,bus,,18.0
42,2020-03-12,100:206,97:102,private_transport,,16.0
42,2020-03-12,100:206,98:217,bus,,17.0
42,2020-03-12,100:206,98:217,private_transport,,17.0
42,2020-03-12,101:205,109:169,bus,,12.0
42,2020-03-12,101:205,109:169,microtrip,13.0,12.0
42,2020-03-12,101:205,109:169,private_transport,,12.0
42,2020-03-12,101:205,123:163,bus,,14.0
42,2020-03-12,101:205,143:143,bus,,11.0
42,2020-03-12,101:205,50:412,private_transport,,15.0
42,2020-03-12,101:205,58:303,private_transport,13.0,
42,2020-03-12,101:205,68:315,private_transport,10.0,
42,2020-03-12,101:205,83:108,bus,,45.0
42,2020-03-12,101:205,83:108,microtrip,51.0,78.0
42,2020-03-12,101:205,83:108,private_transport,25.0,50.0
42,2020-03-12,101:205,97:102,bus,,12.0
42,2020-03-12,101:205,97:102,microtrip,14.0,11.0
42,2020-03-12,101:205,97:102,private_transport,,10.0
42,2020-03-12,101:205,101:205,bus,27.0,19.0
42,2020-03-12,101:205,101:205,microtrip,61.0,77.0
42,2020-03-12,101:205,101:205,private_transport,,24.0
42,2020-03-12,101:205,102:204,bus,10.0,
42,2020-03-12,101:205,102:204,microtrip,10.0,
42,2020-03-12,101:205,103:203,private_transport,,10.0
42,2020-03-12,101:205,108:170,bus,15.0,
42,2020-03-12,101:205,108:170,microtrip,92.0,169.0
42,2020-03-12,101:205,108:170,private_transport,12.0,
42,2020-03-12,101:205,111:167,bus,,25.0
42,2020-03-12,101:205,111:167,private_transport,,13.0
42,2020-03-12,101:205,120:166,microtrip,,11.0
42,2020-03-12,101:205,121:165,bus,,10.0
42,2020-03-12,101:205,121:165,private_transport,,16.0
42,2020-03-12,101:205,124:162,private_transport,,12.0
42,2020-03-12,101:205,126:160,bus,,10.0
42,2020-03-12,101:205,126:160,microtrip,38.0,40.0
42,2020-03-12,101:205,126:160,private_transport,,17.0
42,2020-03-12,101:205,127:159,microtrip,14.0,13.0
42,2020-03-12,101:205,129:141,bus,38.0,58.0
42,2020-03-12,101:205,129:141,microtrip,102.0,143.0
42,2020-03-12,101:205,129:141,private_transport,28.0,65.0
42,2020-03-12,101:205,130:140,bus,,18.0
42,2020-03-12,101:205,130:140,microtrip,28.0,50.0
42,2020-03-12,101:205,136:150,microtrip,11.0,
42,2020-03-12,101:205,138:148,bus,,12.0
42,2020-03-12,101:205,145:125,bus,,12.0
42,2020-03-12,101:205,145:125,microtrip,,23.0
42,2020-03-12,101:205,146:124,bus,34.0,
42,2020-03-12,101:205,146:124,microtrip,28.0,19.0
42,2020-03-12,101:205,148:122,private_transport,,10.0
42,2020-03-12,101:205,150:120,bus,,11.0
42,2020-03-12,101:205,151:119,bus,12.0,11.0
42,2020-03-12,101:205,151:119,microtrip,102.0,179.0
42,2020-03-12,101:205,151:119,private_transport,,26.0
42,2020-03-12,101:205,152:134,bus,10.0,12.0
42,2020-03-12,101:205,152:134,microtrip,49.0,91.0
42,2020-03-12,101:205,153:133,microtrip,13.0,25.0
42,2020-03-12,101:205,154:132,bus,,23.0
42,2020-03-12,101:205,154:132,microtrip,104.0,165.0
42,2020-03-12,101:205,154:132,private_transport,,14.0
42,2020-03-12,101:205,156:130,microtrip,,15.0
42,2020-03-12,101:205,157:129,bus,,11.0
42,2020-03-12,101:205,158:128,bus,,12.0
42,2020-03-12,101:205,159:127,private_transport,,12.0
42,2020-03-12,101:205,160:110,microtrip,26.0,71.0
42,2020-03-12,101:205,25:525,private_transport,12.0,
42,2020-03-12,101:205,45:319,private_transport,,25.0
42,2020-03-12,101:205,48:301,private_transport,38.0,
42,2020-03-12,101:205,56:416,private_transport,,16.0
42,2020-03-12,101:205,61:413,private_transport,,83.0
42,2020-03-12,101:205,62:307,private_transport,28.0,
42,2020-03-12,101:205,76:314,bus,,12.0
42,2020-03-12,101:205,76:314,private_transport,57.0,
42,2020-03-12,101:205,85:106,private_transport,11.0,
42,2020-03-12,101:205,86:105,microtrip,11.0,
42,2020-03-12,101:205,87:104,bus,,18.0
42,2020-03-12,101:205,87:104,private_transport,,11.0
42,2020-03-12,101:205,88:103,bus,11.0,
42,2020-03-12,101:205,89:118,bus,12.0,19.0
42,2020-03-12,101:205,89:118,microtrip,70.0,91.0
42,2020-03-12,101:205,89:118,private_transport,,21.0
42,2020-03-12,101:205,90:117,bus,18.0,
42,2020-03-12,101:205,90:117,microtrip,11.0,17.0
42,2020-03-12,101:205,90:117,private_transport,13.0,
42,2020-03-12,101:205,91:116,bus,11.0,
42,2020-03-12,101:205,91:116,microtrip,,14.0
42,2020-03-12,101:205,91:116,private_transport,10.0,10.0
42,2020-03-12,101:205,93:114,bus,,16.0
42,2020-03-12,101:205,93:114,private_transport,,20.0
42,2020-03-12,101:205,94:113,private_transport,,17.0
42,2020-03-12,101:205,95:112,private_transport,10.0,
42,2020-03-12,101:205,96:111,bus,15.0,
42,2020-03-12,101:205,96:111,microtrip,23.0,60.0
42,2020-03-12,102:204,58:303,private_transport,,10.0
42,2020-03-12,102:204,97:102,microtrip,,13.0
42,2020-03-12,102:204,101:205,bus,13.0,
42,2020-03-12,102:204,101:205,microtrip,10.0,
42,2020-03-12,102:204,108:170,microtrip,17.0,27.0
42,2020-03-12,102:204,120:166,microtrip,25.0,27.0
42,2020-03-12,102:204,120:166,private_transport,10.0,
42,2020-03-12,102:204,129:141,microtrip,10.0,
42,2020-03-12,102:204,136:150,microtrip,,14.0
42,2020-03-12,102:204,145:125,microtrip,26.0,15.0
42,2020-03-12,102:204,146:124,bus,14.0,
42,2020-03-12,102:204,151:119,bus,10.0,
42,2020-03-12,102:204,151:119,microtrip,18.0,13.0
42,2020-03-12,102:204,153:133,microtrip,,10.0
42,2020-03-12,102:204,154:132,microtrip,13.0,
42,2020-03-12,102:204,156:130,microtrip,,11.0
42,2020-03-12,102:204,159:127,private_transport,12.0,
42,2020-03-12,102:204,160:110,bus,,10.0
42,2020-03-12,102:204,160:110,microtrip,10.0,21.0
42,2020-03-12,102:204,45:319,private_transport,12.0,25.0
42,2020-03-12,102:204,61:413,private_transport,,47.0
42,2020-03-12,102:204,76:314,private_transport,36.0,
42,2020-03-12,102:204,87:104,microtrip,,13.0
42,2020-03-12,102:204,87:104,private_transport,,13.0
42,2020-03-12,102:204,89:118,microtrip,11.0,
42,2020-03-12,102:204,91:116,private_transport,12.0,
42,2020-03-12,102:204,96:111,microtrip,,28.0
42,2020-03-12,102:204,114:156,bus,11.0,
42,2020-03-12,102:204,141:145,bus,,11.0
42,2020-03-12,102:204,141:145,microtrip,15.0,21.0
42,2020-03-12,102:204,155:131,microtrip,,16.0
42,2020-03-12,102:204,99:101,microtrip,19.0,18.0
42,2020-03-12,102:204,99:101,private_transport,,11.0
42,2020-03-12,102:204,9:509,private_transport,11.0,
42,2020-03-12,103:203,107:207,private_transport,,14.0
42,2020-03-12,103:203,109:169,private_transport,11.0,
42,2020-03-12,103:203,110:168,bus,,56.0
42,2020-03-12,103:203,110:168,private_transport,78.0,110.0
42,2020-03-12,103:203,50:412,private_transport,,101.0
42,2020-03-12,103:203,58:303,bus,,46.0
42,2020-03-12,103:203,58:303,private_transport,151.0,80.0
42,2020-03-12,103:203,97:102,bus,11.0,
42,2020-03-12,103:203,98:217,bus,16.0,
42,2020-03-12,103:203,98:217,private_transport,34.0,22.0
42,2020-03-12,103:203,103:203,bus,68.0,77.0
42,2020-03-12,103:203,103:203,private_transport,122.0,122.0
42,2020-03-12,103:203,111:167,bus,21.0,
42,2020-03-12,103:203,111:167,private_transport,150.0,67.0
42,2020-03-12,103:203,121:165,bus,19.0,
42,2020-03-12,103:203,121:165,private_transport,15.0,19.0
42,2020-03-12,103:203,124:162,bus,23.0,12.0
42,2020-03-12,103:203,124:162,microtrip,,13.0
42,2020-03-12,103:203,124:162,private_transport,10.0,24.0
42,2020-03-12,103:203,127:159,bus,14.0,
42,2020-03-12,103:203,127:159,private_transport,26.0,
42,2020-03-12,103:203,138:148,bus,71.0,62.0
42,2020-03-12,103:203,138:148,private_transport,50.0,44.0
42,2020-03-12,103:203,148:122,private_transport,22.0,
42,2020-03-12,103:203,152:134,bus,12.0,
42,2020-03-12,103:203,156:130,bus,,37.0
42,2020-03-12,103:203,156:130,private_transport,,19.0
42,2020-03-12,103:203,157:129,private_transport,35.0,
42,2020-03-12,103:203,159:127,bus,27.0,
42,2020-03-12,103:203,159:127,microtrip,13.0,19.0
42,2020-03-12,103:203,159:127,private_transport,11.0,
42,2020-03-12,103:203,45:319,bus,16.0,50.0
42,2020-03-12,103:203,45:319,private_transport,57.0,346.0
42,2020-03-12,103:203,61:413,private_transport,,45.0
42,2020-03-12,103:203,62:307,private_transport,20.0,
42,2020-03-12,103:203,76:314,bus,32.0,
42,2020-03-12,103:203,76:314,private_transport,81.0,67.0
42,2020-03-12,103:203,85:106,bus,19.0,
42,2020-03-12,103:203,86:105,bus,30.0,
42,2020-03-12,103:203,86:105,private_transport,,30.0
42,2020-03-12,103:203,87:104,bus,,12.0
42,2020-03-12,103:203,87:104,private_transport,11.0,13.0
42,2020-03-12,103:203,90:117,bus,26.0,
42,2020-03-12,103:203,95:112,bus,,59.0
42,2020-03-12,103:203,95:112,private_transport,13.0,93.0
42,2020-03-12,103:203,114:156,private_transport,19.0,24.0
42,2020-03-12,103:203,141:145,private_transport,,13.0
42,2020-03-12,103:203,9:509,bus,25.0,
42,2020-03-12,103:203,9:509,private_transport,151.0,47.0
42,2020-03-12,103:203,104:202,bus,15.0,
42,2020-03-12,103:203,104:202,private_transport,48.0,21.0
42,2020-03-12,103:203,106:208,private_transport,,10.0
42,2020-03-12,103:203,112:158,private_transport,,16.0
42,2020-03-12,103:203,113:157,bus,,31.0
42,2020-03-12,103:203,113:157,microtrip,10.0,16.0
42,2020-03-12,103:203,113:157,private_transport,14.0,40.0
42,2020-03-12,103:203,115:155,microtrip,,12.0
42,2020-03-12,103:203,117:153,private_transport,,12.0
42,2020-03-12,103:203,125:161,microtrip,,13.0
42,2020-03-12,103:203,131:139,bus,20.0,33.0
42,2020-03-12,103:203,131:139,private_transport,67.0,68.0
42,2020-03-12,103:203,132:138,bus,25.0,17.0
42,2020-03-12,103:203,132:138,microtrip,11.0,
42,2020-03-12,103:203,132:138,private_transport,21.0,14.0
42,2020-03-12,103:203,134:136,bus,,15.0
42,2020-03-12,103:203,134:136,private_transport,,17.0
42,2020-03-12,103:203,135:135,bus,,10.0
42,2020-03-12,103:203,135:135,microtrip,,11.0
42,2020-03-12,103:203,135:135,private_transport,,21.0
42,2020-03-12,103:203,137:149,bus,35.0,
42,2020-03-12,103:203,137:149,microtrip,20.0,20.0
42,2020-03-12,103:203,137:149,private_transport,17.0,
42,2020-03-12,103:203,144:126,bus,38.0,10.0
42,2020-03-12,103:203,144:126,microtrip,10.0,
42,2020-03-12,103:203,144:126,private_transport,22.0,54.0
42,2020-03-12,103:203,147:123,private_transport,24.0,20.0
42,2020-03-12,103:203,15:515,private_transport,15.0,
42,2020-03-12,103:203,19:519,private_transport,,93.0
