ProjectID,Date,Origin,Destination,Modo,F,M
42,2019-11-23,101:205,83:108,microtrip,36.0,65.0
42,2019-11-23,101:205,83:108,private_transport,10.0,54.0
42,2019-11-23,101:205,89:118,microtrip,30.0,60.0
42,2019-11-23,101:205,89:118,private_transport,,11.0
42,2019-11-23,101:205,98:217,private_transport,,13.0
42,2019-11-23,101:205,102:204,microtrip,,11.0
42,2019-11-23,101:205,103:203,private_transport,,13.0
42,2019-11-23,101:205,108:170,bus,,11.0
42,2019-11-23,101:205,108:170,microtrip,45.0,86.0
42,2019-11-23,101:205,108:170,private_transport,10.0,
42,2019-11-23,101:205,112:158,private_transport,,12.0
42,2019-11-23,101:205,115:155,private_transport,10.0,
42,2019-11-23,101:205,117:153,private_transport,12.0,
42,2019-11-23,101:205,118:152,bus,11.0,
42,2019-11-23,101:205,118:152,private_transport,15.0,
42,2019-11-23,101:205,125:161,bus,10.0,
42,2019-11-23,101:205,126:160,microtrip,23.0,20.0
42,2019-11-23,101:205,126:160,private_transport,,12.0
42,2019-11-23,101:205,127:159,microtrip,11.0,
42,2019-11-23,101:205,127:159,private_transport,11.0,
42,2019-11-23,101:205,130:140,microtrip,32.0,34.0
42,2019-11-23,101:205,130:140,private_transport,12.0,
42,2019-11-23,101:205,132:138,private_transport,10.0,
42,2019-11-23,101:205,140:146,bus,12.0,
42,2019-11-23,101:205,141:145,bus,12.0,
42,2019-11-23,101:205,141:145,microtrip,,16.0
42,2019-11-23,101:205,145:125,microtrip,11.0,22.0
42,2019-11-23,101:205,146:124,bus,11.0,31.0
42,2019-11-23,101:205,146:124,microtrip,24.0,28.0
42,2019-11-23,101:205,146:124,private_transport,47.0,35.0
42,2019-11-23,101:205,151:119,microtrip,70.0,88.0
42,2019-11-23,101:205,151:119,private_transport,,14.0
42,2019-11-23,101:205,152:134,bus,10.0,
42,2019-11-23,101:205,152:134,microtrip,24.0,44.0
42,2019-11-23,101:205,152:134,private_transport,14.0,
42,2019-11-23,101:205,153:133,bus,12.0,
42,2019-11-23,101:205,153:133,microtrip,12.0,12.0
42,2019-11-23,101:205,153:133,private_transport,11.0,
42,2019-11-23,101:205,156:130,microtrip,,16.0
42,2019-11-23,101:205,160:110,microtrip,33.0,60.0
42,2019-11-23,101:205,32:532,private_transport,,36.0
42,2019-11-23,101:205,45:319,private_transport,,12.0
42,2019-11-23,101:205,47:320,private_transport,21.0,
42,2019-11-23,101:205,57:310,bus,19.0,
42,2019-11-23,101:205,62:307,private_transport,52.0,
42,2019-11-23,101:205,63:414,private_transport,,16.0
42,2019-11-23,101:205,93:114,private_transport,,11.0
42,2019-11-23,101:205,96:111,microtrip,25.0,35.0
42,2019-11-23,101:205,96:111,private_transport,11.0,
42,2019-11-23,101:205,97:102,microtrip,16.0,14.0
42,2019-11-23,101:205,97:102,private_transport,,26.0
42,2019-11-23,101:205,9:509,private_transport,,10.0
42,2019-11-23,102:204,101:205,bus,13.0,
42,2019-11-23,102:204,101:205,microtrip,,10.0
42,2019-11-23,102:204,101:205,private_transport,19.0,
42,2019-11-23,102:204,129:141,microtrip,11.0,
42,2019-11-23,102:204,129:141,private_transport,,10.0
42,2019-11-23,102:204,143:143,private_transport,,10.0
42,2019-11-23,102:204,76:314,private_transport,,10.0
42,2019-11-23,102:204,87:104,microtrip,10.0,
42,2019-11-23,102:204,102:204,microtrip,,12.0
42,2019-11-23,102:204,102:204,private_transport,12.0,
42,2019-11-23,102:204,108:170,microtrip,16.0,15.0
42,2019-11-23,102:204,115:155,bus,11.0,
42,2019-11-23,102:204,126:160,microtrip,,10.0
42,2019-11-23,102:204,141:145,microtrip,11.0,12.0
42,2019-11-23,102:204,145:125,microtrip,17.0,30.0
42,2019-11-23,102:204,146:124,private_transport,22.0,
42,2019-11-23,102:204,151:119,microtrip,,11.0
42,2019-11-23,102:204,152:134,microtrip,11.0,
42,2019-11-23,102:204,156:130,microtrip,12.0,15.0
42,2019-11-23,102:204,160:110,microtrip,12.0,21.0
42,2019-11-23,102:204,160:110,private_transport,11.0,
42,2019-11-23,102:204,45:319,private_transport,,13.0
42,2019-11-23,102:204,62:307,private_transport,10.0,
42,2019-11-23,102:204,93:114,private_transport,,16.0
42,2019-11-23,102:204,96:111,microtrip,,25.0
42,2019-11-23,102:204,97:102,private_transport,,18.0
42,2019-11-23,102:204,120:166,microtrip,18.0,17.0
42,2019-11-23,102:204,120:166,private_transport,,11.0
42,2019-11-23,102:204,123:163,private_transport,,12.0
42,2019-11-23,102:204,135:135,microtrip,,10.0
42,2019-11-23,102:204,136:150,microtrip,11.0,
42,2019-11-23,102:204,136:150,private_transport,,10.0
42,2019-11-23,102:204,138:148,bus,,10.0
42,2019-11-23,102:204,99:101,microtrip,14.0,22.0
42,2019-11-23,102:204,99:101,private_transport,11.0,
42,2019-11-23,103:203,101:205,private_transport,20.0,
42,2019-11-23,103:203,109:169,private_transport,,22.0
42,2019-11-23,103:203,128:142,private_transport,,11.0
42,2019-11-23,103:203,129:141,private_transport,23.0,
42,2019-11-23,103:203,159:127,bus,,33.0
42,2019-11-23,103:203,159:127,microtrip,17.0,22.0
42,2019-11-23,103:203,159:127,private_transport,48.0,22.0
42,2019-11-23,103:203,76:314,private_transport,16.0,24.0
42,2019-11-23,103:203,83:108,private_transport,,14.0
42,2019-11-23,103:203,86:105,bus,11.0,
42,2019-11-23,103:203,87:104,bus,,11.0
42,2019-11-23,103:203,87:104,private_transport,38.0,60.0
42,2019-11-23,103:203,89:118,private_transport,13.0,
42,2019-11-23,103:203,98:217,bus,,10.0
42,2019-11-23,103:203,98:217,private_transport,,23.0
42,2019-11-23,103:203,103:203,bus,,34.0
42,2019-11-23,103:203,103:203,private_transport,66.0,243.0
42,2019-11-23,103:203,112:158,private_transport,36.0,
42,2019-11-23,103:203,117:153,private_transport,,10.0
42,2019-11-23,103:203,118:152,private_transport,,15.0
42,2019-11-23,103:203,127:159,private_transport,,12.0
42,2019-11-23,103:203,132:138,private_transport,10.0,12.0
42,2019-11-23,103:203,140:146,private_transport,,36.0
42,2019-11-23,103:203,141:145,private_transport,29.0,11.0
42,2019-11-23,103:203,145:125,bus,12.0,
42,2019-11-23,103:203,145:125,private_transport,15.0,
42,2019-11-23,103:203,160:110,bus,21.0,
42,2019-11-23,103:203,32:532,private_transport,12.0,
42,2019-11-23,103:203,45:319,bus,,14.0
42,2019-11-23,103:203,45:319,microtrip,,13.0
42,2019-11-23,103:203,45:319,private_transport,69.0,228.0
42,2019-11-23,103:203,47:320,private_transport,,25.0
42,2019-11-23,103:203,96:111,private_transport,14.0,
42,2019-11-23,103:203,97:102,private_transport,,10.0
42,2019-11-23,103:203,9:509,private_transport,22.0,123.0
42,2019-11-23,103:203,135:135,bus,,16.0
42,2019-11-23,103:203,135:135,private_transport,,21.0
42,2019-11-23,103:203,138:148,bus,,43.0
42,2019-11-23,103:203,138:148,private_transport,111.0,259.0
42,2019-11-23,103:203,99:101,private_transport,10.0,
42,2019-11-23,103:203,104:202,private_transport,27.0,54.0
42,2019-11-23,103:203,110:168,bus,11.0,
42,2019-11-23,103:203,110:168,private_transport,38.0,31.0
42,2019-11-23,103:203,111:167,private_transport,,31.0
42,2019-11-23,103:203,113:157,private_transport,,19.0
42,2019-11-23,103:203,116:154,private_transport,,12.0
42,2019-11-23,103:203,119:151,bus,,16.0
42,2019-11-23,103:203,119:151,private_transport,,12.0
42,2019-11-23,103:203,121:165,private_transport,13.0,35.0
42,2019-11-23,103:203,122:164,private_transport,,10.0
42,2019-11-23,103:203,124:162,microtrip,,19.0
42,2019-11-23,103:203,124:162,private_transport,37.0,13.0
42,2019-11-23,103:203,131:139,private_transport,,61.0
42,2019-11-23,103:203,133:137,bus,,10.0
42,2019-11-23,103:203,137:149,bus,,22.0
42,2019-11-23,103:203,137:149,microtrip,16.0,32.0
42,2019-11-23,103:203,137:149,private_transport,62.0,111.0
42,2019-11-23,103:203,139:147,private_transport,,20.0
42,2019-11-23,103:203,144:126,bus,,13.0
42,2019-11-23,103:203,144:126,microtrip,11.0,16.0
42,2019-11-23,103:203,144:126,private_transport,10.0,31.0
42,2019-11-23,103:203,20:520,private_transport,,20.0
42,2019-11-23,103:203,25:525,private_transport,,25.0
42,2019-11-23,103:203,29:529,private_transport,125.0,103.0
42,2019-11-23,103:203,38:538,private_transport,,17.0
42,2019-11-23,103:203,46:420,private_transport,,44.0
42,2019-11-23,103:203,48:301,private_transport,143.0,34.0
42,2019-11-23,103:203,50:412,private_transport,61.0,60.0
42,2019-11-23,103:203,51:308,private_transport,13.0,
42,2019-11-23,103:203,53:309,private_transport,15.0,
42,2019-11-23,103:203,54:419,private_transport,,42.0
42,2019-11-23,103:203,56:416,private_transport,,87.0
42,2019-11-23,103:203,58:303,private_transport,20.0,43.0
42,2019-11-23,103:203,61:413,private_transport,,25.0
42,2019-11-23,103:203,64:306,private_transport,41.0,37.0
42,2019-11-23,103:203,66:316,private_transport,11.0,
42,2019-11-23,103:203,68:315,private_transport,12.0,
42,2019-11-23,103:203,75:313,private_transport,52.0,
42,2019-11-23,103:203,77:312,private_transport,32.0,
42,2019-11-23,103:203,78:302,private_transport,69.0,15.0
42,2019-11-23,103:203,82:418,private_transport,178.0,200.0
42,2019-11-23,103:203,85:106,bus,,11.0
42,2019-11-23,103:203,85:106,private_transport,,30.0
42,2019-11-23,103:203,90:117,bus,,11.0
42,2019-11-23,103:203,90:117,private_transport,14.0,32.0
42,2019-11-23,103:203,91:116,private_transport,24.0,23.0
42,2019-11-23,103:203,92:115,private_transport,,13.0
42,2019-11-23,103:203,95:112,microtrip,10.0,
42,2019-11-23,103:203,95:112,private_transport,15.0,23.0
42,2019-11-23,104:202,109:169,private_transport,,17.0
42,2019-11-23,104:202,159:127,private_transport,,11.0
42,2019-11-23,104:202,76:314,private_transport,92.0,38.0
42,2019-11-23,104:202,83:108,private_transport,,15.0
42,2019-11-23,104:202,87:104,bus,17.0,
42,2019-11-23,104:202,87:104,private_transport,42.0,42.0
42,2019-11-23,104:202,94:113,private_transport,,12.0
42,2019-11-23,104:202,98:217,private_transport,,28.0
42,2019-11-23,104:202,103:203,private_transport,19.0,19.0
42,2019-11-23,104:202,45:319,bus,,18.0
42,2019-11-23,104:202,45:319,private_transport,145.0,110.0
42,2019-11-23,104:202,47:320,private_transport,,43.0
42,2019-11-23,104:202,57:310,private_transport,,16.0
42,2019-11-23,104:202,62:307,private_transport,,42.0
42,2019-11-23,104:202,97:102,private_transport,,24.0
42,2019-11-23,104:202,9:509,bus,,11.0
42,2019-11-23,104:202,9:509,private_transport,,101.0
42,2019-11-23,104:202,138:148,bus,14.0,19.0
42,2019-11-23,104:202,138:148,private_transport,41.0,66.0
42,2019-11-23,104:202,104:202,bus,,25.0
42,2019-11-23,104:202,104:202,private_transport,135.0,166.0
42,2019-11-23,104:202,110:168,microtrip,,11.0
42,2019-11-23,104:202,110:168,private_transport,36.0,163.0
42,2019-11-23,104:202,111:167,bus,,60.0
42,2019-11-23,104:202,111:167,private_transport,185.0,337.0
42,2019-11-23,104:202,121:165,private_transport,,23.0
42,2019-11-23,104:202,133:137,private_transport,,15.0
42,2019-11-23,104:202,137:149,private_transport,,21.0
42,2019-11-23,104:202,144:126,private_transport,,27.0
42,2019-11-23,104:202,25:525,private_transport,58.0,
42,2019-11-23,104:202,38:538,private_transport,,61.0
42,2019-11-23,104:202,48:301,private_transport,94.0,60.0
42,2019-11-23,104:202,50:412,private_transport,82.0,95.0
42,2019-11-23,104:202,56:416,private_transport,35.0,257.0
42,2019-11-23,104:202,58:303,private_transport,34.0,
42,2019-11-23,104:202,61:413,private_transport,11.0,276.0
42,2019-11-23,104:202,64:306,private_transport,70.0,12.0
42,2019-11-23,104:202,66:316,private_transport,,16.0
42,2019-11-23,104:202,75:313,private_transport,11.0,12.0
42,2019-11-23,104:202,77:312,private_transport,27.0,32.0
42,2019-11-23,104:202,78:302,private_transport,41.0,62.0
42,2019-11-23,104:202,90:117,private_transport,,15.0
42,2019-11-23,104:202,91:116,bus,14.0,
42,2019-11-23,104:202,91:116,private_transport,25.0,30.0
42,2019-11-23,104:202,92:115,bus,11.0,
42,2019-11-23,104:202,92:115,private_transport,10.0,
42,2019-11-23,104:202,147:123,private_transport,18.0,41.0
42,2019-11-23,104:202,148:122,bus,,19.0
42,2019-11-23,104:202,148:122,private_transport,,26.0
42,2019-11-23,104:202,150:120,bus,,18.0
42,2019-11-23,104:202,150:120,private_transport,,16.0
42,2019-11-23,104:202,22:522,private_transport,,48.0
42,2019-11-23,104:202,52:325,private_transport,17.0,
42,2019-11-23,104:202,81:323,private_transport,22.0,
42,2019-11-23,105:201,107:207,private_transport,,12.0
42,2019-11-23,105:201,109:169,private_transport,,27.0
42,2019-11-23,105:201,76:314,private_transport,21.0,
42,2019-11-23,105:201,83:108,private_transport,,60.0
42,2019-11-23,105:201,98:217,private_transport,14.0,13.0
42,2019-11-23,105:201,32:532,private_transport,,48.0
42,2019-11-23,105:201,45:319,private_transport,86.0,22.0
42,2019-11-23,105:201,47:320,bus,12.0,
42,2019-11-23,105:201,47:320,private_transport,32.0,
42,2019-11-23,105:201,57:310,bus,,23.0
42,2019-11-23,105:201,57:310,private_transport,24.0,43.0
42,2019-11-23,105:201,62:307,private_transport,,59.0
42,2019-11-23,105:201,93:114,private_transport,,13.0
42,2019-11-23,105:201,97:102,private_transport,,26.0
42,2019-11-23,105:201,9:509,bus,,12.0
42,2019-11-23,105:201,9:509,private_transport,,72.0
42,2019-11-23,105:201,110:168,private_transport,,23.0
42,2019-11-23,105:201,111:167,bus,,14.0
42,2019-11-23,105:201,111:167,private_transport,,14.0
42,2019-11-23,105:201,56:416,private_transport,123.0,14.0
42,2019-11-23,105:201,61:413,private_transport,,77.0
42,2019-11-23,105:201,64:306,private_transport,10.0,
42,2019-11-23,105:201,82:418,private_transport,,46.0
42,2019-11-23,105:201,147:123,private_transport,18.0,
42,2019-11-23,105:201,148:122,private_transport,,46.0
42,2019-11-23,105:201,52:325,private_transport,,63.0
42,2019-11-23,105:201,105:201,bus,,24.0
42,2019-11-23,105:201,105:201,private_transport,21.0,53.0
42,2019-11-23,105:201,106:208,private_transport,28.0,39.0
42,2019-11-23,105:201,114:156,private_transport,25.0,
42,2019-11-23,105:201,149:121,bus,,29.0
42,2019-11-23,105:201,49:322,private_transport,,14.0
42,2019-11-23,105:201,88:103,private_transport,,18.0
42,2019-11-23,106:208,107:207,private_transport,28.0,42.0
42,2019-11-23,106:208,109:169,private_transport,,10.0
42,2019-11-23,106:208,276:144,private_transport,,11.0
42,2019-11-23,106:208,76:314,private_transport,16.0,
42,2019-11-23,106:208,94:113,bus,10.0,
42,2019-11-23,106:208,94:113,private_transport,,19.0
42,2019-11-23,106:208,98:217,bus,12.0,
42,2019-11-23,106:208,98:217,private_transport,21.0,12.0
42,2019-11-23,106:208,108:170,private_transport,16.0,
42,2019-11-23,106:208,112:158,private_transport,14.0,43.0
42,2019-11-23,106:208,126:160,private_transport,18.0,
42,2019-11-23,106:208,32:532,private_transport,16.0,30.0
42,2019-11-23,106:208,47:320,private_transport,23.0,
42,2019-11-23,106:208,57:310,bus,,19.0
42,2019-11-23,106:208,57:310,private_transport,11.0,64.0
42,2019-11-23,106:208,62:307,private_transport,,43.0
42,2019-11-23,106:208,93:114,bus,10.0,
42,2019-11-23,106:208,96:111,private_transport,15.0,
42,2019-11-23,106:208,9:509,private_transport,,155.0
42,2019-11-23,106:208,135:135,private_transport,,16.0
42,2019-11-23,106:208,104:202,private_transport,12.0,
42,2019-11-23,106:208,111:167,bus,,11.0
42,2019-11-23,106:208,111:167,private_transport,,20.0
42,2019-11-23,106:208,25:525,private_transport,46.0,
42,2019-11-23,106:208,46:420,private_transport,,34.0
42,2019-11-23,106:208,51:308,private_transport,10.0,
42,2019-11-23,106:208,54:419,private_transport,,15.0
42,2019-11-23,106:208,56:416,private_transport,76.0,15.0
42,2019-11-23,106:208,61:413,private_transport,,22.0
42,2019-11-23,106:208,66:316,private_transport,,14.0
42,2019-11-23,106:208,82:418,private_transport,,56.0
42,2019-11-23,106:208,90:117,private_transport,13.0,
42,2019-11-23,106:208,148:122,private_transport,,27.0
42,2019-11-23,106:208,150:120,private_transport,,10.0
42,2019-11-23,106:208,52:325,private_transport,,44.0
42,2019-11-23,106:208,81:323,private_transport,29.0,12.0
42,2019-11-23,106:208,105:201,bus,,17.0
42,2019-11-23,106:208,105:201,private_transport,21.0,30.0
42,2019-11-23,106:208,106:208,private_transport,18.0,29.0
42,2019-11-23,106:208,114:156,private_transport,24.0,
42,2019-11-23,106:208,149:121,bus,,14.0
42,2019-11-23,106:208,149:121,private_transport,,16.0
42,2019-11-23,106:208,157:129,private_transport,,13.0
42,2019-11-23,107:207,100:206,private_transport,20.0,29.0
42,2019-11-23,107:207,107:207,private_transport,58.0,138.0
42,2019-11-23,107:207,109:169,private_transport,14.0,27.0
42,2019-11-23,107:207,128:142,bus,10.0,
42,2019-11-23,107:207,128:142,private_transport,20.0,
42,2019-11-23,107:207,143:143,private_transport,24.0,31.0
42,2019-11-23,107:207,159:127,private_transport,12.0,
42,2019-11-23,107:207,276:144,private_transport,10.0,12.0
42,2019-11-23,107:207,83:108,bus,,11.0
42,2019-11-23,107:207,83:108,private_transport,28.0,24.0
42,2019-11-23,107:207,87:104,bus,,10.0
42,2019-11-23,107:207,94:113,private_transport,22.0,
42,2019-11-23,107:207,98:217,bus,19.0,10.0
42,2019-11-23,107:207,98:217,private_transport,49.0,16.0
42,2019-11-23,107:207,112:158,private_transport,19.0,89.0
42,2019-11-23,107:207,126:160,private_transport,40.0,
42,2019-11-23,107:207,160:110,private_transport,28.0,
42,2019-11-23,107:207,32:532,bus,,11.0
42,2019-11-23,107:207,32:532,private_transport,69.0,
42,2019-11-23,107:207,45:319,private_transport,,83.0
42,2019-11-23,107:207,57:310,private_transport,45.0,196.0
42,2019-11-23,107:207,62:307,private_transport,,11.0
42,2019-11-23,107:207,93:114,bus,15.0,
42,2019-11-23,107:207,93:114,private_transport,11.0,14.0
42,2019-11-23,107:207,96:111,private_transport,27.0,
42,2019-11-23,107:207,9:509,private_transport,16.0,465.0
42,2019-11-23,107:207,120:166,private_transport,16.0,
42,2019-11-23,107:207,123:163,private_transport,22.0,
42,2019-11-23,107:207,135:135,private_transport,,18.0
42,2019-11-23,107:207,136:150,private_transport,,31.0
42,2019-11-23,107:207,99:101,private_transport,19.0,
42,2019-11-23,107:207,110:168,private_transport,,11.0
42,2019-11-23,107:207,111:167,private_transport,,57.0
42,2019-11-23,107:207,119:151,private_transport,,17.0
42,2019-11-23,107:207,121:165,private_transport,,31.0
42,2019-11-23,107:207,122:164,bus,,10.0
42,2019-11-23,107:207,122:164,private_transport,,13.0
42,2019-11-23,107:207,144:126,private_transport,12.0,
42,2019-11-23,107:207,25:525,private_transport,153.0,26.0
42,2019-11-23,107:207,46:420,private_transport,,63.0
42,2019-11-23,107:207,50:412,private_transport,42.0,
42,2019-11-23,107:207,54:419,private_transport,,64.0
42,2019-11-23,107:207,56:416,private_transport,,87.0
42,2019-11-23,107:207,61:413,private_transport,17.0,52.0
42,2019-11-23,107:207,64:306,private_transport,18.0,
42,2019-11-23,107:207,66:316,private_transport,,24.0
42,2019-11-23,107:207,75:313,private_transport,16.0,
42,2019-11-23,107:207,82:418,private_transport,,91.0
42,2019-11-23,107:207,147:123,private_transport,11.0,
42,2019-11-23,107:207,52:325,private_transport,25.0,
42,2019-11-23,107:207,81:323,private_transport,81.0,
42,2019-11-23,107:207,105:201,private_transport,,36.0
42,2019-11-23,107:207,106:208,private_transport,19.0,59.0
42,2019-11-23,107:207,114:156,private_transport,19.0,
42,2019-11-23,107:207,134:136,private_transport,,16.0
42,2019-11-23,108:170,101:205,microtrip,45.0,76.0
42,2019-11-23,108:170,107:207,private_transport,11.0,
42,2019-11-23,108:170,129:141,microtrip,52.0,95.0
42,2019-11-23,108:170,154:132,microtrip,166.0,172.0
42,2019-11-23,108:170,154:132,private_transport,,14.0
42,2019-11-23,108:170,159:127,bus,,22.0
42,2019-11-23,108:170,159:127,private_transport,,28.0
42,2019-11-23,108:170,76:314,private_transport,64.0,
42,2019-11-23,108:170,83:108,microtrip,17.0,30.0
42,2019-11-23,108:170,83:108,private_transport,,65.0
42,2019-11-23,108:170,87:104,microtrip,21.0,27.0
42,2019-11-23,108:170,89:118,microtrip,91.0,85.0
42,2019-11-23,108:170,94:113,bus,22.0,
42,2019-11-23,108:170,94:113,microtrip,11.0,
42,2019-11-23,108:170,94:113,private_transport,26.0,
42,2019-11-23,108:170,102:204,microtrip,10.0,22.0
42,2019-11-23,108:170,103:203,private_transport,,21.0
42,2019-11-23,108:170,108:170,bus,,23.0
42,2019-11-23,108:170,108:170,microtrip,134.0,201.0
42,2019-11-23,108:170,108:170,private_transport,,47.0
42,2019-11-23,108:170,126:160,microtrip,46.0,80.0
42,2019-11-23,108:170,126:160,private_transport,25.0,10.0
42,2019-11-23,108:170,127:159,microtrip,23.0,30.0
42,2019-11-23,108:170,130:140,microtrip,,15.0
42,2019-11-23,108:170,141:145,microtrip,18.0,24.0
42,2019-11-23,108:170,145:125,microtrip,36.0,61.0
42,2019-11-23,108:170,146:124,microtrip,26.0,39.0
42,2019-11-23,108:170,146:124,private_transport,,16.0
42,2019-11-23,108:170,151:119,bus,,13.0
42,2019-11-23,108:170,151:119,microtrip,108.0,137.0
42,2019-11-23,108:170,151:119,private_transport,,18.0
42,2019-11-23,108:170,152:134,microtrip,57.0,98.0
42,2019-11-23,108:170,152:134,private_transport,10.0,
42,2019-11-23,108:170,153:133,microtrip,16.0,31.0
42,2019-11-23,108:170,156:130,microtrip,31.0,56.0
42,2019-11-23,108:170,160:110,microtrip,72.0,143.0
42,2019-11-23,108:170,160:110,private_transport,16.0,
42,2019-11-23,108:170,45:319,private_transport,,114.0
42,2019-11-23,108:170,62:307,private_transport,27.0,
42,2019-11-23,108:170,93:114,microtrip,11.0,
42,2019-11-23,108:170,96:111,microtrip,64.0,124.0
42,2019-11-23,108:170,96:111,private_transport,21.0,
42,2019-11-23,108:170,97:102,microtrip,23.0,31.0
42,2019-11-23,108:170,97:102,private_transport,,33.0
42,2019-11-23,108:170,120:166,microtrip,17.0,10.0
42,2019-11-23,108:170,123:163,microtrip,12.0,
42,2019-11-23,108:170,123:163,private_transport,11.0,
42,2019-11-23,108:170,135:135,microtrip,,12.0
42,2019-11-23,108:170,99:101,microtrip,21.0,20.0
42,2019-11-23,108:170,113:157,private_transport,,12.0
42,2019-11-23,108:170,122:164,microtrip,11.0,
42,2019-11-23,108:170,122:164,private_transport,11.0,11.0
42,2019-11-23,108:170,137:149,private_transport,,10.0
42,2019-11-23,108:170,144:126,bus,,13.0
42,2019-11-23,108:170,144:126,private_transport,,18.0
42,2019-11-23,108:170,51:308,private_transport,,70.0
42,2019-11-23,108:170,85:106,microtrip,11.0,18.0
42,2019-11-23,108:170,90:117,microtrip,21.0,31.0
42,2019-11-23,108:170,91:116,microtrip,,32.0
42,2019-11-23,108:170,91:116,private_transport,,12.0
42,2019-11-23,108:170,92:115,microtrip,10.0,30.0
42,2019-11-23,108:170,95:112,private_transport,,20.0
42,2019-11-23,108:170,150:120,private_transport,,15.0
42,2019-11-23,108:170,88:103,microtrip,12.0,
42,2019-11-23,108:170,134:136,microtrip,,24.0
42,2019-11-23,108:170,155:131,microtrip,,16.0
42,2019-11-23,108:170,158:128,private_transport,,11.0
42,2019-11-23,109:169,100:206,private_transport,,11.0
42,2019-11-23,109:169,101:205,microtrip,10.0,
42,2019-11-23,109:169,107:207,bus,15.0,
42,2019-11-23,109:169,107:207,private_transport,20.0,15.0
42,2019-11-23,109:169,109:169,bus,32.0,42.0
42,2019-11-23,109:169,109:169,microtrip,186.0,256.0
42,2019-11-23,109:169,109:169,private_transport,111.0,71.0
42,2019-11-23,109:169,128:142,microtrip,30.0,24.0
42,2019-11-23,109:169,128:142,private_transport,14.0,26.0
42,2019-11-23,109:169,129:141,microtrip,30.0,41.0
42,2019-11-23,109:169,129:141,private_transport,,13.0
42,2019-11-23,109:169,143:143,bus,,11.0
42,2019-11-23,109:169,143:143,microtrip,20.0,25.0
42,2019-11-23,109:169,143:143,private_transport,23.0,32.0
42,2019-11-23,109:169,154:132,microtrip,28.0,52.0
42,2019-11-23,109:169,154:132,private_transport,,32.0
42,2019-11-23,109:169,159:127,bus,40.0,
42,2019-11-23,109:169,159:127,private_transport,34.0,58.0
42,2019-11-23,109:169,276:144,bus,10.0,13.0
42,2019-11-23,109:169,276:144,microtrip,84.0,119.0
42,2019-11-23,109:169,276:144,private_transport,16.0,51.0
42,2019-11-23,109:169,76:314,bus,15.0,11.0
42,2019-11-23,109:169,76:314,private_transport,43.0,25.0
42,2019-11-23,109:169,83:108,bus,22.0,35.0
42,2019-11-23,109:169,83:108,microtrip,193.0,270.0
42,2019-11-23,109:169,83:108,private_transport,141.0,70.0
42,2019-11-23,109:169,86:105,bus,,12.0
42,2019-11-23,109:169,86:105,private_transport,,26.0
42,2019-11-23,109:169,87:104,private_transport,,38.0
42,2019-11-23,109:169,89:118,microtrip,,12.0
42,2019-11-23,109:169,94:113,bus,14.0,38.0
42,2019-11-23,109:169,94:113,microtrip,134.0,215.0
42,2019-11-23,109:169,94:113,private_transport,20.0,48.0
42,2019-11-23,109:169,98:217,bus,25.0,27.0
42,2019-11-23,109:169,98:217,microtrip,179.0,260.0
