,Date,Destination,Distance,Modo,Origin,ProjectID,Trips
285,2020-03-06,149:121,5_10,bus,109:169,42,
286,2020-03-06,149:121,5_10,bus,110:168,42,
287,2020-03-06,149:121,5_10,bus,122:164,42,
288,2020-03-06,149:121,5_10,bus,123:163,42,13.0
289,2020-03-06,149:121,5_10,bus,148:122,42,
290,2020-03-06,149:121,5_10,bus,149:121,42,10.0
291,2020-03-06,149:121,5_10,bus,150:120,42,38.0
292,2020-03-06,149:121,5_10,bus,158:128,42,
293,2020-03-06,149:121,5_10,bus,97:102,42,
294,2020-03-06,150:120,5_10,bus,109:169,42,
295,2020-03-06,150:120,5_10,bus,122:164,42,
296,2020-03-06,150:120,5_10,bus,123:163,42,
297,2020-03-06,150:120,5_10,bus,126:160,42,
298,2020-03-06,150:120,5_10,bus,127:159,42,11.0
299,2020-03-06,150:120,5_10,bus,148:122,42,
300,2020-03-06,150:120,5_10,bus,149:121,42,
301,2020-03-06,150:120,5_10,bus,150:120,42,29.0
302,2020-03-06,150:120,5_10,bus,158:128,42,
303,2020-03-06,150:120,5_10,bus,276:144,42,12.0
304,2020-03-06,150:120,5_10,bus,97:102,42,17.0
305,2020-03-06,150:120,5_10,bus,98:217,42,
306,2020-03-06,152:134,5_10,bus,126:160,42,
307,2020-03-06,152:134,5_10,bus,127:159,42,
308,2020-03-06,152:134,5_10,bus,152:134,42,18.0
309,2020-03-06,152:134,5_10,bus,153:133,42,
310,2020-03-06,152:134,5_10,bus,154:132,42,
311,2020-03-06,152:134,5_10,bus,94:113,42,
312,2020-03-06,153:133,5_10,bus,127:159,42,
313,2020-03-06,153:133,5_10,bus,129:141,42,
314,2020-03-06,153:133,5_10,bus,130:140,42,13.0
315,2020-03-06,153:133,5_10,bus,152:134,42,13.0
316,2020-03-06,153:133,5_10,bus,153:133,42,
317,2020-03-06,153:133,5_10,bus,154:132,42,
318,2020-03-06,153:133,5_10,bus,83:108,42,
319,2020-03-06,153:133,5_10,bus,94:113,42,
320,2020-03-06,154:132,5_10,bus,127:159,42,
321,2020-03-06,154:132,5_10,bus,129:141,42,
322,2020-03-06,154:132,5_10,bus,130:140,42,16.0
323,2020-03-06,154:132,5_10,bus,152:134,42,
324,2020-03-06,154:132,5_10,bus,153:133,42,
325,2020-03-06,154:132,5_10,bus,154:132,42,
326,2020-03-06,154:132,5_10,bus,83:108,42,13.0
327,2020-03-06,155:131,5_10,bus,134:136,42,
328,2020-03-06,155:131,5_10,bus,155:131,42,
329,2020-03-06,155:131,5_10,bus,156:130,42,11.0
330,2020-03-06,155:131,5_10,bus,91:116,42,
331,2020-03-06,156:130,5_10,bus,120:166,42,
332,2020-03-06,156:130,5_10,bus,134:136,42,13.0
333,2020-03-06,156:130,5_10,bus,136:150,42,
334,2020-03-06,156:130,5_10,bus,141:145,42,10.0
335,2020-03-06,156:130,5_10,bus,145:125,42,11.0
336,2020-03-06,156:130,5_10,bus,155:131,42,
337,2020-03-06,156:130,5_10,bus,156:130,42,19.0
338,2020-03-06,156:130,5_10,bus,91:116,42,13.0
339,2020-03-06,156:130,5_10,bus,92:115,42,
340,2020-03-06,157:129,5_10,bus,126:160,42,
341,2020-03-06,157:129,5_10,bus,127:159,42,
342,2020-03-06,158:128,5_10,bus,150:120,42,
343,2020-03-06,158:128,5_10,bus,97:102,42,
344,2020-03-06,158:128,5_10,bus,98:217,42,10.0
345,2020-03-06,159:127,5_10,bus,124:162,42,10.0
346,2020-03-06,159:127,5_10,bus,137:149,42,
347,2020-03-06,159:127,5_10,bus,144:126,42,
348,2020-03-06,159:127,5_10,bus,159:127,42,31.0
349,2020-03-06,160:110,5_10,bus,108:170,42,
350,2020-03-06,160:110,5_10,bus,109:169,42,
351,2020-03-06,160:110,5_10,bus,120:166,42,
352,2020-03-06,160:110,5_10,bus,126:160,42,11.0
353,2020-03-06,160:110,5_10,bus,136:150,42,
354,2020-03-06,160:110,5_10,bus,140:146,42,
355,2020-03-06,160:110,5_10,bus,141:145,42,
356,2020-03-06,160:110,5_10,bus,160:110,42,
357,2020-03-06,160:110,5_10,bus,85:106,42,
358,2020-03-06,160:110,5_10,bus,88:103,42,
359,2020-03-06,160:110,5_10,bus,90:117,42,
360,2020-03-06,160:110,5_10,bus,96:111,42,
361,2020-03-06,45:319,5_10,bus,99:101,42,
362,2020-03-06,58:303,5_10,bus,103:203,42,
363,2020-03-06,83:108,5_10,bus,100:206,42,
364,2020-03-06,83:108,5_10,bus,107:207,42,
365,2020-03-06,83:108,5_10,bus,109:169,42,
366,2020-03-06,83:108,5_10,bus,128:142,42,
367,2020-03-06,83:108,5_10,bus,129:141,42,
368,2020-03-06,83:108,5_10,bus,130:140,42,
369,2020-03-06,83:108,5_10,bus,143:143,42,
370,2020-03-06,83:108,5_10,bus,83:108,42,
371,2020-03-06,83:108,5_10,bus,98:217,42,
372,2020-03-06,84:107,5_10,bus,85:106,42,
373,2020-03-06,84:107,5_10,bus,90:117,42,
374,2020-03-06,85:106,5_10,bus,85:106,42,21.0
375,2020-03-06,85:106,5_10,bus,87:104,42,11.0
376,2020-03-06,85:106,5_10,bus,88:103,42,
377,2020-03-06,85:106,5_10,bus,90:117,42,33.0
378,2020-03-06,86:105,5_10,bus,85:106,42,
379,2020-03-06,86:105,5_10,bus,88:103,42,
380,2020-03-06,86:105,5_10,bus,90:117,42,14.0
381,2020-03-06,87:104,5_10,bus,122:164,42,
382,2020-03-06,87:104,5_10,bus,158:128,42,
383,2020-03-06,87:104,5_10,bus,85:106,42,
384,2020-03-06,87:104,5_10,bus,88:103,42,25.0
385,2020-03-06,87:104,5_10,bus,90:117,42,
386,2020-03-06,88:103,5_10,bus,108:170,42,12.0
387,2020-03-06,88:103,5_10,bus,126:160,42,11.0
388,2020-03-06,88:103,5_10,bus,145:125,42,
389,2020-03-06,88:103,5_10,bus,160:110,42,
390,2020-03-06,88:103,5_10,bus,85:106,42,
391,2020-03-06,88:103,5_10,bus,88:103,42,
392,2020-03-06,88:103,5_10,bus,90:117,42,
393,2020-03-06,88:103,5_10,bus,96:111,42,11.0
394,2020-03-06,88:103,5_10,bus,97:102,42,21.0
395,2020-03-06,89:118,5_10,bus,101:205,42,
396,2020-03-06,89:118,5_10,bus,108:170,42,
397,2020-03-06,89:118,5_10,bus,129:141,42,
398,2020-03-06,89:118,5_10,bus,151:119,42,
399,2020-03-06,89:118,5_10,bus,152:134,42,
400,2020-03-06,90:117,5_10,bus,108:170,42,
401,2020-03-06,90:117,5_10,bus,109:169,42,
402,2020-03-06,90:117,5_10,bus,110:168,42,
403,2020-03-06,90:117,5_10,bus,122:164,42,21.0
404,2020-03-06,90:117,5_10,bus,123:163,42,
405,2020-03-06,90:117,5_10,bus,126:160,42,31.0
406,2020-03-06,90:117,5_10,bus,127:159,42,20.0
407,2020-03-06,90:117,5_10,bus,145:125,42,
408,2020-03-06,90:117,5_10,bus,158:128,42,
409,2020-03-06,90:117,5_10,bus,160:110,42,
410,2020-03-06,90:117,5_10,bus,85:106,42,34.0
411,2020-03-06,90:117,5_10,bus,87:104,42,
412,2020-03-06,90:117,5_10,bus,88:103,42,
413,2020-03-06,90:117,5_10,bus,90:117,42,64.0
414,2020-03-06,90:117,5_10,bus,92:115,42,
415,2020-03-06,90:117,5_10,bus,93:114,42,14.0
416,2020-03-06,90:117,5_10,bus,94:113,42,
417,2020-03-06,90:117,5_10,bus,96:111,42,
418,2020-03-06,90:117,5_10,bus,97:102,42,26.0
419,2020-03-06,90:117,5_10,bus,98:217,42,
420,2020-03-06,91:116,5_10,bus,134:136,42,
421,2020-03-06,91:116,5_10,bus,155:131,42,11.0
422,2020-03-06,91:116,5_10,bus,156:130,42,
423,2020-03-06,91:116,5_10,bus,158:128,42,
424,2020-03-06,91:116,5_10,bus,85:106,42,
425,2020-03-06,91:116,5_10,bus,88:103,42,16.0
426,2020-03-06,91:116,5_10,bus,91:116,42,
427,2020-03-06,92:115,5_10,bus,122:164,42,11.0
428,2020-03-06,92:115,5_10,bus,126:160,42,
429,2020-03-06,92:115,5_10,bus,127:159,42,
430,2020-03-06,92:115,5_10,bus,156:130,42,
431,2020-03-06,92:115,5_10,bus,158:128,42,
432,2020-03-06,92:115,5_10,bus,85:106,42,
433,2020-03-06,92:115,5_10,bus,88:103,42,10.0
434,2020-03-06,92:115,5_10,bus,90:117,42,
435,2020-03-06,92:115,5_10,bus,93:114,42,
436,2020-03-06,92:115,5_10,bus,97:102,42,
437,2020-03-06,93:114,5_10,bus,101:205,42,
438,2020-03-06,93:114,5_10,bus,108:170,42,
439,2020-03-06,93:114,5_10,bus,109:169,42,
440,2020-03-06,93:114,5_10,bus,126:160,42,
441,2020-03-06,93:114,5_10,bus,127:159,42,11.0
442,2020-03-06,93:114,5_10,bus,152:134,42,
443,2020-03-06,93:114,5_10,bus,160:110,42,14.0
444,2020-03-06,93:114,5_10,bus,96:111,42,
445,2020-03-06,93:114,5_10,bus,97:102,42,
446,2020-03-06,93:114,5_10,bus,98:217,42,
447,2020-03-06,94:113,5_10,bus,101:205,42,
448,2020-03-06,94:113,5_10,bus,108:170,42,
449,2020-03-06,94:113,5_10,bus,109:169,42,
450,2020-03-06,94:113,5_10,bus,126:160,42,
451,2020-03-06,94:113,5_10,bus,127:159,42,
452,2020-03-06,94:113,5_10,bus,152:134,42,
453,2020-03-06,94:113,5_10,bus,153:133,42,
454,2020-03-06,94:113,5_10,bus,160:110,42,
455,2020-03-06,94:113,5_10,bus,96:111,42,
456,2020-03-06,95:112,5_10,bus,113:157,42,
457,2020-03-06,95:112,5_10,bus,117:153,42,
458,2020-03-06,95:112,5_10,bus,124:162,42,
459,2020-03-06,95:112,5_10,bus,131:139,42,
460,2020-03-06,95:112,5_10,bus,132:138,42,
461,2020-03-06,95:112,5_10,bus,95:112,42,19.0
462,2020-03-06,96:111,5_10,bus,120:166,42,
463,2020-03-06,96:111,5_10,bus,136:150,42,
464,2020-03-06,96:111,5_10,bus,141:145,42,
465,2020-03-06,97:102,5_10,bus,101:205,42,
466,2020-03-06,97:102,5_10,bus,108:170,42,16.0
467,2020-03-06,97:102,5_10,bus,109:169,42,
468,2020-03-06,97:102,5_10,bus,110:168,42,
469,2020-03-06,97:102,5_10,bus,122:164,42,
470,2020-03-06,97:102,5_10,bus,126:160,42,25.0
471,2020-03-06,97:102,5_10,bus,127:159,42,11.0
472,2020-03-06,97:102,5_10,bus,134:136,42,21.0
473,2020-03-06,97:102,5_10,bus,141:145,42,
474,2020-03-06,97:102,5_10,bus,144:126,42,27.0
475,2020-03-06,97:102,5_10,bus,145:125,42,74.0
476,2020-03-06,97:102,5_10,bus,150:120,42,
477,2020-03-06,97:102,5_10,bus,152:134,42,12.0
478,2020-03-06,97:102,5_10,bus,155:131,42,21.0
479,2020-03-06,97:102,5_10,bus,156:130,42,
480,2020-03-06,97:102,5_10,bus,158:128,42,
481,2020-03-06,97:102,5_10,bus,160:110,42,
482,2020-03-06,97:102,5_10,bus,276:144,42,
483,2020-03-06,97:102,5_10,bus,86:105,42,
484,2020-03-06,97:102,5_10,bus,87:104,42,
485,2020-03-06,97:102,5_10,bus,88:103,42,
486,2020-03-06,97:102,5_10,bus,90:117,42,
487,2020-03-06,97:102,5_10,bus,93:114,42,
488,2020-03-06,97:102,5_10,bus,94:113,42,
489,2020-03-06,97:102,5_10,bus,96:111,42,11.0
490,2020-03-06,97:102,5_10,bus,97:102,42,68.0
491,2020-03-06,97:102,5_10,bus,98:217,42,
492,2020-03-06,98:217,5_10,bus,109:169,42,
493,2020-03-06,98:217,5_10,bus,110:168,42,
494,2020-03-06,98:217,5_10,bus,128:142,42,
495,2020-03-06,98:217,5_10,bus,143:143,42,
496,2020-03-06,98:217,5_10,bus,83:108,42,
497,2020-03-06,98:217,5_10,bus,98:217,42,
498,2020-03-06,99:101,5_10,bus,102:204,42,
499,2020-03-06,99:101,5_10,bus,120:166,42,
500,2020-03-06,99:101,5_10,bus,141:145,42,
501,2020-03-06,99:101,5_10,bus,145:125,42,
