,Date,Destination,Distance,Modo,Origin,ProjectID,Trips
38,2020-03-07,129:141,5_10,bus,154:132,42,
39,2020-03-07,130:140,5_10,bus,126:160,42,
40,2020-03-07,130:140,5_10,bus,154:132,42,
41,2020-03-07,130:140,5_10,bus,90:117,42,
42,2020-03-07,132:138,5_10,bus,95:112,42,
43,2020-03-07,133:137,5_10,bus,133:137,42,
44,2020-03-07,133:137,5_10,bus,144:126,42,
45,2020-03-07,134:136,5_10,bus,133:137,42,
46,2020-03-07,134:136,5_10,bus,134:136,42,
47,2020-03-07,134:136,5_10,bus,141:145,42,
48,2020-03-07,134:136,5_10,bus,144:126,42,13.0
49,2020-03-07,134:136,5_10,bus,145:125,42,
50,2020-03-07,134:136,5_10,bus,155:131,42,
51,2020-03-07,134:136,5_10,bus,156:130,42,
52,2020-03-07,134:136,5_10,bus,159:127,42,
53,2020-03-07,134:136,5_10,bus,91:116,42,
54,2020-03-07,135:135,5_10,bus,133:137,42,
55,2020-03-07,135:135,5_10,bus,134:136,42,
56,2020-03-07,135:135,5_10,bus,144:126,42,
57,2020-03-07,135:135,5_10,bus,159:127,42,
58,2020-03-07,138:148,5_10,bus,111:167,42,
59,2020-03-07,139:147,5_10,bus,135:135,42,
60,2020-03-07,139:147,5_10,bus,140:146,42,
61,2020-03-07,139:147,5_10,bus,141:145,42,
62,2020-03-07,140:146,5_10,bus,139:147,42,
63,2020-03-07,140:146,5_10,bus,140:146,42,
64,2020-03-07,140:146,5_10,bus,141:145,42,
65,2020-03-07,141:145,5_10,bus,134:136,42,10.0
66,2020-03-07,141:145,5_10,bus,139:147,42,
67,2020-03-07,141:145,5_10,bus,140:146,42,
68,2020-03-07,141:145,5_10,bus,141:145,42,
69,2020-03-07,141:145,5_10,bus,145:125,42,
70,2020-03-07,141:145,5_10,bus,156:130,42,
71,2020-03-07,143:143,5_10,bus,109:169,42,
72,2020-03-07,143:143,5_10,bus,128:142,42,
73,2020-03-07,143:143,5_10,bus,143:143,42,10.0
74,2020-03-07,143:143,5_10,bus,83:108,42,
75,2020-03-07,143:143,5_10,bus,98:217,42,
76,2020-03-07,145:125,5_10,bus,134:136,42,
77,2020-03-07,145:125,5_10,bus,141:145,42,
78,2020-03-07,145:125,5_10,bus,145:125,42,
79,2020-03-07,145:125,5_10,bus,155:131,42,
80,2020-03-07,145:125,5_10,bus,156:130,42,24.0
81,2020-03-07,145:125,5_10,bus,91:116,42,
82,2020-03-07,152:134,5_10,bus,126:160,42,10.0
83,2020-03-07,152:134,5_10,bus,127:159,42,
84,2020-03-07,152:134,5_10,bus,97:102,42,21.0
85,2020-03-07,153:133,5_10,bus,126:160,42,
86,2020-03-07,153:133,5_10,bus,154:132,42,
87,2020-03-07,153:133,5_10,bus,83:108,42,
88,2020-03-07,153:133,5_10,bus,90:117,42,
89,2020-03-07,153:133,5_10,bus,97:102,42,16.0
90,2020-03-07,154:132,5_10,bus,126:160,42,13.0
91,2020-03-07,154:132,5_10,bus,129:141,42,
92,2020-03-07,154:132,5_10,bus,130:140,42,
93,2020-03-07,154:132,5_10,bus,153:133,42,
94,2020-03-07,154:132,5_10,bus,154:132,42,
95,2020-03-07,154:132,5_10,bus,160:110,42,
96,2020-03-07,154:132,5_10,bus,89:118,42,
97,2020-03-07,154:132,5_10,bus,90:117,42,13.0
98,2020-03-07,154:132,5_10,bus,97:102,42,12.0
99,2020-03-07,155:131,5_10,bus,133:137,42,
100,2020-03-07,155:131,5_10,bus,134:136,42,
101,2020-03-07,155:131,5_10,bus,144:126,42,
102,2020-03-07,155:131,5_10,bus,145:125,42,
103,2020-03-07,155:131,5_10,bus,155:131,42,10.0
104,2020-03-07,155:131,5_10,bus,156:130,42,12.0
105,2020-03-07,155:131,5_10,bus,159:127,42,
106,2020-03-07,155:131,5_10,bus,91:116,42,
107,2020-03-07,158:128,5_10,bus,126:160,42,
108,2020-03-07,158:128,5_10,bus,90:117,42,
109,2020-03-07,159:127,5_10,bus,115:155,42,10.0
110,2020-03-07,159:127,5_10,bus,133:137,42,
111,2020-03-07,159:127,5_10,bus,134:136,42,
112,2020-03-07,159:127,5_10,bus,135:135,42,10.0
113,2020-03-07,159:127,5_10,bus,144:126,42,12.0
114,2020-03-07,159:127,5_10,bus,159:127,42,
115,2020-03-07,276:144,5_10,bus,126:160,42,
116,2020-03-07,276:144,5_10,bus,83:108,42,
117,2020-03-07,276:144,5_10,bus,90:117,42,
118,2020-03-07,83:108,5_10,bus,109:169,42,10.0
119,2020-03-07,83:108,5_10,bus,126:160,42,
120,2020-03-07,83:108,5_10,bus,128:142,42,16.0
121,2020-03-07,83:108,5_10,bus,143:143,42,
122,2020-03-07,83:108,5_10,bus,276:144,42,
123,2020-03-07,83:108,5_10,bus,83:108,42,
124,2020-03-07,83:108,5_10,bus,98:217,42,
125,2020-03-07,84:107,5_10,bus,126:160,42,14.0
126,2020-03-07,84:107,5_10,bus,90:117,42,11.0
127,2020-03-07,85:106,5_10,bus,126:160,42,
128,2020-03-07,85:106,5_10,bus,158:128,42,
129,2020-03-07,85:106,5_10,bus,84:107,42,
130,2020-03-07,85:106,5_10,bus,85:106,42,
131,2020-03-07,85:106,5_10,bus,90:117,42,11.0
132,2020-03-07,89:118,5_10,bus,154:132,42,
133,2020-03-07,89:118,5_10,bus,89:118,42,
134,2020-03-07,90:117,5_10,bus,158:128,42,
135,2020-03-07,90:117,5_10,bus,84:107,42,
136,2020-03-07,90:117,5_10,bus,85:106,42,13.0
137,2020-03-07,93:114,5_10,bus,126:160,42,10.0
138,2020-03-07,93:114,5_10,bus,83:108,42,
139,2020-03-07,93:114,5_10,bus,90:117,42,
140,2020-03-07,94:113,5_10,bus,109:169,42,11.0
141,2020-03-07,94:113,5_10,bus,126:160,42,
142,2020-03-07,94:113,5_10,bus,83:108,42,45.0
143,2020-03-07,94:113,5_10,bus,94:113,42,
144,2020-03-07,94:113,5_10,bus,97:102,42,
145,2020-03-07,95:112,5_10,bus,113:157,42,
146,2020-03-07,95:112,5_10,bus,132:138,42,
147,2020-03-07,95:112,5_10,bus,135:135,42,
148,2020-03-07,95:112,5_10,bus,95:112,42,
149,2020-03-07,98:217,5_10,bus,109:169,42,
150,2020-03-07,98:217,5_10,bus,126:160,42,11.0
151,2020-03-07,98:217,5_10,bus,128:142,42,
152,2020-03-07,98:217,5_10,bus,143:143,42,
153,2020-03-07,98:217,5_10,bus,160:110,42,10.0
154,2020-03-07,98:217,5_10,bus,83:108,42,11.0
155,2020-03-07,98:217,5_10,bus,90:117,42,
156,2020-03-07,98:217,5_10,bus,98:217,42,17.0
157,2020-03-07,99:101,5_10,bus,156:130,42,
158,2020-03-07,99:101,5_10,bus,160:110,42,
159,2020-03-07,99:101,5_10,bus,96:111,42,
160,2020-03-07,100:206,10_15,bus,100:206,42,
161,2020-03-07,100:206,10_15,bus,107:207,42,
162,2020-03-07,100:206,10_15,bus,110:168,42,
163,2020-03-07,100:206,10_15,bus,143:143,42,
164,2020-03-07,101:205,10_15,bus,101:205,42,
165,2020-03-07,101:205,10_15,bus,129:141,42,22.0
166,2020-03-07,101:205,10_15,bus,89:118,42,
167,2020-03-07,102:204,10_15,bus,120:166,42,
168,2020-03-07,102:204,10_15,bus,99:101,42,
169,2020-03-07,103:203,10_15,bus,103:203,42,16.0
170,2020-03-07,103:203,10_15,bus,104:202,42,
171,2020-03-07,103:203,10_15,bus,138:148,42,22.0
172,2020-03-07,104:202,10_15,bus,103:203,42,11.0
173,2020-03-07,104:202,10_15,bus,104:202,42,16.0
174,2020-03-07,104:202,10_15,bus,111:167,42,
175,2020-03-07,104:202,10_15,bus,138:148,42,
176,2020-03-07,107:207,10_15,bus,100:206,42,
177,2020-03-07,107:207,10_15,bus,107:207,42,
178,2020-03-07,107:207,10_15,bus,110:168,42,
179,2020-03-07,107:207,10_15,bus,143:143,42,
180,2020-03-07,109:169,10_15,bus,101:205,42,
181,2020-03-07,109:169,10_15,bus,109:169,42,14.0
182,2020-03-07,109:169,10_15,bus,110:168,42,
183,2020-03-07,109:169,10_15,bus,120:166,42,
184,2020-03-07,109:169,10_15,bus,128:142,42,
185,2020-03-07,109:169,10_15,bus,136:150,42,
186,2020-03-07,109:169,10_15,bus,140:146,42,
187,2020-03-07,109:169,10_15,bus,141:145,42,12.0
188,2020-03-07,109:169,10_15,bus,143:143,42,
189,2020-03-07,109:169,10_15,bus,150:120,42,13.0
190,2020-03-07,109:169,10_15,bus,151:119,42,19.0
191,2020-03-07,109:169,10_15,bus,152:134,42,
192,2020-03-07,109:169,10_15,bus,276:144,42,18.0
193,2020-03-07,109:169,10_15,bus,83:108,42,
194,2020-03-07,109:169,10_15,bus,89:118,42,
195,2020-03-07,109:169,10_15,bus,94:113,42,
196,2020-03-07,109:169,10_15,bus,97:102,42,
197,2020-03-07,109:169,10_15,bus,98:217,42,24.0
198,2020-03-07,110:168,10_15,bus,101:205,42,
199,2020-03-07,110:168,10_15,bus,109:169,42,
200,2020-03-07,110:168,10_15,bus,110:168,42,
201,2020-03-07,110:168,10_15,bus,120:166,42,
202,2020-03-07,110:168,10_15,bus,151:119,42,
203,2020-03-07,110:168,10_15,bus,152:134,42,
204,2020-03-07,110:168,10_15,bus,276:144,42,
205,2020-03-07,110:168,10_15,bus,98:217,42,
206,2020-03-07,111:167,10_15,bus,104:202,42,
207,2020-03-07,111:167,10_15,bus,110:168,42,
208,2020-03-07,111:167,10_15,bus,111:167,42,46.0
209,2020-03-07,111:167,10_15,bus,138:148,42,11.0
210,2020-03-07,111:167,10_15,bus,148:122,42,
211,2020-03-07,111:167,10_15,bus,149:121,42,11.0
212,2020-03-07,111:167,10_15,bus,87:104,42,
213,2020-03-07,113:157,10_15,bus,113:157,42,
214,2020-03-07,113:157,10_15,bus,120:166,42,
215,2020-03-07,113:157,10_15,bus,126:160,42,10.0
216,2020-03-07,113:157,10_15,bus,132:138,42,
217,2020-03-07,113:157,10_15,bus,136:150,42,12.0
218,2020-03-07,113:157,10_15,bus,140:146,42,11.0
219,2020-03-07,113:157,10_15,bus,141:145,42,12.0
220,2020-03-07,113:157,10_15,bus,90:117,42,
221,2020-03-07,113:157,10_15,bus,95:112,42,11.0
222,2020-03-07,115:155,10_15,bus,115:155,42,24.0
223,2020-03-07,115:155,10_15,bus,116:154,42,
224,2020-03-07,115:155,10_15,bus,125:161,42,
225,2020-03-07,115:155,10_15,bus,135:135,42,
226,2020-03-07,115:155,10_15,bus,159:127,42,
227,2020-03-07,116:154,10_15,bus,115:155,42,
228,2020-03-07,116:154,10_15,bus,116:154,42,
229,2020-03-07,116:154,10_15,bus,134:136,42,
230,2020-03-07,116:154,10_15,bus,135:135,42,
231,2020-03-07,116:154,10_15,bus,152:134,42,
232,2020-03-07,117:153,10_15,bus,119:151,42,
233,2020-03-07,117:153,10_15,bus,120:166,42,
234,2020-03-07,117:153,10_15,bus,126:160,42,
235,2020-03-07,117:153,10_15,bus,136:150,42,
236,2020-03-07,117:153,10_15,bus,140:146,42,10.0
237,2020-03-07,117:153,10_15,bus,141:145,42,
238,2020-03-07,117:153,10_15,bus,95:112,42,
239,2020-03-07,118:152,10_15,bus,118:152,42,
240,2020-03-07,118:152,10_15,bus,119:151,42,14.0
241,2020-03-07,118:152,10_15,bus,136:150,42,
242,2020-03-07,118:152,10_15,bus,140:146,42,
243,2020-03-07,118:152,10_15,bus,87:104,42,10.0
244,2020-03-07,118:152,10_15,bus,91:116,42,
245,2020-03-07,119:151,10_15,bus,117:153,42,
246,2020-03-07,119:151,10_15,bus,118:152,42,
247,2020-03-07,119:151,10_15,bus,119:151,42,16.0
248,2020-03-07,119:151,10_15,bus,136:150,42,
249,2020-03-07,119:151,10_15,bus,140:146,42,
250,2020-03-07,119:151,10_15,bus,144:126,42,
251,2020-03-07,119:151,10_15,bus,87:104,42,
252,2020-03-07,119:151,10_15,bus,91:116,42,
253,2020-03-07,120:166,10_15,bus,102:204,42,
254,2020-03-07,120:166,10_15,bus,120:166,42,26.0
255,2020-03-07,120:166,10_15,bus,136:150,42,
256,2020-03-07,120:166,10_15,bus,140:146,42,
257,2020-03-07,120:166,10_15,bus,141:145,42,12.0
258,2020-03-07,120:166,10_15,bus,145:125,42,
259,2020-03-07,120:166,10_15,bus,99:101,42,14.0
260,2020-03-07,121:165,10_15,bus,121:165,42,
261,2020-03-07,121:165,10_15,bus,138:148,42,
262,2020-03-07,121:165,10_15,bus,84:107,42,
263,2020-03-07,121:165,10_15,bus,86:105,42,12.0
264,2020-03-07,121:165,10_15,bus,87:104,42,
265,2020-03-07,122:164,10_15,bus,109:169,42,
266,2020-03-07,122:164,10_15,bus,110:168,42,
267,2020-03-07,122:164,10_15,bus,126:160,42,
268,2020-03-07,122:164,10_15,bus,127:159,42,
269,2020-03-07,122:164,10_15,bus,149:121,42,
270,2020-03-07,122:164,10_15,bus,152:134,42,
271,2020-03-07,122:164,10_15,bus,153:133,42,
272,2020-03-07,122:164,10_15,bus,154:132,42,
273,2020-03-07,122:164,10_15,bus,90:117,42,18.0
274,2020-03-07,122:164,10_15,bus,92:115,42,
275,2020-03-07,122:164,10_15,bus,98:217,42,
276,2020-03-07,123:163,10_15,bus,109:169,42,
277,2020-03-07,123:163,10_15,bus,110:168,42,13.0
278,2020-03-07,123:163,10_15,bus,123:163,42,
279,2020-03-07,123:163,10_15,bus,127:159,42,
280,2020-03-07,123:163,10_15,bus,152:134,42,
281,2020-03-07,123:163,10_15,bus,153:133,42,
282,2020-03-07,123:163,10_15,bus,154:132,42,
283,2020-03-07,123:163,10_15,bus,90:117,42,11.0
284,2020-03-07,123:163,10_15,bus,93:114,42,
285,2020-03-07,123:163,10_15,bus,94:113,42,
286,2020-03-07,125:161,10_15,bus,115:155,42,14.0
287,2020-03-07,125:161,10_15,bus,125:161,42,
288,2020-03-07,125:161,10_15,bus,159:127,42,
289,2020-03-07,126:160,10_15,bus,101:205,42,16.0
290,2020-03-07,126:160,10_15,bus,102:204,42,
291,2020-03-07,126:160,10_15,bus,104:202,42,11.0
292,2020-03-07,126:160,10_15,bus,109:169,42,
293,2020-03-07,126:160,10_15,bus,111:167,42,12.0
294,2020-03-07,126:160,10_15,bus,126:160,42,37.0
295,2020-03-07,126:160,10_15,bus,127:159,42,16.0
296,2020-03-07,126:160,10_15,bus,134:136,42,
297,2020-03-07,126:160,10_15,bus,144:126,42,
298,2020-03-07,126:160,10_15,bus,146:124,42,28.0
299,2020-03-07,126:160,10_15,bus,151:119,42,
300,2020-03-07,126:160,10_15,bus,152:134,42,10.0
301,2020-03-07,126:160,10_15,bus,153:133,42,
302,2020-03-07,126:160,10_15,bus,155:131,42,
303,2020-03-07,126:160,10_15,bus,156:130,42,
304,2020-03-07,126:160,10_15,bus,160:110,42,
305,2020-03-07,126:160,10_15,bus,83:108,42,
306,2020-03-07,126:160,10_15,bus,90:117,42,
307,2020-03-07,126:160,10_15,bus,91:116,42,
308,2020-03-07,126:160,10_15,bus,92:115,42,
309,2020-03-07,126:160,10_15,bus,97:102,42,
310,2020-03-07,127:159,10_15,bus,104:202,42,
311,2020-03-07,127:159,10_15,bus,108:170,42,10.0
312,2020-03-07,127:159,10_15,bus,109:169,42,
313,2020-03-07,127:159,10_15,bus,111:167,42,11.0
314,2020-03-07,127:159,10_15,bus,126:160,42,34.0
315,2020-03-07,127:159,10_15,bus,127:159,42,25.0
316,2020-03-07,127:159,10_15,bus,151:119,42,
317,2020-03-07,127:159,10_15,bus,152:134,42,
318,2020-03-07,127:159,10_15,bus,154:132,42,
319,2020-03-07,127:159,10_15,bus,160:110,42,
320,2020-03-07,127:159,10_15,bus,83:108,42,
321,2020-03-07,127:159,10_15,bus,90:117,42,21.0
322,2020-03-07,127:159,10_15,bus,92:115,42,
323,2020-03-07,127:159,10_15,bus,97:102,42,12.0
324,2020-03-07,128:142,10_15,bus,109:169,42,
325,2020-03-07,128:142,10_15,bus,110:168,42,10.0
326,2020-03-07,128:142,10_15,bus,128:142,42,
327,2020-03-07,128:142,10_15,bus,143:143,42,
328,2020-03-07,128:142,10_15,bus,83:108,42,
329,2020-03-07,128:142,10_15,bus,98:217,42,
330,2020-03-07,129:141,10_15,bus,101:205,42,20.0
331,2020-03-07,129:141,10_15,bus,129:141,42,46.0
332,2020-03-07,129:141,10_15,bus,130:140,42,15.0
333,2020-03-07,129:141,10_15,bus,83:108,42,
334,2020-03-07,129:141,10_15,bus,89:118,42,10.0
335,2020-03-07,130:140,10_15,bus,129:141,42,
336,2020-03-07,130:140,10_15,bus,130:140,42,
337,2020-03-07,130:140,10_15,bus,83:108,42,12.0
338,2020-03-07,131:139,10_15,bus,120:166,42,
339,2020-03-07,131:139,10_15,bus,126:160,42,
340,2020-03-07,131:139,10_15,bus,136:150,42,
341,2020-03-07,131:139,10_15,bus,141:145,42,
342,2020-03-07,131:139,10_15,bus,95:112,42,
343,2020-03-07,132:138,10_15,bus,113:157,42,
344,2020-03-07,132:138,10_15,bus,120:166,42,11.0
345,2020-03-07,132:138,10_15,bus,126:160,42,
346,2020-03-07,132:138,10_15,bus,136:150,42,
347,2020-03-07,132:138,10_15,bus,140:146,42,
348,2020-03-07,132:138,10_15,bus,141:145,42,
349,2020-03-07,132:138,10_15,bus,95:112,42,
350,2020-03-07,133:137,10_15,bus,135:135,42,
351,2020-03-07,134:136,10_15,bus,110:168,42,
352,2020-03-07,134:136,10_15,bus,116:154,42,11.0
353,2020-03-07,134:136,10_15,bus,134:136,42,
354,2020-03-07,134:136,10_15,bus,135:135,42,14.0
355,2020-03-07,134:136,10_15,bus,144:126,42,
356,2020-03-07,134:136,10_15,bus,152:134,42,
357,2020-03-07,134:136,10_15,bus,87:104,42,
358,2020-03-07,134:136,10_15,bus,91:116,42,
359,2020-03-07,134:136,10_15,bus,99:101,42,
360,2020-03-07,135:135,10_15,bus,115:155,42,
361,2020-03-07,135:135,10_15,bus,116:154,42,11.0
362,2020-03-07,135:135,10_15,bus,127:159,42,
363,2020-03-07,135:135,10_15,bus,133:137,42,
364,2020-03-07,135:135,10_15,bus,134:136,42,11.0
365,2020-03-07,135:135,10_15,bus,135:135,42,
366,2020-03-07,135:135,10_15,bus,139:147,42,
367,2020-03-07,135:135,10_15,bus,152:134,42,11.0
368,2020-03-07,135:135,10_15,bus,153:133,42,
369,2020-03-07,135:135,10_15,bus,154:132,42,
370,2020-03-07,136:150,10_15,bus,118:152,42,
371,2020-03-07,136:150,10_15,bus,119:151,42,
372,2020-03-07,136:150,10_15,bus,120:166,42,
373,2020-03-07,136:150,10_15,bus,136:150,42,12.0
374,2020-03-07,136:150,10_15,bus,140:146,42,
375,2020-03-07,136:150,10_15,bus,141:145,42,13.0
376,2020-03-07,136:150,10_15,bus,87:104,42,
377,2020-03-07,136:150,10_15,bus,91:116,42,
378,2020-03-07,137:149,10_15,bus,138:148,42,
379,2020-03-07,138:148,10_15,bus,103:203,42,24.0
380,2020-03-07,138:148,10_15,bus,104:202,42,
381,2020-03-07,138:148,10_15,bus,111:167,42,
382,2020-03-07,138:148,10_15,bus,121:165,42,
383,2020-03-07,138:148,10_15,bus,137:149,42,
384,2020-03-07,138:148,10_15,bus,138:148,42,37.0
385,2020-03-07,139:147,10_15,bus,135:135,42,
386,2020-03-07,140:146,10_15,bus,118:152,42,
387,2020-03-07,140:146,10_15,bus,119:151,42,
388,2020-03-07,140:146,10_15,bus,120:166,42,
389,2020-03-07,140:146,10_15,bus,135:135,42,
390,2020-03-07,140:146,10_15,bus,136:150,42,10.0
391,2020-03-07,140:146,10_15,bus,140:146,42,
392,2020-03-07,140:146,10_15,bus,141:145,42,
393,2020-03-07,140:146,10_15,bus,87:104,42,
394,2020-03-07,141:145,10_15,bus,120:166,42,
395,2020-03-07,141:145,10_15,bus,135:135,42,12.0
396,2020-03-07,141:145,10_15,bus,136:150,42,12.0
397,2020-03-07,141:145,10_15,bus,140:146,42,
398,2020-03-07,141:145,10_15,bus,141:145,42,10.0
399,2020-03-07,141:145,10_15,bus,145:125,42,
400,2020-03-07,141:145,10_15,bus,99:101,42,15.0
401,2020-03-07,143:143,10_15,bus,100:206,42,
402,2020-03-07,143:143,10_15,bus,107:207,42,
403,2020-03-07,143:143,10_15,bus,109:169,42,11.0
404,2020-03-07,143:143,10_15,bus,110:168,42,
405,2020-03-07,143:143,10_15,bus,128:142,42,
406,2020-03-07,143:143,10_15,bus,143:143,42,11.0
407,2020-03-07,143:143,10_15,bus,83:108,42,
408,2020-03-07,143:143,10_15,bus,98:217,42,10.0
409,2020-03-07,144:126,10_15,bus,85:106,42,
410,2020-03-07,144:126,10_15,bus,90:117,42,
411,2020-03-07,144:126,10_15,bus,97:102,42,10.0
412,2020-03-07,145:125,10_15,bus,102:204,42,
413,2020-03-07,145:125,10_15,bus,110:168,42,
414,2020-03-07,145:125,10_15,bus,120:166,42,
415,2020-03-07,145:125,10_15,bus,141:145,42,13.0
416,2020-03-07,145:125,10_15,bus,145:125,42,11.0
417,2020-03-07,145:125,10_15,bus,87:104,42,
418,2020-03-07,145:125,10_15,bus,99:101,42,11.0
419,2020-03-07,148:122,10_15,bus,109:169,42,
420,2020-03-07,148:122,10_15,bus,110:168,42,28.0
421,2020-03-07,148:122,10_15,bus,111:167,42,10.0
422,2020-03-07,148:122,10_15,bus,148:122,42,
423,2020-03-07,148:122,10_15,bus,149:121,42,33.0
424,2020-03-07,149:121,10_15,bus,109:169,42,
425,2020-03-07,149:121,10_15,bus,110:168,42,10.0
426,2020-03-07,149:121,10_15,bus,127:159,42,
427,2020-03-07,149:121,10_15,bus,149:121,42,
428,2020-03-07,149:121,10_15,bus,152:134,42,16.0
429,2020-03-07,149:121,10_15,bus,153:133,42,12.0
430,2020-03-07,149:121,10_15,bus,154:132,42,
431,2020-03-07,149:121,10_15,bus,94:113,42,
432,2020-03-07,150:120,10_15,bus,109:169,42,
433,2020-03-07,150:120,10_15,bus,110:168,42,21.0
434,2020-03-07,150:120,10_15,bus,127:159,42,
435,2020-03-07,150:120,10_15,bus,149:121,42,
436,2020-03-07,150:120,10_15,bus,152:134,42,
437,2020-03-07,150:120,10_15,bus,153:133,42,
438,2020-03-07,150:120,10_15,bus,154:132,42,10.0
439,2020-03-07,152:134,10_15,bus,108:170,42,24.0
440,2020-03-07,152:134,10_15,bus,126:160,42,13.0
441,2020-03-07,152:134,10_15,bus,127:159,42,
442,2020-03-07,152:134,10_15,bus,151:119,42,
443,2020-03-07,152:134,10_15,bus,152:134,42,
444,2020-03-07,152:134,10_15,bus,154:132,42,
445,2020-03-07,152:134,10_15,bus,90:117,42,
446,2020-03-07,152:134,10_15,bus,97:102,42,10.0
447,2020-03-07,153:133,10_15,bus,108:170,42,
448,2020-03-07,153:133,10_15,bus,151:119,42,
449,2020-03-07,153:133,10_15,bus,152:134,42,
450,2020-03-07,153:133,10_15,bus,154:132,42,11.0
451,2020-03-07,153:133,10_15,bus,83:108,42,
452,2020-03-07,154:132,10_15,bus,108:170,42,
453,2020-03-07,154:132,10_15,bus,109:169,42,
454,2020-03-07,154:132,10_15,bus,151:119,42,
455,2020-03-07,154:132,10_15,bus,152:134,42,
456,2020-03-07,154:132,10_15,bus,154:132,42,11.0
457,2020-03-07,154:132,10_15,bus,83:108,42,
458,2020-03-07,155:131,10_15,bus,109:169,42,
459,2020-03-07,155:131,10_15,bus,110:168,42,
460,2020-03-07,155:131,10_15,bus,120:166,42,
461,2020-03-07,155:131,10_15,bus,144:126,42,
462,2020-03-07,155:131,10_15,bus,145:125,42,
463,2020-03-07,155:131,10_15,bus,149:121,42,
464,2020-03-07,155:131,10_15,bus,87:104,42,
465,2020-03-07,155:131,10_15,bus,91:116,42,
466,2020-03-07,155:131,10_15,bus,99:101,42,
467,2020-03-07,156:130,10_15,bus,109:169,42,
468,2020-03-07,156:130,10_15,bus,110:168,42,36.0
469,2020-03-07,156:130,10_15,bus,135:135,42,12.0
470,2020-03-07,156:130,10_15,bus,144:126,42,12.0
471,2020-03-07,156:130,10_15,bus,149:121,42,
472,2020-03-07,156:130,10_15,bus,86:105,42,
473,2020-03-07,156:130,10_15,bus,87:104,42,19.0
474,2020-03-07,156:130,10_15,bus,91:116,42,16.0
475,2020-03-07,156:130,10_15,bus,92:115,42,
476,2020-03-07,156:130,10_15,bus,98:217,42,
477,2020-03-07,157:129,10_15,bus,110:168,42,
478,2020-03-07,157:129,10_15,bus,111:167,42,
479,2020-03-07,157:129,10_15,bus,148:122,42,
480,2020-03-07,157:129,10_15,bus,149:121,42,
481,2020-03-07,157:129,10_15,bus,158:128,42,
482,2020-03-07,157:129,10_15,bus,87:104,42,
483,2020-03-07,158:128,10_15,bus,158:128,42,13.0
484,2020-03-07,158:128,10_15,bus,88:103,42,
485,2020-03-07,158:128,10_15,bus,97:102,42,10.0
486,2020-03-07,159:127,10_15,bus,115:155,42,
487,2020-03-07,159:127,10_15,bus,125:161,42,
488,2020-03-07,159:127,10_15,bus,159:127,42,
489,2020-03-07,160:110,10_15,bus,101:205,42,
490,2020-03-07,160:110,10_15,bus,126:160,42,
491,2020-03-07,160:110,10_15,bus,135:135,42,
492,2020-03-07,160:110,10_15,bus,146:124,42,
493,2020-03-07,276:144,10_15,bus,109:169,42,
494,2020-03-07,276:144,10_15,bus,120:166,42,
495,2020-03-07,276:144,10_15,bus,122:164,42,
496,2020-03-07,276:144,10_15,bus,150:120,42,
497,2020-03-07,276:144,10_15,bus,151:119,42,10.0
498,2020-03-07,276:144,10_15,bus,158:128,42,
499,2020-03-07,276:144,10_15,bus,276:144,42,
500,2020-03-07,276:144,10_15,bus,97:102,42,
