,Date,Destination,Distance,Modo,Origin,ProjectID,Trips
186,2020-03-02,129:141,5_10,bus,153:133,42,23.0
187,2020-03-02,129:141,5_10,bus,154:132,42,41.0
188,2020-03-02,129:141,5_10,bus,83:108,42,
189,2020-03-02,129:141,5_10,bus,86:105,42,
190,2020-03-02,129:141,5_10,bus,87:104,42,
191,2020-03-02,129:141,5_10,bus,89:118,42,
192,2020-03-02,130:140,5_10,bus,129:141,42,12.0
193,2020-03-02,130:140,5_10,bus,130:140,42,
194,2020-03-02,130:140,5_10,bus,83:108,42,
195,2020-03-02,130:140,5_10,bus,85:106,42,
196,2020-03-02,130:140,5_10,bus,86:105,42,
197,2020-03-02,130:140,5_10,bus,87:104,42,
198,2020-03-02,131:139,5_10,bus,113:157,42,
199,2020-03-02,131:139,5_10,bus,95:112,42,
200,2020-03-02,132:138,5_10,bus,113:157,42,
201,2020-03-02,132:138,5_10,bus,95:112,42,
202,2020-03-02,133:137,5_10,bus,121:165,42,
203,2020-03-02,133:137,5_10,bus,159:127,42,
204,2020-03-02,134:136,5_10,bus,116:154,42,
205,2020-03-02,134:136,5_10,bus,120:166,42,
206,2020-03-02,134:136,5_10,bus,121:165,42,
207,2020-03-02,134:136,5_10,bus,134:136,42,
208,2020-03-02,134:136,5_10,bus,135:135,42,
209,2020-03-02,134:136,5_10,bus,136:150,42,
210,2020-03-02,134:136,5_10,bus,137:149,42,10.0
211,2020-03-02,134:136,5_10,bus,139:147,42,
212,2020-03-02,134:136,5_10,bus,140:146,42,
213,2020-03-02,134:136,5_10,bus,141:145,42,
214,2020-03-02,134:136,5_10,bus,144:126,42,
215,2020-03-02,134:136,5_10,bus,159:127,42,14.0
216,2020-03-02,134:136,5_10,bus,84:107,42,11.0
217,2020-03-02,134:136,5_10,bus,86:105,42,
218,2020-03-02,135:135,5_10,bus,121:165,42,
219,2020-03-02,135:135,5_10,bus,135:135,42,
220,2020-03-02,135:135,5_10,bus,137:149,42,
221,2020-03-02,135:135,5_10,bus,144:126,42,
222,2020-03-02,135:135,5_10,bus,159:127,42,24.0
223,2020-03-02,136:150,5_10,bus,120:166,42,
224,2020-03-02,136:150,5_10,bus,136:150,42,
225,2020-03-02,136:150,5_10,bus,141:145,42,
226,2020-03-02,136:150,5_10,bus,99:101,42,
227,2020-03-02,137:149,5_10,bus,87:104,42,
228,2020-03-02,137:149,5_10,bus,88:103,42,
229,2020-03-02,137:149,5_10,bus,90:117,42,13.0
230,2020-03-02,138:148,5_10,bus,104:202,42,
231,2020-03-02,138:148,5_10,bus,111:167,42,
232,2020-03-02,138:148,5_10,bus,85:106,42,
233,2020-03-02,138:148,5_10,bus,87:104,42,35.0
234,2020-03-02,138:148,5_10,bus,90:117,42,
235,2020-03-02,138:148,5_10,bus,91:116,42,
236,2020-03-02,138:148,5_10,bus,92:115,42,24.0
237,2020-03-02,139:147,5_10,bus,116:154,42,
238,2020-03-02,139:147,5_10,bus,133:137,42,
239,2020-03-02,139:147,5_10,bus,134:136,42,14.0
240,2020-03-02,139:147,5_10,bus,135:135,42,19.0
241,2020-03-02,139:147,5_10,bus,139:147,42,
242,2020-03-02,139:147,5_10,bus,140:146,42,14.0
243,2020-03-02,139:147,5_10,bus,141:145,42,19.0
244,2020-03-02,139:147,5_10,bus,159:127,42,
245,2020-03-02,140:146,5_10,bus,118:152,42,
246,2020-03-02,140:146,5_10,bus,120:166,42,
247,2020-03-02,140:146,5_10,bus,134:136,42,12.0
248,2020-03-02,140:146,5_10,bus,139:147,42,12.0
249,2020-03-02,140:146,5_10,bus,140:146,42,15.0
250,2020-03-02,140:146,5_10,bus,141:145,42,33.0
251,2020-03-02,140:146,5_10,bus,145:125,42,
252,2020-03-02,141:145,5_10,bus,102:204,42,
253,2020-03-02,141:145,5_10,bus,118:152,42,
254,2020-03-02,141:145,5_10,bus,120:166,42,
255,2020-03-02,141:145,5_10,bus,134:136,42,
256,2020-03-02,141:145,5_10,bus,136:150,42,
257,2020-03-02,141:145,5_10,bus,139:147,42,13.0
258,2020-03-02,141:145,5_10,bus,140:146,42,14.0
259,2020-03-02,141:145,5_10,bus,141:145,42,41.0
260,2020-03-02,141:145,5_10,bus,145:125,42,
261,2020-03-02,141:145,5_10,bus,99:101,42,10.0
262,2020-03-02,143:143,5_10,bus,100:206,42,
263,2020-03-02,143:143,5_10,bus,107:207,42,11.0
264,2020-03-02,143:143,5_10,bus,128:142,42,
265,2020-03-02,143:143,5_10,bus,143:143,42,
266,2020-03-02,143:143,5_10,bus,76:314,42,
267,2020-03-02,143:143,5_10,bus,83:108,42,10.0
268,2020-03-02,144:126,5_10,bus,126:160,42,30.0
269,2020-03-02,144:126,5_10,bus,144:126,42,31.0
270,2020-03-02,144:126,5_10,bus,160:110,42,
271,2020-03-02,144:126,5_10,bus,86:105,42,18.0
272,2020-03-02,144:126,5_10,bus,87:104,42,
273,2020-03-02,144:126,5_10,bus,90:117,42,14.0
274,2020-03-02,144:126,5_10,bus,91:116,42,
275,2020-03-02,144:126,5_10,bus,92:115,42,
276,2020-03-02,144:126,5_10,bus,97:102,42,
277,2020-03-02,145:125,5_10,bus,102:204,42,
278,2020-03-02,145:125,5_10,bus,120:166,42,
279,2020-03-02,145:125,5_10,bus,140:146,42,
280,2020-03-02,145:125,5_10,bus,141:145,42,
281,2020-03-02,145:125,5_10,bus,145:125,42,
282,2020-03-02,145:125,5_10,bus,156:130,42,
283,2020-03-02,145:125,5_10,bus,160:110,42,
284,2020-03-02,145:125,5_10,bus,96:111,42,
285,2020-03-02,145:125,5_10,bus,99:101,42,16.0
286,2020-03-02,148:122,5_10,bus,122:164,42,
287,2020-03-02,148:122,5_10,bus,97:102,42,
288,2020-03-02,149:121,5_10,bus,122:164,42,
289,2020-03-02,149:121,5_10,bus,123:163,42,
290,2020-03-02,149:121,5_10,bus,127:159,42,
291,2020-03-02,149:121,5_10,bus,148:122,42,
292,2020-03-02,149:121,5_10,bus,150:120,42,27.0
293,2020-03-02,149:121,5_10,bus,158:128,42,
294,2020-03-02,149:121,5_10,bus,93:114,42,
295,2020-03-02,149:121,5_10,bus,97:102,42,10.0
296,2020-03-02,150:120,5_10,bus,104:202,42,15.0
297,2020-03-02,150:120,5_10,bus,111:167,42,
298,2020-03-02,150:120,5_10,bus,122:164,42,
299,2020-03-02,150:120,5_10,bus,138:148,42,
300,2020-03-02,150:120,5_10,bus,150:120,42,11.0
301,2020-03-02,150:120,5_10,bus,158:128,42,
302,2020-03-02,150:120,5_10,bus,97:102,42,
303,2020-03-02,151:119,5_10,bus,129:141,42,
304,2020-03-02,151:119,5_10,bus,151:119,42,
305,2020-03-02,151:119,5_10,bus,154:132,42,
306,2020-03-02,151:119,5_10,bus,89:118,42,
307,2020-03-02,152:134,5_10,bus,123:163,42,
308,2020-03-02,152:134,5_10,bus,154:132,42,
309,2020-03-02,152:134,5_10,bus,89:118,42,11.0
310,2020-03-02,152:134,5_10,bus,93:114,42,12.0
311,2020-03-02,152:134,5_10,bus,94:113,42,
312,2020-03-02,153:133,5_10,bus,85:106,42,
313,2020-03-02,153:133,5_10,bus,86:105,42,11.0
314,2020-03-02,153:133,5_10,bus,87:104,42,13.0
315,2020-03-02,154:132,5_10,bus,129:141,42,
316,2020-03-02,154:132,5_10,bus,154:132,42,
317,2020-03-02,154:132,5_10,bus,84:107,42,
318,2020-03-02,154:132,5_10,bus,85:106,42,
319,2020-03-02,154:132,5_10,bus,86:105,42,17.0
320,2020-03-02,154:132,5_10,bus,87:104,42,19.0
321,2020-03-02,154:132,5_10,bus,89:118,42,
322,2020-03-02,155:131,5_10,bus,116:154,42,
323,2020-03-02,155:131,5_10,bus,120:166,42,
324,2020-03-02,155:131,5_10,bus,121:165,42,
325,2020-03-02,155:131,5_10,bus,134:136,42,
326,2020-03-02,155:131,5_10,bus,135:135,42,11.0
327,2020-03-02,155:131,5_10,bus,136:150,42,
328,2020-03-02,155:131,5_10,bus,140:146,42,
329,2020-03-02,155:131,5_10,bus,141:145,42,
330,2020-03-02,155:131,5_10,bus,84:107,42,
331,2020-03-02,155:131,5_10,bus,86:105,42,
332,2020-03-02,156:130,5_10,bus,120:166,42,10.0
333,2020-03-02,156:130,5_10,bus,136:150,42,
334,2020-03-02,156:130,5_10,bus,140:146,42,
335,2020-03-02,156:130,5_10,bus,141:145,42,
336,2020-03-02,156:130,5_10,bus,145:125,42,
337,2020-03-02,156:130,5_10,bus,156:130,42,
338,2020-03-02,156:130,5_10,bus,160:110,42,
339,2020-03-02,156:130,5_10,bus,87:104,42,
340,2020-03-02,156:130,5_10,bus,92:115,42,
341,2020-03-02,156:130,5_10,bus,96:111,42,10.0
342,2020-03-02,157:129,5_10,bus,158:128,42,
343,2020-03-02,157:129,5_10,bus,88:103,42,
344,2020-03-02,157:129,5_10,bus,97:102,42,
345,2020-03-02,158:128,5_10,bus,104:202,42,
346,2020-03-02,158:128,5_10,bus,111:167,42,
347,2020-03-02,158:128,5_10,bus,158:128,42,
348,2020-03-02,158:128,5_10,bus,85:106,42,
349,2020-03-02,158:128,5_10,bus,88:103,42,12.0
350,2020-03-02,159:127,5_10,bus,124:162,42,
351,2020-03-02,159:127,5_10,bus,137:149,42,
352,2020-03-02,159:127,5_10,bus,159:127,42,
353,2020-03-02,160:110,5_10,bus,126:160,42,
354,2020-03-02,160:110,5_10,bus,145:125,42,
355,2020-03-02,160:110,5_10,bus,156:130,42,
356,2020-03-02,160:110,5_10,bus,160:110,42,18.0
357,2020-03-02,160:110,5_10,bus,87:104,42,
358,2020-03-02,160:110,5_10,bus,90:117,42,
359,2020-03-02,160:110,5_10,bus,92:115,42,10.0
360,2020-03-02,160:110,5_10,bus,96:111,42,12.0
361,2020-03-02,276:144,5_10,bus,126:160,42,
362,2020-03-02,276:144,5_10,bus,83:108,42,
363,2020-03-02,276:144,5_10,bus,97:102,42,
364,2020-03-02,76:314,5_10,bus,100:206,42,
365,2020-03-02,76:314,5_10,bus,107:207,42,
366,2020-03-02,76:314,5_10,bus,143:143,42,
367,2020-03-02,83:108,5_10,bus,100:206,42,
368,2020-03-02,83:108,5_10,bus,101:205,42,
369,2020-03-02,83:108,5_10,bus,107:207,42,
370,2020-03-02,83:108,5_10,bus,129:141,42,
371,2020-03-02,83:108,5_10,bus,130:140,42,10.0
372,2020-03-02,83:108,5_10,bus,143:143,42,
373,2020-03-02,83:108,5_10,bus,83:108,42,20.0
374,2020-03-02,83:108,5_10,bus,86:105,42,
375,2020-03-02,83:108,5_10,bus,87:104,42,
376,2020-03-02,84:107,5_10,bus,156:130,42,
377,2020-03-02,85:106,5_10,bus,124:162,42,10.0
378,2020-03-02,85:106,5_10,bus,125:161,42,
379,2020-03-02,85:106,5_10,bus,134:136,42,
380,2020-03-02,85:106,5_10,bus,155:131,42,
381,2020-03-02,85:106,5_10,bus,156:130,42,
382,2020-03-02,85:106,5_10,bus,158:128,42,15.0
383,2020-03-02,85:106,5_10,bus,85:106,42,
384,2020-03-02,85:106,5_10,bus,88:103,42,
385,2020-03-02,85:106,5_10,bus,90:117,42,
386,2020-03-02,85:106,5_10,bus,91:116,42,
387,2020-03-02,85:106,5_10,bus,97:102,42,
388,2020-03-02,86:105,5_10,bus,126:160,42,20.0
389,2020-03-02,86:105,5_10,bus,134:136,42,
390,2020-03-02,86:105,5_10,bus,144:126,42,21.0
391,2020-03-02,86:105,5_10,bus,155:131,42,13.0
392,2020-03-02,86:105,5_10,bus,156:130,42,25.0
393,2020-03-02,86:105,5_10,bus,160:110,42,
394,2020-03-02,86:105,5_10,bus,86:105,42,
395,2020-03-02,86:105,5_10,bus,87:104,42,
396,2020-03-02,86:105,5_10,bus,90:117,42,
397,2020-03-02,86:105,5_10,bus,91:116,42,
398,2020-03-02,86:105,5_10,bus,92:115,42,
399,2020-03-02,86:105,5_10,bus,97:102,42,
400,2020-03-02,87:104,5_10,bus,126:160,42,
401,2020-03-02,87:104,5_10,bus,134:136,42,
402,2020-03-02,87:104,5_10,bus,144:126,42,11.0
403,2020-03-02,87:104,5_10,bus,155:131,42,10.0
404,2020-03-02,87:104,5_10,bus,156:130,42,21.0
405,2020-03-02,87:104,5_10,bus,158:128,42,
406,2020-03-02,87:104,5_10,bus,160:110,42,
407,2020-03-02,87:104,5_10,bus,86:105,42,
408,2020-03-02,87:104,5_10,bus,87:104,42,
409,2020-03-02,87:104,5_10,bus,88:103,42,
410,2020-03-02,87:104,5_10,bus,90:117,42,
411,2020-03-02,87:104,5_10,bus,91:116,42,11.0
412,2020-03-02,87:104,5_10,bus,92:115,42,
413,2020-03-02,87:104,5_10,bus,97:102,42,
414,2020-03-02,88:103,5_10,bus,103:203,42,
415,2020-03-02,88:103,5_10,bus,113:157,42,
416,2020-03-02,88:103,5_10,bus,124:162,42,20.0
417,2020-03-02,88:103,5_10,bus,125:161,42,
418,2020-03-02,88:103,5_10,bus,126:160,42,12.0
419,2020-03-02,88:103,5_10,bus,137:149,42,
420,2020-03-02,88:103,5_10,bus,158:128,42,
421,2020-03-02,88:103,5_10,bus,160:110,42,
422,2020-03-02,88:103,5_10,bus,85:106,42,
423,2020-03-02,88:103,5_10,bus,88:103,42,
424,2020-03-02,88:103,5_10,bus,90:117,42,
425,2020-03-02,88:103,5_10,bus,97:102,42,
426,2020-03-02,89:118,5_10,bus,101:205,42,
427,2020-03-02,89:118,5_10,bus,129:141,42,16.0
428,2020-03-02,89:118,5_10,bus,130:140,42,
429,2020-03-02,89:118,5_10,bus,153:133,42,
430,2020-03-02,89:118,5_10,bus,154:132,42,15.0
431,2020-03-02,89:118,5_10,bus,89:118,42,
432,2020-03-02,90:117,5_10,bus,103:203,42,
433,2020-03-02,90:117,5_10,bus,113:157,42,
434,2020-03-02,90:117,5_10,bus,124:162,42,21.0
435,2020-03-02,90:117,5_10,bus,125:161,42,
436,2020-03-02,90:117,5_10,bus,126:160,42,21.0
437,2020-03-02,90:117,5_10,bus,137:149,42,
438,2020-03-02,90:117,5_10,bus,156:130,42,
439,2020-03-02,90:117,5_10,bus,158:128,42,20.0
440,2020-03-02,90:117,5_10,bus,160:110,42,
441,2020-03-02,90:117,5_10,bus,85:106,42,
442,2020-03-02,90:117,5_10,bus,88:103,42,16.0
443,2020-03-02,90:117,5_10,bus,90:117,42,14.0
444,2020-03-02,90:117,5_10,bus,91:116,42,19.0
445,2020-03-02,90:117,5_10,bus,92:115,42,45.0
446,2020-03-02,90:117,5_10,bus,97:102,42,19.0
447,2020-03-02,91:116,5_10,bus,120:166,42,
448,2020-03-02,91:116,5_10,bus,136:150,42,
449,2020-03-02,91:116,5_10,bus,141:145,42,11.0
450,2020-03-02,91:116,5_10,bus,144:126,42,
451,2020-03-02,91:116,5_10,bus,87:104,42,18.0
452,2020-03-02,91:116,5_10,bus,88:103,42,
453,2020-03-02,91:116,5_10,bus,91:116,42,12.0
454,2020-03-02,91:116,5_10,bus,92:115,42,
455,2020-03-02,91:116,5_10,bus,97:102,42,
456,2020-03-02,92:115,5_10,bus,126:160,42,
457,2020-03-02,92:115,5_10,bus,160:110,42,
458,2020-03-02,92:115,5_10,bus,85:106,42,
459,2020-03-02,92:115,5_10,bus,87:104,42,23.0
460,2020-03-02,92:115,5_10,bus,90:117,42,
461,2020-03-02,92:115,5_10,bus,91:116,42,
462,2020-03-02,92:115,5_10,bus,92:115,42,12.0
463,2020-03-02,93:114,5_10,bus,126:160,42,11.0
464,2020-03-02,93:114,5_10,bus,127:159,42,
465,2020-03-02,93:114,5_10,bus,152:134,42,
466,2020-03-02,93:114,5_10,bus,97:102,42,13.0
467,2020-03-02,94:113,5_10,bus,126:160,42,
468,2020-03-02,94:113,5_10,bus,127:159,42,
469,2020-03-02,94:113,5_10,bus,97:102,42,
470,2020-03-02,95:112,5_10,bus,113:157,42,
471,2020-03-02,95:112,5_10,bus,116:154,42,
472,2020-03-02,95:112,5_10,bus,117:153,42,
473,2020-03-02,95:112,5_10,bus,131:139,42,
474,2020-03-02,95:112,5_10,bus,132:138,42,
475,2020-03-02,95:112,5_10,bus,134:136,42,
476,2020-03-02,95:112,5_10,bus,135:135,42,
477,2020-03-02,95:112,5_10,bus,139:147,42,
478,2020-03-02,95:112,5_10,bus,95:112,42,14.0
479,2020-03-02,96:111,5_10,bus,145:125,42,
480,2020-03-02,96:111,5_10,bus,156:130,42,
481,2020-03-02,96:111,5_10,bus,160:110,42,
482,2020-03-02,96:111,5_10,bus,96:111,42,
483,2020-03-02,97:102,5_10,bus,103:203,42,
484,2020-03-02,97:102,5_10,bus,104:202,42,
485,2020-03-02,97:102,5_10,bus,111:167,42,15.0
486,2020-03-02,97:102,5_10,bus,123:163,42,
487,2020-03-02,97:102,5_10,bus,124:162,42,
488,2020-03-02,97:102,5_10,bus,125:161,42,
489,2020-03-02,97:102,5_10,bus,126:160,42,59.0
490,2020-03-02,97:102,5_10,bus,127:159,42,10.0
491,2020-03-02,97:102,5_10,bus,134:136,42,
492,2020-03-02,97:102,5_10,bus,145:125,42,
493,2020-03-02,97:102,5_10,bus,152:134,42,
494,2020-03-02,97:102,5_10,bus,155:131,42,
495,2020-03-02,97:102,5_10,bus,156:130,42,23.0
496,2020-03-02,97:102,5_10,bus,158:128,42,10.0
497,2020-03-02,97:102,5_10,bus,160:110,42,
498,2020-03-02,97:102,5_10,bus,85:106,42,
499,2020-03-02,97:102,5_10,bus,88:103,42,
