,ProjectID,Date,Origin,Destination,Modo,Distance,Trips
46,42,2020-03-12,160:110,90:117,bus,0_5,13.0
47,42,2020-03-12,85:106,90:117,bus,0_5,15.0
48,42,2020-03-12,87:104,90:117,bus,0_5,
49,42,2020-03-12,88:103,90:117,bus,0_5,
50,42,2020-03-12,90:117,90:117,bus,0_5,55.0
51,42,2020-03-12,92:115,90:117,bus,0_5,
52,42,2020-03-12,97:102,90:117,bus,0_5,14.0
53,42,2020-03-12,85:106,91:116,bus,0_5,
54,42,2020-03-12,86:105,91:116,bus,0_5,
55,42,2020-03-12,87:104,91:116,bus,0_5,
56,42,2020-03-12,126:160,92:115,bus,0_5,15.0
57,42,2020-03-12,160:110,92:115,bus,0_5,
58,42,2020-03-12,84:107,92:115,bus,0_5,
59,42,2020-03-12,85:106,92:115,bus,0_5,
60,42,2020-03-12,86:105,92:115,bus,0_5,11.0
61,42,2020-03-12,87:104,92:115,bus,0_5,16.0
62,42,2020-03-12,90:117,92:115,bus,0_5,
63,42,2020-03-12,126:160,97:102,bus,0_5,13.0
64,42,2020-03-12,127:159,97:102,bus,0_5,
65,42,2020-03-12,90:117,97:102,bus,0_5,
66,42,2020-03-12,97:102,97:102,bus,0_5,38.0
67,42,2020-03-12,100:206,100:206,bus,5_10,
68,42,2020-03-12,107:207,100:206,bus,5_10,12.0
69,42,2020-03-12,128:142,100:206,bus,5_10,
70,42,2020-03-12,143:143,100:206,bus,5_10,
71,42,2020-03-12,76:314,100:206,bus,5_10,10.0
72,42,2020-03-12,83:108,100:206,bus,5_10,
73,42,2020-03-12,101:205,101:205,bus,5_10,14.0
74,42,2020-03-12,102:204,101:205,bus,5_10,
75,42,2020-03-12,129:141,101:205,bus,5_10,19.0
76,42,2020-03-12,146:124,101:205,bus,5_10,16.0
77,42,2020-03-12,151:119,101:205,bus,5_10,
78,42,2020-03-12,158:128,101:205,bus,5_10,17.0
79,42,2020-03-12,83:108,101:205,bus,5_10,
80,42,2020-03-12,88:103,101:205,bus,5_10,
81,42,2020-03-12,89:118,101:205,bus,5_10,
82,42,2020-03-12,97:102,101:205,bus,5_10,
83,42,2020-03-12,131:139,103:203,bus,5_10,
84,42,2020-03-12,132:138,103:203,bus,5_10,
85,42,2020-03-12,137:149,103:203,bus,5_10,
86,42,2020-03-12,144:126,103:203,bus,5_10,
87,42,2020-03-12,104:202,104:202,bus,5_10,
88,42,2020-03-12,111:167,104:202,bus,5_10,13.0
89,42,2020-03-12,137:149,104:202,bus,5_10,
90,42,2020-03-12,138:148,104:202,bus,5_10,
91,42,2020-03-12,100:206,107:207,bus,5_10,
92,42,2020-03-12,107:207,107:207,bus,5_10,
93,42,2020-03-12,143:143,107:207,bus,5_10,
94,42,2020-03-12,83:108,107:207,bus,5_10,
95,42,2020-03-12,110:168,108:170,bus,5_10,
96,42,2020-03-12,158:128,108:170,bus,5_10,
97,42,2020-03-12,109:169,109:169,bus,5_10,
98,42,2020-03-12,128:142,109:169,bus,5_10,10.0
99,42,2020-03-12,143:143,109:169,bus,5_10,
100,42,2020-03-12,158:128,109:169,bus,5_10,
101,42,2020-03-12,276:144,109:169,bus,5_10,
102,42,2020-03-12,83:108,109:169,bus,5_10,
103,42,2020-03-12,88:103,109:169,bus,5_10,
104,42,2020-03-12,97:102,109:169,bus,5_10,
105,42,2020-03-12,98:217,109:169,bus,5_10,19.0
106,42,2020-03-12,111:167,110:168,bus,5_10,
107,42,2020-03-12,149:121,110:168,bus,5_10,
108,42,2020-03-12,158:128,110:168,bus,5_10,
109,42,2020-03-12,104:202,111:167,bus,5_10,17.0
110,42,2020-03-12,110:168,111:167,bus,5_10,
111,42,2020-03-12,111:167,111:167,bus,5_10,42.0
112,42,2020-03-12,138:148,111:167,bus,5_10,10.0
113,42,2020-03-12,149:121,111:167,bus,5_10,
114,42,2020-03-12,113:157,113:157,bus,5_10,11.0
115,42,2020-03-12,132:138,113:157,bus,5_10,
116,42,2020-03-12,95:112,113:157,bus,5_10,
117,42,2020-03-12,135:135,115:155,bus,5_10,
118,42,2020-03-12,116:154,116:154,bus,5_10,
119,42,2020-03-12,134:136,116:154,bus,5_10,
120,42,2020-03-12,135:135,116:154,bus,5_10,
121,42,2020-03-12,131:139,117:153,bus,5_10,
122,42,2020-03-12,132:138,117:153,bus,5_10,
123,42,2020-03-12,136:150,117:153,bus,5_10,
124,42,2020-03-12,45:319,117:153,bus,5_10,
125,42,2020-03-12,95:112,117:153,bus,5_10,
126,42,2020-03-12,119:151,118:152,bus,5_10,
127,42,2020-03-12,136:150,118:152,bus,5_10,13.0
128,42,2020-03-12,45:319,118:152,bus,5_10,
129,42,2020-03-12,119:151,119:151,bus,5_10,
130,42,2020-03-12,136:150,119:151,bus,5_10,48.0
131,42,2020-03-12,45:319,119:151,bus,5_10,12.0
132,42,2020-03-12,121:165,121:165,bus,5_10,
133,42,2020-03-12,137:149,121:165,bus,5_10,
134,42,2020-03-12,84:107,121:165,bus,5_10,11.0
135,42,2020-03-12,86:105,121:165,bus,5_10,
136,42,2020-03-12,111:167,122:164,bus,5_10,
137,42,2020-03-12,121:165,122:164,bus,5_10,
138,42,2020-03-12,157:129,122:164,bus,5_10,
139,42,2020-03-12,121:165,123:163,bus,5_10,
140,42,2020-03-12,157:129,123:163,bus,5_10,
141,42,2020-03-12,116:154,124:162,bus,5_10,
142,42,2020-03-12,134:136,124:162,bus,5_10,
143,42,2020-03-12,135:135,124:162,bus,5_10,
144,42,2020-03-12,135:135,125:161,bus,5_10,
145,42,2020-03-12,109:169,126:160,bus,5_10,
146,42,2020-03-12,110:168,126:160,bus,5_10,41.0
147,42,2020-03-12,115:155,126:160,bus,5_10,
148,42,2020-03-12,116:154,126:160,bus,5_10,
149,42,2020-03-12,118:152,126:160,bus,5_10,
150,42,2020-03-12,122:164,126:160,bus,5_10,
151,42,2020-03-12,123:163,126:160,bus,5_10,
152,42,2020-03-12,126:160,126:160,bus,5_10,10.0
153,42,2020-03-12,127:159,126:160,bus,5_10,18.0
154,42,2020-03-12,133:137,126:160,bus,5_10,
155,42,2020-03-12,134:136,126:160,bus,5_10,14.0
156,42,2020-03-12,135:135,126:160,bus,5_10,30.0
157,42,2020-03-12,139:147,126:160,bus,5_10,15.0
158,42,2020-03-12,140:146,126:160,bus,5_10,17.0
159,42,2020-03-12,141:145,126:160,bus,5_10,14.0
160,42,2020-03-12,145:125,126:160,bus,5_10,
161,42,2020-03-12,149:121,126:160,bus,5_10,
162,42,2020-03-12,152:134,126:160,bus,5_10,
163,42,2020-03-12,84:107,126:160,bus,5_10,
164,42,2020-03-12,85:106,126:160,bus,5_10,
165,42,2020-03-12,86:105,126:160,bus,5_10,
166,42,2020-03-12,87:104,126:160,bus,5_10,46.0
167,42,2020-03-12,90:117,126:160,bus,5_10,
168,42,2020-03-12,91:116,126:160,bus,5_10,
169,42,2020-03-12,92:115,126:160,bus,5_10,24.0
170,42,2020-03-12,93:114,126:160,bus,5_10,
171,42,2020-03-12,94:113,126:160,bus,5_10,
172,42,2020-03-12,97:102,126:160,bus,5_10,11.0
173,42,2020-03-12,98:217,126:160,bus,5_10,
174,42,2020-03-12,109:169,127:159,bus,5_10,14.0
175,42,2020-03-12,110:168,127:159,bus,5_10,49.0
176,42,2020-03-12,122:164,127:159,bus,5_10,
177,42,2020-03-12,126:160,127:159,bus,5_10,13.0
178,42,2020-03-12,127:159,127:159,bus,5_10,
179,42,2020-03-12,149:121,127:159,bus,5_10,
180,42,2020-03-12,152:134,127:159,bus,5_10,
181,42,2020-03-12,84:107,127:159,bus,5_10,
182,42,2020-03-12,85:106,127:159,bus,5_10,
183,42,2020-03-12,86:105,127:159,bus,5_10,
184,42,2020-03-12,87:104,127:159,bus,5_10,
185,42,2020-03-12,97:102,127:159,bus,5_10,
186,42,2020-03-12,98:217,127:159,bus,5_10,10.0
187,42,2020-03-12,100:206,128:142,bus,5_10,10.0
188,42,2020-03-12,109:169,128:142,bus,5_10,
189,42,2020-03-12,128:142,128:142,bus,5_10,
190,42,2020-03-12,143:143,128:142,bus,5_10,11.0
191,42,2020-03-12,83:108,128:142,bus,5_10,
192,42,2020-03-12,98:217,128:142,bus,5_10,
193,42,2020-03-12,101:205,129:141,bus,5_10,39.0
194,42,2020-03-12,102:204,129:141,bus,5_10,10.0
195,42,2020-03-12,108:170,129:141,bus,5_10,
196,42,2020-03-12,129:141,129:141,bus,5_10,39.0
197,42,2020-03-12,130:140,129:141,bus,5_10,
198,42,2020-03-12,146:124,129:141,bus,5_10,38.0
199,42,2020-03-12,151:119,129:141,bus,5_10,
200,42,2020-03-12,153:133,129:141,bus,5_10,
201,42,2020-03-12,154:132,129:141,bus,5_10,
202,42,2020-03-12,160:110,129:141,bus,5_10,
203,42,2020-03-12,83:108,129:141,bus,5_10,
204,42,2020-03-12,89:118,129:141,bus,5_10,
205,42,2020-03-12,96:111,129:141,bus,5_10,
206,42,2020-03-12,129:141,130:140,bus,5_10,
207,42,2020-03-12,130:140,130:140,bus,5_10,
208,42,2020-03-12,153:133,130:140,bus,5_10,
209,42,2020-03-12,154:132,130:140,bus,5_10,
210,42,2020-03-12,83:108,130:140,bus,5_10,
211,42,2020-03-12,103:203,131:139,bus,5_10,
212,42,2020-03-12,117:153,131:139,bus,5_10,
213,42,2020-03-12,131:139,131:139,bus,5_10,
214,42,2020-03-12,132:138,131:139,bus,5_10,
215,42,2020-03-12,45:319,131:139,bus,5_10,
216,42,2020-03-12,95:112,131:139,bus,5_10,
217,42,2020-03-12,103:203,132:138,bus,5_10,
218,42,2020-03-12,113:157,132:138,bus,5_10,
219,42,2020-03-12,117:153,132:138,bus,5_10,
220,42,2020-03-12,131:139,132:138,bus,5_10,16.0
221,42,2020-03-12,132:138,132:138,bus,5_10,
222,42,2020-03-12,45:319,132:138,bus,5_10,
223,42,2020-03-12,95:112,132:138,bus,5_10,
224,42,2020-03-12,126:160,133:137,bus,5_10,
225,42,2020-03-12,133:137,133:137,bus,5_10,32.0
226,42,2020-03-12,134:136,133:137,bus,5_10,
227,42,2020-03-12,135:135,133:137,bus,5_10,
228,42,2020-03-12,144:126,133:137,bus,5_10,21.0
229,42,2020-03-12,155:131,133:137,bus,5_10,
230,42,2020-03-12,156:130,133:137,bus,5_10,
231,42,2020-03-12,159:127,133:137,bus,5_10,
232,42,2020-03-12,91:116,133:137,bus,5_10,10.0
233,42,2020-03-12,115:155,134:136,bus,5_10,
234,42,2020-03-12,116:154,134:136,bus,5_10,
235,42,2020-03-12,118:152,134:136,bus,5_10,
236,42,2020-03-12,126:160,134:136,bus,5_10,12.0
237,42,2020-03-12,133:137,134:136,bus,5_10,
238,42,2020-03-12,134:136,134:136,bus,5_10,11.0
239,42,2020-03-12,135:135,134:136,bus,5_10,26.0
240,42,2020-03-12,139:147,134:136,bus,5_10,
241,42,2020-03-12,144:126,134:136,bus,5_10,
242,42,2020-03-12,155:131,134:136,bus,5_10,
243,42,2020-03-12,159:127,134:136,bus,5_10,
244,42,2020-03-12,160:110,134:136,bus,5_10,
245,42,2020-03-12,87:104,134:136,bus,5_10,
246,42,2020-03-12,90:117,134:136,bus,5_10,
247,42,2020-03-12,92:115,134:136,bus,5_10,
248,42,2020-03-12,115:155,135:135,bus,5_10,10.0
249,42,2020-03-12,116:154,135:135,bus,5_10,16.0
250,42,2020-03-12,133:137,135:135,bus,5_10,
251,42,2020-03-12,134:136,135:135,bus,5_10,
252,42,2020-03-12,135:135,135:135,bus,5_10,36.0
253,42,2020-03-12,139:147,135:135,bus,5_10,
254,42,2020-03-12,144:126,135:135,bus,5_10,
255,42,2020-03-12,119:151,136:150,bus,5_10,
256,42,2020-03-12,136:150,136:150,bus,5_10,38.0
257,42,2020-03-12,45:319,136:150,bus,5_10,
258,42,2020-03-12,116:154,137:149,bus,5_10,
259,42,2020-03-12,121:165,137:149,bus,5_10,10.0
260,42,2020-03-12,134:136,137:149,bus,5_10,
261,42,2020-03-12,135:135,137:149,bus,5_10,16.0
262,42,2020-03-12,137:149,137:149,bus,5_10,10.0
263,42,2020-03-12,144:126,137:149,bus,5_10,11.0
264,42,2020-03-12,159:127,137:149,bus,5_10,
265,42,2020-03-12,86:105,137:149,bus,5_10,
266,42,2020-03-12,104:202,138:148,bus,5_10,
267,42,2020-03-12,111:167,138:148,bus,5_10,12.0
268,42,2020-03-12,137:149,138:148,bus,5_10,16.0
269,42,2020-03-12,144:126,138:148,bus,5_10,
270,42,2020-03-12,159:127,138:148,bus,5_10,
271,42,2020-03-12,116:154,139:147,bus,5_10,10.0
272,42,2020-03-12,118:152,139:147,bus,5_10,
273,42,2020-03-12,134:136,139:147,bus,5_10,
274,42,2020-03-12,135:135,139:147,bus,5_10,
275,42,2020-03-12,139:147,139:147,bus,5_10,
276,42,2020-03-12,95:112,139:147,bus,5_10,
277,42,2020-03-12,116:154,140:146,bus,5_10,
278,42,2020-03-12,117:153,140:146,bus,5_10,
279,42,2020-03-12,118:152,140:146,bus,5_10,
280,42,2020-03-12,136:150,140:146,bus,5_10,
281,42,2020-03-12,139:147,140:146,bus,5_10,
282,42,2020-03-12,45:319,140:146,bus,5_10,
283,42,2020-03-12,95:112,140:146,bus,5_10,
284,42,2020-03-12,116:154,141:145,bus,5_10,
285,42,2020-03-12,117:153,141:145,bus,5_10,
286,42,2020-03-12,118:152,141:145,bus,5_10,
287,42,2020-03-12,135:135,141:145,bus,5_10,
288,42,2020-03-12,139:147,141:145,bus,5_10,
289,42,2020-03-12,87:104,141:145,bus,5_10,
290,42,2020-03-12,92:115,141:145,bus,5_10,
291,42,2020-03-12,95:112,141:145,bus,5_10,
292,42,2020-03-12,100:206,143:143,bus,5_10,12.0
293,42,2020-03-12,107:207,143:143,bus,5_10,
294,42,2020-03-12,109:169,143:143,bus,5_10,
295,42,2020-03-12,128:142,143:143,bus,5_10,
296,42,2020-03-12,143:143,143:143,bus,5_10,
297,42,2020-03-12,83:108,143:143,bus,5_10,
298,42,2020-03-12,98:217,143:143,bus,5_10,
299,42,2020-03-12,133:137,144:126,bus,5_10,19.0
300,42,2020-03-12,134:136,144:126,bus,5_10,
301,42,2020-03-12,135:135,144:126,bus,5_10,
302,42,2020-03-12,137:149,144:126,bus,5_10,
303,42,2020-03-12,144:126,144:126,bus,5_10,14.0
304,42,2020-03-12,155:131,144:126,bus,5_10,15.0
305,42,2020-03-12,156:130,144:126,bus,5_10,
306,42,2020-03-12,159:127,144:126,bus,5_10,
307,42,2020-03-12,87:104,144:126,bus,5_10,
308,42,2020-03-12,91:116,144:126,bus,5_10,
309,42,2020-03-12,92:115,144:126,bus,5_10,
310,42,2020-03-12,115:155,145:125,bus,5_10,
311,42,2020-03-12,116:154,145:125,bus,5_10,
312,42,2020-03-12,126:160,145:125,bus,5_10,
313,42,2020-03-12,133:137,145:125,bus,5_10,
314,42,2020-03-12,134:136,145:125,bus,5_10,
315,42,2020-03-12,135:135,145:125,bus,5_10,29.0
316,42,2020-03-12,139:147,145:125,bus,5_10,
317,42,2020-03-12,85:106,145:125,bus,5_10,
318,42,2020-03-12,87:104,145:125,bus,5_10,25.0
319,42,2020-03-12,90:117,145:125,bus,5_10,
320,42,2020-03-12,91:116,145:125,bus,5_10,11.0
321,42,2020-03-12,92:115,145:125,bus,5_10,19.0
322,42,2020-03-12,149:121,148:122,bus,5_10,
323,42,2020-03-12,110:168,149:121,bus,5_10,
324,42,2020-03-12,111:167,149:121,bus,5_10,
325,42,2020-03-12,121:165,149:121,bus,5_10,
326,42,2020-03-12,148:122,149:121,bus,5_10,
327,42,2020-03-12,149:121,149:121,bus,5_10,
328,42,2020-03-12,157:129,149:121,bus,5_10,
329,42,2020-03-12,111:167,150:120,bus,5_10,
330,42,2020-03-12,121:165,150:120,bus,5_10,
331,42,2020-03-12,157:129,150:120,bus,5_10,
332,42,2020-03-12,101:205,151:119,bus,5_10,
333,42,2020-03-12,108:170,151:119,bus,5_10,
334,42,2020-03-12,158:128,151:119,bus,5_10,61.0
335,42,2020-03-12,160:110,151:119,bus,5_10,
336,42,2020-03-12,88:103,151:119,bus,5_10,
337,42,2020-03-12,96:111,151:119,bus,5_10,
338,42,2020-03-12,97:102,151:119,bus,5_10,13.0
339,42,2020-03-12,108:170,152:134,bus,5_10,
340,42,2020-03-12,109:169,152:134,bus,5_10,
341,42,2020-03-12,110:168,152:134,bus,5_10,16.0
342,42,2020-03-12,126:160,152:134,bus,5_10,
343,42,2020-03-12,127:159,152:134,bus,5_10,
344,42,2020-03-12,149:121,152:134,bus,5_10,
345,42,2020-03-12,160:110,152:134,bus,5_10,
346,42,2020-03-12,85:106,152:134,bus,5_10,
347,42,2020-03-12,86:105,152:134,bus,5_10,
348,42,2020-03-12,87:104,152:134,bus,5_10,
349,42,2020-03-12,96:111,152:134,bus,5_10,
350,42,2020-03-12,129:141,153:133,bus,5_10,
351,42,2020-03-12,130:140,153:133,bus,5_10,
352,42,2020-03-12,153:133,153:133,bus,5_10,
353,42,2020-03-12,154:132,153:133,bus,5_10,11.0
354,42,2020-03-12,83:108,153:133,bus,5_10,
355,42,2020-03-12,101:205,154:132,bus,5_10,12.0
356,42,2020-03-12,102:204,154:132,bus,5_10,
357,42,2020-03-12,108:170,154:132,bus,5_10,17.0
358,42,2020-03-12,126:160,154:132,bus,5_10,
359,42,2020-03-12,129:141,154:132,bus,5_10,
360,42,2020-03-12,130:140,154:132,bus,5_10,
361,42,2020-03-12,153:133,154:132,bus,5_10,
362,42,2020-03-12,154:132,154:132,bus,5_10,29.0
363,42,2020-03-12,160:110,154:132,bus,5_10,18.0
364,42,2020-03-12,83:108,154:132,bus,5_10,
365,42,2020-03-12,96:111,154:132,bus,5_10,19.0
366,42,2020-03-12,116:154,155:131,bus,5_10,
367,42,2020-03-12,126:160,155:131,bus,5_10,
368,42,2020-03-12,133:137,155:131,bus,5_10,11.0
369,42,2020-03-12,134:136,155:131,bus,5_10,10.0
370,42,2020-03-12,135:135,155:131,bus,5_10,
371,42,2020-03-12,144:126,155:131,bus,5_10,
372,42,2020-03-12,160:110,155:131,bus,5_10,
373,42,2020-03-12,87:104,155:131,bus,5_10,13.0
374,42,2020-03-12,90:117,155:131,bus,5_10,
375,42,2020-03-12,92:115,155:131,bus,5_10,
376,42,2020-03-12,126:160,156:130,bus,5_10,38.0
377,42,2020-03-12,160:110,156:130,bus,5_10,13.0
378,42,2020-03-12,90:117,156:130,bus,5_10,21.0
379,42,2020-03-12,92:115,156:130,bus,5_10,
380,42,2020-03-12,97:102,156:130,bus,5_10,
381,42,2020-03-12,87:104,158:128,bus,5_10,
382,42,2020-03-12,92:115,158:128,bus,5_10,
383,42,2020-03-12,116:154,159:127,bus,5_10,
384,42,2020-03-12,133:137,159:127,bus,5_10,10.0
385,42,2020-03-12,134:136,159:127,bus,5_10,
386,42,2020-03-12,135:135,159:127,bus,5_10,
387,42,2020-03-12,137:149,159:127,bus,5_10,
388,42,2020-03-12,144:126,159:127,bus,5_10,11.0
389,42,2020-03-12,155:131,159:127,bus,5_10,
390,42,2020-03-12,159:127,159:127,bus,5_10,
391,42,2020-03-12,122:164,160:110,bus,5_10,10.0
392,42,2020-03-12,134:136,160:110,bus,5_10,
393,42,2020-03-12,135:135,160:110,bus,5_10,
394,42,2020-03-12,139:147,160:110,bus,5_10,
395,42,2020-03-12,140:146,160:110,bus,5_10,
396,42,2020-03-12,141:145,160:110,bus,5_10,
397,42,2020-03-12,87:104,160:110,bus,5_10,
398,42,2020-03-12,92:115,160:110,bus,5_10,
399,42,2020-03-12,109:169,276:144,bus,5_10,
400,42,2020-03-12,158:128,276:144,bus,5_10,
401,42,2020-03-12,276:144,276:144,bus,5_10,
402,42,2020-03-12,94:113,276:144,bus,5_10,
403,42,2020-03-12,98:217,276:144,bus,5_10,11.0
404,42,2020-03-12,117:153,45:319,bus,5_10,
405,42,2020-03-12,131:139,45:319,bus,5_10,
406,42,2020-03-12,132:138,45:319,bus,5_10,
407,42,2020-03-12,136:150,45:319,bus,5_10,
408,42,2020-03-12,45:319,45:319,bus,5_10,
409,42,2020-03-12,100:206,76:314,bus,5_10,10.0
410,42,2020-03-12,100:206,83:108,bus,5_10,
411,42,2020-03-12,101:205,83:108,bus,5_10,
412,42,2020-03-12,107:207,83:108,bus,5_10,
413,42,2020-03-12,109:169,83:108,bus,5_10,
414,42,2020-03-12,128:142,83:108,bus,5_10,10.0
415,42,2020-03-12,129:141,83:108,bus,5_10,
416,42,2020-03-12,130:140,83:108,bus,5_10,
417,42,2020-03-12,143:143,83:108,bus,5_10,
418,42,2020-03-12,153:133,83:108,bus,5_10,
419,42,2020-03-12,154:132,83:108,bus,5_10,
420,42,2020-03-12,83:108,83:108,bus,5_10,73.0
421,42,2020-03-12,98:217,83:108,bus,5_10,15.0
422,42,2020-03-12,121:165,84:107,bus,5_10,
423,42,2020-03-12,84:107,84:107,bus,5_10,
424,42,2020-03-12,86:105,84:107,bus,5_10,10.0
425,42,2020-03-12,87:104,84:107,bus,5_10,
426,42,2020-03-12,92:115,84:107,bus,5_10,14.0
427,42,2020-03-12,126:160,85:106,bus,5_10,
428,42,2020-03-12,85:106,85:106,bus,5_10,
429,42,2020-03-12,87:104,85:106,bus,5_10,12.0
430,42,2020-03-12,90:117,85:106,bus,5_10,16.0
431,42,2020-03-12,92:115,85:106,bus,5_10,
432,42,2020-03-12,121:165,86:105,bus,5_10,12.0
433,42,2020-03-12,137:149,86:105,bus,5_10,
434,42,2020-03-12,84:107,86:105,bus,5_10,
435,42,2020-03-12,86:105,86:105,bus,5_10,
436,42,2020-03-12,87:104,86:105,bus,5_10,
437,42,2020-03-12,126:160,87:104,bus,5_10,28.0
438,42,2020-03-12,160:110,87:104,bus,5_10,
439,42,2020-03-12,85:106,87:104,bus,5_10,10.0
440,42,2020-03-12,87:104,87:104,bus,5_10,24.0
441,42,2020-03-12,90:117,87:104,bus,5_10,
442,42,2020-03-12,91:116,87:104,bus,5_10,10.0
443,42,2020-03-12,92:115,87:104,bus,5_10,15.0
444,42,2020-03-12,97:102,87:104,bus,5_10,
445,42,2020-03-12,160:110,88:103,bus,5_10,
446,42,2020-03-12,90:117,88:103,bus,5_10,
447,42,2020-03-12,91:116,88:103,bus,5_10,11.0
448,42,2020-03-12,92:115,88:103,bus,5_10,18.0
449,42,2020-03-12,101:205,89:118,bus,5_10,
450,42,2020-03-12,102:204,89:118,bus,5_10,
451,42,2020-03-12,108:170,89:118,bus,5_10,
452,42,2020-03-12,126:160,89:118,bus,5_10,
453,42,2020-03-12,129:141,89:118,bus,5_10,
454,42,2020-03-12,146:124,89:118,bus,5_10,
455,42,2020-03-12,158:128,89:118,bus,5_10,17.0
456,42,2020-03-12,160:110,89:118,bus,5_10,
457,42,2020-03-12,88:103,89:118,bus,5_10,
458,42,2020-03-12,89:118,89:118,bus,5_10,
459,42,2020-03-12,96:111,89:118,bus,5_10,
460,42,2020-03-12,97:102,89:118,bus,5_10,
461,42,2020-03-12,116:154,90:117,bus,5_10,
462,42,2020-03-12,122:164,90:117,bus,5_10,
463,42,2020-03-12,126:160,90:117,bus,5_10,26.0
464,42,2020-03-12,127:159,90:117,bus,5_10,30.0
465,42,2020-03-12,134:136,90:117,bus,5_10,
466,42,2020-03-12,135:135,90:117,bus,5_10,11.0
467,42,2020-03-12,139:147,90:117,bus,5_10,
468,42,2020-03-12,140:146,90:117,bus,5_10,15.0
469,42,2020-03-12,141:145,90:117,bus,5_10,
470,42,2020-03-12,152:134,90:117,bus,5_10,
471,42,2020-03-12,85:106,90:117,bus,5_10,
472,42,2020-03-12,87:104,90:117,bus,5_10,23.0
473,42,2020-03-12,88:103,90:117,bus,5_10,
474,42,2020-03-12,90:117,90:117,bus,5_10,15.0
475,42,2020-03-12,92:115,90:117,bus,5_10,
476,42,2020-03-12,93:114,90:117,bus,5_10,
477,42,2020-03-12,97:102,90:117,bus,5_10,
478,42,2020-03-12,126:160,91:116,bus,5_10,18.0
479,42,2020-03-12,133:137,91:116,bus,5_10,
480,42,2020-03-12,134:136,91:116,bus,5_10,10.0
481,42,2020-03-12,144:126,91:116,bus,5_10,
482,42,2020-03-12,160:110,91:116,bus,5_10,
483,42,2020-03-12,87:104,91:116,bus,5_10,
484,42,2020-03-12,90:117,91:116,bus,5_10,
485,42,2020-03-12,91:116,91:116,bus,5_10,
486,42,2020-03-12,92:115,91:116,bus,5_10,
487,42,2020-03-12,126:160,92:115,bus,5_10,28.0
488,42,2020-03-12,127:159,92:115,bus,5_10,
489,42,2020-03-12,160:110,92:115,bus,5_10,
490,42,2020-03-12,87:104,92:115,bus,5_10,
491,42,2020-03-12,90:117,92:115,bus,5_10,
492,42,2020-03-12,91:116,92:115,bus,5_10,
493,42,2020-03-12,92:115,92:115,bus,5_10,
494,42,2020-03-12,97:102,92:115,bus,5_10,
495,42,2020-03-12,158:128,93:114,bus,5_10,
496,42,2020-03-12,110:168,94:113,bus,5_10,10.0
497,42,2020-03-12,276:144,94:113,bus,5_10,
498,42,2020-03-12,98:217,94:113,bus,5_10,
499,42,2020-03-12,113:157,95:112,bus,5_10,
500,42,2020-03-12,117:153,95:112,bus,5_10,
501,42,2020-03-12,131:139,95:112,bus,5_10,
