,ProjectID,Date,Origin,Destination,Modo,Distance,Trips
325,42,2019-11-21,158:128,158:128,bus,5_10,
326,42,2019-11-21,84:107,158:128,bus,5_10,10.0
327,42,2019-11-21,85:106,158:128,bus,5_10,
328,42,2019-11-21,134:136,159:127,bus,5_10,
329,42,2019-11-21,155:131,159:127,bus,5_10,10.0
330,42,2019-11-21,156:130,159:127,bus,5_10,
331,42,2019-11-21,91:116,159:127,bus,5_10,
332,42,2019-11-21,126:160,160:110,bus,5_10,
333,42,2019-11-21,139:147,160:110,bus,5_10,
334,42,2019-11-21,140:146,160:110,bus,5_10,
335,42,2019-11-21,141:145,160:110,bus,5_10,
336,42,2019-11-21,160:110,160:110,bus,5_10,
337,42,2019-11-21,90:117,160:110,bus,5_10,
338,42,2019-11-21,109:169,276:144,bus,5_10,
339,42,2019-11-21,110:168,276:144,bus,5_10,
340,42,2019-11-21,276:144,276:144,bus,5_10,
341,42,2019-11-21,83:108,276:144,bus,5_10,
342,42,2019-11-21,93:114,276:144,bus,5_10,
343,42,2019-11-21,98:217,276:144,bus,5_10,
344,42,2019-11-21,109:169,83:108,bus,5_10,
345,42,2019-11-21,122:164,83:108,bus,5_10,
346,42,2019-11-21,129:141,83:108,bus,5_10,28.0
347,42,2019-11-21,130:140,83:108,bus,5_10,24.0
348,42,2019-11-21,276:144,83:108,bus,5_10,
349,42,2019-11-21,83:108,83:108,bus,5_10,30.0
350,42,2019-11-21,93:114,83:108,bus,5_10,11.0
351,42,2019-11-21,94:113,83:108,bus,5_10,
352,42,2019-11-21,98:217,83:108,bus,5_10,24.0
353,42,2019-11-21,121:165,84:107,bus,5_10,
354,42,2019-11-21,158:128,84:107,bus,5_10,
355,42,2019-11-21,84:107,84:107,bus,5_10,
356,42,2019-11-21,85:106,84:107,bus,5_10,
357,42,2019-11-21,86:105,84:107,bus,5_10,
358,42,2019-11-21,158:128,85:106,bus,5_10,
359,42,2019-11-21,84:107,85:106,bus,5_10,
360,42,2019-11-21,85:106,85:106,bus,5_10,21.0
361,42,2019-11-21,87:104,85:106,bus,5_10,
362,42,2019-11-21,88:103,85:106,bus,5_10,
363,42,2019-11-21,90:117,85:106,bus,5_10,38.0
364,42,2019-11-21,92:115,85:106,bus,5_10,
365,42,2019-11-21,121:165,86:105,bus,5_10,
366,42,2019-11-21,134:136,86:105,bus,5_10,
367,42,2019-11-21,135:135,86:105,bus,5_10,
368,42,2019-11-21,155:131,86:105,bus,5_10,13.0
369,42,2019-11-21,156:130,86:105,bus,5_10,
370,42,2019-11-21,84:107,86:105,bus,5_10,
371,42,2019-11-21,86:105,86:105,bus,5_10,10.0
372,42,2019-11-21,134:136,87:104,bus,5_10,
373,42,2019-11-21,144:126,87:104,bus,5_10,
374,42,2019-11-21,155:131,87:104,bus,5_10,
375,42,2019-11-21,156:130,87:104,bus,5_10,17.0
376,42,2019-11-21,85:106,87:104,bus,5_10,
377,42,2019-11-21,87:104,87:104,bus,5_10,20.0
378,42,2019-11-21,90:117,87:104,bus,5_10,
379,42,2019-11-21,91:116,87:104,bus,5_10,
380,42,2019-11-21,92:115,87:104,bus,5_10,13.0
381,42,2019-11-21,97:102,87:104,bus,5_10,
382,42,2019-11-21,85:106,88:103,bus,5_10,
383,42,2019-11-21,90:117,88:103,bus,5_10,
384,42,2019-11-21,97:102,88:103,bus,5_10,
385,42,2019-11-21,101:205,89:118,bus,5_10,
386,42,2019-11-21,108:170,89:118,bus,5_10,12.0
387,42,2019-11-21,129:141,89:118,bus,5_10,13.0
388,42,2019-11-21,151:119,89:118,bus,5_10,20.0
389,42,2019-11-21,152:134,89:118,bus,5_10,
390,42,2019-11-21,154:132,89:118,bus,5_10,31.0
391,42,2019-11-21,89:118,89:118,bus,5_10,10.0
392,42,2019-11-21,126:160,90:117,bus,5_10,45.0
393,42,2019-11-21,127:159,90:117,bus,5_10,
394,42,2019-11-21,160:110,90:117,bus,5_10,12.0
395,42,2019-11-21,85:106,90:117,bus,5_10,10.0
396,42,2019-11-21,87:104,90:117,bus,5_10,
397,42,2019-11-21,88:103,90:117,bus,5_10,10.0
398,42,2019-11-21,90:117,90:117,bus,5_10,125.0
399,42,2019-11-21,92:115,90:117,bus,5_10,12.0
400,42,2019-11-21,97:102,90:117,bus,5_10,35.0
401,42,2019-11-21,134:136,91:116,bus,5_10,11.0
402,42,2019-11-21,144:126,91:116,bus,5_10,
403,42,2019-11-21,155:131,91:116,bus,5_10,
404,42,2019-11-21,156:130,91:116,bus,5_10,16.0
405,42,2019-11-21,87:104,91:116,bus,5_10,
406,42,2019-11-21,91:116,91:116,bus,5_10,
407,42,2019-11-21,92:115,91:116,bus,5_10,
408,42,2019-11-21,126:160,92:115,bus,5_10,
409,42,2019-11-21,156:130,92:115,bus,5_10,
410,42,2019-11-21,87:104,92:115,bus,5_10,
411,42,2019-11-21,90:117,92:115,bus,5_10,
412,42,2019-11-21,91:116,92:115,bus,5_10,
413,42,2019-11-21,92:115,92:115,bus,5_10,
414,42,2019-11-21,97:102,92:115,bus,5_10,
415,42,2019-11-21,109:169,93:114,bus,5_10,
416,42,2019-11-21,110:168,93:114,bus,5_10,
417,42,2019-11-21,122:164,93:114,bus,5_10,20.0
418,42,2019-11-21,123:163,93:114,bus,5_10,14.0
419,42,2019-11-21,127:159,93:114,bus,5_10,16.0
420,42,2019-11-21,91:116,93:114,bus,5_10,
421,42,2019-11-21,92:115,93:114,bus,5_10,
422,42,2019-11-21,93:114,93:114,bus,5_10,
423,42,2019-11-21,94:113,93:114,bus,5_10,16.0
424,42,2019-11-21,97:102,93:114,bus,5_10,
425,42,2019-11-21,98:217,93:114,bus,5_10,11.0
426,42,2019-11-21,109:169,94:113,bus,5_10,
427,42,2019-11-21,122:164,94:113,bus,5_10,24.0
428,42,2019-11-21,123:163,94:113,bus,5_10,20.0
429,42,2019-11-21,127:159,94:113,bus,5_10,25.0
430,42,2019-11-21,92:115,94:113,bus,5_10,
431,42,2019-11-21,93:114,94:113,bus,5_10,39.0
432,42,2019-11-21,94:113,94:113,bus,5_10,24.0
433,42,2019-11-21,97:102,94:113,bus,5_10,25.0
434,42,2019-11-21,98:217,94:113,bus,5_10,
435,42,2019-11-21,113:157,95:112,bus,5_10,
436,42,2019-11-21,117:153,95:112,bus,5_10,10.0
437,42,2019-11-21,124:162,95:112,bus,5_10,
438,42,2019-11-21,125:161,95:112,bus,5_10,
439,42,2019-11-21,131:139,95:112,bus,5_10,
440,42,2019-11-21,132:138,95:112,bus,5_10,
441,42,2019-11-21,95:112,95:112,bus,5_10,
442,42,2019-11-21,108:170,96:111,bus,5_10,
443,42,2019-11-21,140:146,96:111,bus,5_10,
444,42,2019-11-21,141:145,96:111,bus,5_10,
445,42,2019-11-21,109:169,97:102,bus,5_10,
446,42,2019-11-21,122:164,97:102,bus,5_10,32.0
447,42,2019-11-21,123:163,97:102,bus,5_10,
448,42,2019-11-21,126:160,97:102,bus,5_10,16.0
449,42,2019-11-21,127:159,97:102,bus,5_10,19.0
450,42,2019-11-21,133:137,97:102,bus,5_10,11.0
451,42,2019-11-21,134:136,97:102,bus,5_10,
452,42,2019-11-21,144:126,97:102,bus,5_10,20.0
453,42,2019-11-21,149:121,97:102,bus,5_10,
454,42,2019-11-21,150:120,97:102,bus,5_10,
455,42,2019-11-21,159:127,97:102,bus,5_10,11.0
456,42,2019-11-21,160:110,97:102,bus,5_10,
457,42,2019-11-21,88:103,97:102,bus,5_10,
458,42,2019-11-21,90:117,97:102,bus,5_10,
459,42,2019-11-21,91:116,97:102,bus,5_10,
460,42,2019-11-21,92:115,97:102,bus,5_10,
461,42,2019-11-21,93:114,97:102,bus,5_10,
462,42,2019-11-21,94:113,97:102,bus,5_10,22.0
463,42,2019-11-21,97:102,97:102,bus,5_10,71.0
464,42,2019-11-21,109:169,98:217,bus,5_10,
465,42,2019-11-21,110:168,98:217,bus,5_10,12.0
466,42,2019-11-21,276:144,98:217,bus,5_10,
467,42,2019-11-21,83:108,98:217,bus,5_10,10.0
468,42,2019-11-21,93:114,98:217,bus,5_10,
469,42,2019-11-21,94:113,98:217,bus,5_10,
470,42,2019-11-21,98:217,98:217,bus,5_10,
471,42,2019-11-21,102:204,99:101,bus,5_10,
472,42,2019-11-21,120:166,99:101,bus,5_10,23.0
473,42,2019-11-21,141:145,99:101,bus,5_10,
474,42,2019-11-21,145:125,99:101,bus,5_10,19.0
475,42,2019-11-21,99:101,99:101,bus,5_10,62.0
476,42,2019-11-21,100:206,100:206,bus,10_15,11.0
477,42,2019-11-21,107:207,100:206,bus,10_15,
478,42,2019-11-21,143:143,100:206,bus,10_15,10.0
479,42,2019-11-21,83:108,100:206,bus,10_15,
480,42,2019-11-21,101:205,101:205,bus,10_15,
481,42,2019-11-21,126:160,101:205,bus,10_15,
482,42,2019-11-21,129:141,101:205,bus,10_15,
483,42,2019-11-21,150:120,101:205,bus,10_15,
484,42,2019-11-21,160:110,101:205,bus,10_15,
485,42,2019-11-21,89:118,101:205,bus,10_15,
486,42,2019-11-21,90:117,101:205,bus,10_15,
487,42,2019-11-21,96:111,101:205,bus,10_15,
488,42,2019-11-21,97:102,101:205,bus,10_15,
489,42,2019-11-21,126:160,102:204,bus,10_15,
490,42,2019-11-21,150:120,102:204,bus,10_15,10.0
491,42,2019-11-21,151:119,102:204,bus,10_15,
492,42,2019-11-21,103:203,103:203,bus,10_15,22.0
493,42,2019-11-21,109:169,103:203,bus,10_15,
494,42,2019-11-21,110:168,103:203,bus,10_15,
495,42,2019-11-21,113:157,103:203,bus,10_15,
496,42,2019-11-21,124:162,103:203,bus,10_15,
497,42,2019-11-21,131:139,103:203,bus,10_15,11.0
