ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-12,100:206,50:412,private_transport,F,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-12,100:206,68:315,private_transport,F,,,,,,,,,,,,,,,58.0,,,,,,,,,
42,2020-03-12,100:206,83:108,private_transport,F,41.0,,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,101:205,83:108,microtrip,F,,,,,,,,,,14.0,,,,,15.0,,,,,,,,,
42,2020-03-12,101:205,83:108,private_transport,F,,,,,,,,,,,15.0,,,,,,,,,,,,,
42,2020-03-12,101:205,101:205,bus,F,,,,,,,,,,,,,,,11.0,,15.0,,,,,,,
42,2020-03-12,101:205,101:205,microtrip,F,,,,,,,,,,,,,,,,,,,,,,11.0,,
42,2020-03-12,101:205,101:205,private_transport,F,,,,,,,,,,,,,,,,,13.0,,,,,,,
42,2020-03-12,101:205,108:170,bus,F,,,,,,,,,,,,13.0,,,,,,,,,,,,
42,2020-03-12,101:205,108:170,microtrip,F,,10.0,,,,,,10.0,,10.0,,,,,,,,,,,,,,
42,2020-03-12,101:205,126:160,microtrip,F,,,,,,,,12.0,,12.0,,10.0,,,,,,,10.0,,,,,
42,2020-03-12,101:205,129:141,bus,F,,,,,,,,,,16.0,,,,,,,20.0,,,,,,,
42,2020-03-12,101:205,129:141,microtrip,F,,,,,,10.0,,12.0,,,,,,,12.0,,,,,,,,,
42,2020-03-12,101:205,129:141,private_transport,F,,,,,,,,,,,,,,,,,15.0,,,,,,,
42,2020-03-12,101:205,130:140,microtrip,F,,,,,,,,,,,,,,,11.0,,,,,11.0,,,,
42,2020-03-12,101:205,146:124,bus,F,,,,,,,,,25.0,,,,,,,,,,,,,,,
42,2020-03-12,101:205,146:124,microtrip,F,,,,,,,,,,,,,,11.0,,11.0,,,,,,,,
42,2020-03-12,101:205,151:119,microtrip,F,,,,,,14.0,,,,,,,,12.0,16.0,,,,,,,,15.0,
42,2020-03-12,101:205,152:134,microtrip,F,,,,,,,,,,,,13.0,,11.0,,,,,,,,,,
42,2020-03-12,101:205,153:133,microtrip,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-12,101:205,154:132,microtrip,F,,,,,,11.0,,,12.0,,,,12.0,11.0,,,,,13.0,,,10.0,,
42,2020-03-12,101:205,160:110,microtrip,F,,,,,,,,,,,,,,,,,,,,,,10.0,,
42,2020-03-12,101:205,25:525,private_transport,F,,,,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-12,101:205,48:301,private_transport,F,,,,,,,,,,,,,33.0,,,,,,,,,,,
42,2020-03-12,101:205,62:307,private_transport,F,,,,,,,32.0,,,,,,,,,,,,,,,,,
42,2020-03-12,101:205,76:314,private_transport,F,,,,,,,,,,61.0,,,,,,,,,,,,,,
42,2020-03-12,101:205,87:104,bus,F,,,,,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-12,101:205,87:104,private_transport,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-12,101:205,88:103,bus,F,,,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-12,101:205,89:118,microtrip,F,,,,,,,,12.0,,11.0,,11.0,,11.0,,,,,,,,,,
42,2020-03-12,101:205,90:117,bus,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-12,101:205,95:112,private_transport,F,,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-12,101:205,96:111,bus,F,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-12,102:204,76:314,private_transport,F,,,,,,,,,,25.0,,,,,,,,,,,,,,
42,2020-03-12,102:204,120:166,microtrip,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-12,102:204,145:125,microtrip,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-12,102:204,99:101,microtrip,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-12,103:203,68:315,private_transport,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,126:160,bus,F,,,,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-12,103:203,126:160,private_transport,F,,,,,,,,,14.0,,,,,,,,,,,,,,,
42,2020-03-12,103:203,154:132,bus,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,103:203,62:307,private_transport,F,,,,,,,18.0,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,76:314,bus,F,,,,,25.0,,,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,76:314,private_transport,F,,,,,72.0,,,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,87:104,bus,F,,,,,,,,14.0,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,90:117,bus,F,,,,,,,35.0,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,103:203,bus,F,,,,,,,14.0,,,,,,,,,,14.0,30.0,,,,,,
42,2020-03-12,103:203,103:203,private_transport,F,,,,,,,,,,,,,22.0,,,,13.0,46.0,,,17.0,,46.0,
42,2020-03-12,103:203,104:202,private_transport,F,,,,,,,,,,,,,,,,,,27.0,,,,,,
42,2020-03-12,103:203,109:169,bus,F,,,,,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-12,103:203,109:169,private_transport,F,,,,,,,,,,,13.0,,,,,,,,,,,,,
42,2020-03-12,103:203,110:168,private_transport,F,,,,,21.0,,,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,111:167,bus,F,,,,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-12,103:203,111:167,private_transport,F,,,,,,,21.0,,,,,,34.0,,,,,49.0,,,,71.0,,
42,2020-03-12,103:203,114:156,private_transport,F,,,,,16.0,,,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,121:165,private_transport,F,,,,,,,,,,,,,,,,,,42.0,,,,,,
42,2020-03-12,103:203,124:162,bus,F,,,,,,,11.0,,,,,,,,11.0,,,,,,,13.0,,
42,2020-03-12,103:203,124:162,private_transport,F,,,,,,,,,,,,,,,,,,,,,,11.0,,
42,2020-03-12,103:203,127:159,private_transport,F,,,,,,,,,15.0,,,,,,,,,,,,,,,
42,2020-03-12,103:203,128:142,private_transport,F,,,,,,,,,,,13.0,,,,,,,,,,,,,
42,2020-03-12,103:203,131:139,bus,F,,,,,,,,,,,,,,,,,,,,,,12.0,,
42,2020-03-12,103:203,131:139,private_transport,F,,,,,,,,,,,,,,,,,,,,,,15.0,25.0,
42,2020-03-12,103:203,132:138,bus,F,,,,,,,,,,,,,,,,,,,,,,20.0,,
42,2020-03-12,103:203,132:138,private_transport,F,,,,,,,,,,,,,,,,,,,,,,12.0,,
42,2020-03-12,103:203,137:149,bus,F,,,,,,,,,,,,,,,29.0,,,,,,,,,
42,2020-03-12,103:203,138:148,bus,F,,,,,,,24.0,,,,,,,,,,25.0,13.0,,,,,,
42,2020-03-12,103:203,138:148,private_transport,F,,,,,,,,,,,,,,,,,12.0,28.0,,,,12.0,,
42,2020-03-12,103:203,144:126,bus,F,,,,,,,,28.0,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,144:126,microtrip,F,,,,,,,,,,,,,,,,,,,,,,10.0,,
42,2020-03-12,103:203,148:122,private_transport,F,,,,,,,26.0,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,157:129,private_transport,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,159:127,bus,F,,,,,,,,,,,,,,,19.0,,,,,,,,,
42,2020-03-12,103:203,159:127,microtrip,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-12,103:203,15:515,private_transport,F,11.0,,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,32:532,bus,F,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-12,103:203,45:319,bus,F,,,,,,,,,,,,,,,,,,,,,,10.0,,
42,2020-03-12,103:203,45:319,private_transport,F,,,,,,,32.0,,,,,,17.0,,,,,,,,10.0,11.0,,
42,2020-03-12,103:203,56:416,private_transport,F,,,,,,,,,,,,,,,,,,,,,20.0,,,
42,2020-03-12,103:203,58:303,private_transport,F,,,,,,,73.0,,,,,,,,,,,,,,,,20.0,
42,2020-03-12,103:203,64:306,private_transport,F,,,,,,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-12,103:203,86:105,bus,F,,,,,,,,17.0,,,,,,,,,,,,,,,,
42,2020-03-12,103:203,86:105,private_transport,F,,,,,,,,12.0,,,,,,,,,,,,,,,,
