ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2019-11-18,100:206,129:141,bus,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2019-11-18,100:206,129:141,private_transport,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2019-11-18,100:206,137:149,private_transport,F,12.0,,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-18,100:206,143:143,bus,F,,,,,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-18,100:206,143:143,private_transport,F,,,,,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-18,100:206,153:133,bus,F,,,,,,,14.0,,,,,,,,,,,,,,,,,
42,2019-11-18,100:206,153:133,private_transport,F,,,,,,,14.0,,,,,,,,,,,,,,,,,
42,2019-11-18,100:206,159:127,private_transport,F,41.0,,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-18,101:205,129:141,microtrip,F,17.0,,,,,,,11.0,,,,10.0,,11.0,,10.0,,,,,,,,
42,2019-11-18,101:205,101:205,microtrip,F,,,,,,,,,,,,,11.0,,,,,,,,10.0,,,
42,2019-11-18,101:205,108:170,microtrip,F,,,,,,,,,,,,,,,11.0,,,10.0,,,,13.0,,
42,2019-11-18,101:205,126:160,bus,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-18,101:205,126:160,microtrip,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-18,101:205,141:145,microtrip,F,,,,,,,,,,,,,,,,,,,,,10.0,,,
42,2019-11-18,101:205,146:124,bus,F,,,,,,,,,,,,,,,,,,25.0,,,,,,
42,2019-11-18,101:205,146:124,microtrip,F,,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2019-11-18,101:205,146:124,private_transport,F,,,,,,,,,,,,,,,,,,15.0,,,,,,
42,2019-11-18,101:205,151:119,microtrip,F,,,,,,,,11.0,,,,,,10.0,,,,,10.0,,12.0,,,
42,2019-11-18,101:205,152:134,microtrip,F,,,,,,,,,,,,,,11.0,,,,,,,,,,
42,2019-11-18,101:205,154:132,microtrip,F,,,,,,,,,,,,,,,,,12.0,,,,,10.0,,
42,2019-11-18,101:205,160:110,bus,F,,,,,,,,,,,,15.0,,,,,,,,,,,,
42,2019-11-18,101:205,83:108,microtrip,F,,,,,,,,,,,,10.0,,,,,,,,,12.0,,,
42,2019-11-18,101:205,89:118,microtrip,F,,,,,,,,,,10.0,10.0,,,12.0,,10.0,,,,,,12.0,,
42,2019-11-18,101:205,90:117,microtrip,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-18,101:205,96:111,bus,F,,,,,,,10.0,,,,,13.0,,,,,,,,,,,,
42,2019-11-18,102:204,101:205,bus,F,,,,,,,,,,,,,,,,,,12.0,,,,,,
42,2019-11-18,102:204,146:124,bus,F,,,,,,,,,,,,,,,,,,12.0,,,,,,
42,2019-11-18,102:204,146:124,private_transport,F,,,,,,,,,,,,,,,,,,12.0,,,,,,
42,2019-11-18,102:204,96:111,bus,F,,,,,,,,,,,,12.0,,,,,,,,,,,,
42,2019-11-18,102:204,157:129,bus,F,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-18,103:203,137:149,bus,F,,,,,,,,,,,,,,,,,,37.0,,,,,,
42,2019-11-18,103:203,137:149,private_transport,F,,,,,,,,,,10.0,,,,,,,,16.0,,,,,,
42,2019-11-18,103:203,159:127,bus,F,,,,,,,,,,,,,,,,,,,,,,13.0,,
42,2019-11-18,103:203,159:127,microtrip,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-18,103:203,160:110,bus,F,,,,,,,,,,,,,,,,,22.0,,,,,,,
42,2019-11-18,103:203,96:111,bus,F,,,,,,,,,,,,,,,,,14.0,,,,,,,
42,2019-11-18,103:203,103:203,bus,F,,,,,,,,,,,,,,,,,10.0,22.0,,,,,,
42,2019-11-18,103:203,103:203,private_transport,F,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,
42,2019-11-18,103:203,110:168,bus,F,,,,,,,,,,,,,,,28.0,,,,,,,,,
42,2019-11-18,103:203,111:167,bus,F,,,,,,,22.0,,,,,,,,,,,,,,,,,
42,2019-11-18,103:203,111:167,private_transport,F,,,,,,,19.0,,,,,,,,,,,,,,,,,
42,2019-11-18,103:203,113:157,bus,F,,,,,,,,,,,,,,,13.0,,,,,,,,,
42,2019-11-18,103:203,113:157,private_transport,F,,,,,,,,,,,,,,,16.0,,,,,,,,,
42,2019-11-18,103:203,131:139,private_transport,F,,21.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-18,103:203,132:138,private_transport,F,,29.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-18,103:203,138:148,bus,F,,,,,,,,33.0,,,,,,,,,16.0,51.0,,,,,,
42,2019-11-18,103:203,138:148,private_transport,F,,,,,,,,,,,,,,,,,15.0,11.0,,,,,,
42,2019-11-18,103:203,144:126,bus,F,,,,,,,,,,,,,,,13.0,,,,,,,,,
42,2019-11-18,103:203,144:126,private_transport,F,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2019-11-18,103:203,149:121,bus,F,,,,,,,,,,,,,,,13.0,,,,,,,,,
42,2019-11-18,103:203,149:121,private_transport,F,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2019-11-18,103:203,156:130,bus,F,,,,,,,,,,,,,,,,,21.0,,,,,,,
42,2019-11-18,103:203,45:319,bus,F,,,,,,,,,13.0,,,,,,,,,,,18.0,,,,
42,2019-11-18,103:203,45:319,private_transport,F,,,,,,,20.0,,18.0,31.0,,,,,,14.0,,,,108.0,,,,
42,2019-11-18,103:203,50:412,private_transport,F,,,,,,,,,,83.0,,,,,,,,,,,,,,
42,2019-11-18,103:203,58:303,private_transport,F,,,,,,,,10.0,,,,14.0,,,,,10.0,,,,,,,
42,2019-11-18,103:203,61:413,private_transport,F,,,,,,,,,,206.0,,,,,,,,,,,,,,
42,2019-11-18,103:203,68:315,private_transport,F,,,,,,,,,,,,50.0,,,,,,,,,,,,
42,2019-11-18,103:203,72:411,private_transport,F,,,,,,12.0,55.0,,,,,,,,,,,,,,,,,
42,2019-11-18,103:203,78:302,private_transport,F,,,,,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-18,103:203,87:104,bus,F,,,,,,,,,,,,,,,15.0,,,,,,,,,
42,2019-11-18,103:203,91:116,bus,F,,,,,,,,,,,,,,,12.0,,,,,,,,,
42,2019-11-18,103:203,9:509,bus,F,,,,,,,,,,,,,,19.0,,,,,,,,,,
42,2019-11-18,103:203,9:509,private_transport,F,14.0,10.0,,,,,,,,,,,,35.0,,,,,,,,,,
42,2019-11-18,104:202,137:149,bus,F,,,,,,,,,,,,,,,,,,21.0,,,,,,
42,2019-11-18,104:202,137:149,private_transport,F,,,,,,,,,,,,,,,,,,12.0,,,,,,
42,2019-11-18,104:202,141:145,private_transport,F,,,,,,,,,,,,,,,,,,14.0,,,,,,
42,2019-11-18,104:202,157:129,private_transport,F,,,,,,,,,,,,,,,,,16.0,,,,,,,
42,2019-11-18,104:202,103:203,private_transport,F,,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2019-11-18,104:202,110:168,bus,F,,,,,,,,13.0,35.0,,,,,,,,,,,,,,,
42,2019-11-18,104:202,110:168,private_transport,F,,,,,,,,12.0,17.0,,,,,,,,,,,,,,,
42,2019-11-18,104:202,111:167,bus,F,,,,,,,,,24.0,36.0,,,,,,,26.0,,,,,,,
42,2019-11-18,104:202,111:167,private_transport,F,,,,,,,,,10.0,23.0,,,,,,,39.0,,,,,,,
42,2019-11-18,104:202,138:148,bus,F,,,,,,,,11.0,,,,,,,,,11.0,,,,,,,
42,2019-11-18,104:202,138:148,private_transport,F,,,,,,,,10.0,12.0,,,,,,,,,,,,,,,
42,2019-11-18,104:202,45:319,bus,F,,,,,28.0,,,,,,,,,,,,,,,,,,,
42,2019-11-18,104:202,45:319,private_transport,F,,,,,28.0,52.0,,,,76.0,,,,,,,,32.0,,,,,,
42,2019-11-18,104:202,58:303,private_transport,F,,,,,,,,,,63.0,,,,,,,,,,,,,,
