ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2019-11-22,100:206,159:127,bus,F,,,,,,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-22,100:206,159:127,private_transport,F,,,,,,,,,,,24.0,,,,,,,,,12.0,,,,
42,2019-11-22,100:206,61:413,bus,F,,,,,,,,,,12.0,,,,,,,,,,,,,,
42,2019-11-22,100:206,61:413,private_transport,F,,,,,,,,,,65.0,,,,,,,,,,,,,,
42,2019-11-22,100:206,83:108,bus,F,,,,,,,,,,,,,37.0,,,,,,,,,,,
42,2019-11-22,100:206,83:108,private_transport,F,,,,,,,,,,,,,16.0,,,,,,,,,,,
42,2019-11-22,101:205,83:108,bus,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-22,101:205,83:108,microtrip,F,,,,,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-22,101:205,83:108,private_transport,F,,,,,,,,,,,,,,,,,,,,,,,10.0,
42,2019-11-22,101:205,101:205,microtrip,F,,,,,,,,,,,,,,,,,,,11.0,,,10.0,,
42,2019-11-22,101:205,108:170,microtrip,F,,,,,,,,11.0,,,,,,,,12.0,,,,,,,11.0,
42,2019-11-22,101:205,146:124,microtrip,F,,,,,,,,,10.0,,,,,,11.0,,,,,,,,,
42,2019-11-22,101:205,151:119,microtrip,F,,,,,,,,,,,,,17.0,,,,,,,,,,,
42,2019-11-22,101:205,152:134,microtrip,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-22,101:205,154:132,microtrip,F,,,,,,,,,10.0,,,,,,,,,,,11.0,,10.0,,
42,2019-11-22,101:205,160:110,microtrip,F,,,,,,,,,12.0,,,,,,,,,,,,,,,
42,2019-11-22,101:205,50:412,private_transport,F,,,,,,,,34.0,,,,,,,,,,,,,,,,
42,2019-11-22,101:205,89:118,microtrip,F,,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2019-11-22,101:205,96:111,microtrip,F,,,,,,,12.0,,,,,,,,,,11.0,,,,,,,
42,2019-11-22,101:205,97:102,bus,F,,,,,,,,,,,,,,,,,,,,,12.0,,,
42,2019-11-22,101:205,97:102,microtrip,F,,,,,,,,,11.0,,12.0,,,,10.0,,,,,,,,,
42,2019-11-22,101:205,98:217,bus,F,,,,,,,,,,,,17.0,,,,,,,,,,,,
