ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-06,100:206,100:206,bus,F,,,,,,,,,,,,,,,,,,,,,17.0,,,
42,2020-03-06,100:206,100:206,private_transport,F,,,,,,,,,,,,,,,,,,18.0,,,12.0,,,
42,2020-03-06,100:206,103:203,private_transport,F,,,,,,,,,,,,,,,,,,,,,17.0,,,
42,2020-03-06,100:206,107:207,private_transport,F,,,,,,,,,,,,,,,,,,19.0,,,,,,
42,2020-03-06,100:206,109:169,private_transport,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-06,100:206,117:153,bus,F,,,,,,,,,,,,,,,,,,,,,,,10.0,
42,2020-03-06,100:206,118:152,bus,F,,,,,,,,,,,,,,,,,,,,,,,17.0,
42,2020-03-06,100:206,118:152,private_transport,F,,,,,,,,,,,,,,,,,,,,,,,13.0,
42,2020-03-06,100:206,128:142,bus,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-06,100:206,128:142,private_transport,F,,,,,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-06,100:206,131:139,private_transport,F,,,,,,,,,,,,,,,,,,,,,12.0,,,
42,2020-03-06,100:206,139:147,private_transport,F,,,,,,,,,,,,,,,,,,,,,,,10.0,
42,2020-03-06,100:206,143:143,bus,F,,,,,,,,,,,11.0,,,,,,,,,,11.0,,,
42,2020-03-06,100:206,143:143,private_transport,F,,,,,,,,,,,13.0,,,,,,,17.0,,,,,,
42,2020-03-06,100:206,144:126,bus,F,,,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-06,100:206,144:126,private_transport,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-06,100:206,159:127,bus,F,,,,,,,,19.0,,,,,,,,,,,,,,,,
42,2020-03-06,100:206,159:127,private_transport,F,,,,,,,,12.0,,,,,,,,,,,,,,,,
42,2020-03-06,100:206,17:517,private_transport,F,,,,,36.0,,,,,,,,,,,,,,,,,,,
42,2020-03-06,100:206,31:531,private_transport,F,,,,,11.0,,,,,,,,,,,,,,,,,,,
42,2020-03-06,100:206,50:412,private_transport,F,,,,,,,,,,,,,,,,,,,,,62.0,,,
42,2020-03-06,100:206,61:413,private_transport,F,,,,,,,,65.0,,,,,,,,,,,,,,,,
42,2020-03-06,100:206,83:108,private_transport,F,,,,,,,,,,,,,,,,,,16.0,,,,,,
42,2020-03-06,100:206,95:112,bus,F,,,,,,,,,,,,,,,,,,,,,,,10.0,
42,2020-03-06,100:206,98:217,bus,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-06,100:206,98:217,private_transport,F,,,,,,,,,,,14.0,,,,,,,,,,,,,
42,2020-03-06,101:205,100:206,private_transport,F,,,,,11.0,,,,,,,,,,,,,,,,,,,
42,2020-03-06,101:205,143:143,bus,F,,,,,10.0,,,,,,,,,,,,,,,,,,,
42,2020-03-06,101:205,143:143,private_transport,F,,,,,15.0,,,,,,,,,,,,,,,,,,,
42,2020-03-06,101:205,83:108,bus,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-06,101:205,83:108,microtrip,F,,,,,,,,11.0,,,,,,,13.0,13.0,,12.0,12.0,,,,,
42,2020-03-06,101:205,83:108,private_transport,F,,,,,,,,,,,,,,,,13.0,,,10.0,,,,,
42,2020-03-06,101:205,98:217,private_transport,F,,,,,11.0,,,,,,,,,,,,,,,,,,,
42,2020-03-06,101:205,101:205,bus,F,,,,,,,,,,,,,23.0,,,,,,,,,,,
42,2020-03-06,101:205,101:205,private_transport,F,,,,,,,,,,,,,17.0,,11.0,,,,13.0,,,,,
42,2020-03-06,101:205,108:170,microtrip,F,,,,,10.0,10.0,,,11.0,,,,,,10.0,15.0,,,,,,,,
42,2020-03-06,101:205,127:159,bus,F,,,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-06,101:205,127:159,microtrip,F,,,,,,,11.0,,,,,,,,,,,,,,,,,
42,2020-03-06,101:205,129:141,bus,F,,,,,,,,,,,12.0,,23.0,,13.0,14.0,,,,,,,,
42,2020-03-06,101:205,129:141,microtrip,F,13.0,,,,,,,,12.0,13.0,,,,,,13.0,12.0,15.0,,22.0,,17.0,,
42,2020-03-06,101:205,129:141,private_transport,F,,,,,,,,,,,12.0,,12.0,,21.0,16.0,,,21.0,,,,,
42,2020-03-06,101:205,130:140,bus,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-06,101:205,130:140,microtrip,F,,,,,,10.0,,,,,,,,,,,,,,,,,,
42,2020-03-06,101:205,130:140,private_transport,F,,,,,,,,,,,,,,,,13.0,,,,,,,,
42,2020-03-06,101:205,141:145,microtrip,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-06,101:205,146:124,bus,F,,,,,,,,,,,,,26.0,,,,,,,,,,,
42,2020-03-06,101:205,146:124,microtrip,F,,,,,,10.0,,,,,,,,,,,,,,,,11.0,,
42,2020-03-06,101:205,146:124,private_transport,F,,,,,,,,,,,,,14.0,,,,,,,,,,,
42,2020-03-06,101:205,151:119,microtrip,F,,,,,,,,10.0,,,,,14.0,,,,,,,13.0,12.0,,,
42,2020-03-06,101:205,152:134,microtrip,F,,,,,,,,12.0,,,,10.0,,,,,,,,,,,,
42,2020-03-06,101:205,154:132,microtrip,F,,,,,12.0,,,10.0,15.0,10.0,10.0,16.0,,,15.0,,16.0,19.0,,13.0,,,,
42,2020-03-06,101:205,156:130,bus,F,,,,,,,,,,12.0,,,,,,,,,,,,,,
