ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2019-11-15,0:500,57:310,private_transport,F,85.0,,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-15,100:206,100:206,private_transport,F,,,,,,,,,,,,,,,,,,,,,,,12.0,
42,2019-11-15,100:206,113:157,private_transport,F,,,,,,,,,,21.0,,,,,,,,,,,,,,
42,2019-11-15,100:206,120:166,private_transport,F,,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2019-11-15,100:206,123:163,private_transport,F,,,,,,13.0,,,,,,,,,,,,,,,,,,
42,2019-11-15,100:206,131:139,private_transport,F,,,,,,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-15,100:206,141:145,private_transport,F,,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2019-11-15,100:206,143:143,private_transport,F,,,,,,,,,,,15.0,,,,,,,,,,,,,
42,2019-11-15,100:206,156:130,bus,F,,,,,,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-15,100:206,156:130,private_transport,F,,,,,,,,,,13.0,,,,,,,,,,,,,,
42,2019-11-15,100:206,159:127,bus,F,,,,,,,,,,,,11.0,,,,,,,,,,,,
42,2019-11-15,100:206,159:127,private_transport,F,,,,,,,,,,,,,,,,,,35.0,,,,,,
42,2019-11-15,100:206,61:413,private_transport,F,,,30.0,,,,,,,,39.0,,59.0,,,,41.0,,,,,,,
42,2019-11-15,100:206,64:306,private_transport,F,,,,,,,,,,,,,,,,,,53.0,,,,,,
42,2019-11-15,100:206,76:314,private_transport,F,,,,,,,,,,,12.0,,,,,,,,,,,,,
42,2019-11-15,100:206,91:116,private_transport,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-15,100:206,93:114,private_transport,F,,,,,,12.0,,,,,,,,,,,,,,,,,,
42,2019-11-15,100:206,94:113,private_transport,F,,,,,,12.0,,,,,,,,,,,,,,,,,,
42,2019-11-15,100:206,95:112,private_transport,F,,,,,,,,,,19.0,,,,,,,,,,,,,,
42,2019-11-15,101:205,57:310,private_transport,F,,,,,,,,,,,64.0,,,,,,,,,,,,,
42,2019-11-15,101:205,61:413,private_transport,F,,,12.0,,,,32.0,,,,27.0,,,15.0,,,,,,,,,,
42,2019-11-15,101:205,76:314,private_transport,F,,,,20.0,,,,,15.0,,,,,14.0,13.0,,,,,,,,,
42,2019-11-15,101:205,101:205,microtrip,F,,,,,,,,,,,,,,,,,,,12.0,,,,,10.0
42,2019-11-15,101:205,129:141,bus,F,,,,,,,,,,,,,,,,,,15.0,,,,,,
42,2019-11-15,101:205,129:141,microtrip,F,,,,,11.0,10.0,,,,15.0,,11.0,,,,,,,,,,11.0,,
42,2019-11-15,101:205,129:141,private_transport,F,,,,,,,,,,,,,,,,,,19.0,,,,,,
42,2019-11-15,101:205,146:124,microtrip,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-15,101:205,146:124,private_transport,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-15,101:205,151:119,microtrip,F,,,,,,,,,11.0,10.0,,13.0,13.0,,,,,14.0,,,,,,10.0
42,2019-11-15,101:205,151:119,private_transport,F,,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2019-11-15,101:205,154:132,microtrip,F,,,,,,,13.0,,,,,10.0,,,,10.0,,,,,,14.0,,
42,2019-11-15,101:205,155:131,private_transport,F,,,,,12.0,,,,,,,,,,,,,,,,,,,
42,2019-11-15,101:205,160:110,microtrip,F,,,,,,,,,,12.0,,,,,,,,,,,,,,
42,2019-11-15,101:205,32:532,private_transport,F,,,,10.0,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-15,101:205,45:319,private_transport,F,,,,,,,,,,,,,,,,,,15.0,,,,,,
42,2019-11-15,101:205,47:320,private_transport,F,,,,,,,,,20.0,,,,,,,,,,,,,,,
42,2019-11-15,101:205,48:301,private_transport,F,,,,,,28.0,,13.0,,,,,,,,,,,,,,,,
42,2019-11-15,101:205,50:412,private_transport,F,,,,,,,23.0,,,,,,,,,,,,24.0,,,,,
42,2019-11-15,101:205,56:416,private_transport,F,,,34.0,,,,,,15.0,,,,,,,,,,,,,,,
42,2019-11-15,101:205,62:307,private_transport,F,,,,,,,,,,,,,,,,34.0,,,,,,,,
42,2019-11-15,101:205,82:418,private_transport,F,,,31.0,,,,,,,,,,,,,,,,,,,,,
42,2019-11-15,101:205,83:108,microtrip,F,,,,,,,,,,,,10.0,,,,,,,,10.0,,,10.0,
42,2019-11-15,101:205,89:118,microtrip,F,,,,,,,,,,,,,,,10.0,11.0,,11.0,,,,,,
42,2019-11-15,101:205,96:111,microtrip,F,,,,,,,,,,11.0,,,,,,,10.0,,,,,,,
42,2019-11-15,101:205,9:509,private_transport,F,,,,,,,,,,,,,,,,35.0,,,,,,,,
42,2019-11-15,102:204,57:310,private_transport,F,,,,,,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-15,102:204,120:166,microtrip,F,,,,,,,,,,,,,,,,,,10.0,,,,,,
42,2019-11-15,102:204,76:314,private_transport,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-15,102:204,47:320,private_transport,F,,,,,,,,,11.0,,,,,,,,,,,,,,,
42,2019-11-15,102:204,48:301,private_transport,F,,,,,,,,10.0,12.0,,,,,,,,,,,,,,,
42,2019-11-15,102:204,62:307,private_transport,F,,,,,,,,,,,,,,,,12.0,,,,,,,,
42,2019-11-15,102:204,104:202,private_transport,F,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-15,102:204,145:125,private_transport,F,,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2019-11-15,102:204,99:101,microtrip,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-15,103:203,113:157,private_transport,F,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2019-11-15,103:203,131:139,private_transport,F,,,,,,,,,,,,,13.0,,16.0,20.0,,,,,,,,
42,2019-11-15,103:203,141:145,bus,F,,,,,,,,,,,,,,,,14.0,,,,,,,,
42,2019-11-15,103:203,141:145,private_transport,F,,,,,,,,,,,,,,,,18.0,,,,,,,,
42,2019-11-15,103:203,61:413,private_transport,F,11.0,179.0,,,,,,,15.0,16.0,210.0,139.0,101.0,15.0,,90.0,,,112.0,60.0,,,,
42,2019-11-15,103:203,64:306,private_transport,F,67.0,,,,,,,,,,11.0,,93.0,,,,,,,,,,,
42,2019-11-15,103:203,91:116,private_transport,F,,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-15,103:203,129:141,private_transport,F,,,,,,,,,,,,,,23.0,,,,,,,,,,
42,2019-11-15,103:203,45:319,bus,F,,,,,,,,,,,,,,,,,,,,,16.0,,,
42,2019-11-15,103:203,45:319,private_transport,F,,,,,,,,,,,,,18.0,10.0,,,,,,,35.0,,,
42,2019-11-15,103:203,48:301,private_transport,F,,,,,,,,,,,,,41.0,,,,,,,,,,,
42,2019-11-15,103:203,50:412,private_transport,F,,,,,,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-15,103:203,56:416,private_transport,F,,84.0,,,,,,68.0,103.0,,155.0,,12.0,85.0,,,73.0,11.0,,76.0,,,,
42,2019-11-15,103:203,62:307,private_transport,F,,,,,,,,59.0,,,,,,,,,,,,,,,,
42,2019-11-15,103:203,82:418,private_transport,F,,,,,,94.0,81.0,,,14.0,,,,,,,,,,,,,,
42,2019-11-15,103:203,83:108,bus,F,,,,,,,,,,,,,,14.0,,,,,,,,,,
42,2019-11-15,103:203,83:108,private_transport,F,,,,,,,,,,,,,,15.0,,,,,,,,,,
42,2019-11-15,103:203,9:509,private_transport,F,,14.0,,,,,,,,,,,,,,,,,,11.0,,,,
42,2019-11-15,103:203,99:101,private_transport,F,13.0,,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-15,103:203,103:203,bus,F,,,,,,,,,,,,,15.0,11.0,11.0,,,,,,,,,
42,2019-11-15,103:203,103:203,private_transport,F,,,,,,,,,,,,,21.0,23.0,26.0,42.0,,,,,24.0,,,
42,2019-11-15,103:203,124:162,private_transport,F,,,,,,,,,,,,,12.0,,,,,,,,,,,
42,2019-11-15,103:203,126:160,private_transport,F,,,,,,,,,,,,,,,,,,,,,28.0,,,
42,2019-11-15,103:203,130:140,bus,F,,,,,,,,,,,,,,12.0,,,,,,,,,,
42,2019-11-15,103:203,130:140,private_transport,F,,,,,,,,,,,,,,25.0,,,,,,,,,,
42,2019-11-15,103:203,135:135,private_transport,F,,,,,,,,,,,,,,,,,,10.0,,,,,,
42,2019-11-15,103:203,137:149,microtrip,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2019-11-15,103:203,137:149,private_transport,F,,,,,,,,,16.0,,,,,,,,,,,,,,,
42,2019-11-15,103:203,138:148,bus,F,,,,,,,,,,,,,,14.0,,,,,,,,,,
42,2019-11-15,103:203,138:148,microtrip,F,11.0,,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-15,103:203,138:148,private_transport,F,,,,,,,,,,,,,,31.0,,,,,,,,,,
42,2019-11-15,103:203,29:529,private_transport,F,,,,,11.0,,,,,,,,,,,,,,,,,,,
42,2019-11-15,103:203,44:417,private_transport,F,,,,,,41.0,,,,,,,,,,,,,,,,,,
42,2019-11-15,103:203,46:420,private_transport,F,,,,53.0,,,,,,,,,,,,,,,,,,,,
