ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-05,0:500,57:310,private_transport,F,,,,,,,,,,,,,,,,,,11.0,,,,,,
42,2020-03-05,100:206,100:206,bus,F,,,,,,,,,,,,,,,,,,,,,,11.0,,
42,2020-03-05,100:206,100:206,private_transport,F,,,,,13.0,,,,,,,,,15.0,,,,,,,,17.0,,
42,2020-03-05,100:206,107:207,private_transport,F,,,,,13.0,,,,,,,,,16.0,,,,,,,,13.0,,
42,2020-03-05,100:206,129:141,bus,F,,,,,,,,,,,,30.0,,,,,,,,,,,,
42,2020-03-05,100:206,129:141,private_transport,F,,,,,,,,,,,,32.0,,,,,,,,,,,,
42,2020-03-05,100:206,143:143,bus,F,,,,,,,,,,,,,,10.0,,,,10.0,,,,,,
42,2020-03-05,100:206,143:143,private_transport,F,,,,,11.0,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-05,100:206,154:132,bus,F,,,,,,,,,,,,11.0,,,,,,,,,,,,
42,2020-03-05,100:206,154:132,private_transport,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-05,100:206,61:413,private_transport,F,,65.0,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-05,100:206,64:306,private_transport,F,,,,,,,,,,,,,,,57.0,,,,,,,,,
42,2020-03-05,100:206,83:108,bus,F,,,,,,,,,,,,,,,,,,13.0,,,,,,
42,2020-03-05,100:206,83:108,private_transport,F,,,,,12.0,,,,,,,,,,,,,,,,,,,
42,2020-03-05,100:206,85:106,bus,F,,,,,,,,,,,,,,,,,,,,,14.0,,,
42,2020-03-05,100:206,89:118,bus,F,,,,,,,,,,,,15.0,,,,,,,,,,,,
42,2020-03-05,100:206,89:118,private_transport,F,,,,,,,,,,,,15.0,,,,,,,,,,,,
42,2020-03-05,100:206,90:117,bus,F,,,,,,,,,,,,,,,,,,,,,29.0,,,
42,2020-03-05,101:205,129:141,bus,F,,,,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-05,101:205,129:141,microtrip,F,,,,,,,,,17.0,,,14.0,,,,18.0,14.0,,,,,,,
42,2020-03-05,101:205,129:141,private_transport,F,32.0,,,,,,,,,,,11.0,,,,,,26.0,,,,,,
42,2020-03-05,101:205,154:132,microtrip,F,,,,,,,14.0,,,16.0,,,14.0,,13.0,,,15.0,13.0,15.0,10.0,16.0,,
42,2020-03-05,101:205,64:306,private_transport,F,,,,,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-05,101:205,83:108,bus,F,,,,,,,,,,27.0,,,,,,,,13.0,,,,,,
42,2020-03-05,101:205,83:108,microtrip,F,,,,,,,,13.0,,,,,,,,,,11.0,11.0,,,,,
42,2020-03-05,101:205,83:108,private_transport,F,,,,,,,,,,26.0,,,,,,,,,,,,10.0,,
42,2020-03-05,101:205,89:118,microtrip,F,,,,,,,,,,,,,,11.0,10.0,11.0,13.0,,,,,,,
42,2020-03-05,101:205,101:205,bus,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-05,101:205,101:205,private_transport,F,14.0,,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-05,101:205,108:170,microtrip,F,,12.0,,,,,,,,,,,,,14.0,17.0,13.0,12.0,,,10.0,11.0,,
42,2020-03-05,101:205,120:166,microtrip,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-05,101:205,126:160,microtrip,F,,,,,,,,,,,,13.0,,,,,,10.0,,,,,,
42,2020-03-05,101:205,136:150,bus,F,,,,,,,,,,,,,,,,,,,19.0,,,,,
42,2020-03-05,101:205,136:150,private_transport,F,,,,,,,,,,,,,,,,,,,25.0,,,,,
42,2020-03-05,101:205,146:124,microtrip,F,,,,,,,,,11.0,,,,,,,12.0,,,,,,10.0,,
42,2020-03-05,101:205,149:121,private_transport,F,,,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-05,101:205,151:119,microtrip,F,,,,,,,12.0,,,12.0,,,13.0,13.0,,,10.0,,,,13.0,12.0,10.0,
42,2020-03-05,101:205,152:134,microtrip,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-05,101:205,153:133,microtrip,F,,,,,,,,,10.0,,,,,,,10.0,,,,,,10.0,,
42,2020-03-05,101:205,156:130,microtrip,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-05,101:205,160:110,microtrip,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-05,101:205,45:319,private_transport,F,,,,,,,30.0,,,,,,,,,,,,,,,,,
42,2020-03-05,101:205,76:314,private_transport,F,,,,,,,,,,,,,,,,,84.0,,,,,,,
42,2020-03-05,101:205,87:104,bus,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-05,101:205,92:115,bus,F,,,,,,,,,,,,,,,,13.0,,,,,,,,
42,2020-03-05,101:205,96:111,bus,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-05,101:205,96:111,microtrip,F,,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-05,101:205,96:111,private_transport,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-05,101:205,97:102,microtrip,F,,,,,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-05,102:204,108:170,private_transport,F,,,,,,,,,,,,,,,,,,,,,,10.0,,
42,2020-03-05,102:204,120:166,microtrip,F,,,,,,,,,,,,,,,,,12.0,,,,,,,
