ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2019-11-12,0:500,105:201,private_transport,F,,,,,,,,,,14.0,,,,,,,,,,,,,,
42,2019-11-12,0:500,106:208,private_transport,F,,,,,,,,,,33.0,,,,,,,,,,,,,,
42,2019-11-12,0:500,107:207,private_transport,F,,,,,,,,,,69.0,,,,,,,,,,,,,,
42,2019-11-12,0:500,112:158,private_transport,F,,,,,,,,,,73.0,,,,,,,,,,,,,,
42,2019-11-12,0:500,57:310,private_transport,F,,,,,,,,,,16.0,,,,,,,,,,,,,,
42,2019-11-12,100:206,92:115,bus,F,,,,,,,,,,,,,,,,22.0,,,,,,,,
42,2019-11-12,101:205,101:205,bus,F,,,,,,,,12.0,,,,,,,,,,,,,,,,
42,2019-11-12,101:205,101:205,microtrip,F,,,11.0,11.0,,,13.0,,,15.0,,11.0,,,,,12.0,,,11.0,,,,
42,2019-11-12,101:205,108:170,bus,F,,,,,,,,,,12.0,,,,,,,,,,,,,,
42,2019-11-12,101:205,108:170,microtrip,F,12.0,,,,,,,12.0,,,10.0,15.0,,,,,,,,,,,12.0,
42,2019-11-12,101:205,110:168,bus,F,,,,,,,,,,,,,,,,,,,,11.0,,,,
42,2019-11-12,101:205,110:168,private_transport,F,,,,,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-12,101:205,126:160,microtrip,F,,,,,,,10.0,,10.0,,,,,,,,,,,,,,,
42,2019-11-12,101:205,129:141,microtrip,F,,,,15.0,,,,,18.0,,,,,18.0,11.0,,,,,,,,,
42,2019-11-12,101:205,130:140,microtrip,F,,,,,,11.0,10.0,,,,,,,,,,,,,,,,10.0,
42,2019-11-12,101:205,135:135,bus,F,,,,,,,11.0,,,,,,,,,,,,,,,,,
42,2019-11-12,101:205,144:126,private_transport,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-12,101:205,146:124,bus,F,,,,,,,,20.0,,,,,,,,,,,,,,,,
42,2019-11-12,101:205,146:124,microtrip,F,,,,10.0,,,10.0,,,16.0,,10.0,10.0,,,,,,10.0,,,,,
42,2019-11-12,101:205,151:119,microtrip,F,,11.0,,,,,,14.0,19.0,,14.0,,13.0,,,11.0,10.0,,10.0,16.0,,11.0,,
42,2019-11-12,101:205,152:134,bus,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-12,101:205,152:134,microtrip,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-12,101:205,153:133,bus,F,,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2019-11-12,101:205,153:133,private_transport,F,,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2019-11-12,101:205,154:132,microtrip,F,,,,,,,,,,,,,,,,,,11.0,16.0,,10.0,,10.0,
42,2019-11-12,101:205,156:130,microtrip,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-12,101:205,159:127,bus,F,,,,,,,,,19.0,,,,,11.0,,,,,,,,,,
42,2019-11-12,101:205,159:127,private_transport,F,,,,,,,,,22.0,,,,,,,,,,,,,,,
42,2019-11-12,101:205,160:110,microtrip,F,,,,,,,,,,,,,,,11.0,,12.0,,,,10.0,10.0,,
42,2019-11-12,101:205,32:532,private_transport,F,,,,,,,,,,,,,,,,,,,,11.0,,,,
42,2019-11-12,101:205,61:413,private_transport,F,,,,,,,,,26.0,,,,,,,,,,,,,,,
42,2019-11-12,101:205,62:307,private_transport,F,,,,,,,,11.0,,,,,,23.0,,,,,,,,,,
42,2019-11-12,101:205,76:314,private_transport,F,,,,,,,,,,,,33.0,,,,,,,,,,,,
42,2019-11-12,101:205,83:108,microtrip,F,11.0,,,,,,,,13.0,,,,13.0,,,,,10.0,11.0,,,,,
42,2019-11-12,101:205,89:118,microtrip,F,,,,,,,,,,,10.0,,,,,14.0,,,,,,,,
42,2019-11-12,101:205,93:114,bus,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-12,101:205,96:111,microtrip,F,,,,11.0,,,,,,,,14.0,,,,,,,,,,,,
42,2019-11-12,101:205,9:509,private_transport,F,,,,,,,,,,,,,,,,,,,,33.0,21.0,,,
42,2019-11-12,102:204,108:170,microtrip,F,,,,,,,,11.0,,,,,,,,,,,,,,,,
42,2019-11-12,102:204,146:124,bus,F,,,,,,,,16.0,,,,,,,,,,,,,,,,
42,2019-11-12,102:204,160:110,microtrip,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-12,102:204,96:111,microtrip,F,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-12,102:204,120:166,microtrip,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-12,102:204,145:125,microtrip,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-12,103:203,57:310,private_transport,F,,,,,,,,35.0,,,,,,,,,,,,,,,,
42,2019-11-12,103:203,101:205,bus,F,,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2019-11-12,103:203,101:205,private_transport,F,,,,,,,,,,,,,,,,,,,13.0,,,,,
42,2019-11-12,103:203,110:168,private_transport,F,,,,,,,,,,,27.0,,,,,,,,,,,,,
42,2019-11-12,103:203,151:119,bus,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-12,103:203,151:119,private_transport,F,,,,,,,,,,,,,,,,,,,16.0,,,,,
42,2019-11-12,103:203,156:130,private_transport,F,,27.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,103:203,9:509,private_transport,F,,,,,,,,,,,,,,,67.0,,,118.0,,,,,,
42,2019-11-12,103:203,103:203,bus,F,,,,,,,,,,19.0,,,,,10.0,,,,,,,,,
42,2019-11-12,103:203,103:203,microtrip,F,18.0,,,,,,18.0,10.0,10.0,,,,,,,,,,,,,,,
42,2019-11-12,103:203,104:202,microtrip,F,11.0,,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,103:203,111:167,private_transport,F,,,,,,,,13.0,,,,,,15.0,,,,,,,,,,
42,2019-11-12,103:203,121:165,bus,F,,,,,,,,,,,,,,,,12.0,,,,,,,,
42,2019-11-12,103:203,121:165,private_transport,F,,,,,,,,,,,,,10.0,42.0,,,,,,,,,,
42,2019-11-12,103:203,137:149,bus,F,,,,,,,,,,,,,,,27.0,,,,,,,,,
42,2019-11-12,103:203,137:149,microtrip,F,,,,,,,,12.0,,,,,,,12.0,,,,,,,,,
42,2019-11-12,103:203,138:148,bus,F,,,,,,,,,,16.0,,,,,12.0,28.0,,,,,,,,
42,2019-11-12,103:203,138:148,microtrip,F,23.0,,,,,,,10.0,,,,,16.0,,,,,,,,,,,10.0
42,2019-11-12,103:203,138:148,private_transport,F,,,,,,,,,,,,,,,12.0,11.0,,,,,,,,
42,2019-11-12,103:203,148:122,private_transport,F,,,,,,,,,,,,,,,,,,,,24.0,,,,
42,2019-11-12,103:203,155:131,private_transport,F,,10.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,103:203,157:129,private_transport,F,,,,,,,,,,,,,,18.0,,,,,,,,,,
42,2019-11-12,103:203,45:319,microtrip,F,,,,,,,,,,10.0,,,,,,10.0,,,,,,,,
42,2019-11-12,103:203,45:319,private_transport,F,,,,,,,,,20.0,,69.0,,,,,,,,,,,,,
42,2019-11-12,103:203,58:303,private_transport,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-12,103:203,64:306,private_transport,F,,,,,,,,,10.0,,15.0,,,,,,,,,18.0,,,,
42,2019-11-12,103:203,78:302,private_transport,F,,,,,,,,,,,,,,,,,,,,47.0,,,,
42,2019-11-12,103:203,82:418,private_transport,F,,,,10.0,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,103:203,84:107,private_transport,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-12,103:203,87:104,private_transport,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-12,103:203,91:116,private_transport,F,,10.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,103:203,95:112,microtrip,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2019-11-12,104:202,105:201,microtrip,F,,,,,,,,,,,,,,,,,,,,,,,13.0,
42,2019-11-12,104:202,92:115,private_transport,F,,10.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,110:168,microtrip,F,13.0,10.0,10.0,,,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-12,104:202,110:168,private_transport,F,,,,,,,,,,,,,,27.0,,,,,,,,,,
42,2019-11-12,104:202,151:119,bus,F,,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2019-11-12,104:202,156:130,private_transport,F,,11.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,159:127,bus,F,,,,10.0,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,9:509,private_transport,F,,,,,,,,,,,,,,,,,,44.0,,,,,,
42,2019-11-12,104:202,103:203,private_transport,F,,,,,,,,,,,,,,,,,,,,35.0,,,,
42,2019-11-12,104:202,104:202,bus,F,,,,,,,,,,,16.0,,,,,,,,,,,,,
42,2019-11-12,104:202,104:202,microtrip,F,23.0,,,,,,,,,,,,13.0,,,,,,,,,,22.0,
42,2019-11-12,104:202,104:202,private_transport,F,,,,,,,,,,,33.0,,,,,,,,,,,,,
42,2019-11-12,104:202,111:167,bus,F,,,,,,,,,,,11.0,,,,,,,,,,,,,
42,2019-11-12,104:202,111:167,microtrip,F,,10.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,111:167,private_transport,F,,,,,,,,58.0,,,19.0,,,,,,,10.0,,11.0,,,,
42,2019-11-12,104:202,121:165,bus,F,,,,,,,,,,21.0,,,,,,,,,,,,,,
42,2019-11-12,104:202,137:149,bus,F,,,,10.0,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,137:149,private_transport,F,,,,13.0,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,138:148,bus,F,,,,,,,,,,,11.0,,,,,,,,,,,,,
42,2019-11-12,104:202,155:131,private_transport,F,,10.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,157:129,private_transport,F,,,,,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-12,104:202,58:303,private_transport,F,,,,,,,,,,,,,,,,,,,,18.0,,,,
42,2019-11-12,104:202,64:306,private_transport,F,,,,,,,,,,,15.0,,,,,,,,,,,,,
42,2019-11-12,104:202,82:418,bus,F,,,,,,,25.0,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,82:418,private_transport,F,,,,,,,32.0,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,87:104,private_transport,F,,46.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,91:116,private_transport,F,,15.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,124:162,private_transport,F,,,,16.0,,,,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,131:139,private_transport,F,,,,,,,,,,,,,,,,,,,,13.0,,,,
42,2019-11-12,104:202,158:128,bus,F,,,,,,,,,,,,,27.0,,,,,,,,,,,
42,2019-11-12,104:202,158:128,private_transport,F,,,,,,,,,,,,,40.0,,,,,,,,,,,
42,2019-11-12,104:202,50:412,private_transport,F,,,,,,,,,126.0,,,,,,,,,,,,,,,
42,2019-11-12,104:202,56:416,private_transport,F,,,,,,,35.0,,,,,,,,,,,,,,,,,
42,2019-11-12,104:202,88:103,bus,F,,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2019-11-12,104:202,98:217,bus,F,,,,,,,,,,,15.0,,,,,,,,,,,,,
42,2019-11-12,105:201,105:201,microtrip,F,,,,,,,,,,,,,,,,,,11.0,,,10.0,,,
42,2019-11-12,105:201,92:115,private_transport,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-12,105:201,111:167,bus,F,,,,,,,,,,,,,,,,,,13.0,,,,,,
42,2019-11-12,105:201,157:129,bus,F,,,,,,,,,,,,,,,,,,21.0,,,,,,
