ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-15,100:206,100:206,private_transport,F,,,,,,,,,,20.0,,,,,,,,,,,,,,
42,2020-03-15,100:206,107:207,bus,F,,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-15,100:206,107:207,private_transport,F,,,,,,,,,,,,,,,,,,,13.0,,,,,
42,2020-03-15,100:206,110:168,private_transport,F,,,,,,,,,,,,,,,,,,,,,19.0,,,
42,2020-03-15,100:206,143:143,private_transport,F,,,,,,,,,,15.0,,,,,,,,,,,,,,
42,2020-03-15,100:206,76:314,private_transport,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-15,100:206,83:108,private_transport,F,,,,,,,,,,16.0,,,,,,,,,,,,,,
42,2020-03-15,101:205,143:143,private_transport,F,,,,,,,,,,,,14.0,,,,,,,,,,,,
42,2020-03-15,101:205,76:314,private_transport,F,,,,,,,,,,,15.0,,,,,,,16.0,,,,,,
42,2020-03-15,101:205,83:108,microtrip,F,,,,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-15,101:205,101:205,microtrip,F,,,,,,,,,,,12.0,,10.0,10.0,,,,,,,,,,
42,2020-03-15,101:205,106:208,private_transport,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-15,101:205,108:170,microtrip,F,,,,,,,,,,,,,11.0,,,,,,,,,13.0,,
42,2020-03-15,101:205,120:166,microtrip,F,,,,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-15,101:205,128:142,private_transport,F,,,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-15,101:205,129:141,microtrip,F,,,,,,,,,,,12.0,,16.0,,,,,,16.0,11.0,,15.0,,
42,2020-03-15,101:205,149:121,private_transport,F,,,,,,,16.0,,,,,,,,,,,,,,,,,
42,2020-03-15,101:205,150:120,private_transport,F,,,,,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-15,101:205,151:119,microtrip,F,,,,,,,,,,,,,12.0,,,,,,,13.0,,,,
42,2020-03-15,101:205,153:133,microtrip,F,,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-15,101:205,154:132,microtrip,F,,,,,,,,,,15.0,11.0,,,,,,,13.0,,10.0,,,,
42,2020-03-15,101:205,29:529,private_transport,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-15,101:205,62:307,private_transport,F,,,,,,,,,,19.0,,,,,,,,,,,,,,
42,2020-03-15,101:205,64:306,private_transport,F,,,,,,,,,,,,,,,,14.0,,,,,,,,
42,2020-03-15,101:205,78:302,private_transport,F,,,,,,,,,,,,,,,,14.0,,,,,,,,
42,2020-03-15,101:205,89:118,microtrip,F,11.0,,,,,11.0,,,,10.0,,,,,,,,12.0,,,11.0,,,
42,2020-03-15,101:205,96:111,microtrip,F,,,,,,,,,,,,,,,,,,11.0,,,,,,
42,2020-03-15,101:205,98:217,private_transport,F,,,,,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-15,101:205,9:509,private_transport,F,,,,,,,,,,,28.0,,,,,,21.0,,,,,,,
42,2020-03-15,102:204,78:302,private_transport,F,,,,,,,,,,,,,,,,12.0,,,,,,,,
42,2020-03-15,102:204,145:125,microtrip,F,,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-15,102:204,145:125,private_transport,F,,,,11.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-15,102:204,146:124,microtrip,F,,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-15,102:204,17:517,private_transport,F,,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-15,102:204,57:310,private_transport,F,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-15,103:203,110:168,private_transport,F,,,,,,,,,,,,,,,,,,24.0,,,,,,
42,2020-03-15,103:203,150:120,private_transport,F,,,,,,,,25.0,,,,,,,,,,,,,,,,
42,2020-03-15,103:203,29:529,private_transport,F,,,,,,,,,,,,,,,,,,,12.0,,,67.0,,
