ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-11,100:206,143:143,bus,F,,,,,,,,,,,,,,,,,,,14.0,,,,,
42,2020-03-11,100:206,143:143,private_transport,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,100:206,151:119,bus,F,,,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-11,100:206,151:119,private_transport,F,,,,,,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-11,100:206,152:134,bus,F,,,,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-11,100:206,152:134,private_transport,F,,,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-11,101:205,151:119,bus,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,101:205,151:119,microtrip,F,12.0,,,,,,,17.0,16.0,14.0,15.0,,,,13.0,,11.0,,,,10.0,,12.0,
42,2020-03-11,101:205,152:134,microtrip,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-11,101:205,101:205,microtrip,F,,,,,,10.0,,,,,,,,,,,,12.0,,,,,,
42,2020-03-11,101:205,108:170,bus,F,,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-11,101:205,108:170,microtrip,F,,,,,12.0,,14.0,,10.0,,13.0,,,10.0,12.0,,,,,,,,,
42,2020-03-11,101:205,117:153,private_transport,F,,,,,,,12.0,,,,,,,,,,,,,,,,,
42,2020-03-11,101:205,118:152,private_transport,F,,,,,,,16.0,,,,,,,,,,,,,,,,,
42,2020-03-11,101:205,119:151,private_transport,F,,,,,,,20.0,,,,,,,,,,,,,,,,,
42,2020-03-11,101:205,126:160,microtrip,F,,,,,,,,,,,,,,,10.0,,12.0,,,,,,,
42,2020-03-11,101:205,129:141,microtrip,F,,,,,,,,,,,13.0,,,,,,,,,,10.0,,10.0,
42,2020-03-11,101:205,130:140,microtrip,F,,,,,,,,,12.0,,,,,,,,,,10.0,,,,11.0,
42,2020-03-11,101:205,141:145,private_transport,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-11,101:205,145:125,bus,F,,,,,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-11,101:205,146:124,bus,F,,,,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-11,101:205,153:133,microtrip,F,,,,,,,,,,,,,,,,,,11.0,,,,,,
42,2020-03-11,101:205,154:132,bus,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,101:205,154:132,microtrip,F,,,,,,,16.0,,13.0,17.0,,18.0,,,,17.0,12.0,,13.0,,,,,10.0
42,2020-03-11,101:205,160:110,microtrip,F,,,,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-11,101:205,61:413,private_transport,F,,,,,,,,,,,,,,,,,,,,,39.0,,,
42,2020-03-11,101:205,83:108,microtrip,F,12.0,,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-11,101:205,89:118,bus,F,,,,,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-11,101:205,89:118,microtrip,F,,,,,,10.0,,10.0,,,,,10.0,,,15.0,,12.0,,,,,,
42,2020-03-11,101:205,97:102,microtrip,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-11,102:204,108:170,bus,F,,,,,,,,,11.0,,,,,,,,,,13.0,,,,,
42,2020-03-11,102:204,108:170,microtrip,F,,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-11,102:204,141:145,microtrip,F,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,102:204,146:124,bus,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-11,102:204,160:110,microtrip,F,,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-11,102:204,124:162,private_transport,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-11,102:204,135:135,private_transport,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-11,102:204,136:150,private_transport,F,,,,,,,13.0,,,,,,,,,,,,,,,,,
42,2020-03-11,102:204,45:319,private_transport,F,,,,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,102:204,96:111,microtrip,F,,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,103:203,141:145,private_transport,F,,,,,,,,,,,34.0,,,,,,,,,,,,,
42,2020-03-11,103:203,45:319,private_transport,F,,,,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-11,103:203,103:203,private_transport,F,,,,,,,,,,,12.0,,79.0,16.0,,,,,,,,,,
42,2020-03-11,103:203,111:167,bus,F,,,,,,,,,,,,,,22.0,,,,,,,,,,
42,2020-03-11,103:203,111:167,private_transport,F,,,,,,,,,,,,,,33.0,,,,,,,,,,
42,2020-03-11,103:203,116:154,private_transport,F,,,,,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-11,103:203,121:165,private_transport,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-11,103:203,131:139,private_transport,F,,,,,,,,,,,,,28.0,,,,,,,,,,,
42,2020-03-11,103:203,137:149,bus,F,,,,,,,,,,,16.0,,,,,,,,,,,,,
42,2020-03-11,103:203,137:149,private_transport,F,,,,,,,,,,,26.0,,,,,,,,,,,,,
42,2020-03-11,103:203,138:148,private_transport,F,,,,,,,,,,,,,,32.0,,,,,,,,,,
42,2020-03-11,103:203,139:147,private_transport,F,,,,,,,,,,,14.0,,,,,,,,,,,,,
42,2020-03-11,103:203,140:146,private_transport,F,,,,,,,,,,,34.0,,,,,,,,,,,,,
42,2020-03-11,103:203,25:525,private_transport,F,,,,,,,,,,304.0,,,,,,,,,,,,,,
42,2020-03-11,103:203,276:144,bus,F,,,,,,,11.0,,,,,,,,,,,,,,,,,
42,2020-03-11,103:203,32:532,private_transport,F,,,,,,,,,,,67.0,,10.0,,,,,,,,,,,
42,2020-03-11,103:203,58:303,private_transport,F,,,,,,,,,,,,,35.0,,,,,,,,,,,
42,2020-03-11,103:203,64:306,private_transport,F,,,,,,,13.0,,,,,,,,,,,,,,,,,
42,2020-03-11,103:203,79:415,private_transport,F,,,,,,,,88.0,,,,,,,,,,,,,,,,
42,2020-03-11,103:203,87:104,private_transport,F,,,,,,52.0,,,,,,,,,,,,,,,,,,
42,2020-03-11,103:203,88:103,private_transport,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-11,103:203,90:117,bus,F,,,,,,,,,,27.0,,,,,,,,,,,,,,
42,2020-03-11,103:203,92:115,private_transport,F,,,,,,23.0,,,,,,,,,,,,,,,,,,
42,2020-03-11,103:203,95:112,private_transport,F,,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-11,103:203,98:217,bus,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-11,103:203,9:509,private_transport,F,,,,,,,13.0,,,,41.0,23.0,17.0,,,,,,,,,,,
42,2020-03-11,104:202,97:102,bus,F,,,,,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-11,104:202,97:102,private_transport,F,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-11,104:202,135:135,private_transport,F,,,,,,,,,,,,,,,,,,,14.0,,,,,
42,2020-03-11,104:202,45:319,private_transport,F,,,,,,,,30.0,,,,,,,,,,,,,,,,
42,2020-03-11,104:202,103:203,private_transport,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-11,104:202,111:167,bus,F,,,,,,,,,,,,,27.0,,,,,,23.0,,,,,
42,2020-03-11,104:202,111:167,private_transport,F,,,,,,,,,,,,,13.0,,13.0,,12.0,,55.0,,,,,
42,2020-03-11,104:202,137:149,private_transport,F,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-11,104:202,138:148,bus,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-11,104:202,138:148,private_transport,F,,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-11,104:202,25:525,private_transport,F,,,,,,,,,,15.0,,,,,,,,,,,,,,
42,2020-03-11,104:202,58:303,private_transport,F,,,,,,,,,,,,,,,,,,,,,,,46.0,
42,2020-03-11,104:202,87:104,bus,F,,,,,,,,,,,,,,,,,,,,,,,13.0,
42,2020-03-11,104:202,87:104,private_transport,F,,,,,,,,,,,,,,,,,,,,,,,14.0,
42,2020-03-11,104:202,88:103,bus,F,,,,,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-11,104:202,88:103,private_transport,F,,,,,,,12.0,,,,13.0,,,,,,,,,,,,,
42,2020-03-11,104:202,90:117,private_transport,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-11,104:202,104:202,bus,F,,,,,,,,,,,,,,,,,23.0,,,,,,,
42,2020-03-11,104:202,104:202,private_transport,F,,,,,,,,,,,,,,,20.0,,25.0,,,,,,,
42,2020-03-11,104:202,110:168,bus,F,,,,,,,,,,,,,,,,,41.0,,,,,,,
42,2020-03-11,104:202,110:168,private_transport,F,,,,,,,,,,,,,11.0,,31.0,,37.0,,,,,,,
42,2020-03-11,104:202,133:137,private_transport,F,,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-11,104:202,134:136,bus,F,,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-11,104:202,147:123,private_transport,F,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-11,104:202,149:121,private_transport,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-11,104:202,158:128,bus,F,,,,,,,,,,,13.0,,,,,,,,,,,,,
42,2020-03-11,104:202,158:128,private_transport,F,,,,,,,15.0,,,,37.0,,,,,,,,,,,,,
42,2020-03-11,104:202,75:313,private_transport,F,,,,,,,,,,,,,,,,,10.0,,,,,,,
