ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-02,0:500,76:314,private_transport,F,,,,,,,,,,,93.0,,,,,,,,,,,,,
42,2020-03-02,100:206,100:206,private_transport,F,,,,,,,,,,,,,,,,,13.0,,,,,,,
42,2020-03-02,100:206,107:207,private_transport,F,,,,,,,,,,,,,,,,,14.0,,,,,,,
42,2020-03-02,100:206,128:142,private_transport,F,,,,,,,,10.0,,,,,,,,,12.0,,10.0,,,,,
42,2020-03-02,100:206,143:143,bus,F,,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-02,100:206,143:143,private_transport,F,,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-02,100:206,50:412,private_transport,F,,,,,,,,,,,,,,,,,,,,,,38.0,,
42,2020-03-02,100:206,68:315,private_transport,F,,,,,,,,,,,,,,,,,,,,,,11.0,,
42,2020-03-02,100:206,83:108,bus,F,,,,,,,,,,,,,,,,,,,,16.0,,,,
42,2020-03-02,100:206,83:108,private_transport,F,,,,,,,,,,,,,,,,,,,,22.0,,,,
42,2020-03-02,100:206,87:104,private_transport,F,,,,,,,,,,,,,30.0,,,,,,,,,,,
42,2020-03-02,101:205,83:108,microtrip,F,,,,,,12.0,,,,,,,,12.0,,,,,,12.0,,,,
42,2020-03-02,101:205,83:108,private_transport,F,,,,,,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-02,101:205,101:205,bus,F,,,,,,,,,,,,,,,,,,,,,15.0,,,
42,2020-03-02,101:205,101:205,microtrip,F,,,,,,,,,,,,,,,,11.0,12.0,,,10.0,,,,
42,2020-03-02,101:205,101:205,private_transport,F,,,,,,,,,,,,,,,,,,,,,12.0,,,
42,2020-03-02,101:205,102:204,private_transport,F,,,,,,,,10.0,,,,,,,,,11.0,,,,,,,
42,2020-03-02,101:205,108:170,microtrip,F,,,,,,,,,,,,,,,,,,,,,10.0,,10.0,
42,2020-03-02,101:205,110:168,bus,F,,,,,,,18.0,,,,,,,,,,,,,,,,,
42,2020-03-02,101:205,119:151,bus,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-02,101:205,129:141,bus,F,,,,,,,,,,,,,,,,,,,,,28.0,,,
42,2020-03-02,101:205,129:141,microtrip,F,,,,,,,,10.0,,,,,,,,,15.0,,11.0,16.0,,16.0,,
42,2020-03-02,101:205,129:141,private_transport,F,,,,,,,,,,,,,,,,,,,,,22.0,,,
42,2020-03-02,101:205,136:150,bus,F,,,,,,,,,,,,,,,,29.0,,,,,,,,
42,2020-03-02,101:205,136:150,private_transport,F,,,,,,,,,,,,,,,,16.0,,,,,,,,
42,2020-03-02,101:205,146:124,bus,F,,,,,,,,26.0,,,,,,,,,,,,,,,,
42,2020-03-02,101:205,146:124,microtrip,F,,,,,,,11.0,,10.0,,,,,,,,,,,,,,,
42,2020-03-02,101:205,146:124,private_transport,F,,,,,,,,16.0,,,,,,,,,,,,,,,,
42,2020-03-02,101:205,151:119,microtrip,F,,,,,,,,11.0,,,,12.0,,13.0,15.0,,14.0,,,12.0,,,,
42,2020-03-02,101:205,152:134,bus,F,,,,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-02,101:205,152:134,microtrip,F,,,,,,,,,,,11.0,13.0,,,,,,12.0,,,,,,
42,2020-03-02,101:205,153:133,microtrip,F,,,,,,,,,,,,11.0,,,,,,,,,,,,
42,2020-03-02,101:205,154:132,microtrip,F,,,,,,,,,,,,,,,,19.0,13.0,,,,,,,
42,2020-03-02,101:205,158:128,bus,F,,,,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-02,101:205,84:107,bus,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-02,101:205,85:106,bus,F,,,,,,,,12.0,,,,,,,,,,,,,,,,
42,2020-03-02,101:205,89:118,bus,F,,,,,,,,,,,,,,,,,,,,,14.0,,,
42,2020-03-02,101:205,89:118,microtrip,F,,,,,,,,10.0,,,13.0,12.0,,,11.0,,11.0,10.0,,,,,,
42,2020-03-02,101:205,89:118,private_transport,F,,,,,,,,,,,,,,,,,,,,,13.0,,,
42,2020-03-02,101:205,94:113,bus,F,,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-02,101:205,94:113,private_transport,F,,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-02,101:205,96:111,microtrip,F,,,,,,,,,11.0,,,10.0,,,,,,,,,,,,
42,2020-03-02,101:205,96:111,private_transport,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-02,101:205,9:509,private_transport,F,,,,,,,,,,,,,,29.0,,,,,,,,,,
42,2020-03-02,102:204,76:314,private_transport,F,,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-02,102:204,101:205,private_transport,F,,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-02,102:204,102:204,bus,F,,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-02,102:204,146:124,bus,F,,,,,,,,14.0,,,,,,,,,,,,,,,,
42,2020-03-02,102:204,146:124,microtrip,F,10.0,,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-02,102:204,120:166,microtrip,F,,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-02,102:204,150:120,bus,F,,,,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-02,102:204,45:319,bus,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-02,103:203,100:206,private_transport,F,,,,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-02,103:203,143:143,private_transport,F,,,,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-02,103:203,50:412,private_transport,F,,,,,,,,,,,,,,,19.0,,,59.0,,,,,,
42,2020-03-02,103:203,83:108,private_transport,F,,,,,,,,,,,,,,,,,,,,12.0,,,,
42,2020-03-02,103:203,96:111,private_transport,F,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-02,103:203,9:509,private_transport,F,,,,,,,,,12.0,,,,,,,,32.0,,,,,,,
42,2020-03-02,103:203,150:120,private_transport,F,,,,,10.0,,,,,,,,,,,,,,,,,,,
42,2020-03-02,103:203,45:319,private_transport,F,,,,,,,,16.0,,,,,,,90.0,,,,,,,,,
42,2020-03-02,103:203,103:203,bus,F,,,,,,,,,,,,,,,,,,,,,28.0,,,
42,2020-03-02,103:203,103:203,private_transport,F,,,,,,,,40.0,,,,,,,,,,,,,15.0,,,
42,2020-03-02,103:203,104:202,bus,F,,,,,,,,,,,,,,,,,15.0,,,,,,,
42,2020-03-02,103:203,111:167,bus,F,,,,,,,,,,42.0,,,,,,,11.0,,,,,,,
42,2020-03-02,103:203,111:167,private_transport,F,,,,,,,,,,32.0,,,,,,,,,,,,,,
42,2020-03-02,103:203,124:162,private_transport,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-02,103:203,126:160,bus,F,,,,,,,11.0,,,,,,,,,,,,,,,,,
42,2020-03-02,103:203,131:139,private_transport,F,,,,,,,,27.0,,,,,,,,,,,,,,,,
42,2020-03-02,103:203,137:149,bus,F,,,,,,,,,,,22.0,,,,,,,,,,,,,
42,2020-03-02,103:203,137:149,microtrip,F,,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-02,103:203,137:149,private_transport,F,,,,,,,,,,,19.0,,,,,,,,,,,,,
42,2020-03-02,103:203,138:148,bus,F,,,,,,,,,,,,,,15.0,,,,,,,25.0,,,
42,2020-03-02,103:203,138:148,private_transport,F,,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-02,103:203,144:126,bus,F,,,,,,27.0,,,,,,,,,,,,,,,,,,
