ProjectID,Date,Origin,Destination,Modo,Gender,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2020-03-01,101:205,129:141,private_transport,M,,,23.0,23.0,20.0,,,16.0,,,,,,,,,
42,2020-03-01,101:205,130:140,microtrip,F,,10.0,11.0,,,,,,,,,,,,,,
42,2020-03-01,101:205,130:140,microtrip,M,,,,,,,10.0,,,,,,,,,,
42,2020-03-01,101:205,130:140,private_transport,M,,,,,,,10.0,,,,,,,,,,
42,2020-03-01,101:205,141:145,microtrip,F,,,,,,,,,,,10.0,,,,,,
42,2020-03-01,101:205,146:124,bus,F,,,12.0,,,,,,,,,,,,,,
42,2020-03-01,101:205,146:124,microtrip,M,,,,,,10.0,,,,10.0,,,,,,,
42,2020-03-01,101:205,146:124,private_transport,M,,16.0,,,,24.0,,,,,,,,,,,
42,2020-03-01,101:205,151:119,microtrip,F,,,11.0,16.0,12.0,17.0,20.0,21.0,,,,11.0,,,,,
42,2020-03-01,101:205,151:119,microtrip,M,,,23.0,24.0,26.0,15.0,22.0,20.0,18.0,,,,,,,,
42,2020-03-01,101:205,152:134,microtrip,F,,,,,12.0,,,,,,,,,,,,
42,2020-03-01,101:205,152:134,microtrip,M,,,,14.0,,,,,,,,,,,,,
42,2020-03-01,101:205,153:133,microtrip,M,,,,,,,11.0,,,,,,,,,,
42,2020-03-01,101:205,154:132,microtrip,F,,,19.0,,,12.0,,14.0,,,,,,11.0,,,
42,2020-03-01,101:205,154:132,microtrip,M,,,20.0,15.0,11.0,21.0,27.0,13.0,,,,,,,,,
42,2020-03-01,101:205,154:132,private_transport,F,,,11.0,,,,,,,,,,,,,,
42,2020-03-01,101:205,160:110,microtrip,M,,,,,12.0,15.0,13.0,,,,,,,,,,
42,2020-03-01,101:205,47:320,private_transport,M,,,,,,,19.0,,,,,,,,,,
42,2020-03-01,101:205,50:412,private_transport,F,,,,,,,,36.0,,,,,,,,,
42,2020-03-01,101:205,50:412,private_transport,M,,,,,,,,,10.0,,,,,,,,
42,2020-03-01,101:205,51:308,private_transport,M,,,,,,,35.0,,,,,,,,,,
42,2020-03-01,101:205,57:310,private_transport,F,,,,,,,,,,,,,27.0,,,,
42,2020-03-01,101:205,57:310,private_transport,M,,,,,,,,,,30.0,,,,,,,
42,2020-03-01,101:205,61:413,private_transport,F,,,,,,,14.0,,16.0,,,,,,,,
42,2020-03-01,101:205,61:413,private_transport,M,,,24.0,,,,,,,,,,,,,,
42,2020-03-01,101:205,72:411,private_transport,M,,,,,,,,,,,19.0,,,,,,
42,2020-03-01,101:205,79:415,private_transport,M,,,,,,,,,,,,21.0,,,,,
42,2020-03-01,101:205,87:104,microtrip,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-01,101:205,87:104,private_transport,F,,,,,,,,15.0,,,,,,,,,
42,2020-03-01,101:205,89:118,microtrip,F,,,,,17.0,,14.0,,,10.0,,,,,,,
42,2020-03-01,101:205,89:118,microtrip,M,,10.0,12.0,12.0,,20.0,12.0,,,10.0,,,,,,,
42,2020-03-01,101:205,89:118,private_transport,M,,,11.0,,,,,,,,,,,,,,
42,2020-03-01,101:205,96:111,microtrip,F,,,11.0,,,,,10.0,,10.0,,,,,,,
42,2020-03-01,101:205,96:111,private_transport,M,,,11.0,,11.0,,,,,,,,,,,,
42,2020-03-01,102:204,45:319,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-01,102:204,121:165,private_transport,F,,,,,15.0,,,,,,,,,,,,
42,2020-03-01,102:204,130:140,private_transport,M,,,,,,,10.0,,,,,,,,,,
42,2020-03-01,102:204,141:145,microtrip,F,,,,,,,11.0,,,,,,,,,,
42,2020-03-01,102:204,146:124,private_transport,M,,,,,,17.0,,,,,,,,,,,
42,2020-03-01,102:204,160:110,private_transport,F,,,,,,10.0,,,,,,,,,,,
42,2020-03-01,102:204,50:412,private_transport,F,,,,,,,,16.0,,,,,,,,,
42,2020-03-01,102:204,51:308,private_transport,M,,,,,,,19.0,,,,,,,,,,
42,2020-03-01,102:204,72:411,private_transport,M,,,,,,,,,,,13.0,,,,,,
42,2020-03-01,102:204,96:111,microtrip,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-01,102:204,104:202,private_transport,F,,,,,,,10.0,,,,,,,,,,
42,2020-03-01,102:204,120:166,microtrip,F,,,,,,14.0,,,,,10.0,,,,,,
42,2020-03-01,102:204,120:166,microtrip,M,,,,,12.0,,,,,,,,,,,,
42,2020-03-01,102:204,136:150,microtrip,F,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,102:204,136:150,microtrip,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-01,102:204,145:125,microtrip,F,,,,,,10.0,,,,,,,,,,,
42,2020-03-01,102:204,58:303,private_transport,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-01,102:204,99:101,microtrip,F,,,,,,13.0,,,,,,,,,,,
42,2020-03-01,102:204,99:101,microtrip,M,,,,,,13.0,,10.0,,,,,,,,,
42,2020-03-01,103:203,143:143,private_transport,M,,,,,,15.0,,,,,,,,,,,
42,2020-03-01,103:203,45:319,private_transport,F,,,,,28.0,31.0,,,,,,17.0,,,,,
42,2020-03-01,103:203,45:319,private_transport,M,,,14.0,17.0,109.0,11.0,13.0,25.0,,,,,,,,,
42,2020-03-01,103:203,76:314,private_transport,F,,,,,19.0,,,,,,,,,,,,
42,2020-03-01,103:203,76:314,private_transport,M,,,,16.0,,,,,,,,,,,,,
42,2020-03-01,103:203,83:108,private_transport,F,,,,14.0,,,,,,,,,,,,,
42,2020-03-01,103:203,83:108,private_transport,M,,,,27.0,,11.0,,,,,,,,,,,
42,2020-03-01,103:203,98:217,private_transport,M,,,,,,17.0,,,,,,,,,,,
42,2020-03-01,103:203,101:205,private_transport,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-01,103:203,108:170,private_transport,M,,,,13.0,11.0,,,,,,,,,,,,
42,2020-03-01,103:203,121:165,private_transport,F,,,12.0,,,,,,,,,,,,,,
42,2020-03-01,103:203,121:165,private_transport,M,,,,,13.0,,,,,,,,,,,,
42,2020-03-01,103:203,129:141,private_transport,M,,,,18.0,,,,,,14.0,,,,,,,
42,2020-03-01,103:203,130:140,private_transport,M,,,,20.0,,,,,,12.0,,,,,,,
42,2020-03-01,103:203,160:110,private_transport,F,,,,,,10.0,,,,,,,,,,,
42,2020-03-01,103:203,47:320,private_transport,F,,,,,32.0,,,,,,,,,,,,
42,2020-03-01,103:203,50:412,private_transport,F,,,,,,,104.0,,,,86.0,,,,,,
42,2020-03-01,103:203,50:412,private_transport,M,,,,,14.0,,59.0,,,,,,,,,,
42,2020-03-01,103:203,51:308,private_transport,M,,,,11.0,,,,,,,,,,,,,
42,2020-03-01,103:203,57:310,private_transport,M,,,,25.0,,,,,,,,,,,,,
42,2020-03-01,103:203,61:413,private_transport,F,,,21.0,,,,,,,,,,14.0,,,,
42,2020-03-01,103:203,61:413,private_transport,M,,,,,,,106.0,,,,,,,,,,
42,2020-03-01,103:203,72:411,private_transport,F,,,,,,,,,,,20.0,,,,,,
42,2020-03-01,103:203,72:411,private_transport,M,,,,39.0,,,,,,,,,,,,,
42,2020-03-01,103:203,79:415,private_transport,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-01,103:203,87:104,private_transport,F,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,103:203,87:104,private_transport,M,,,40.0,,,,,,,,,,,,,,
42,2020-03-01,103:203,104:202,private_transport,F,,,,,24.0,,,,14.0,,,,,,,,
42,2020-03-01,103:203,104:202,private_transport,M,,,,,14.0,54.0,,13.0,,,,,,,,,
42,2020-03-01,103:203,120:166,private_transport,F,,,,,,,,,11.0,,,,,,,,
42,2020-03-01,103:203,136:150,private_transport,F,,,,,34.0,,,,,,,,,,,,
42,2020-03-01,103:203,58:303,private_transport,F,,,50.0,21.0,,,,,,,,,,,,,
42,2020-03-01,103:203,103:203,bus,M,,,,11.0,,,,,,,,,,,,,
42,2020-03-01,103:203,103:203,private_transport,F,,,,25.0,21.0,19.0,,,,,,,,,,,
42,2020-03-01,103:203,103:203,private_transport,M,,,,44.0,57.0,14.0,10.0,,,11.0,,,,,,,
42,2020-03-01,103:203,105:201,private_transport,M,,,,20.0,,10.0,,,,,,,,,,,
42,2020-03-01,103:203,106:208,private_transport,M,,,,21.0,,,,,,,,,,,,,
42,2020-03-01,103:203,109:169,private_transport,F,,,,16.0,,,,,,,,,,,,,
42,2020-03-01,103:203,109:169,private_transport,M,,,,11.0,,14.0,,,,,,,,,,,
42,2020-03-01,103:203,110:168,private_transport,F,,,,26.0,29.0,,,,,,,,,,,,
42,2020-03-01,103:203,110:168,private_transport,M,,,,,27.0,26.0,,,,,,,,,,,
42,2020-03-01,103:203,111:167,private_transport,F,,,,,,,,,10.0,,,,,,,,
42,2020-03-01,103:203,111:167,private_transport,M,,,,,,43.0,,,17.0,,,,,,,,
42,2020-03-01,103:203,124:162,bus,M,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,103:203,124:162,private_transport,M,,,,,26.0,,,,17.0,,,,,,,,
42,2020-03-01,103:203,127:159,private_transport,F,,,,,,,,,17.0,,,,,,,,
42,2020-03-01,103:203,131:139,private_transport,F,,,,11.0,,17.0,,,,,,,,,,,
42,2020-03-01,103:203,131:139,private_transport,M,,,,,19.0,,,,,,,,,,,,
42,2020-03-01,103:203,132:138,private_transport,F,,,,,12.0,,,,,,,,,,,,
42,2020-03-01,103:203,133:137,private_transport,F,,,,,12.0,,,,,,,,,,,,
42,2020-03-01,103:203,135:135,private_transport,F,,,,,27.0,,,,,,,,,,,,
42,2020-03-01,103:203,137:149,microtrip,M,,,11.0,,,,,,,,,,,,,,
42,2020-03-01,103:203,137:149,private_transport,F,,,,,11.0,,34.0,,,,,,,,,,
42,2020-03-01,103:203,137:149,private_transport,M,,,,,63.0,,,,19.0,,,,,,,,
42,2020-03-01,103:203,138:148,private_transport,F,,,,,17.0,,,,,,,,,,,,
42,2020-03-01,103:203,138:148,private_transport,M,,,14.0,62.0,29.0,15.0,23.0,,27.0,15.0,,,,,,,
42,2020-03-01,103:203,144:126,private_transport,M,,,12.0,,,,,,,,,,,,,,
42,2020-03-01,103:203,147:123,private_transport,F,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,103:203,147:123,private_transport,M,,,,,,11.0,,,,,,,,,,,
42,2020-03-01,103:203,148:122,private_transport,M,,,,,,,,,12.0,,,,,,,,
42,2020-03-01,103:203,155:131,private_transport,F,,,,22.0,,,,,,,,,,,,,
42,2020-03-01,103:203,157:129,private_transport,F,,,22.0,,,,,,,,,,,,,,
42,2020-03-01,103:203,159:127,microtrip,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-01,103:203,159:127,private_transport,M,,,,,13.0,,,,13.0,,,,,,,,
42,2020-03-01,103:203,29:529,private_transport,M,,,,12.0,12.0,,,,,,,,,,,,
42,2020-03-01,103:203,32:532,private_transport,F,,,,34.0,,,11.0,,,,,,,16.0,,,
42,2020-03-01,103:203,32:532,private_transport,M,,,12.0,,13.0,,16.0,,,,,,,,,,
42,2020-03-01,103:203,34:534,private_transport,M,,,,,,,13.0,,,,,,,,,,
42,2020-03-01,103:203,37:537,private_transport,M,,,,,,,12.0,,,,,,,,,,
42,2020-03-01,103:203,46:420,private_transport,M,,,,,18.0,,23.0,,,,,,,,,,
42,2020-03-01,103:203,48:301,private_transport,F,,,16.0,,,38.0,,,,,,,,,,,
42,2020-03-01,103:203,54:419,private_transport,F,,,,,,,,,,17.0,,,,,,,
42,2020-03-01,103:203,56:416,private_transport,M,,,,,,,62.0,,,,,,,,,,
42,2020-03-01,103:203,5:505,private_transport,F,,,,,,16.0,,,,,,,,,,,
42,2020-03-01,103:203,64:306,private_transport,M,,,,60.0,,,,19.0,,,,,,,,,
42,2020-03-01,103:203,66:316,private_transport,M,,,,37.0,,,,,,,,,,,,,
42,2020-03-01,103:203,75:313,private_transport,M,,,,,,,10.0,,,,,,,,,,
42,2020-03-01,103:203,78:302,private_transport,M,,,,,,,,21.0,,,,,,,,,
42,2020-03-01,103:203,82:418,private_transport,F,,,,,,,,,,13.0,,,,,,,
42,2020-03-01,103:203,82:418,private_transport,M,,,,,,,117.0,,,16.0,,,,,,,
42,2020-03-01,103:203,86:105,private_transport,M,,,10.0,,,,,,,,,,,,,,
42,2020-03-01,103:203,88:103,private_transport,F,,,,,,,10.0,,,,,,,,,,
42,2020-03-01,103:203,91:116,private_transport,F,,,,,,12.0,,,,,,,,,,,
42,2020-03-01,103:203,92:115,private_transport,F,,,,,,25.0,,,,,,,,,,,
42,2020-03-01,103:203,94:113,private_transport,F,,,,39.0,,,,,10.0,,,,,,,,
42,2020-03-01,103:203,95:112,private_transport,F,,,,,13.0,,,,,,,,,,,,
42,2020-03-01,103:203,95:112,private_transport,M,,,,,13.0,,,,,,,,,,,,
42,2020-03-01,103:203,9:509,private_transport,F,,,,36.0,,,,,,,10.0,,,39.0,,,
42,2020-03-01,103:203,9:509,private_transport,M,,,,,49.0,,99.0,,88.0,,,,,,,,
42,2020-03-01,104:202,158:128,private_transport,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-01,104:202,107:207,private_transport,M,,,,,,,14.0,,,,,,,,,,
42,2020-03-01,104:202,45:319,private_transport,M,,,,,16.0,,,43.0,,,,,,,,,
42,2020-03-01,104:202,76:314,private_transport,M,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,104:202,83:108,private_transport,M,,,,,,,,,,12.0,,,,,,,
42,2020-03-01,104:202,121:165,private_transport,M,,,14.0,,42.0,,,,,,,,,,,,
42,2020-03-01,104:202,126:160,private_transport,M,,,,,,,,,42.0,,,,,,,,
42,2020-03-01,104:202,129:141,private_transport,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-01,104:202,130:140,private_transport,M,,,,15.0,,,,,,11.0,,,,,,,
42,2020-03-01,104:202,152:134,private_transport,M,,,,,,,,,12.0,,,,,,,,
42,2020-03-01,104:202,50:412,private_transport,M,,,,51.0,,,11.0,,,,,44.0,,,,,
42,2020-03-01,104:202,61:413,private_transport,M,,,,,13.0,,,,,,58.0,,53.0,,,,
42,2020-03-01,104:202,72:411,private_transport,F,,,,,,,,,,,62.0,,,,,,
42,2020-03-01,104:202,79:415,bus,M,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,104:202,79:415,private_transport,M,,,,,53.0,,,,,,,,,,,,
42,2020-03-01,104:202,87:104,private_transport,F,,,,,28.0,,,,,,,,,,,,
42,2020-03-01,104:202,87:104,private_transport,M,,,,,,,19.0,,,,,,,,,,
42,2020-03-01,104:202,104:202,bus,F,,,,14.0,,,,,,,,,,,,,
42,2020-03-01,104:202,104:202,bus,M,,,,,,,,13.0,,,,,,,,,
42,2020-03-01,104:202,104:202,private_transport,F,16.0,,30.0,35.0,34.0,,,22.0,,,,15.0,,,,,
42,2020-03-01,104:202,104:202,private_transport,M,,,,49.0,38.0,13.0,39.0,77.0,,,,,,,,,
42,2020-03-01,104:202,58:303,private_transport,M,,,,16.0,,,,,,,,,,,,,
42,2020-03-01,104:202,103:203,private_transport,M,,,,27.0,,,,12.0,,,,,,,,,
42,2020-03-01,104:202,105:201,private_transport,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-01,104:202,110:168,private_transport,F,31.0,,,12.0,12.0,,11.0,,,,,38.0,,,,,
42,2020-03-01,104:202,110:168,private_transport,M,,,,31.0,11.0,,32.0,,,39.0,,,,,,,
42,2020-03-01,104:202,111:167,private_transport,F,,,21.0,32.0,34.0,,,29.0,,,,,,,,,
42,2020-03-01,104:202,111:167,private_transport,M,,,,20.0,51.0,12.0,36.0,94.0,,45.0,,,,,,,
42,2020-03-01,104:202,127:159,private_transport,M,,,,,,,,,19.0,,,,,,,,
42,2020-03-01,104:202,132:138,private_transport,M,,,,,,,14.0,,,,,,,,,,
42,2020-03-01,104:202,138:148,private_transport,M,,,,17.0,,12.0,13.0,18.0,,,,,,,,,
42,2020-03-01,104:202,147:123,private_transport,M,,,,12.0,,,,,,,,,,,,,
42,2020-03-01,104:202,157:129,private_transport,M,,,,,24.0,,,,,,,,,,,,
42,2020-03-01,104:202,29:529,private_transport,F,,,,,,,,,,,,,11.0,,,,
42,2020-03-01,104:202,48:301,private_transport,F,,,,,,,,,,44.0,,,,,,,
42,2020-03-01,104:202,64:306,private_transport,F,,,,10.0,,,,10.0,,,,,,,,,
42,2020-03-01,104:202,66:316,private_transport,M,,,,55.0,,,,,,,,,,,,,
42,2020-03-01,104:202,75:313,private_transport,M,,,,10.0,,43.0,,,,,,,,,,,
42,2020-03-01,104:202,78:302,private_transport,F,,,,33.0,,,,,,,,,,,,,
42,2020-03-01,104:202,78:302,private_transport,M,,,,10.0,,,,,10.0,,,,,,,,
42,2020-03-01,104:202,91:116,private_transport,M,,,,,,,18.0,,,,,,,,,,
42,2020-03-01,104:202,95:112,private_transport,F,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,104:202,95:112,private_transport,M,,,,,,,23.0,,,,,,,,,,
42,2020-03-01,104:202,9:509,private_transport,F,,,,,58.0,,,,,,,54.0,,11.0,,,
42,2020-03-01,104:202,9:509,private_transport,M,,,,,30.0,,,42.0,,25.0,,,,,,,
42,2020-03-01,104:202,112:158,private_transport,M,,,,11.0,,,,,,,,,,,,,
42,2020-03-01,104:202,114:156,private_transport,M,,,,15.0,,,,,,,,,,,,,
42,2020-03-01,104:202,117:153,private_transport,M,,,,,,,11.0,,,,,,,,,,
42,2020-03-01,104:202,52:325,private_transport,M,,,,,,,,25.0,,,,,,,,,
42,2020-03-01,104:202,81:323,private_transport,M,,,,,,,,30.0,,,,,,,,,
42,2020-03-01,104:202,97:102,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-01,105:201,100:206,private_transport,M,,,,,,,,,21.0,,,,,,,,
42,2020-03-01,105:201,107:207,private_transport,M,,,,,,,,12.0,,,,,,,,,
42,2020-03-01,105:201,45:319,private_transport,F,,,,40.0,,,,,,,,,,,,,
42,2020-03-01,105:201,45:319,private_transport,M,,,,,50.0,12.0,,,,,,,,,,,
42,2020-03-01,105:201,62:307,private_transport,M,,,,,,,,,,38.0,,,,,,,
42,2020-03-01,105:201,76:314,private_transport,M,,,,,,,12.0,,,,,,,,,,
42,2020-03-01,105:201,47:320,private_transport,M,,,,,,,25.0,,,,,,,,,,
42,2020-03-01,105:201,51:308,bus,F,,,,,,12.0,,,,,,,,,,,
42,2020-03-01,105:201,51:308,private_transport,M,,,,,,13.0,,,,,,,,,,,
42,2020-03-01,105:201,57:310,bus,M,,,,,,,,17.0,,,,,,,,,
42,2020-03-01,105:201,57:310,private_transport,F,,,,,,,39.0,,,,,,,,,,
42,2020-03-01,105:201,57:310,private_transport,M,,,,,,,,78.0,,,,,,,,,
42,2020-03-01,105:201,61:413,private_transport,M,,,,,,,,,,,,,69.0,,,,
42,2020-03-01,105:201,104:202,private_transport,F,,,25.0,,,,,,,,,,,,,,
42,2020-03-01,105:201,58:303,private_transport,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-01,105:201,103:203,private_transport,F,,,,,,,,,11.0,,,,,,,,
42,2020-03-01,105:201,103:203,private_transport,M,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,105:201,105:201,bus,F,,,,,,17.0,,11.0,,,,,,,,,
42,2020-03-01,105:201,105:201,private_transport,F,,,,,,11.0,,15.0,,,,,,,,,
42,2020-03-01,105:201,110:168,private_transport,F,,,15.0,,,,,,,26.0,,,,,,,
42,2020-03-01,105:201,111:167,private_transport,F,,,10.0,,,,,,,,,,,,,,
42,2020-03-01,105:201,137:149,private_transport,M,,,,,,,,,26.0,,,,,,,,
42,2020-03-01,105:201,32:532,private_transport,F,,,,,,,,,,,,13.0,,,,,
42,2020-03-01,105:201,32:532,private_transport,M,,,,23.0,,,,,,,,,,,,,
42,2020-03-01,105:201,56:416,private_transport,M,,49.0,,,,,,,,,,,,,,,
42,2020-03-01,105:201,64:306,bus,F,,,,,,10.0,,,,,,,,,,,
42,2020-03-01,105:201,64:306,private_transport,M,,,,,,50.0,,,,,,,,,,,
42,2020-03-01,105:201,66:316,private_transport,F,,,,,,,88.0,,,,,,,,,,
42,2020-03-01,105:201,75:313,private_transport,M,,,,,,42.0,,,,,,,,,,,
42,2020-03-01,105:201,9:509,private_transport,F,,,,,,,,12.0,,,,82.0,,,,,
42,2020-03-01,105:201,9:509,private_transport,M,,,,,14.0,,,43.0,,,,,,,,,
42,2020-03-01,105:201,128:142,private_transport,M,,,,,,,,,10.0,,,,,,,,
42,2020-03-01,105:201,77:312,private_transport,M,,,,,,20.0,,,,,,,,,,,
42,2020-03-01,106:208,158:128,private_transport,M,,,24.0,,,,,,,,,,,,,,
42,2020-03-01,106:208,100:206,bus,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-01,106:208,107:207,private_transport,F,,,,10.0,,,13.0,,,,,,,,,,
42,2020-03-01,106:208,107:207,private_transport,M,,,,,,,,12.0,,,,,,,,,
42,2020-03-01,106:208,45:319,private_transport,F,,,,25.0,,,,,,,,,,,,,
42,2020-03-01,106:208,45:319,private_transport,M,,,,,34.0,,,,,,,13.0,,,,,
42,2020-03-01,106:208,62:307,private_transport,M,,,,,,,,,,17.0,,,,,,,
42,2020-03-01,106:208,76:314,private_transport,M,,,,,,,23.0,,,,,,,,,,
42,2020-03-01,106:208,98:217,private_transport,M,,,,,,12.0,,,,,,,,,,,
42,2020-03-01,106:208,121:165,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-01,106:208,154:132,private_transport,F,,,,,,,,,,,10.0,,,,,,
42,2020-03-01,106:208,47:320,private_transport,M,,,,,,12.0,16.0,,,,,,,,,,
42,2020-03-01,106:208,50:412,private_transport,M,,,,,,,,,17.0,,,,,,,,
42,2020-03-01,106:208,57:310,bus,M,,,,,,,,22.0,,,,,,,,,
42,2020-03-01,106:208,57:310,private_transport,F,,,,,,,17.0,,,,,,,,,,
42,2020-03-01,106:208,57:310,private_transport,M,,,,,,,,43.0,,,,,,,,,
42,2020-03-01,106:208,61:413,private_transport,F,,,,,11.0,,,,,,,,,,,,
42,2020-03-01,106:208,61:413,private_transport,M,,,,,,,,,15.0,,,,,,,,
42,2020-03-01,106:208,104:202,private_transport,F,,,16.0,,,,,,,,,,,,,,
42,2020-03-01,106:208,103:203,private_transport,F,,,,,,,,,16.0,,,,,,,,
42,2020-03-01,106:208,105:201,bus,F,,,,,,,,15.0,,,,,,,,,
42,2020-03-01,106:208,105:201,private_transport,F,,,,,,,,19.0,,,,,,,,,
42,2020-03-01,106:208,106:208,private_transport,F,,,,,,,,12.0,,,10.0,,,,,,
42,2020-03-01,106:208,109:169,private_transport,F,,,10.0,,,,,,,,,,,,,,
42,2020-03-01,106:208,110:168,bus,F,,,,,,,,,,11.0,,,,,,,
42,2020-03-01,106:208,137:149,bus,M,,,,,,,,,12.0,,,,,,,,
42,2020-03-01,106:208,137:149,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-01,106:208,138:148,private_transport,M,,,,,,14.0,,,,,,,,,,,
42,2020-03-01,106:208,29:529,private_transport,F,,,,,,,,,,,,,23.0,,,,
42,2020-03-01,106:208,32:532,private_transport,F,,,,,,,,41.0,,,,,,,,,
42,2020-03-01,106:208,32:532,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-01,106:208,48:301,private_transport,M,,,,,,19.0,,,,,,,,,,,
42,2020-03-01,106:208,54:419,private_transport,F,,,,,,,,,17.0,,,14.0,,,,,
42,2020-03-01,106:208,56:416,private_transport,F,,,,,,,,,,18.0,,,,,,,
42,2020-03-01,106:208,56:416,private_transport,M,,31.0,,,18.0,14.0,,,,,,,,,,,
42,2020-03-01,106:208,64:306,private_transport,M,,,,,,37.0,,,,,,,,,,,
42,2020-03-01,106:208,66:316,private_transport,F,,,,,,,16.0,,,,,,,,,,
