ProjectID,Date,Origin,Destination,Modo,Gender,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2020-03-07,101:205,129:141,private_transport,M,,,,,55.0,,,,,,,,,,,,
42,2020-03-07,101:205,130:140,bus,F,,,17.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,130:140,microtrip,F,,11.0,,,,12.0,,,12.0,,,,,,,,
42,2020-03-07,101:205,130:140,microtrip,M,,,,19.0,,13.0,,,10.0,13.0,,,10.0,,,,
42,2020-03-07,101:205,130:140,private_transport,F,,,12.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,130:140,private_transport,M,,,,,24.0,,,,,,,,,,,,
42,2020-03-07,101:205,138:148,private_transport,M,,,,,12.0,,,,,,,,,,,,
42,2020-03-07,101:205,141:145,microtrip,M,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,141:145,private_transport,M,,,,11.0,,,,,,,,,,,,,
42,2020-03-07,101:205,145:125,microtrip,F,,,,,,11.0,,,,,,,,,,,
42,2020-03-07,101:205,145:125,microtrip,M,,,,,,,11.0,10.0,,10.0,,,,,,,
42,2020-03-07,101:205,145:125,private_transport,F,,,,,,10.0,,,,,,,,,,,
42,2020-03-07,101:205,145:125,private_transport,M,,,,,,11.0,,,,,,,,,,,
42,2020-03-07,101:205,146:124,bus,F,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,146:124,private_transport,F,,,15.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,146:124,private_transport,M,,,,,,,27.0,17.0,,,,,,,,,
42,2020-03-07,101:205,151:119,bus,F,,,,,,,,17.0,,,,,,,,,
42,2020-03-07,101:205,151:119,bus,M,,,,,12.0,10.0,,,,,,,,,,,
42,2020-03-07,101:205,151:119,microtrip,F,,,10.0,,,11.0,11.0,,,,,,,,,,
42,2020-03-07,101:205,151:119,microtrip,M,,,,19.0,,23.0,28.0,25.0,19.0,,,,,11.0,,,
42,2020-03-07,101:205,151:119,private_transport,F,,,,,,10.0,,22.0,,,,,,,,,
42,2020-03-07,101:205,151:119,private_transport,M,,,,,10.0,,,10.0,,,,,,,,,
42,2020-03-07,101:205,152:134,microtrip,F,,,,,,,,10.0,,10.0,,,,,,,
42,2020-03-07,101:205,152:134,microtrip,M,,,15.0,18.0,,,19.0,16.0,,,,,,,,,
42,2020-03-07,101:205,152:134,private_transport,M,,,,,12.0,,,,,,,,,,,,
42,2020-03-07,101:205,153:133,microtrip,M,,,,10.0,,,11.0,11.0,,,,,,,,,
42,2020-03-07,101:205,154:132,bus,M,,,,,,13.0,,,,,,,,,,,
42,2020-03-07,101:205,154:132,microtrip,F,,,,,,21.0,14.0,,18.0,,,,11.0,,,,
42,2020-03-07,101:205,154:132,microtrip,M,,,10.0,14.0,22.0,25.0,18.0,20.0,13.0,,,,,,,,
42,2020-03-07,101:205,154:132,private_transport,M,,,,,,20.0,,,,,,,,,,,
42,2020-03-07,101:205,160:110,bus,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-07,101:205,160:110,microtrip,F,,,,,10.0,,,,10.0,,,,,,,,
42,2020-03-07,101:205,160:110,microtrip,M,,,,14.0,,,,,,,,,,,,,
42,2020-03-07,101:205,160:110,private_transport,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-07,101:205,160:110,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-07,101:205,47:320,private_transport,M,,,,,,33.0,,,,,,,,,,,
42,2020-03-07,101:205,50:412,private_transport,F,,,,,,34.0,,,,,,,,,,,
42,2020-03-07,101:205,50:412,private_transport,M,,,33.0,,,44.0,,,,,,,,,,,
42,2020-03-07,101:205,56:416,private_transport,F,,,,34.0,,42.0,,,,,,,,,,,
42,2020-03-07,101:205,69:317,private_transport,F,,,,,,,,,,25.0,,,,,,,
42,2020-03-07,101:205,70:318,private_transport,F,,,,,,,,,,15.0,,,,,,,
42,2020-03-07,101:205,72:411,private_transport,F,,,,15.0,,,,,,,,,,,,,
42,2020-03-07,101:205,77:312,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-07,101:205,82:418,private_transport,F,,,,,,33.0,,,,,29.0,,,,,,
42,2020-03-07,101:205,87:104,microtrip,M,,,,,,,,,10.0,,,,,,,,
42,2020-03-07,101:205,87:104,private_transport,M,,,,,16.0,,,,,,,,,,,,
42,2020-03-07,101:205,89:118,bus,F,,,,,,,,11.0,,,,,,,,,
42,2020-03-07,101:205,89:118,microtrip,F,,,,,,17.0,,,,,11.0,,,,,,
42,2020-03-07,101:205,89:118,microtrip,M,,,,,14.0,16.0,19.0,15.0,10.0,13.0,13.0,,11.0,,,,
42,2020-03-07,101:205,89:118,private_transport,F,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,89:118,private_transport,M,,,,,14.0,,,,,,,,,,,,
42,2020-03-07,101:205,90:117,bus,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-07,101:205,90:117,microtrip,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-07,101:205,93:114,bus,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-07,101:205,93:114,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-07,101:205,95:112,private_transport,M,,,,,11.0,,,,,,,,,,,,
42,2020-03-07,101:205,96:111,microtrip,F,,,12.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,96:111,microtrip,M,,,11.0,,16.0,,,,,,,,,,,,
42,2020-03-07,101:205,96:111,private_transport,F,,,,12.0,,,,,,,,,,,,,
42,2020-03-07,101:205,98:217,bus,M,,,,,,,,12.0,,,,,,,,,
42,2020-03-07,101:205,98:217,private_transport,F,,,,,,,12.0,,,,,,,,,,
42,2020-03-07,101:205,98:217,private_transport,M,,,,,,,,,10.0,,,,,,,,
42,2020-03-07,101:205,99:101,microtrip,M,,,,11.0,,,,,,,,,,,,,
42,2020-03-07,101:205,99:101,private_transport,F,,,,,,14.0,,,,,,,,,,,
42,2020-03-07,101:205,9:509,private_transport,F,,,41.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,9:509,private_transport,M,,,,,,,68.0,,,,,,,,,,
42,2020-03-07,102:204,101:205,microtrip,M,,,,,,,11.0,,,,,,,,,,
42,2020-03-07,102:204,101:205,private_transport,M,,,,,,,13.0,,,,,,,,,,
42,2020-03-07,102:204,45:319,private_transport,M,,,,,,10.0,,,10.0,,,,,,,,
42,2020-03-07,102:204,61:413,bus,M,,,,,,11.0,,,,,,,,,,,
42,2020-03-07,102:204,61:413,private_transport,M,,,,,,,,,,12.0,,,,,,,
42,2020-03-07,102:204,76:314,private_transport,F,,,,,10.0,,,,,,,,,,,,
42,2020-03-07,102:204,76:314,private_transport,M,,,,,,16.0,,,,,,,,,,,
42,2020-03-07,102:204,102:204,private_transport,M,,,,,,,11.0,,,,,,,,,,
42,2020-03-07,102:204,108:170,microtrip,F,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,108:170,private_transport,F,,,11.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,120:166,bus,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-07,102:204,120:166,microtrip,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-07,102:204,126:160,microtrip,M,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,129:141,microtrip,M,,,,,,11.0,,,,,,,,,,,
42,2020-03-07,102:204,129:141,private_transport,F,,,18.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,141:145,microtrip,F,,,,,,,,,10.0,,,,,,,,
42,2020-03-07,102:204,145:125,microtrip,F,,,,,12.0,10.0,,,,,,,,,,,
42,2020-03-07,102:204,146:124,private_transport,M,,,,,,,19.0,,,,,,,,,,
42,2020-03-07,102:204,160:110,microtrip,F,,,,10.0,,10.0,,,,,,,,,,,
42,2020-03-07,102:204,160:110,microtrip,M,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,160:110,private_transport,M,,,,,,,,11.0,,,,,,,,,
42,2020-03-07,102:204,50:412,private_transport,F,,,,,,10.0,,,,,,,,,,,
42,2020-03-07,102:204,50:412,private_transport,M,,,20.0,,,17.0,,,,,,,,,,,
42,2020-03-07,102:204,82:418,private_transport,F,,,,,,,,,,,22.0,,,,,,
42,2020-03-07,102:204,87:104,private_transport,F,,,,,,,,14.0,,,,,,,,,
42,2020-03-07,102:204,96:111,bus,F,,,,12.0,,,,,,,,,,,,,
42,2020-03-07,102:204,96:111,microtrip,F,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,99:101,microtrip,M,,,,,,,10.0,,,,,,,,,,
42,2020-03-07,102:204,99:101,private_transport,F,,,,,,11.0,,,,,,,,,,,
42,2020-03-07,102:204,9:509,private_transport,F,,,22.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,118:152,private_transport,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-07,102:204,121:165,private_transport,F,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,136:150,microtrip,M,,,12.0,,,,,,,,,,,,,,
42,2020-03-07,102:204,144:126,private_transport,F,,,,,,,,12.0,,,,,,,,,
42,2020-03-07,102:204,156:130,microtrip,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-07,103:203,100:206,bus,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-07,103:203,101:205,private_transport,F,,,,,,17.0,,,,,,,,,,,
42,2020-03-07,103:203,107:207,private_transport,F,,,,14.0,,,,,,,,,,,,,
42,2020-03-07,103:203,107:207,private_transport,M,,,,50.0,,,,,,,,,,,,,
42,2020-03-07,103:203,128:142,bus,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-07,103:203,143:143,private_transport,M,,,,20.0,,,,,,,,,,,,,
42,2020-03-07,103:203,45:319,private_transport,F,,,17.0,54.0,18.0,,,13.0,,,,,,,,,
42,2020-03-07,103:203,45:319,private_transport,M,,,18.0,,42.0,78.0,101.0,,55.0,,11.0,,,,,,
42,2020-03-07,103:203,48:301,private_transport,F,,,,,,,,47.0,,,,,,,,,
42,2020-03-07,103:203,48:301,private_transport,M,,,,,,,19.0,,,,,,,,,,
42,2020-03-07,103:203,61:413,private_transport,F,,,,,10.0,131.0,130.0,,14.0,,,,,,,,
42,2020-03-07,103:203,61:413,private_transport,M,,,,75.0,67.0,109.0,23.0,14.0,90.0,,,,,,,,
42,2020-03-07,103:203,76:314,private_transport,M,,,,,,31.0,,,,,,,,,,,
42,2020-03-07,103:203,83:108,private_transport,F,,,,,,75.0,,,11.0,,,,,,,,
42,2020-03-07,103:203,83:108,private_transport,M,,,,13.0,,,,,,,,,,,,,
42,2020-03-07,103:203,104:202,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-07,103:203,110:168,bus,M,,,,,,,10.0,,,,,,,,,,
42,2020-03-07,103:203,110:168,private_transport,M,,,13.0,12.0,,,13.0,,,,,,,,,,
42,2020-03-07,103:203,126:160,bus,M,,,12.0,,,,,,,,,,,,,,
42,2020-03-07,103:203,126:160,private_transport,M,,,17.0,,,,,,,,,,,,,,
42,2020-03-07,103:203,129:141,bus,M,,,,,,,,11.0,,,,,,,,,
42,2020-03-07,103:203,129:141,private_transport,F,,,,,,36.0,,,,,,,,,,,
42,2020-03-07,103:203,138:148,bus,F,,,,,17.0,,,17.0,14.0,,,,,,,,
42,2020-03-07,103:203,138:148,bus,M,,,,,18.0,,,,,,,,,,,,
42,2020-03-07,103:203,138:148,private_transport,F,,,,,25.0,11.0,,,33.0,34.0,,,,,,,
42,2020-03-07,103:203,138:148,private_transport,M,,,,36.0,18.0,39.0,,33.0,25.0,,,,,,,,
42,2020-03-07,103:203,154:132,bus,M,,,,,,,,15.0,,,,,,,,,
42,2020-03-07,103:203,47:320,bus,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-07,103:203,47:320,private_transport,M,,,,,,38.0,,,,,,,,,,,
42,2020-03-07,103:203,50:412,private_transport,F,,10.0,,,,15.0,,,,,,,,,,,
42,2020-03-07,103:203,50:412,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-07,103:203,56:416,private_transport,F,,,,,59.0,52.0,,58.0,,,,73.0,,,,,
42,2020-03-07,103:203,56:416,private_transport,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-07,103:203,77:312,private_transport,M,,,,,,,40.0,,,,,,,,,,
42,2020-03-07,103:203,82:418,private_transport,M,,,,,102.0,,,,,,,,,,,,
42,2020-03-07,103:203,87:104,bus,M,,,,,15.0,,,,,,,,,,,,
42,2020-03-07,103:203,87:104,private_transport,M,,,38.0,,15.0,,26.0,32.0,,,,,,,,,
42,2020-03-07,103:203,93:114,private_transport,F,,,,,,,13.0,,,,,,,,,,
42,2020-03-07,103:203,98:217,private_transport,F,,,,18.0,,,,,,,,,,,,,
42,2020-03-07,103:203,98:217,private_transport,M,,,,14.0,,,,,,,,,,,,,
42,2020-03-07,103:203,9:509,private_transport,F,,,,,18.0,,18.0,,,,,,,,,,
42,2020-03-07,103:203,9:509,private_transport,M,,,,,,28.0,118.0,,25.0,,,,,,,,
42,2020-03-07,103:203,144:126,private_transport,M,,,12.0,,20.0,,,,,,,,,,,,
42,2020-03-07,103:203,103:203,bus,F,,,10.0,,15.0,,,18.0,,,,,,,,,
42,2020-03-07,103:203,103:203,bus,M,,,,,17.0,,,,10.0,,,,,,,,
42,2020-03-07,103:203,103:203,private_transport,F,,,33.0,,,13.0,,10.0,29.0,30.0,,,,,,,
42,2020-03-07,103:203,103:203,private_transport,M,,,,17.0,16.0,22.0,11.0,75.0,23.0,,,,,,,,
42,2020-03-07,103:203,106:208,private_transport,F,,,,19.0,,,,,,,,,,,,,
42,2020-03-07,103:203,111:167,bus,M,,,,25.0,,,,,,,,,,,,,
42,2020-03-07,103:203,111:167,private_transport,F,,,,,,39.0,11.0,,,,,,,,,,
42,2020-03-07,103:203,111:167,private_transport,M,,,,12.0,,,,,,,,,,,,,
42,2020-03-07,103:203,112:158,private_transport,F,,,,44.0,,,,,,,,,,,,,
42,2020-03-07,103:203,124:162,private_transport,M,,,,,,,,15.0,,,,,,,,,
42,2020-03-07,103:203,131:139,bus,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-07,103:203,131:139,private_transport,F,,,29.0,,,,,,,,,,,,,,
42,2020-03-07,103:203,131:139,private_transport,M,,,,,,,,29.0,,,,,,,,,
42,2020-03-07,103:203,137:149,bus,M,,,,,,11.0,,14.0,,,,,,,,,
42,2020-03-07,103:203,137:149,microtrip,M,,,,,,,12.0,,,,,,,,,,
42,2020-03-07,103:203,137:149,private_transport,F,,,,,,,,,,10.0,,,,,,,
42,2020-03-07,103:203,137:149,private_transport,M,,,,,,21.0,,16.0,,,,,,,,,
42,2020-03-07,103:203,159:127,microtrip,F,,,,,,12.0,12.0,,,,,,,,,,
42,2020-03-07,103:203,159:127,private_transport,M,,,,,55.0,,,,,,,,,,,,
42,2020-03-07,103:203,20:520,private_transport,M,,,,,,12.0,,,,,,,,,,,
42,2020-03-07,103:203,21:521,private_transport,M,,,,,,,,,31.0,,,,,,,,
42,2020-03-07,103:203,22:522,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-07,103:203,25:525,private_transport,M,,,,,,,,,176.0,,,,,,,,
42,2020-03-07,103:203,29:529,private_transport,M,,,,,,,,,99.0,,,,,,,,
42,2020-03-07,103:203,31:531,private_transport,M,,,,,,,12.0,,,,,,,,,,
42,2020-03-07,103:203,32:532,private_transport,M,,,,,,,,,27.0,,,,,,,,
42,2020-03-07,103:203,34:534,private_transport,M,,,,,12.0,,,,,,,,,,,,
42,2020-03-07,103:203,41:404,private_transport,F,,,,,,,11.0,,,,,,,,,,
42,2020-03-07,103:203,54:419,private_transport,F,,,,,,42.0,,25.0,,,,,,,,,
42,2020-03-07,103:203,54:419,private_transport,M,,,,,,,,35.0,,,,,,,,,
42,2020-03-07,103:203,58:303,private_transport,F,,,14.0,11.0,,,,,,,,,,,,,
42,2020-03-07,103:203,58:303,private_transport,M,,,,10.0,,,,20.0,,,,10.0,,,,,
42,2020-03-07,103:203,64:306,bus,F,,,,17.0,,,,,,,,,,,,,
42,2020-03-07,103:203,64:306,private_transport,F,,,,45.0,17.0,,,24.0,,,,,,,,,
42,2020-03-07,103:203,64:306,private_transport,M,,,,,81.0,11.0,,,17.0,,,,,,,,
42,2020-03-07,103:203,66:316,private_transport,F,,,,,,,,11.0,,,,,,,,,
42,2020-03-07,103:203,68:315,private_transport,F,,,,47.0,,,,,,,,,,,,,
42,2020-03-07,103:203,68:315,private_transport,M,,,,40.0,,,10.0,,,,,,,,,,
42,2020-03-07,103:203,78:302,private_transport,F,,,,,,,,38.0,,,,,,,,,
42,2020-03-07,103:203,78:302,private_transport,M,,,,,,,,,47.0,,,,,,,,
42,2020-03-07,103:203,79:415,private_transport,F,,,72.0,,,,,,,,,,,,,,
42,2020-03-07,103:203,86:105,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-07,103:203,91:116,bus,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-07,103:203,91:116,private_transport,M,,,21.0,,12.0,10.0,,16.0,,,,,,,,,
42,2020-03-07,103:203,92:115,private_transport,M,,,,,12.0,,,,,,,,,,,,
42,2020-03-07,104:202,107:207,private_transport,F,,,,,,18.0,,,,,,,,,,,
42,2020-03-07,104:202,109:169,private_transport,F,,,,,,,13.0,,,,,,,,,,
42,2020-03-07,104:202,143:143,bus,F,,,,,,12.0,,,,,,,,,,,
42,2020-03-07,104:202,45:319,private_transport,F,,,,18.0,,,15.0,,,,,,,,,,
42,2020-03-07,104:202,45:319,private_transport,M,,,,,11.0,,176.0,92.0,,,,,,,,,
42,2020-03-07,104:202,57:310,private_transport,F,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,104:202,57:310,private_transport,M,,,,,80.0,,,,,,,,,,,,
42,2020-03-07,104:202,61:413,private_transport,F,,,,,,,10.0,,16.0,150.0,,,,,,,
42,2020-03-07,104:202,61:413,private_transport,M,,,110.0,118.0,,,,111.0,19.0,,,,,,,,
42,2020-03-07,104:202,76:314,private_transport,F,,,,,,,40.0,,,,,,,,,,
42,2020-03-07,104:202,76:314,private_transport,M,,,,,,50.0,,,,,,,,,,,
42,2020-03-07,104:202,97:102,bus,M,,,,,,30.0,,,,,,,,,,,
42,2020-03-07,104:202,97:102,private_transport,M,,,,,,32.0,,,,,,,,,,,
42,2020-03-07,104:202,104:202,bus,M,,,,,,,24.0,,,,,,,,,,
42,2020-03-07,104:202,104:202,private_transport,F,,,12.0,,42.0,,,,,,,,,,,,
42,2020-03-07,104:202,104:202,private_transport,M,,,59.0,,21.0,11.0,87.0,21.0,45.0,48.0,,47.0,,,,,
42,2020-03-07,104:202,110:168,bus,M,,,,,,,24.0,,,,,,,,,,
42,2020-03-07,104:202,110:168,private_transport,F,,,,,,,94.0,,,,,,,,,,
42,2020-03-07,104:202,110:168,private_transport,M,,,98.0,,33.0,,88.0,40.0,,10.0,,69.0,,,,,
42,2020-03-07,104:202,126:160,bus,M,,,33.0,,,,,,,,,,,,,,
42,2020-03-07,104:202,126:160,private_transport,M,,,37.0,,,,,,,,,,,,,,
42,2020-03-07,104:202,129:141,private_transport,M,,,,,,,,14.0,,,,,,,,,
42,2020-03-07,104:202,138:148,bus,F,,,,,,,,13.0,,,,,,,,,
42,2020-03-07,104:202,138:148,private_transport,M,,,,,,17.0,,,,,,,,,,,
42,2020-03-07,104:202,50:412,private_transport,M,,,,,,,,,,,53.0,,,,,,
42,2020-03-07,104:202,56:416,private_transport,F,,,,,84.0,90.0,,,,,,,,,,,
42,2020-03-07,104:202,56:416,private_transport,M,,,,,,98.0,,,,,,,,,,,
42,2020-03-07,104:202,82:418,private_transport,M,,,29.0,,,,,,,,,,,,,,
42,2020-03-07,104:202,87:104,bus,M,,,,,,,,12.0,,,,,,,,,
42,2020-03-07,104:202,87:104,private_transport,F,,,,,,,,,,,35.0,,,,,,
42,2020-03-07,104:202,87:104,private_transport,M,,,,,,26.0,,55.0,,,,,,,,,
42,2020-03-07,104:202,90:117,bus,M,,,14.0,,,,,,,,,,,,,,
42,2020-03-07,104:202,90:117,private_transport,M,,,11.0,,,,,,,,,,,,,,
42,2020-03-07,104:202,98:217,private_transport,F,,,,,,,12.0,,,,,,,,,,
42,2020-03-07,104:202,9:509,private_transport,F,,,,,101.0,,,,,,,,,,,,
42,2020-03-07,104:202,9:509,private_transport,M,,,,,,132.0,10.0,83.0,,,,,,,,,
42,2020-03-07,104:202,144:126,private_transport,F,,,,,,,,,,,10.0,,,,,,
42,2020-03-07,104:202,144:126,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-07,104:202,103:203,bus,F,,,,,,,,12.0,,,,,,,,,
42,2020-03-07,104:202,103:203,private_transport,M,,,,12.0,,12.0,10.0,,,,,32.0,,,,,
42,2020-03-07,104:202,111:167,bus,M,,,,,27.0,22.0,,,,,,,,,,,
42,2020-03-07,104:202,111:167,private_transport,F,,,,,43.0,,,,,,,,,,,,
42,2020-03-07,104:202,111:167,private_transport,M,,,20.0,15.0,51.0,53.0,37.0,,42.0,26.0,,,,,,,
42,2020-03-07,104:202,112:158,private_transport,M,,,,,,13.0,13.0,,,,,,,,,,
42,2020-03-07,104:202,131:139,private_transport,M,,,,,,,,,,,,12.0,,,,,
42,2020-03-07,104:202,21:521,private_transport,M,,,,,,,,,10.0,,,,,,,,
42,2020-03-07,104:202,25:525,private_transport,F,,,,,,,,,48.0,,,,,,,,
42,2020-03-07,104:202,25:525,private_transport,M,,,,,15.0,,,,29.0,,,,,,,,
42,2020-03-07,104:202,29:529,private_transport,M,,,,,,51.0,,,18.0,,,,,,,,
42,2020-03-07,104:202,32:532,private_transport,M,,,,14.0,,,,,,,,30.0,,,,,
42,2020-03-07,104:202,41:404,private_transport,M,,,73.0,,,,,,,,,,,,,,
42,2020-03-07,104:202,54:419,private_transport,M,,,,,,,,64.0,,,,,,,,,
