ProjectID,Date,Origin,Destination,Modo,Gender,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2020-03-03,101:205,110:168,bus,F,,,,12.0,,,,,,,,,,,,,
42,2020-03-03,101:205,110:168,bus,M,,10.0,,,,,,,,,,,,,,,
42,2020-03-03,101:205,110:168,private_transport,M,,,,,,45.0,,,,,,,,,,,
42,2020-03-03,101:205,111:167,bus,F,,,,11.0,,,,,,,,,,,,,
42,2020-03-03,101:205,111:167,bus,M,,,,,,,19.0,18.0,,,,,,,,,
42,2020-03-03,101:205,111:167,private_transport,M,,,,,,,18.0,17.0,30.0,,,,,,,,
42,2020-03-03,101:205,121:165,bus,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,101:205,121:165,private_transport,M,,,,,,16.0,,,,,,,,,,,
42,2020-03-03,101:205,122:164,private_transport,F,,,,,,,,,10.0,,,,,,,,
42,2020-03-03,101:205,123:163,bus,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-03,101:205,143:143,private_transport,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-03,101:205,149:121,bus,M,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,101:205,157:129,private_transport,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,101:205,45:319,private_transport,F,,,,,,,,19.0,,,,,,,,,
42,2020-03-03,101:205,45:319,private_transport,M,,,,,,12.0,,,,,,,,,,,
42,2020-03-03,101:205,76:314,bus,F,,,,,12.0,,,,,,,,,,,,
42,2020-03-03,101:205,76:314,private_transport,F,,,,,11.0,,,,,,,,,,,,
42,2020-03-03,101:205,76:314,private_transport,M,,,,,27.0,,,,,,,,,,,,
42,2020-03-03,101:205,83:108,bus,M,,,,,,10.0,,10.0,,,,,,,,,
42,2020-03-03,101:205,83:108,microtrip,F,,,11.0,15.0,23.0,18.0,,,,,,,,,,,
42,2020-03-03,101:205,83:108,microtrip,M,,,,14.0,,,,,,,12.0,15.0,,,,,
42,2020-03-03,101:205,83:108,private_transport,M,,,10.0,,,,,,,,,,,,,,
42,2020-03-03,101:205,84:107,bus,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,101:205,84:107,private_transport,M,,,,,,14.0,,,,,,,,,,,
42,2020-03-03,101:205,98:217,bus,F,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,101:205,98:217,private_transport,M,,,,,,,,,12.0,,,,,,,,
42,2020-03-03,101:205,108:170,microtrip,F,,,,,19.0,29.0,,,,,,,,,,,
42,2020-03-03,101:205,108:170,microtrip,M,,,,14.0,22.0,28.0,18.0,14.0,,17.0,,,,,,,
42,2020-03-03,101:205,109:169,bus,F,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,101:205,109:169,bus,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,101:205,116:154,bus,M,,,,,,14.0,,,,,,,,,,,
42,2020-03-03,101:205,120:166,microtrip,M,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,101:205,126:160,bus,M,,,,12.0,,,,10.0,,,,,,,,,
42,2020-03-03,101:205,126:160,microtrip,F,,,13.0,,10.0,,,11.0,,,,,,,,,
42,2020-03-03,101:205,126:160,microtrip,M,,,,11.0,,,16.0,,,,,,,,,,
42,2020-03-03,101:205,126:160,private_transport,M,,,13.0,,,,,,,,,,,,,,
42,2020-03-03,101:205,127:159,bus,M,,,23.0,,,,,,,,,,,,,,
42,2020-03-03,101:205,127:159,private_transport,M,,,14.0,,,,,,,,,,,,,,
42,2020-03-03,101:205,128:142,private_transport,M,,,,12.0,,,,,,,,,,,,,
42,2020-03-03,101:205,129:141,bus,F,,,,,,24.0,14.0,,,,,,,,,,
42,2020-03-03,101:205,129:141,bus,M,,,,,11.0,,15.0,,,,12.0,,,,,,
42,2020-03-03,101:205,129:141,microtrip,F,,,,24.0,21.0,31.0,,15.0,,,,,,,,,
42,2020-03-03,101:205,129:141,microtrip,M,,,,,18.0,31.0,20.0,10.0,19.0,,,13.0,,,,,
42,2020-03-03,101:205,129:141,private_transport,F,,,,,,,11.0,10.0,,,,,,,,,
42,2020-03-03,101:205,129:141,private_transport,M,,,,,30.0,,17.0,,,,18.0,,10.0,,,,
42,2020-03-03,101:205,130:140,bus,M,,,,,,,,,,,,,14.0,,,,
42,2020-03-03,101:205,130:140,microtrip,F,,,,,,,11.0,,,10.0,,,,,,,
42,2020-03-03,101:205,130:140,microtrip,M,,,,,13.0,17.0,15.0,,11.0,,,,,,,,
42,2020-03-03,101:205,134:136,bus,M,,,,,,12.0,,,,,,,,,,,
42,2020-03-03,101:205,135:135,bus,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,101:205,135:135,private_transport,M,,,,,,20.0,,,,,,,,,,,
42,2020-03-03,101:205,137:149,bus,M,,,,,,11.0,,,,,,,,,,,
42,2020-03-03,101:205,141:145,microtrip,F,,,,,,,,,,10.0,,,,,,,
42,2020-03-03,101:205,144:126,bus,M,,,,,,,,,,,,11.0,,,,,
42,2020-03-03,101:205,144:126,private_transport,M,,,,,,,,,,,,11.0,,,,,
42,2020-03-03,101:205,145:125,bus,F,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,101:205,146:124,bus,M,,,,,,,,29.0,,,,,,,,,
42,2020-03-03,101:205,146:124,microtrip,M,,,,,,,,,,,,11.0,,,,,
42,2020-03-03,101:205,146:124,private_transport,M,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,101:205,150:120,private_transport,M,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,101:205,151:119,bus,F,,,,,34.0,,,,20.0,,,,,,,,
42,2020-03-03,101:205,151:119,microtrip,F,,,11.0,,12.0,13.0,17.0,11.0,14.0,10.0,10.0,,,,,,
42,2020-03-03,101:205,151:119,microtrip,M,,,20.0,21.0,10.0,23.0,30.0,26.0,,,13.0,12.0,,,,,
42,2020-03-03,101:205,151:119,private_transport,F,,,,,19.0,,,,10.0,,,,,,,,
42,2020-03-03,101:205,152:134,microtrip,F,,,,,14.0,,,,14.0,,,,,,,,
42,2020-03-03,101:205,152:134,microtrip,M,,,10.0,10.0,15.0,,19.0,,,,,,,,,,
42,2020-03-03,101:205,153:133,microtrip,M,,,,,,,14.0,,,,,,,,,,
42,2020-03-03,101:205,154:132,bus,M,,,,,,,,15.0,,17.0,,,,,,,
42,2020-03-03,101:205,154:132,microtrip,F,,,,14.0,27.0,20.0,22.0,20.0,10.0,14.0,,,,,,,
42,2020-03-03,101:205,154:132,microtrip,M,,,,15.0,29.0,18.0,23.0,10.0,18.0,17.0,,,,,,,
42,2020-03-03,101:205,156:130,microtrip,F,,,,,,,10.0,,,11.0,,,,,,,
42,2020-03-03,101:205,156:130,microtrip,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-03,101:205,158:128,bus,M,,,,10.0,10.0,,,,,,,,,,,,
42,2020-03-03,101:205,158:128,microtrip,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-03,101:205,158:128,private_transport,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-03,101:205,160:110,microtrip,F,,,,,,10.0,,11.0,,,10.0,,,,,,
42,2020-03-03,101:205,160:110,microtrip,M,,,,14.0,,,,,,,12.0,,,,,,
42,2020-03-03,101:205,50:412,private_transport,M,,,,,52.0,,,,,,,,,,,,
42,2020-03-03,101:205,57:310,private_transport,F,,,,,,29.0,,,,,,,,,,,
42,2020-03-03,101:205,73:311,private_transport,M,,,,,,,,,,,,,16.0,,,,
42,2020-03-03,101:205,87:104,microtrip,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-03,101:205,87:104,microtrip,M,,,,,10.0,,,,,,,,,,,,
42,2020-03-03,101:205,87:104,private_transport,M,,,,,,,12.0,,,,,,,,,,
42,2020-03-03,101:205,89:118,microtrip,F,,,,,19.0,,,11.0,,11.0,,,,,,,
42,2020-03-03,101:205,89:118,microtrip,M,,,,15.0,20.0,,,,18.0,13.0,,,,,,,
42,2020-03-03,101:205,89:118,private_transport,M,,,,,11.0,,,,,,,,,,,,
42,2020-03-03,101:205,92:115,microtrip,F,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,101:205,92:115,microtrip,M,,,,,,,10.0,,,,,,,,,,
42,2020-03-03,101:205,93:114,bus,M,,,,,,,,,10.0,,,,,,,,
42,2020-03-03,101:205,96:111,microtrip,F,,,11.0,10.0,,,,,,,,,,,,,
42,2020-03-03,101:205,97:102,bus,F,,,,,,,,,10.0,,,,,,,,
42,2020-03-03,101:205,97:102,bus,M,,,,,,,,27.0,,,,,,,,,
42,2020-03-03,101:205,97:102,microtrip,F,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,101:205,99:101,bus,M,,,,,,,,,27.0,,,,,,,,
42,2020-03-03,101:205,9:509,private_transport,M,,,,,17.0,,,,,,,,,,,,
42,2020-03-03,102:204,111:167,private_transport,M,,,,,,,,15.0,,,,,,,,,
42,2020-03-03,102:204,45:319,private_transport,F,,,,,,,,14.0,,,,,,,,,
42,2020-03-03,102:204,108:170,microtrip,F,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,102:204,126:160,microtrip,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-03,102:204,134:136,bus,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,102:204,135:135,private_transport,M,,,,,,13.0,,,,,,,,,,,
42,2020-03-03,102:204,141:145,microtrip,F,,,,,,,,11.0,10.0,,,,,,,,
42,2020-03-03,102:204,141:145,microtrip,M,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,102:204,145:125,microtrip,F,,,,,10.0,,,,,,,,,,,,
42,2020-03-03,102:204,145:125,microtrip,M,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,102:204,146:124,bus,M,,,,,,,,12.0,,,,,,,,,
42,2020-03-03,102:204,146:124,private_transport,M,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,102:204,151:119,microtrip,F,,,,11.0,,,,,,,,,,,,,
42,2020-03-03,102:204,151:119,microtrip,M,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,102:204,154:132,microtrip,M,,,,,11.0,,,,,,,,,,,,
42,2020-03-03,102:204,156:130,microtrip,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-03,102:204,160:110,microtrip,F,,,,11.0,,,,,,,,,,,,,
42,2020-03-03,102:204,160:110,microtrip,M,,,,,13.0,,,,,,,,,,,,
42,2020-03-03,102:204,50:412,private_transport,M,,,,,15.0,,,,,,,,,,,,
42,2020-03-03,102:204,92:115,private_transport,M,,,,,,,12.0,,,,,,,,,,
42,2020-03-03,102:204,96:111,microtrip,F,,,,,,,,,,10.0,,,,,,,
42,2020-03-03,102:204,99:101,bus,F,,,,,12.0,,,,,,,,,,,,
42,2020-03-03,102:204,99:101,bus,M,,,,,,,,,17.0,,,,,,,,
42,2020-03-03,102:204,99:101,private_transport,F,,,,,11.0,,,,,,,,,,,,
42,2020-03-03,102:204,9:509,private_transport,M,,,,,20.0,,,,,,,,,,,,
42,2020-03-03,102:204,136:150,microtrip,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-03,103:203,100:206,private_transport,M,,,,15.0,,,,,,,,,,,,,
42,2020-03-03,103:203,107:207,private_transport,M,,,,41.0,,,,,,,,,,,,,
42,2020-03-03,103:203,110:168,private_transport,F,,,,,,,,,,,31.0,,,,,,
42,2020-03-03,103:203,110:168,private_transport,M,,,,,,,15.0,11.0,,,,,,,,,
42,2020-03-03,103:203,111:167,bus,M,,,,,,,,15.0,,,,,,,,,
42,2020-03-03,103:203,111:167,private_transport,M,,,,,,13.0,,18.0,,,,13.0,,,,,
42,2020-03-03,103:203,121:165,private_transport,M,,,,,,,,,,,,19.0,,,,,
42,2020-03-03,103:203,122:164,private_transport,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,103:203,143:143,bus,M,,,,16.0,,,,,,,,,,,,,
42,2020-03-03,103:203,143:143,private_transport,M,,,,14.0,,,,,,,,,,,,,
42,2020-03-03,103:203,147:123,private_transport,F,,,,,,,,,,,13.0,,,,,,
42,2020-03-03,103:203,157:129,bus,M,,,,,,,,,,,,16.0,,,,,
42,2020-03-03,103:203,157:129,private_transport,M,,,,,,,,,,,,14.0,,,,,
42,2020-03-03,103:203,45:319,bus,M,,,15.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,45:319,private_transport,F,,,,,106.0,,,,,,10.0,,,,,,
42,2020-03-03,103:203,45:319,private_transport,M,,,103.0,,15.0,,,88.0,,,,,,,,,
42,2020-03-03,103:203,56:416,private_transport,F,,,,,,,92.0,,11.0,,,,,,,,
42,2020-03-03,103:203,56:416,private_transport,M,,,,,,,15.0,,,,,,,,,,
42,2020-03-03,103:203,61:413,private_transport,F,,,,,,,,,,,,17.0,,,,,
42,2020-03-03,103:203,61:413,private_transport,M,,,,,,80.0,144.0,,,,,,,,,,
42,2020-03-03,103:203,76:314,bus,M,,,,12.0,,,,,,,,,,,,,
42,2020-03-03,103:203,76:314,private_transport,M,,,,13.0,,,,11.0,,,,,,,,,
42,2020-03-03,103:203,83:108,private_transport,M,,,,13.0,,,,,,,,,,,,,
42,2020-03-03,103:203,98:217,private_transport,F,,,,,,,,,,,20.0,,,,,,
42,2020-03-03,103:203,108:170,bus,F,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,103:203,137:149,bus,F,,,,,,,27.0,,,17.0,,,,,,,
42,2020-03-03,103:203,137:149,bus,M,,,14.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,137:149,microtrip,M,,,,,,11.0,,10.0,,,,,,,,,
42,2020-03-03,103:203,137:149,private_transport,F,,,,,,,19.0,,,13.0,,,,,,,
42,2020-03-03,103:203,144:126,bus,F,,,,,,,,,12.0,,,,,,,,
42,2020-03-03,103:203,144:126,bus,M,,,,,,,,13.0,,,,,,,,,
42,2020-03-03,103:203,144:126,microtrip,F,,,,10.0,,,,,,,,,,,,,
42,2020-03-03,103:203,144:126,private_transport,F,,,,,,,,,84.0,,,,,,,,
42,2020-03-03,103:203,144:126,private_transport,M,,,14.0,,,,,11.0,,,,,,,,,
42,2020-03-03,103:203,151:119,bus,F,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,103:203,152:134,private_transport,F,,,,,,,,,14.0,,,,,,,,
42,2020-03-03,103:203,154:132,bus,F,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,103:203,154:132,private_transport,F,,,,,,,,,14.0,,,,,,,,
42,2020-03-03,103:203,156:130,bus,F,,,49.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,156:130,private_transport,F,,,43.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,158:128,bus,F,,,,,,,,,20.0,,,,,,,,
42,2020-03-03,103:203,158:128,bus,M,,,,,,,,,19.0,,,,,,,,
42,2020-03-03,103:203,158:128,private_transport,F,,,,,,,,,26.0,,,,,,,,
42,2020-03-03,103:203,158:128,private_transport,M,,,,,,,,,,,,11.0,,,,,
42,2020-03-03,103:203,50:412,private_transport,M,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,103:203,73:311,private_transport,M,,,,,,97.0,,,,,,,,,,,
42,2020-03-03,103:203,87:104,private_transport,F,,,,,,,,,24.0,,,,,,,,
42,2020-03-03,103:203,87:104,private_transport,M,,,,,,14.0,,10.0,,,,,,,,,
42,2020-03-03,103:203,92:115,bus,M,,,,10.0,,,,,,,,,,,,,
42,2020-03-03,103:203,97:102,private_transport,F,,,,,,,,,22.0,,,,,,,,
42,2020-03-03,103:203,97:102,private_transport,M,,,,,,,,,14.0,,,,,,,,
42,2020-03-03,103:203,9:509,bus,M,,,,,,21.0,,,,,,,,,,,
42,2020-03-03,103:203,9:509,private_transport,F,,,,,,,23.0,,13.0,,,,,,,,
42,2020-03-03,103:203,9:509,private_transport,M,,,,,16.0,10.0,,254.0,15.0,,,,,,,,
42,2020-03-03,103:203,103:203,bus,F,,,,20.0,,,20.0,,,,23.0,,,24.0,,,
42,2020-03-03,103:203,103:203,bus,M,,,,,,23.0,21.0,10.0,,25.0,,,,,,,
42,2020-03-03,103:203,103:203,private_transport,F,,,,62.0,,,15.0,,,,,,,15.0,,,
42,2020-03-03,103:203,103:203,private_transport,M,,,,,64.0,20.0,15.0,,,35.0,,,,,,,
42,2020-03-03,103:203,104:202,bus,M,,,,,,,,26.0,,,,,,,,,
42,2020-03-03,103:203,104:202,private_transport,M,,,,,,,,12.0,,,,,,,,,
42,2020-03-03,103:203,114:156,bus,F,,,,,,,,,,,12.0,,,,,,
42,2020-03-03,103:203,114:156,private_transport,F,,,,,,,,,,,19.0,,,,,,
42,2020-03-03,103:203,124:162,private_transport,F,,,,12.0,,,,,,,,,,,,,
42,2020-03-03,103:203,131:139,bus,M,,,,,,,,,,35.0,,,,,,,
42,2020-03-03,103:203,131:139,private_transport,F,,,,28.0,,,,,,,,,,,,,
42,2020-03-03,103:203,131:139,private_transport,M,,,,,23.0,,,,,10.0,,,,,,,
42,2020-03-03,103:203,138:148,bus,F,,,,29.0,,,31.0,,,,22.0,,,39.0,,,
42,2020-03-03,103:203,138:148,bus,M,,,,,,29.0,16.0,,,,,,,,,,
42,2020-03-03,103:203,138:148,private_transport,F,,,,12.0,,,29.0,,,,,,,22.0,,,
42,2020-03-03,103:203,138:148,private_transport,M,,,,,,13.0,31.0,,,,,,,,,,
42,2020-03-03,103:203,140:146,bus,M,,,,,,20.0,,,,,,,,,,,
42,2020-03-03,103:203,140:146,private_transport,M,,,,,,14.0,,,,,,,,,,,
42,2020-03-03,103:203,155:131,private_transport,F,,,23.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,159:127,bus,F,,,,,,,,,,13.0,,,,,,,
42,2020-03-03,103:203,159:127,bus,M,,,32.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,159:127,microtrip,M,,,,,,12.0,,,,,,,,,,,
42,2020-03-03,103:203,159:127,private_transport,F,,,,,,,,,,10.0,,,,,,,
42,2020-03-03,103:203,159:127,private_transport,M,,,12.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,19:519,private_transport,M,,,,,,,,,10.0,,,,,,,,
42,2020-03-03,103:203,25:525,private_transport,F,,,,,,32.0,,,,,,,,,,,
42,2020-03-03,103:203,32:532,private_transport,F,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,103:203,32:532,private_transport,M,,,,,,31.0,,,,,,,,,,,
42,2020-03-03,103:203,46:420,private_transport,F,,,,,,,,,,,107.0,,,,,,
42,2020-03-03,103:203,48:301,private_transport,M,,,,,,16.0,10.0,,,,,,,,,,
42,2020-03-03,103:203,51:308,private_transport,M,,,,,,,,10.0,,,,,,,,,
42,2020-03-03,103:203,54:419,private_transport,M,,,,111.0,,,,,,,,,,,,,
42,2020-03-03,103:203,58:303,bus,F,,,,,,,,,,,,,52.0,,,,
42,2020-03-03,103:203,58:303,bus,M,,,,,,,,,,12.0,,,,,,,
42,2020-03-03,103:203,58:303,private_transport,F,,,,37.0,,,,,,,,,85.0,,,,
42,2020-03-03,103:203,58:303,private_transport,M,,,13.0,,27.0,17.0,,,,22.0,,,,,,,
42,2020-03-03,103:203,62:307,private_transport,M,,,,11.0,,,,,,,,,,,,,
42,2020-03-03,103:203,64:306,private_transport,M,,,,,13.0,,,,,,,,,,,,
42,2020-03-03,103:203,6:506,private_transport,F,,,,,,,,,18.0,,,,,,,,
42,2020-03-03,103:203,72:411,private_transport,M,,,,,80.0,73.0,,,,,,,,,,,
42,2020-03-03,103:203,75:313,private_transport,M,,,20.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,77:312,private_transport,M,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,103:203,78:302,private_transport,F,,,,13.0,,,10.0,,,,,,,,,,
42,2020-03-03,103:203,78:302,private_transport,M,,,,,,,,16.0,,,,,,,,,
42,2020-03-03,103:203,86:105,microtrip,F,,,,,,,10.0,,,,,,,,,,
42,2020-03-03,103:203,86:105,private_transport,F,,,,,,,,,45.0,,,,,,,,
42,2020-03-03,103:203,88:103,private_transport,F,,,,,,,,,12.0,,,,,,,,
42,2020-03-03,103:203,91:116,bus,F,,,12.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,91:116,private_transport,F,,,20.0,,,,,,,,,,,,,,
42,2020-03-03,104:202,110:168,bus,F,,,,,,,22.0,,,,,,,,,,
42,2020-03-03,104:202,110:168,bus,M,,,45.0,38.0,,,24.0,12.0,,,,,,,,,
42,2020-03-03,104:202,110:168,microtrip,M,,,,,,,,12.0,,,,,,,,,
42,2020-03-03,104:202,110:168,private_transport,F,,,,,,,37.0,,61.0,,,,,,,,
42,2020-03-03,104:202,110:168,private_transport,M,,,44.0,68.0,50.0,,24.0,83.0,,,,,,,,,
42,2020-03-03,104:202,111:167,bus,F,,,,,,28.0,,,,,,,,,,,
42,2020-03-03,104:202,111:167,bus,M,,,14.0,,16.0,,25.0,10.0,,12.0,,10.0,,,,,
42,2020-03-03,104:202,111:167,private_transport,F,,,,,,11.0,11.0,,,,,,,,,,
42,2020-03-03,104:202,111:167,private_transport,M,,,16.0,,69.0,,29.0,,10.0,28.0,,10.0,,,,,
42,2020-03-03,104:202,121:165,private_transport,F,,,,,,25.0,,,,,,,,,,,
42,2020-03-03,104:202,122:164,bus,F,,,,,,,10.0,,,,,,,,,,
42,2020-03-03,104:202,147:123,bus,M,,,,,,,12.0,,,,,,,,,,
42,2020-03-03,104:202,147:123,private_transport,M,,,12.0,22.0,10.0,,,18.0,17.0,,,,,,,,
42,2020-03-03,104:202,45:319,bus,F,,,,21.0,,,,,,,,,,,,,
42,2020-03-03,104:202,45:319,bus,M,,,58.0,,51.0,,,16.0,,,,,,,,,
42,2020-03-03,104:202,45:319,private_transport,M,,,44.0,,85.0,,,66.0,,,,,,,,,
42,2020-03-03,104:202,56:416,private_transport,F,,,,,,,,,20.0,,,,,,,,
42,2020-03-03,104:202,56:416,private_transport,M,,,,,,,11.0,,,,199.0,,,,,,
42,2020-03-03,104:202,61:413,private_transport,M,,,,,,17.0,,,,,,,,,,,
42,2020-03-03,104:202,76:314,bus,M,,,15.0,,,,,,,,,,,,,,
42,2020-03-03,104:202,84:107,private_transport,F,,,,,,12.0,,,,,,,,,,,
42,2020-03-03,104:202,98:217,bus,M,,,,19.0,,,,,,,,,,,,,
42,2020-03-03,104:202,98:217,private_transport,F,,,,,,10.0,,,,,,,,,,,
42,2020-03-03,104:202,98:217,private_transport,M,,,,22.0,,,,,16.0,,,,,,,,
42,2020-03-03,104:202,126:160,bus,F,,,64.0,,,,,,,,,,,,,,
42,2020-03-03,104:202,126:160,private_transport,F,,,48.0,,,,,,,,,,,,,,
42,2020-03-03,104:202,135:135,bus,M,,,,,,,,14.0,,,,,,,,,
42,2020-03-03,104:202,141:145,bus,M,,,,,,11.0,,,,,,,,,,,
42,2020-03-03,104:202,144:126,bus,M,,,,,,,,13.0,,,,,,,,,
42,2020-03-03,104:202,152:134,private_transport,F,,,,16.0,,,,,,,,,,,,,
42,2020-03-03,104:202,153:133,bus,F,,,,13.0,,,,,,,,,,,,,
42,2020-03-03,104:202,153:133,private_transport,M,,,,,,,,14.0,,,,,,,,,
42,2020-03-03,104:202,154:132,private_transport,F,,,,17.0,,14.0,,,,,,,,,,,
42,2020-03-03,104:202,154:132,private_transport,M,,,,,,,,12.0,,,,,,,,,
42,2020-03-03,104:202,156:130,private_transport,M,,,,,,,,,,,,11.0,,,,,
42,2020-03-03,104:202,50:412,private_transport,M,,,,59.0,,,,,,,,73.0,,,,,
42,2020-03-03,104:202,73:311,private_transport,M,,,,,,127.0,,,,,,,,,,,
42,2020-03-03,104:202,87:104,bus,M,,,,,,,,34.0,,,,,,,,,
42,2020-03-03,104:202,87:104,private_transport,F,,,,,64.0,,,,,,,,,,,,
42,2020-03-03,104:202,87:104,private_transport,M,,,,,,,,27.0,,,,,,,,,
42,2020-03-03,104:202,92:115,private_transport,F,,,,,18.0,,,,,,,,,,,,
42,2020-03-03,104:202,93:114,private_transport,F,,,,,,,10.0,,,,,,,,,,
42,2020-03-03,104:202,97:102,bus,F,,,15.0,,,,,,,,,,,,,,
42,2020-03-03,104:202,97:102,private_transport,F,,,,,,,13.0,,,,,,,,,,
