ProjectID,Date,Origin,Destination,Modo,Gender,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89
42,2020-03-15,120:166,110:168,private_transport,M,,,,16.0,,,,,,,,,,,,
42,2020-03-15,120:166,143:143,private_transport,M,,,,,,,,,,11.0,,,,,,
42,2020-03-15,120:166,45:319,private_transport,M,,,,,,20.0,,,,,,,,,,
42,2020-03-15,120:166,83:108,private_transport,M,,,,,,,,37.0,,,,,,,,
42,2020-03-15,120:166,102:204,microtrip,F,,,,,,,,11.0,,,,,,,,
42,2020-03-15,120:166,102:204,microtrip,M,,,,,,13.0,10.0,,,,,,,,,
42,2020-03-15,120:166,103:203,private_transport,M,,,,,12.0,,,,,,,,,,,
42,2020-03-15,120:166,104:202,private_transport,M,,,10.0,,,,,,,,,,,,,
42,2020-03-15,120:166,108:170,microtrip,M,,,,,,10.0,11.0,,,,,,,,,
42,2020-03-15,120:166,114:156,private_transport,M,,,13.0,,,,,,,,,,,,,
42,2020-03-15,120:166,126:160,private_transport,F,,,,,,10.0,,,,34.0,,,,,,
42,2020-03-15,120:166,126:160,private_transport,M,,,,,30.0,,,,,,,,,,,
42,2020-03-15,120:166,141:145,bus,M,,,,,,,,,10.0,,,,,,,
42,2020-03-15,120:166,141:145,microtrip,F,,,17.0,15.0,,15.0,23.0,,18.0,13.0,,,,,,
42,2020-03-15,120:166,141:145,microtrip,M,,,11.0,10.0,31.0,17.0,29.0,23.0,23.0,14.0,,,,,,
42,2020-03-15,120:166,141:145,private_transport,F,,,21.0,,,,,,,,,,,,,
42,2020-03-15,120:166,141:145,private_transport,M,,,,,,17.0,,,13.0,,,,,,,
42,2020-03-15,120:166,145:125,microtrip,F,,,19.0,10.0,18.0,,,,,,,,,,,
42,2020-03-15,120:166,145:125,microtrip,M,,,10.0,26.0,28.0,,17.0,,18.0,,,,,,,
42,2020-03-15,120:166,146:124,microtrip,M,,,,,,10.0,,,,,,,,,,
42,2020-03-15,120:166,151:119,microtrip,M,,,,,10.0,,,,,,,,,,,
42,2020-03-15,120:166,156:130,microtrip,F,,,,,,11.0,,,,,,,,,,
42,2020-03-15,120:166,156:130,microtrip,M,,,,,,11.0,,,,,,,,,,
42,2020-03-15,120:166,159:127,private_transport,M,,,,52.0,,,,,,,,,,,,
42,2020-03-15,120:166,160:110,microtrip,F,,,,10.0,,,,,,,,,,,,
42,2020-03-15,120:166,160:110,microtrip,M,,11.0,,,13.0,,,,,,,11.0,,,,
42,2020-03-15,120:166,48:301,private_transport,M,,,,,,,,11.0,,,,,,,,
42,2020-03-15,120:166,61:413,private_transport,M,,,,,14.0,,,,,,,,,,,
42,2020-03-15,120:166,62:307,private_transport,M,,,,54.0,,,,,,,,,,,,
42,2020-03-15,120:166,90:117,private_transport,F,,,,,,,,,,19.0,,,,,,
42,2020-03-15,120:166,96:111,microtrip,F,,,,,,13.0,,,,,,,,,,
42,2020-03-15,120:166,99:101,microtrip,F,,,29.0,,28.0,17.0,29.0,18.0,11.0,,13.0,,,,,
42,2020-03-15,120:166,99:101,microtrip,M,,,,41.0,23.0,31.0,17.0,16.0,19.0,,,,,,,
42,2020-03-15,120:166,99:101,private_transport,M,,,,34.0,,,,,,,,,,,,
42,2020-03-15,120:166,9:509,private_transport,M,,,,,30.0,,,,,,,,,,,
42,2020-03-15,120:166,155:131,microtrip,F,,,,,,12.0,,,,,,,,,,
42,2020-03-15,120:166,155:131,microtrip,M,,,,,15.0,,,,,,,,,,,
42,2020-03-15,120:166,29:529,private_transport,F,,,,,33.0,,,,,,,,,,,
42,2020-03-15,120:166,97:102,private_transport,F,,,,,,,,,,16.0,,,,,,
42,2020-03-15,120:166,97:102,private_transport,M,,,,,11.0,,,,,,,,,,,
42,2020-03-15,120:166,111:167,private_transport,M,,18.0,,11.0,,,,,,,,,,,,
42,2020-03-15,120:166,116:154,microtrip,F,,,,,,,,,,,10.0,,,,,
42,2020-03-15,120:166,116:154,private_transport,M,,12.0,,,,,,,,,,,,,,
42,2020-03-15,120:166,118:152,microtrip,F,,,,,,,11.0,,,,,,,,,
42,2020-03-15,120:166,118:152,microtrip,M,,,,,14.0,,,14.0,,,,,,,,
42,2020-03-15,120:166,119:151,microtrip,M,,,,,,17.0,21.0,,,,,,,,,
42,2020-03-15,120:166,120:166,bus,F,,,14.0,,,,,,,,,,,,,
42,2020-03-15,120:166,120:166,microtrip,F,,,,19.0,26.0,21.0,31.0,,24.0,,12.0,,,,,
42,2020-03-15,120:166,120:166,microtrip,M,,,18.0,17.0,43.0,37.0,19.0,30.0,15.0,,,,,,,
42,2020-03-15,120:166,120:166,private_transport,F,,,22.0,,,,,,,,,,,,,
42,2020-03-15,120:166,120:166,private_transport,M,,,,,,19.0,,,32.0,,,,,,,
42,2020-03-15,120:166,134:136,microtrip,M,,,,,,,,13.0,,,,,,,,
42,2020-03-15,120:166,134:136,private_transport,M,,11.0,,,,,,,,,,,,,,
42,2020-03-15,120:166,135:135,bus,M,,17.0,,,,,,,,,,,,,,
42,2020-03-15,120:166,135:135,microtrip,F,,,,,,10.0,12.0,,,,,,,,,
42,2020-03-15,120:166,135:135,microtrip,M,,,,,15.0,,,10.0,,,,,,,,
42,2020-03-15,120:166,135:135,private_transport,M,,17.0,,,,,,,,,,,,,,
42,2020-03-15,120:166,136:150,bus,F,,,10.0,,,,,,,,,,,,,
42,2020-03-15,120:166,136:150,microtrip,F,,,13.0,,,14.0,15.0,15.0,,,,,,,,
42,2020-03-15,120:166,136:150,microtrip,M,,,,14.0,25.0,13.0,20.0,19.0,20.0,,,,,,,
42,2020-03-15,120:166,136:150,private_transport,M,,,,21.0,,10.0,,,10.0,,,,,,,
42,2020-03-15,120:166,137:149,private_transport,M,,,,10.0,,,,,,,,,,,,
42,2020-03-15,120:166,138:148,private_transport,M,,,,,35.0,,,,,,,,,,,
42,2020-03-15,120:166,139:147,microtrip,F,,10.0,,,,,,,,,,,,,,
42,2020-03-15,120:166,144:126,private_transport,M,,,,13.0,,,,,,,,,,,,
42,2020-03-15,120:166,56:416,private_transport,F,,,,,24.0,,,,,,,,,,,
42,2020-03-15,120:166,75:313,private_transport,M,,,,,,,,41.0,,,,,,,,
42,2020-03-15,120:166,140:146,bus,M,,,,,,10.0,,,,,,,,,,
42,2020-03-15,120:166,140:146,microtrip,F,,11.0,,18.0,13.0,14.0,10.0,10.0,,,,,,,,
42,2020-03-15,120:166,140:146,microtrip,M,,,16.0,,,,21.0,18.0,,10.0,,,,,,
42,2020-03-15,121:165,107:207,private_transport,F,,,11.0,,,,,,,,,,,,,
42,2020-03-15,121:165,109:169,private_transport,M,,,,,,,44.0,,,,,,,,,
42,2020-03-15,121:165,110:168,bus,F,,,,10.0,,,,,,,,,,,,
42,2020-03-15,121:165,110:168,private_transport,M,,,,,,,19.0,,,,,,,,,
42,2020-03-15,121:165,25:525,private_transport,M,,,,,,,,,10.0,,15.0,,,,,
42,2020-03-15,121:165,32:532,private_transport,F,,,,,17.0,,,,69.0,,,,,,,
42,2020-03-15,121:165,32:532,private_transport,M,,,,,14.0,,,,12.0,,,,,,,
42,2020-03-15,121:165,83:108,bus,M,,,,13.0,,,,,,,,,,,,
42,2020-03-15,121:165,83:108,private_transport,M,,,,36.0,,,10.0,,,,,,,,,
42,2020-03-15,121:165,103:203,private_transport,F,,,,,,,,,,41.0,,,,,,
42,2020-03-15,121:165,103:203,private_transport,M,,,,,10.0,,,,,,,,,,,
42,2020-03-15,121:165,104:202,private_transport,F,,,,13.0,,,,,,,,,,,,
42,2020-03-15,121:165,126:160,microtrip,F,,,,,,15.0,,,,,10.0,,,,,
42,2020-03-15,121:165,126:160,microtrip,M,,,,,23.0,,,,,,,,,,,
42,2020-03-15,121:165,126:160,private_transport,M,,,,,,,,22.0,,,,,,,,
42,2020-03-15,121:165,127:159,microtrip,M,,,,,10.0,,,,,,,,,,,
42,2020-03-15,121:165,159:127,microtrip,F,,,,21.0,,,,,,13.0,,,,,,
42,2020-03-15,121:165,159:127,microtrip,M,,,14.0,23.0,,10.0,20.0,,11.0,,,,,,,
42,2020-03-15,121:165,159:127,private_transport,F,,,,,10.0,,,,,,,,,,,
42,2020-03-15,121:165,159:127,private_transport,M,,,,34.0,,,,,,,,,,,,
42,2020-03-15,121:165,50:412,private_transport,F,,,,,,75.0,,,,,,,,,,
42,2020-03-15,121:165,53:309,private_transport,F,,,,,,37.0,,,,,,,,,,
42,2020-03-15,121:165,61:413,private_transport,F,,,,,,,,62.0,,,,,,,,
42,2020-03-15,121:165,76:314,private_transport,F,,,,18.0,,,,,,,,,,,,
42,2020-03-15,121:165,90:117,microtrip,F,,,,10.0,,,,,,,10.0,,,,,
42,2020-03-15,121:165,90:117,microtrip,M,,,13.0,,10.0,15.0,,,,,,,,,,
42,2020-03-15,121:165,90:117,private_transport,M,,,,,,,,28.0,,,,,,,,
42,2020-03-15,121:165,95:112,private_transport,M,,,,11.0,,,,,,,,,,,,
42,2020-03-15,121:165,98:217,private_transport,F,,,,10.0,,,,,,,,,,,,
42,2020-03-15,121:165,98:217,private_transport,M,,,,,,,38.0,,,,,,,,,
42,2020-03-15,121:165,9:509,private_transport,F,,,,,81.0,,,,12.0,,,,,,,
42,2020-03-15,121:165,9:509,private_transport,M,,,,,55.0,108.0,,,32.0,,,,,,,
42,2020-03-15,121:165,97:102,microtrip,F,,,,19.0,,,11.0,,10.0,,,,,,,
42,2020-03-15,121:165,97:102,microtrip,M,,,,,12.0,,13.0,,,,,,,,,
42,2020-03-15,121:165,97:102,private_transport,F,,,,72.0,,,,,,,,,,,,
42,2020-03-15,121:165,97:102,private_transport,M,,,,46.0,,,,,,,,,,,,
42,2020-03-15,121:165,111:167,bus,F,,,,,10.0,11.0,,,,,,,,,,
42,2020-03-15,121:165,111:167,microtrip,F,,,,,12.0,13.0,,,,10.0,,,,,,
42,2020-03-15,121:165,111:167,microtrip,M,,,,,,21.0,13.0,,22.0,16.0,,,,,,
42,2020-03-15,121:165,111:167,private_transport,F,,,,,62.0,15.0,,14.0,,,22.0,,,,,
42,2020-03-15,121:165,111:167,private_transport,M,,,,,,,11.0,,,,,,,13.0,,
42,2020-03-15,121:165,121:165,microtrip,F,,,,26.0,,,17.0,,25.0,,17.0,,,,14.0,
42,2020-03-15,121:165,121:165,microtrip,M,,,,22.0,22.0,46.0,18.0,,16.0,19.0,,,,,,
42,2020-03-15,121:165,121:165,private_transport,F,,,,,,,,,,,46.0,,,,,
42,2020-03-15,121:165,121:165,private_transport,M,,,,,,,,,,55.0,,,,49.0,,
42,2020-03-15,121:165,131:139,private_transport,F,,,,,,,,,,14.0,,,,,,
42,2020-03-15,121:165,137:149,microtrip,F,,,,10.0,14.0,23.0,,,,,,,12.0,,,
42,2020-03-15,121:165,137:149,microtrip,M,,,,15.0,24.0,43.0,,,13.0,,,,,,,
42,2020-03-15,121:165,137:149,private_transport,M,,,,51.0,,,,,10.0,,,,,,,
42,2020-03-15,121:165,138:148,private_transport,M,,,,,,11.0,,,,,,,,,,
42,2020-03-15,121:165,144:126,microtrip,F,,,,,13.0,,,,,,,,,,,
42,2020-03-15,121:165,144:126,microtrip,M,,,,,,19.0,13.0,,,14.0,,,,,,
42,2020-03-15,121:165,148:122,microtrip,F,,,,,,,15.0,,,,,,,,,
42,2020-03-15,121:165,148:122,microtrip,M,,,12.0,10.0,,,,,,14.0,,,,,,
42,2020-03-15,121:165,150:120,microtrip,F,,,12.0,,,,12.0,,,,,,,,,
42,2020-03-15,121:165,150:120,private_transport,F,,,,12.0,,,,,,,,,,,,
42,2020-03-15,121:165,158:128,microtrip,F,,,,,,,16.0,,,,,,10.0,,,
42,2020-03-15,121:165,158:128,microtrip,M,,,,,,11.0,,,,,11.0,,,,,
42,2020-03-15,121:165,158:128,private_transport,M,,,,,,,,,,11.0,,,,,,
42,2020-03-15,121:165,46:420,private_transport,M,,,,,,,,,,,,,,,51.0,
42,2020-03-15,121:165,47:320,private_transport,F,,,,35.0,,,,,,,,,,,,
42,2020-03-15,121:165,56:416,private_transport,M,,,,,,,,,185.0,,,,,,,
42,2020-03-15,121:165,58:303,private_transport,F,,,,,,,,,,20.0,,,,,,
42,2020-03-15,121:165,58:303,private_transport,M,,,,112.0,,,,,,,,,,,,
42,2020-03-15,121:165,75:313,private_transport,F,,,,,,67.0,,,,,,,,,,
42,2020-03-15,121:165,87:104,microtrip,F,,,,,10.0,,,,19.0,10.0,,,,,,
42,2020-03-15,121:165,87:104,microtrip,M,,,,,,,12.0,,,,,,,,,
42,2020-03-15,121:165,88:103,microtrip,F,,,,,,,,,,,,12.0,,,,
42,2020-03-15,121:165,88:103,microtrip,M,,,,10.0,,,,,,,,,,,,
42,2020-03-15,121:165,91:116,microtrip,F,,,,,,,10.0,,,,,,,,,
42,2020-03-15,121:165,91:116,microtrip,M,,,11.0,,,,,,,,,,,,,
42,2020-03-15,121:165,92:115,microtrip,M,,,,,,,12.0,11.0,,,,,,,,
42,2020-03-15,121:165,64:306,private_transport,F,,,,,,49.0,,,,,,,,,,
42,2020-03-15,121:165,85:106,microtrip,F,,,,,,,,,,,,12.0,,,,
42,2020-03-15,121:165,85:106,microtrip,M,,,,,,10.0,,,,,,,,,,
42,2020-03-15,121:165,86:105,microtrip,F,,,,12.0,,12.0,13.0,,,15.0,,,,,,
42,2020-03-15,121:165,86:105,microtrip,M,,,,,,26.0,22.0,13.0,,17.0,,,,,,
42,2020-03-15,121:165,86:105,private_transport,M,,,,15.0,,,,,,,,,,,,
42,2020-03-15,121:165,112:158,private_transport,F,,,18.0,,,,,,,,,,,,,
42,2020-03-15,121:165,157:129,bus,M,,,,,,,,,,,,,,11.0,,
42,2020-03-15,121:165,157:129,microtrip,F,,,,12.0,,,12.0,11.0,15.0,,,,,,,
42,2020-03-15,121:165,157:129,microtrip,M,,,,12.0,,22.0,23.0,12.0,,12.0,,,,,,
42,2020-03-15,121:165,157:129,private_transport,F,,,,,,,,,,,30.0,,,,,
42,2020-03-15,121:165,157:129,private_transport,M,,,,,,,,,,21.0,,,,17.0,,
42,2020-03-15,121:165,276:144,private_transport,M,,,,,,,15.0,,,,,,,,,
42,2020-03-15,121:165,73:311,private_transport,F,,,,,,11.0,,,,,,,,,,
42,2020-03-15,121:165,147:123,bus,F,,,,10.0,,,,,,,,,,,,
42,2020-03-15,121:165,147:123,private_transport,F,,,,12.0,,,,,,,,,,,,
42,2020-03-15,121:165,84:107,microtrip,F,,,,16.0,,,,,15.0,,,,,,,
42,2020-03-15,121:165,84:107,microtrip,M,,,,,,15.0,,,19.0,13.0,,,,,,
42,2020-03-15,122:164,109:169,microtrip,F,,,,,,11.0,,,,,,,,,,
42,2020-03-15,122:164,109:169,microtrip,M,,,13.0,,,,,,,17.0,,,,,,
42,2020-03-15,122:164,109:169,private_transport,M,,,,13.0,,,,,,,,,,,,
42,2020-03-15,122:164,110:168,bus,M,,,,27.0,,,,,,,,,,,,
42,2020-03-15,122:164,110:168,microtrip,F,,,,25.0,,15.0,,14.0,24.0,,,,,,,
42,2020-03-15,122:164,110:168,microtrip,M,,,,26.0,14.0,19.0,18.0,,16.0,15.0,,12.0,,,,
42,2020-03-15,122:164,110:168,private_transport,F,,,,,29.0,,20.0,,,,,,,,,
42,2020-03-15,122:164,110:168,private_transport,M,,,,27.0,,,,,,,,,,,,
42,2020-03-15,122:164,153:133,private_transport,M,,,,,,,13.0,,,,,,,,,
42,2020-03-15,122:164,154:132,bus,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,122:164,154:132,microtrip,F,,,,,,,10.0,,,,,,,,,
42,2020-03-15,122:164,154:132,microtrip,M,,,,,,,,,,10.0,,,,,,
42,2020-03-15,122:164,154:132,private_transport,F,,,,22.0,,,,,,,,,,,,
42,2020-03-15,122:164,154:132,private_transport,M,,,,,,,13.0,,,,,,,,,
42,2020-03-15,122:164,25:525,private_transport,M,,,,,,,11.0,,,,,,,,,
42,2020-03-15,122:164,45:319,private_transport,M,,,,,,35.0,,,,,,,,,,
42,2020-03-15,122:164,83:108,private_transport,M,,,,,,,,,,,,,,,24.0,
42,2020-03-15,122:164,108:170,private_transport,F,,,,,,,,,16.0,,,,,,,
42,2020-03-15,122:164,126:160,bus,M,,,,,,,,,,10.0,,,,,,
42,2020-03-15,122:164,126:160,microtrip,F,,,10.0,,,,14.0,,,,,12.0,,,,
42,2020-03-15,122:164,126:160,microtrip,M,,13.0,,13.0,13.0,18.0,23.0,16.0,14.0,15.0,,,10.0,,,
42,2020-03-15,122:164,126:160,private_transport,M,,,,,,,36.0,,,15.0,,,,,,
42,2020-03-15,122:164,127:159,bus,M,,,,11.0,,,,,,,,,,,,
42,2020-03-15,122:164,127:159,microtrip,F,,,,20.0,,,,,,,,,,,,
42,2020-03-15,122:164,127:159,microtrip,M,,,13.0,,,25.0,30.0,21.0,,,11.0,,,,,
42,2020-03-15,122:164,127:159,private_transport,F,,,15.0,,,,,20.0,,,,,,,,
42,2020-03-15,122:164,127:159,private_transport,M,,,16.0,,,,,,,,,,,,,
42,2020-03-15,122:164,152:134,bus,M,,,10.0,,,,,,,,,,,,,
42,2020-03-15,122:164,152:134,microtrip,F,,,,15.0,,,,14.0,,,,,,,,
42,2020-03-15,122:164,152:134,microtrip,M,,,,,,,,11.0,11.0,,,,,,,
42,2020-03-15,122:164,152:134,private_transport,M,,,,,,,24.0,,,,,,,,,
42,2020-03-15,122:164,159:127,private_transport,M,,,,,12.0,,,,,,,,,,,
42,2020-03-15,122:164,48:301,private_transport,M,,,,,,,,35.0,,,,,,,,
42,2020-03-15,122:164,50:412,private_transport,F,,,,,,,,,47.0,,,,,,,
42,2020-03-15,122:164,61:413,private_transport,M,,,,,,,,,,,34.0,,,,,
42,2020-03-15,122:164,76:314,private_transport,M,,,19.0,,,,,,,,,,,,,
42,2020-03-15,122:164,90:117,microtrip,F,,,,17.0,,,13.0,,,,,,,,,
42,2020-03-15,122:164,90:117,microtrip,M,,10.0,,,,,,20.0,,16.0,11.0,,,,,
42,2020-03-15,122:164,90:117,private_transport,M,,,,,,,22.0,,,20.0,,,,,,
42,2020-03-15,122:164,98:217,private_transport,M,,,,11.0,,,,,,,,,,,,
42,2020-03-15,122:164,9:509,private_transport,F,,,,,17.0,,,,,,,,,,,
42,2020-03-15,122:164,9:509,private_transport,M,,,,,36.0,,47.0,,,,,,,,,
42,2020-03-15,122:164,97:102,microtrip,F,,,16.0,11.0,,45.0,23.0,20.0,16.0,14.0,10.0,,,,10.0,
42,2020-03-15,122:164,97:102,microtrip,M,,,18.0,29.0,30.0,61.0,47.0,34.0,25.0,21.0,11.0,,,,,
42,2020-03-15,122:164,97:102,private_transport,F,,,20.0,15.0,,,,22.0,,,,,,,,
42,2020-03-15,122:164,97:102,private_transport,M,,,,27.0,12.0,,,,,,,,,,,
42,2020-03-15,122:164,111:167,microtrip,F,,,,,,,19.0,,,,,,,,,
42,2020-03-15,122:164,111:167,microtrip,M,,,11.0,13.0,,16.0,,,,,,,,,,
42,2020-03-15,122:164,111:167,private_transport,M,,,,53.0,,,,,,,,,,,,
42,2020-03-15,122:164,124:162,private_transport,M,,,,,10.0,,,,,,,,,,,
42,2020-03-15,122:164,137:149,private_transport,M,,,,,26.0,,,,,,,,,,,
42,2020-03-15,122:164,144:126,microtrip,F,,,,,,,,,10.0,,,,,,,
42,2020-03-15,122:164,148:122,microtrip,F,,,,13.0,14.0,,17.0,,,,13.0,,,,,
42,2020-03-15,122:164,148:122,microtrip,M,,,10.0,10.0,18.0,,10.0,15.0,19.0,10.0,,,,,,
42,2020-03-15,122:164,148:122,private_transport,F,,,,,,,,,12.0,,,,,,,
42,2020-03-15,122:164,148:122,private_transport,M,,,,10.0,,15.0,,,,,,,,,,
42,2020-03-15,122:164,149:121,microtrip,F,,,15.0,18.0,,16.0,14.0,12.0,,,13.0,,,,,
42,2020-03-15,122:164,149:121,microtrip,M,,,,,13.0,18.0,,15.0,,11.0,,,,,,
42,2020-03-15,122:164,149:121,private_transport,F,,,,14.0,,,12.0,,,,,,,,,
42,2020-03-15,122:164,149:121,private_transport,M,,,,,,,,,,17.0,,,,,,
42,2020-03-15,122:164,150:120,bus,M,,,,,12.0,,,,,,,,,,,
42,2020-03-15,122:164,150:120,microtrip,F,,,,22.0,11.0,32.0,,26.0,13.0,17.0,,,12.0,,,
42,2020-03-15,122:164,150:120,microtrip,M,,,19.0,30.0,29.0,43.0,24.0,19.0,24.0,21.0,17.0,,,,,
42,2020-03-15,122:164,150:120,private_transport,F,,,,,,,25.0,,,,,,,,,
42,2020-03-15,122:164,150:120,private_transport,M,,,,13.0,11.0,29.0,,,,15.0,,,,17.0,,
42,2020-03-15,122:164,158:128,microtrip,M,,,,,15.0,,,,,18.0,,,,,,
42,2020-03-15,122:164,158:128,private_transport,F,,,,28.0,,,11.0,,,,,,,,,
42,2020-03-15,122:164,54:419,private_transport,M,,,,,,,34.0,,,,,,,,,
42,2020-03-15,122:164,68:315,private_transport,M,,,,33.0,,,,,,,,,,,,
42,2020-03-15,122:164,87:104,microtrip,F,,,,12.0,,13.0,,,,,,,,,,
42,2020-03-15,122:164,88:103,microtrip,M,,11.0,,10.0,,,,,,,,,,,,
42,2020-03-15,122:164,88:103,private_transport,F,,,,20.0,,,,,,,,,,,,
42,2020-03-15,122:164,92:115,microtrip,F,,11.0,,,,,,,,,,,,,,
42,2020-03-15,122:164,93:114,microtrip,F,,,,,11.0,14.0,,11.0,,10.0,,,,,,
42,2020-03-15,122:164,93:114,microtrip,M,,,,16.0,11.0,19.0,11.0,,,15.0,,,,,,
42,2020-03-15,122:164,93:114,private_transport,F,,,,,,,,12.0,,,,,,,,
42,2020-03-15,122:164,94:113,microtrip,F,,,,,,,,,,10.0,,,,,,
42,2020-03-15,122:164,94:113,microtrip,M,,,15.0,,11.0,,14.0,,,16.0,,,,,,
42,2020-03-15,122:164,82:418,private_transport,M,,,,56.0,,,,,,,,,,,,
42,2020-03-15,122:164,122:164,bus,F,,,,,,,10.0,,,,,,,,,
42,2020-03-15,122:164,122:164,bus,M,,,,13.0,,,,,,,,,,,,
42,2020-03-15,122:164,122:164,microtrip,F,,,,14.0,,21.0,21.0,14.0,,,,,,,,
42,2020-03-15,122:164,122:164,microtrip,M,,,,10.0,22.0,19.0,32.0,19.0,13.0,24.0,,13.0,,,,
42,2020-03-15,122:164,122:164,private_transport,F,,,28.0,,,,,21.0,,,,,,,,
42,2020-03-15,122:164,122:164,private_transport,M,,,13.0,27.0,,,,,,,,,,,,
42,2020-03-15,122:164,157:129,microtrip,F,,,,12.0,,,,,,,,,,,,
42,2020-03-15,122:164,157:129,microtrip,M,,,,,10.0,12.0,10.0,,,,,,,,,
42,2020-03-15,122:164,84:107,microtrip,F,,,,,,,10.0,,,,,,,,,
42,2020-03-15,122:164,123:163,microtrip,F,,,10.0,12.0,15.0,,,11.0,,12.0,,,,,,
42,2020-03-15,122:164,123:163,microtrip,M,,,11.0,,13.0,,,,,14.0,,,,,,
42,2020-03-15,122:164,115:155,bus,M,,,,,11.0,,,,,,,,,,,
42,2020-03-15,122:164,132:138,private_transport,F,,,,,,,,,10.0,,,,,,,
42,2020-03-15,123:163,109:169,microtrip,F,,,,,,11.0,,,11.0,,,,,,,
42,2020-03-15,123:163,109:169,microtrip,M,,,,,,,,11.0,15.0,,,,,,,
42,2020-03-15,123:163,109:169,private_transport,M,,,11.0,,,,,,,,,,,,,
42,2020-03-15,123:163,110:168,bus,M,,,,10.0,,,,,,,,,,,,
42,2020-03-15,123:163,110:168,microtrip,F,,,,12.0,,,,,,10.0,,,,,,
42,2020-03-15,123:163,110:168,microtrip,M,,,,20.0,14.0,13.0,,,18.0,,,13.0,,,,
42,2020-03-15,123:163,110:168,private_transport,F,,,,,,,23.0,,,,,,,,,
42,2020-03-15,123:163,25:525,private_transport,F,,,,,,,,28.0,,,,,,,,
42,2020-03-15,123:163,45:319,private_transport,M,,,,,,20.0,,,,,,,,,,
42,2020-03-15,123:163,83:108,private_transport,M,,,,,,,,,,,,,,,11.0,
42,2020-03-15,123:163,126:160,microtrip,F,,,11.0,,11.0,,14.0,,,,,,,,,
42,2020-03-15,123:163,126:160,microtrip,M,,,,,,18.0,,10.0,,,,,,,,
42,2020-03-15,123:163,126:160,private_transport,M,,,23.0,,,,11.0,,,12.0,,,,,,
42,2020-03-15,123:163,127:159,microtrip,F,,,13.0,,16.0,17.0,,12.0,,,,,,,,
42,2020-03-15,123:163,127:159,microtrip,M,,,14.0,,,,,17.0,,,,,,,,
42,2020-03-15,123:163,129:141,microtrip,F,,,,,,,,,,10.0,,,,,,
42,2020-03-15,123:163,152:134,microtrip,F,,,11.0,,,,,,,,,,,,,
42,2020-03-15,123:163,152:134,microtrip,M,,,,,10.0,,,,,,,,,,,
42,2020-03-15,123:163,152:134,private_transport,M,,,,,,,10.0,,,,,,,,,
42,2020-03-15,123:163,160:110,private_transport,M,,,11.0,,,,,,,,,,,,,
42,2020-03-15,123:163,48:301,private_transport,M,,,,,,,,16.0,,,,,,,,
42,2020-03-15,123:163,50:412,private_transport,F,,,,,,,,,11.0,,,,,,,
42,2020-03-15,123:163,61:413,private_transport,F,,,,,,,,26.0,,,,,,,,
42,2020-03-15,123:163,76:314,private_transport,M,,,,,,34.0,,,,,,,,,,
42,2020-03-15,123:163,90:117,microtrip,M,,,,,10.0,,,,,,,10.0,,,,
42,2020-03-15,123:163,90:117,private_transport,M,,,,10.0,,,,,,,,,,,,
42,2020-03-15,123:163,98:217,microtrip,M,,,,15.0,,10.0,,,10.0,,,,,,,
42,2020-03-15,123:163,98:217,private_transport,M,,,,,16.0,,,,,,,,,,,
42,2020-03-15,123:163,9:509,private_transport,F,,,,,,,,,13.0,,,,,,,
42,2020-03-15,123:163,9:509,private_transport,M,,,,,,,36.0,,,,,,,,,
42,2020-03-15,123:163,97:102,bus,F,,,,,,,11.0,,,,,,,,,
42,2020-03-15,123:163,97:102,microtrip,F,,,,,,14.0,10.0,,,,,,,,,
42,2020-03-15,123:163,97:102,microtrip,M,,,14.0,14.0,,31.0,20.0,19.0,,,14.0,,,,,
42,2020-03-15,123:163,97:102,private_transport,M,,,,18.0,,,11.0,,,,,,,,,
42,2020-03-15,123:163,111:167,private_transport,M,,,,12.0,,,,,,,,,,,,
42,2020-03-15,123:163,131:139,private_transport,F,,,,,,,,,12.0,,,,,,,
42,2020-03-15,123:163,148:122,microtrip,F,,,,,,,11.0,,,,,,,,,
42,2020-03-15,123:163,148:122,microtrip,M,,,,,12.0,,,,10.0,,,,,,,
42,2020-03-15,123:163,148:122,private_transport,M,,,,,,11.0,,,,,,,,,,
42,2020-03-15,123:163,149:121,microtrip,F,,,,,,10.0,,10.0,,,13.0,,,,,
42,2020-03-15,123:163,149:121,microtrip,M,,,,13.0,,,,,,16.0,,,,,,
42,2020-03-15,123:163,149:121,private_transport,F,,,,,,,10.0,,,,,,,,,
42,2020-03-15,123:163,149:121,private_transport,M,,,,,,,,,,13.0,,,,,,
42,2020-03-15,123:163,150:120,microtrip,F,,,,,,16.0,12.0,,,11.0,,,,,,
42,2020-03-15,123:163,150:120,microtrip,M,,,14.0,,,24.0,,,,,,,,,,
42,2020-03-15,123:163,150:120,private_transport,F,,,,,,,15.0,,,,,,,,,
42,2020-03-15,123:163,150:120,private_transport,M,,,,,,10.0,,,,,,,,,,
42,2020-03-15,123:163,158:128,microtrip,F,,,,,,,,12.0,,,,,,,,
42,2020-03-15,123:163,158:128,microtrip,M,,,,,,,,10.0,10.0,,,,,,,
42,2020-03-15,123:163,158:128,private_transport,M,,,,,,,,,26.0,,,,,,,
42,2020-03-15,123:163,56:416,private_transport,M,,,,,,,,,,,,37.0,,,,
