ProjectID,Date,Origin,Destination,Modo,Gender,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2019-11-19,101:205,129:141,private_transport,F,,,,,,21.0,,,,,,,,,,,
42,2019-11-19,101:205,130:140,microtrip,F,,,,,11.0,16.0,,,,,,,,,,,
42,2019-11-19,101:205,130:140,microtrip,M,,,,,10.0,,,11.0,11.0,,,10.0,,,,,
42,2019-11-19,101:205,133:137,private_transport,M,,,,11.0,,,,,,,,,,,,,
42,2019-11-19,101:205,137:149,private_transport,M,,,14.0,,,,,,,,,,,,,,
42,2019-11-19,101:205,145:125,microtrip,F,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,101:205,145:125,microtrip,M,,,,,,,,,,10.0,,,,,,,
42,2019-11-19,101:205,146:124,microtrip,F,,,,,22.0,,,,,,,,,,,,
42,2019-11-19,101:205,146:124,microtrip,M,,,,,,,,10.0,,,,,,,,,
42,2019-11-19,101:205,146:124,private_transport,M,,,,,,,,,,,20.0,,,,,,
42,2019-11-19,101:205,150:120,bus,M,,,,,,,,,23.0,,,,,,,,
42,2019-11-19,101:205,150:120,private_transport,M,,,,,,,,,10.0,,,,,,,,
42,2019-11-19,101:205,151:119,microtrip,F,,,,20.0,,11.0,,,,,,10.0,,,,,
42,2019-11-19,101:205,151:119,microtrip,M,,,13.0,,29.0,24.0,,26.0,15.0,,,,,,,,
42,2019-11-19,101:205,152:134,microtrip,M,,,,,,15.0,,11.0,,,,,,,,,
42,2019-11-19,101:205,156:130,microtrip,F,,,,,,,,,10.0,,,,,,,,
42,2019-11-19,101:205,158:128,bus,M,,,,,,,,,12.0,,,,,,,,
42,2019-11-19,101:205,158:128,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2019-11-19,101:205,160:110,microtrip,F,,,,12.0,11.0,,,,,,,,,,,,
42,2019-11-19,101:205,160:110,microtrip,M,,,,10.0,,17.0,18.0,,,,,,,,,,
42,2019-11-19,101:205,45:319,private_transport,M,,,,11.0,,,,,,,,,,,,,
42,2019-11-19,101:205,50:412,private_transport,M,,,,,,,,,,10.0,,,,,,,
42,2019-11-19,101:205,51:308,private_transport,M,,,,24.0,,,,,,,,,,,,,
42,2019-11-19,101:205,56:416,private_transport,M,,,,,56.0,,,,,,,,,,,,
42,2019-11-19,101:205,61:413,private_transport,M,,,,,,,,,,55.0,,,,,,,
42,2019-11-19,101:205,62:307,private_transport,F,,,,,29.0,,,,,,,,,,,,
42,2019-11-19,101:205,87:104,microtrip,M,,,,,10.0,,,,,,,,,,,,
42,2019-11-19,101:205,89:118,microtrip,F,,,11.0,18.0,,18.0,13.0,,,10.0,,,,,,,
42,2019-11-19,101:205,89:118,microtrip,M,,,,12.0,,22.0,16.0,,,,,,,,,,
42,2019-11-19,101:205,89:118,private_transport,M,,,,,19.0,,,,,,,,,,,,
42,2019-11-19,101:205,90:117,microtrip,F,,,,,10.0,,,,,,,,,,,,
42,2019-11-19,101:205,94:113,bus,F,,,,,,,14.0,,,,,,,,,,
42,2019-11-19,101:205,94:113,bus,M,,,,,,24.0,,,,,,,,,,,
42,2019-11-19,101:205,94:113,private_transport,F,,,,,17.0,,,,,,,,,,,,
42,2019-11-19,101:205,94:113,private_transport,M,,,,,,17.0,,,,,,,,,,,
42,2019-11-19,101:205,96:111,bus,M,,,,,,,,,10.0,,,,,,,,
42,2019-11-19,101:205,96:111,microtrip,F,,,13.0,10.0,10.0,,,,,,,,,,,,
42,2019-11-19,101:205,96:111,microtrip,M,,10.0,,12.0,12.0,,14.0,,,,,,,,,,
42,2019-11-19,101:205,9:509,private_transport,F,,,,,,,20.0,,,,,,,,,,
42,2019-11-19,101:205,9:509,private_transport,M,,,,,,,,,,12.0,,48.0,,,,,
42,2019-11-19,102:204,101:205,bus,M,,,,,,,,,,,12.0,,,,,,
42,2019-11-19,102:204,128:142,bus,M,,,11.0,,,,,,,,,,,,,,
42,2019-11-19,102:204,276:144,private_transport,F,,,,,11.0,,,,,,,,,,,,
42,2019-11-19,102:204,76:314,bus,M,,,,,14.0,,,,,,,,,,,,
42,2019-11-19,102:204,76:314,private_transport,F,,,,,,18.0,,,13.0,,,,,,,,
42,2019-11-19,102:204,97:102,bus,M,,,,,,10.0,,,11.0,,,,,,,,
42,2019-11-19,102:204,98:217,bus,M,,,12.0,,,,,,,,,,,,,,
42,2019-11-19,102:204,98:217,private_transport,F,,,,,12.0,,,,,,,,,,,,
42,2019-11-19,102:204,108:170,microtrip,F,,,,,,,10.0,,,,,,,,,,
42,2019-11-19,102:204,108:170,microtrip,M,,,,,12.0,16.0,,,,,,,,,,,
42,2019-11-19,102:204,120:166,microtrip,F,,,,11.0,,,,,,,,,,,,,
42,2019-11-19,102:204,120:166,microtrip,M,,,,,,,11.0,,,,,,,,,,
42,2019-11-19,102:204,126:160,microtrip,F,,,,,11.0,,,,,,,,,,,,
42,2019-11-19,102:204,126:160,private_transport,M,,,,,14.0,,,,,,,,,,,,
42,2019-11-19,102:204,145:125,microtrip,M,,,,,,,10.0,,,,,,,,,,
42,2019-11-19,102:204,146:124,microtrip,F,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,102:204,151:119,microtrip,M,,,,,12.0,,,,,,,,,,,,
42,2019-11-19,102:204,152:134,microtrip,F,,,,,11.0,,,,,,,,,,,,
42,2019-11-19,102:204,156:130,microtrip,F,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,102:204,158:128,bus,M,,,,,,,,,11.0,,,,,,,,
42,2019-11-19,102:204,160:110,bus,M,,,,,10.0,,,,,,,,,,,,
42,2019-11-19,102:204,45:319,private_transport,F,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,102:204,45:319,private_transport,M,,,,,,,,,,,11.0,,,,,,
42,2019-11-19,102:204,51:308,private_transport,M,,,,19.0,,,,,,,,,,,,,
42,2019-11-19,102:204,56:416,private_transport,F,,,,23.0,,,,,,,,,,,,,
42,2019-11-19,102:204,90:117,bus,F,,,,,,,,,10.0,,,,,,,,
42,2019-11-19,102:204,90:117,bus,M,,,,,14.0,,,,,,,,,,,,
42,2019-11-19,102:204,90:117,private_transport,M,,,,,13.0,,,,,,,,,,,,
42,2019-11-19,102:204,94:113,private_transport,M,,,,,,11.0,,,,,,,,,,,
42,2019-11-19,102:204,136:150,private_transport,F,,,,,,,11.0,,,,,,,,,,
42,2019-11-19,102:204,141:145,microtrip,M,,,,11.0,,,,,11.0,,,,,,,,
42,2019-11-19,102:204,31:531,private_transport,M,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,102:204,99:101,bus,M,,,,11.0,,,,,,,,,,,,,
42,2019-11-19,102:204,99:101,microtrip,F,,,10.0,,,11.0,,,,,,,,,,,
42,2019-11-19,102:204,99:101,microtrip,M,,,11.0,,,,,11.0,,,,,,,,,
42,2019-11-19,102:204,99:101,private_transport,M,,,10.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,104:202,private_transport,F,,,,16.0,,,,11.0,,,,,,,,,
42,2019-11-19,103:203,104:202,private_transport,M,,,,,,44.0,14.0,,,,,,,,,,
42,2019-11-19,103:203,107:207,private_transport,F,,,,,,36.0,,,,,,,,,,,
42,2019-11-19,103:203,110:168,bus,M,,,,,,,,14.0,,,,,,,,,
42,2019-11-19,103:203,110:168,private_transport,F,,,,36.0,,,,,,,,,,,,,
42,2019-11-19,103:203,110:168,private_transport,M,,,,,,54.0,,10.0,,,,,,,,,
42,2019-11-19,103:203,147:123,private_transport,M,,,,,,11.0,,,,,,,,,,,
42,2019-11-19,103:203,153:133,private_transport,M,,,,,,,,,10.0,,,,,,,,
42,2019-11-19,103:203,54:419,private_transport,F,,,,,,,,,105.0,,,,,,,,
42,2019-11-19,103:203,98:217,private_transport,M,,,,,,,12.0,,,,,,,,,,
42,2019-11-19,103:203,126:160,bus,F,,,,,12.0,,,,,,,,,,,,
42,2019-11-19,103:203,126:160,bus,M,,,27.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,126:160,private_transport,M,,,12.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,127:159,bus,F,,,,12.0,,,,,,,,,,,,,
42,2019-11-19,103:203,137:149,bus,M,,,,17.0,12.0,,,,10.0,20.0,,,,,,,
42,2019-11-19,103:203,137:149,microtrip,F,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,103:203,137:149,microtrip,M,,,,,,,14.0,,,10.0,,,,,,,
42,2019-11-19,103:203,137:149,private_transport,M,,,,11.0,,10.0,34.0,21.0,19.0,,,,,,,,
42,2019-11-19,103:203,156:130,private_transport,F,,,13.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,160:110,bus,F,,,10.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,160:110,bus,M,,,12.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,45:319,bus,M,,,,,22.0,,,,,,,,,,,,
42,2019-11-19,103:203,45:319,microtrip,F,,,,,,,,11.0,,,,,,,,,
42,2019-11-19,103:203,45:319,private_transport,M,,,,15.0,75.0,,11.0,92.0,,,,,,,,,
42,2019-11-19,103:203,50:412,private_transport,F,,,,,,15.0,,,,,,,,,,,
42,2019-11-19,103:203,50:412,private_transport,M,,,,,,,,82.0,18.0,,,,,,,,
42,2019-11-19,103:203,56:416,private_transport,F,,,,,,,19.0,,,,,,,,,,
42,2019-11-19,103:203,56:416,private_transport,M,,,212.0,176.0,,,,,,,,,,,,,
42,2019-11-19,103:203,61:413,private_transport,M,,,,,10.0,,159.0,30.0,,,,,,,,,
42,2019-11-19,103:203,87:104,bus,M,,,,12.0,,,,,,,,,,,,,
42,2019-11-19,103:203,87:104,private_transport,F,,,,18.0,,,,,,,,,,,,,
42,2019-11-19,103:203,87:104,private_transport,M,,,,,,,,,11.0,,,,,,,,
42,2019-11-19,103:203,9:509,private_transport,M,,,,,70.0,,,,,150.0,,,,,,,
42,2019-11-19,103:203,103:203,bus,F,,10.0,15.0,,15.0,,20.0,,,,19.0,,,,,,
42,2019-11-19,103:203,103:203,bus,M,,,,,14.0,41.0,,,,,,,,,,,
42,2019-11-19,103:203,103:203,private_transport,F,,14.0,44.0,,52.0,,,14.0,,,13.0,,,,,,
42,2019-11-19,103:203,103:203,private_transport,M,,,,11.0,44.0,61.0,23.0,,,,,,,,,,
42,2019-11-19,103:203,106:208,private_transport,F,,,,,,16.0,,,,,,,,,,,
42,2019-11-19,103:203,111:167,bus,M,,,,50.0,16.0,,,44.0,,,,,,,,,
42,2019-11-19,103:203,111:167,private_transport,F,,,,17.0,,,,,,,,,,,,,
42,2019-11-19,103:203,111:167,private_transport,M,,,,16.0,20.0,11.0,,36.0,,,,,,,,,
42,2019-11-19,103:203,112:158,private_transport,F,,,,,,23.0,,,,,,,,,,,
42,2019-11-19,103:203,113:157,private_transport,M,,,,,11.0,,,,,,,,,,,,
42,2019-11-19,103:203,114:156,private_transport,M,,,,,,,16.0,,,,,,,,,,
42,2019-11-19,103:203,121:165,bus,M,,,,19.0,,,,,,,,,,,,,
42,2019-11-19,103:203,121:165,private_transport,M,,,,21.0,,,,10.0,,,,,,,,,
42,2019-11-19,103:203,124:162,bus,M,,,,,,12.0,,,,,,,,,,,
42,2019-11-19,103:203,124:162,microtrip,M,,,,,,,,,,,10.0,,,,,,
42,2019-11-19,103:203,124:162,private_transport,F,,,12.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,131:139,bus,F,,,10.0,,13.0,,,,,,,,,,,,
42,2019-11-19,103:203,131:139,bus,M,,,,,,13.0,,,,,,,,,,,
42,2019-11-19,103:203,131:139,private_transport,F,,,27.0,,15.0,,,,,,,,,,,,
42,2019-11-19,103:203,131:139,private_transport,M,,,,,15.0,16.0,,,,,,,,,,,
42,2019-11-19,103:203,134:136,private_transport,M,,,11.0,,,14.0,,,,,,,,,,,
42,2019-11-19,103:203,138:148,bus,F,,21.0,17.0,,13.0,,14.0,,21.0,,24.0,,,,,,
42,2019-11-19,103:203,138:148,bus,M,,18.0,,,,23.0,16.0,24.0,,,,,,,,,
42,2019-11-19,103:203,138:148,private_transport,F,,15.0,24.0,,20.0,,,33.0,17.0,,,,,,,,
42,2019-11-19,103:203,138:148,private_transport,M,,12.0,,40.0,,44.0,20.0,14.0,,,,,,,,,
42,2019-11-19,103:203,139:147,bus,M,,,,,11.0,,,,,,,,,,,,
42,2019-11-19,103:203,140:146,private_transport,M,,,,,17.0,,,,,,,,,,,,
42,2019-11-19,103:203,144:126,bus,M,,,,,,,,,16.0,14.0,,,,,,,
42,2019-11-19,103:203,144:126,microtrip,M,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,103:203,144:126,private_transport,M,,,,12.0,,,,,,12.0,,,,,,,
42,2019-11-19,103:203,148:122,bus,M,,,,,13.0,,,,,,,,,,,,
42,2019-11-19,103:203,148:122,private_transport,M,,,,,19.0,,,,,,,,,,,,
42,2019-11-19,103:203,157:129,private_transport,M,,,,,10.0,,,,,,,,,,,,
42,2019-11-19,103:203,159:127,bus,M,,,,,,,,,33.0,42.0,,,,,,,
42,2019-11-19,103:203,159:127,microtrip,F,,,,,,,,,,10.0,,,,,,,
42,2019-11-19,103:203,159:127,microtrip,M,,,,10.0,11.0,,,,,,,,,,,,
42,2019-11-19,103:203,159:127,private_transport,M,,,,,,,21.0,,,22.0,,,,,,,
42,2019-11-19,103:203,24:524,private_transport,M,,,,12.0,,,,,,,,,,,,,
42,2019-11-19,103:203,25:525,private_transport,M,,,,,,,,,,96.0,,,,,,,
42,2019-11-19,103:203,29:529,private_transport,M,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,103:203,48:301,private_transport,M,,,,,11.0,,,,,,,,,,,,
42,2019-11-19,103:203,58:303,bus,F,,,17.0,,14.0,,,,,,,,,,,,
42,2019-11-19,103:203,58:303,bus,M,,,,,11.0,21.0,,,,,,,,,,,
42,2019-11-19,103:203,58:303,private_transport,F,,,10.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,58:303,private_transport,M,,,,,23.0,31.0,11.0,125.0,18.0,,,,,,,,
42,2019-11-19,103:203,64:306,private_transport,M,,,46.0,72.0,,,,,,12.0,,,,,,,
42,2019-11-19,103:203,66:316,private_transport,M,,,,,,,,13.0,,,,,,,,,
42,2019-11-19,103:203,68:315,private_transport,M,,,,,,,,13.0,,,,,,,,,
42,2019-11-19,103:203,78:302,private_transport,F,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,103:203,78:302,private_transport,M,,,,,13.0,,,,,,,,,,,,
42,2019-11-19,103:203,82:418,private_transport,M,,,,,,111.0,,,,,,,,,,,
42,2019-11-19,103:203,84:107,bus,M,,,,16.0,,,,,,,,,,,,,
42,2019-11-19,103:203,84:107,private_transport,F,,,,,,,10.0,,,,,,,,,,
42,2019-11-19,103:203,84:107,private_transport,M,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,103:203,86:105,bus,M,,,,14.0,,,,,,,,,,,,,
42,2019-11-19,103:203,86:105,microtrip,M,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,103:203,86:105,private_transport,M,,,,13.0,,,,,,,,,,,,,
42,2019-11-19,103:203,91:116,private_transport,F,,,20.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,92:115,bus,F,,,20.0,,,,,,,,,,,,,,
42,2019-11-19,103:203,92:115,private_transport,F,,,22.0,18.0,,,,,,,,,,,,,
42,2019-11-19,103:203,95:112,bus,F,,,,14.0,,,,,,,,,,,,,
42,2019-11-19,103:203,95:112,private_transport,F,,,,15.0,,,,,,,,,,,,,
42,2019-11-19,104:202,104:202,bus,F,,,,,,70.0,,,,,,,,,,,
42,2019-11-19,104:202,104:202,bus,M,,,,30.0,,26.0,17.0,,40.0,,,,,,,,
42,2019-11-19,104:202,104:202,private_transport,F,,,,,,48.0,,,,30.0,,,,,,,
42,2019-11-19,104:202,104:202,private_transport,M,,,,66.0,,39.0,56.0,28.0,45.0,45.0,,,,,,,
42,2019-11-19,104:202,107:207,private_transport,F,,,,,,,,,,,,12.0,,,,,
42,2019-11-19,104:202,109:169,bus,M,,,,,,,,,12.0,,,,,,,,
42,2019-11-19,104:202,110:168,bus,M,,,,16.0,,,29.0,,53.0,,,,,,,,
42,2019-11-19,104:202,110:168,microtrip,M,,,,12.0,,11.0,,,,,,,,,,,
42,2019-11-19,104:202,110:168,private_transport,F,,,,14.0,,10.0,,,,,,,,,,,
42,2019-11-19,104:202,110:168,private_transport,M,,,,80.0,,,113.0,45.0,121.0,,,,,,,,
42,2019-11-19,104:202,147:123,microtrip,M,,,,12.0,,,,,,,,,,,,,
42,2019-11-19,104:202,147:123,private_transport,F,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,104:202,147:123,private_transport,M,,,,19.0,,,16.0,,,,,,,,,,
42,2019-11-19,104:202,276:144,private_transport,M,,,,,,,13.0,,,,,,,,,,
42,2019-11-19,104:202,76:314,private_transport,M,,,10.0,,,25.0,,16.0,,,,,,,,,
42,2019-11-19,104:202,83:108,bus,M,,,10.0,,,,,,,,,,,,,,
42,2019-11-19,104:202,83:108,private_transport,M,,,11.0,,,,,,,,,,,,,,
42,2019-11-19,104:202,97:102,bus,M,,,,,,,,44.0,,,,,,,,,
42,2019-11-19,104:202,98:217,bus,F,,,,,,,,,,,,11.0,,,,,
42,2019-11-19,104:202,98:217,bus,M,,,,,,,18.0,,,,,,,,,,
42,2019-11-19,104:202,98:217,private_transport,M,,,,,,,42.0,,,,,,,,,,
42,2019-11-19,104:202,126:160,bus,M,,,10.0,,,,,18.0,,,,,,,,,
42,2019-11-19,104:202,45:319,bus,M,,,,,14.0,,,,,,,,,,,,
42,2019-11-19,104:202,45:319,private_transport,F,,,,,,15.0,,,,,,,,,,,
42,2019-11-19,104:202,45:319,private_transport,M,,,,,48.0,,,61.0,,,,,,,,,
42,2019-11-19,104:202,50:412,private_transport,M,,,,15.0,,11.0,,,,,,,,,,,
42,2019-11-19,104:202,56:416,private_transport,M,,,,,,,72.0,,,,,,,,,,
42,2019-11-19,104:202,61:413,private_transport,M,,,,,,46.0,,,,,,,,,,,
42,2019-11-19,104:202,87:104,bus,M,,,,,12.0,,,,,,,,,,,,
42,2019-11-19,104:202,87:104,private_transport,M,,,,23.0,18.0,,,,,,,,,,,,
42,2019-11-19,104:202,90:117,bus,M,,,,,,,,11.0,,,,,,,,,
42,2019-11-19,104:202,90:117,private_transport,M,,,,,,,15.0,,,,,,,,,,
42,2019-11-19,104:202,9:509,private_transport,F,,,,,,,,,173.0,,,,,,,,
42,2019-11-19,104:202,9:509,private_transport,M,,,,11.0,233.0,,,,,,,,,,,,
42,2019-11-19,104:202,141:145,bus,M,,,20.0,,,,,,,,,,,,,,
42,2019-11-19,104:202,141:145,private_transport,M,,,,,,,25.0,,,,,,,,,,
42,2019-11-19,104:202,103:203,bus,F,,,,,,11.0,,,,,,,,,,,
42,2019-11-19,104:202,103:203,bus,M,,,,,,,,10.0,,,,,,,,,
42,2019-11-19,104:202,111:167,bus,F,,,,,,67.0,,,,13.0,,,,,,,
42,2019-11-19,104:202,111:167,bus,M,,,,27.0,14.0,26.0,,,60.0,,,,,,,,
42,2019-11-19,104:202,111:167,microtrip,M,,,,,,,,10.0,10.0,,,,,,,,
42,2019-11-19,104:202,111:167,private_transport,F,,,,,,75.0,,,,17.0,,,,,,,
42,2019-11-19,104:202,111:167,private_transport,M,,,,41.0,80.0,111.0,19.0,14.0,52.0,28.0,,,,,,,
42,2019-11-19,104:202,121:165,private_transport,M,,,,,,10.0,,,10.0,,,,,,,,
42,2019-11-19,104:202,138:148,bus,F,,,,,,15.0,,,,,,,,,,,
42,2019-11-19,104:202,138:148,bus,M,,,,11.0,,,,,14.0,,,,,,,,
42,2019-11-19,104:202,138:148,private_transport,F,,,,,,16.0,10.0,,,,,,,,,,
42,2019-11-19,104:202,139:147,private_transport,M,,,14.0,,,,,,,,,,,,,,
42,2019-11-19,104:202,140:146,bus,M,,,10.0,,,,,,,,,,,,,,
42,2019-11-19,104:202,140:146,private_transport,M,,,,,,,20.0,,,,,,,,,,
42,2019-11-19,104:202,148:122,bus,F,,,,,,,,11.0,,,,,,,,,
42,2019-11-19,104:202,159:127,bus,M,,,,,,,,,17.0,,,,,,,,
42,2019-11-19,104:202,159:127,private_transport,M,,,,,,,,,15.0,,,,,,,,
42,2019-11-19,104:202,25:525,private_transport,M,,,,,,,,,,,,227.0,,,,,
42,2019-11-19,104:202,48:301,private_transport,M,,,,,21.0,,,,,,,,,,,,
42,2019-11-19,104:202,58:303,private_transport,F,,,,,,,14.0,,,,,,,,,,
42,2019-11-19,104:202,58:303,private_transport,M,,,15.0,,,35.0,,,,,,,,,,,
42,2019-11-19,104:202,64:306,private_transport,M,,,,19.0,,114.0,13.0,,,,,,,,,,
42,2019-11-19,104:202,78:302,bus,F,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,104:202,78:302,private_transport,F,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,104:202,78:302,private_transport,M,,,,,,,,,,11.0,,,,,,,
42,2019-11-19,104:202,84:107,private_transport,M,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,104:202,86:105,bus,M,,,,,18.0,,,,,,,,,,,,
42,2019-11-19,104:202,86:105,private_transport,M,,,,,29.0,,,,,,,,,,,,
42,2019-11-19,104:202,91:116,private_transport,M,,,,24.0,,,,,,,,,,,,,
42,2019-11-19,104:202,92:115,private_transport,F,,,12.0,,,,,,,,,,,,,,
