ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359,Total_M,Total_T,Total_MT,Total,Chave_O+D
7,2019-11-18,126,155,microtrip,,,,,,,15,,,,13,12,,12,,,,,,,10,,,,0,0,0,62,126_155
7,2019-11-18,126,157,bus,,,,,,,,,,,,,,18,,,,,28,,,,,,0,28,28,46,126_157
7,2019-11-18,126,157,microtrip,,,,,,,,,,,,,,,,,,,,,,12,,,0,0,0,12,126_157
7,2019-11-18,126,157,private_transport,,,,,,,,,,,,,,17,,,,,,,,,,,0,0,0,17,126_157
7,2019-11-18,126,158,bus,,,,,,,,,11,,,,,,,,,,,14,,,,,11,0,11,25,126_158
7,2019-11-18,126,158,private_transport,,,,,,,,,12,,,,,,,,,,,19,,,,,12,0,12,31,126_158
7,2019-11-18,126,159,private_transport,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,0,10,126_159
7,2019-11-18,126,160,bus,,,,,,,,,,,,,18,,17,,34,,,,,,,,0,0,0,69,126_160
7,2019-11-18,126,160,microtrip,,,,,,,,27,42,37,18,,15,50,31,11,15,24,18,16,,,,,69,42,111,304,126_160
7,2019-11-18,126,160,private_transport,,,,,,,,,,,,,17,,12,,34,,,,,,,,0,0,0,63,126_160
7,2019-11-18,126,161,private_transport,,,,,,,,,,,,,,,,,,,,,,,10,,0,0,0,10,126_161
7,2019-11-18,126,162,bus,,,,,,,35,,,12,,,,,,,,,,,,,,,0,0,0,47,126_162
7,2019-11-18,126,162,microtrip,16,,,,,,,,,12,14,,,,,,,,,,,,,,0,0,0,42,126_162
7,2019-11-18,126,162,private_transport,,,,,,,,,,,,,,,,,,,,,,,11,,0,0,0,11,126_162
7,2019-11-18,126,164,bus,,,,,,,,,,,,,,,,,,13,,,,,,,0,13,13,13,126_164
7,2019-11-18,126,165,bus,,,,,,11,,,,17,15,,,,,,,,,18,,,,,0,0,0,61,126_165
7,2019-11-18,126,165,microtrip,,,,,,,,22,26,15,20,,,29,16,,25,,,15,,,,,48,0,48,168,126_165
7,2019-11-18,126,165,private_transport,,,,,,,,,,,20,16,,,,,,,,16,,,,,0,0,0,52,126_165
7,2019-11-18,126,167,microtrip,,,,,,,,,,,,,,,,,13,,,,,,,,0,0,0,13,126_167
7,2019-11-18,126,167,private_transport,,,,,,,,22,,16,,,,,,,,,,,,,,,22,0,22,38,126_167
7,2019-11-18,126,168,bus,,,,,,,23,,,,,,,,,,,,,,,,,,0,0,0,23,126_168
7,2019-11-18,126,168,private_transport,,,,,10,,,,,,,,,,,,,,,,,,,,0,0,0,10,126_168
7,2019-11-18,126,170,bus,,,,,12,,,,,,,,,,,,,,,,,,,,0,0,0,12,126_170
7,2019-11-18,126,170,private_transport,,,,,12,,,,,,,,,,,,,,,,,,,,0,0,0,12,126_170
7,2019-11-18,126,202,private_transport,,,,,,,12,,,,,,,,,,,,,,,,,,0,0,0,12,126_202
7,2019-11-18,126,203,bus,,,,,,,16,,,,12,,,,,,,,,,,,,,0,0,0,28,126_203
7,2019-11-18,126,203,microtrip,,,,,,,,,,,,,,,,10,,,,,,,,,0,0,0,10,126_203
7,2019-11-18,126,207,bus,,,,,11,,,,,12,,17,,,,,,,,,,,,,0,0,0,40,126_207
7,2019-11-18,127,102,bus,,,,,,,,,,,,,,,,,91,32,,,,,,,0,32,32,123,127_102
7,2019-11-18,127,102,microtrip,,,,,,,,,,10,,,,,,,,,10,,,,,,0,10,10,20,127_102
7,2019-11-18,127,102,private_transport,,,,,,,,,,,,,,,,,84,,,,,,,,0,0,0,84,127_102
7,2019-11-18,127,103,microtrip,10,,,,,,,,,12,,,,,,,,,,,,,,,0,0,0,22,127_103
7,2019-11-18,127,104,bus,,,,,,,,,,,,,,,,,67,,,,,15,97,,0,0,0,179,127_104
7,2019-11-18,127,104,microtrip,,,,,,19,12,54,23,23,29,37,15,26,,39,20,30,24,10,26,30,16,,77,54,131,433,127_104
7,2019-11-18,127,104,private_transport,,,,,,,,,,,,,,,,,20,,,,,19,35,,0,0,0,74,127_104
7,2019-11-18,127,105,bus,,,,,,,,,12,,23,22,,,,,,,,,,,,,12,0,12,57,127_105
7,2019-11-18,127,105,microtrip,30,,,,,,14,34,32,14,10,42,,17,25,13,16,13,19,,19,15,,,66,32,98,313,127_105
7,2019-11-18,127,105,private_transport,,,,,,,,,,,29,,,,,,,,,,,,11,,0,0,0,40,127_105
7,2019-11-18,127,106,microtrip,,,,,,,,12,12,13,,12,11,,,,,15,,,,,,,24,15,39,75,127_106
7,2019-11-18,127,107,bus,,,,,,,,,,,10,20,,,,,,,,,,,,,0,0,0,30,127_107
7,2019-11-18,127,107,microtrip,11,,,,,,,,,17,,,,10,,13,,,,15,,,,,0,0,0,66,127_107
7,2019-11-18,127,107,private_transport,,,,,,,,,,,24,25,,,,,,,,,,,,,0,0,0,49,127_107
7,2019-11-18,127,108,bus,,,,,25,,,38,,,,42,,,31,,,,,,,,,,38,0,38,136,127_108
7,2019-11-18,127,108,private_transport,,,,,11,,,,,,,12,,,26,,,,,,,,,,0,0,0,49,127_108
7,2019-11-18,127,109,bus,,,,,,,,,46,13,,56,,,,,,,,,,,,,46,0,46,115,127_109
7,2019-11-18,127,109,private_transport,,,,,,,,,19,,,,,,,,,,,,,,,,19,0,19,19,127_109
7,2019-11-18,127,110,bus,,,,,38,,,,,,,,16,,,,,,,,,,,,0,0,0,54,127_110
7,2019-11-18,127,110,microtrip,,,,,,,,,,16,,,,,,,18,,,10,,,,,0,0,0,44,127_110
7,2019-11-18,127,110,private_transport,,,,,13,,,,,,,,,,,,,,,,,,,,0,0,0,13,127_110
7,2019-11-18,127,111,microtrip,,,,,,,,,,,,,,,,,13,,,,,,,,0,0,0,13,127_111
7,2019-11-18,127,112,bus,,,,,,,49,49,,10,,,,,,,,,,,,,,,49,0,49,108,127_112
7,2019-11-18,127,112,microtrip,,,,,,,,20,13,10,,,,,13,,15,14,21,,,12,,,33,35,68,118,127_112
7,2019-11-18,127,112,private_transport,,,,,,,35,31,,,,,,,,,,,,,,,,,31,0,31,66,127_112
7,2019-11-18,127,114,bus,,,,,,,,,,,,,,,,,,24,,,,,,,0,24,24,24,127_114
7,2019-11-18,127,115,bus,,,,,,,16,,,,,,,,,,19,,,,,,,,0,0,0,35,127_115
7,2019-11-18,127,115,microtrip,,,,,,,16,,16,12,15,12,14,,,12,,,,20,,,,,16,0,16,117,127_115
7,2019-11-18,127,115,private_transport,,,,,,,11,,,,,,,,,,,,,,,11,,,0,0,0,22,127_115
7,2019-11-18,127,116,bus,,,,,,,,,,,,,,,,17,37,,,,,,44,,0,0,0,98,127_116
7,2019-11-18,127,116,microtrip,,,,,,,,,,16,,14,,,,11,,10,13,16,14,,,,0,23,23,94,127_116
7,2019-11-18,127,116,private_transport,,,,,,,,,,,,,,,,12,13,22,,,,,11,,0,22,22,58,127_116
7,2019-11-18,127,117,bus,,,,,,,126,,,,,,14,,18,,,,,,,,,,0,0,0,158,127_117
7,2019-11-18,127,117,microtrip,,,,,,,,24,14,12,18,30,11,24,,15,20,18,,,11,15,,,38,18,56,212,127_117
7,2019-11-18,127,117,private_transport,,,,,,,48,,,,,,25,,,,,,,,,,,,0,0,0,73,127_117
7,2019-11-18,127,119,bus,,,,,46,,,,,,,,,,,,,,,,,,,,0,0,0,46,127_119
7,2019-11-18,127,119,private_transport,,,,,14,,,,,,,,,,,,,,,,,,,,0,0,0,14,127_119
7,2019-11-18,127,120,private_transport,,,,,,,,,,,,,,,,,,11,,,,,,,0,11,11,11,127_120
7,2019-11-18,127,121,bus,,,,,,,,,,,,,,,64,,,,,,,,,,0,0,0,64,127_121
7,2019-11-18,127,121,private_transport,,,,,,,,,,,,,,,16,,,,,,,,,,0,0,0,16,127_121
7,2019-11-18,127,122,bus,,,,,,,,,,,,,,,13,,,10,,,,,,,0,10,10,23,127_122
7,2019-11-18,127,122,private_transport,,,,,,,,,,,,,,,,,,19,,,,,,,0,19,19,19,127_122
7,2019-11-18,127,123,private_transport,,,,,,,10,,,,,,,,,,,,,,,,,,0,0,0,10,127_123
7,2019-11-18,127,125,bus,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,0,11,127_125
7,2019-11-18,127,125,microtrip,,,,,,,,,,,,,,,,,12,,,,15,,,,0,0,0,27,127_125
7,2019-11-18,127,125,private_transport,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,0,11,127_125
7,2019-11-18,127,126,bus,,,,,,,29,36,,13,,,21,34,,13,41,,,,,16,21,,36,0,36,224,127_126
7,2019-11-18,127,126,microtrip,41,11,15,10,,,52,62,64,35,43,85,62,49,43,34,41,56,44,35,32,62,29,12,126,100,226,917,127_126
7,2019-11-18,127,126,private_transport,,,,,,,17,18,21,22,,20,,28,19,10,14,25,,,,14,,,39,25,64,208,127_126
7,2019-11-18,127,127,bus,,,,,,,137,163,42,24,32,44,66,169,40,94,97,,,,,,12,,205,0,205,920,127_127
7,2019-11-18,127,127,microtrip,68,,27,15,17,44,67,126,76,90,93,141,152,101,90,91,84,38,95,90,51,54,60,10,202,133,335,1680,127_127
7,2019-11-18,127,127,private_transport,,24,,,,,68,119,103,73,,77,56,101,119,21,47,128,,51,,,,,222,128,350,987,127_127
7,2019-11-18,127,128,microtrip,,,,,,,,22,13,,,16,,,,,,,,,,,,,35,0,35,51,127_128
7,2019-11-18,127,129,bus,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,10,10,127_129
7,2019-11-18,127,130,bus,,,,,,,,,,,,,,,,61,16,33,,,,,,,0,33,33,110,127_130
7,2019-11-18,127,130,microtrip,,,,11,,,14,,,,,,,,,,,,18,,,,,,0,18,18,43,127_130
7,2019-11-18,127,130,private_transport,,,,,,,,,,,,,,,,37,19,67,,,,,,,0,67,67,123,127_130
7,2019-11-18,127,131,bus,,,,,,,,,,,,,,,,11,,,,,,,,,0,0,0,11,127_131
7,2019-11-18,127,131,microtrip,,,,10,,,,,,,12,,,,,,,,18,,,,,,0,18,18,40,127_131
7,2019-11-18,127,131,private_transport,,,,,,,,,,,,,,,,,,15,,,,,,,0,15,15,15,127_131
7,2019-11-18,127,132,bus,,,,,24,,,,,,,,,,,,41,,,,,,,,0,0,0,65,127_132
7,2019-11-18,127,132,private_transport,,,,,22,,,,,,28,,,,,,,,,,,,,,0,0,0,50,127_132
7,2019-11-18,127,133,bus,,,,,,,,,,,,,,,,,49,,,,,,,,0,0,0,49,127_133
7,2019-11-18,127,133,private_transport,,,,,,,,,,,25,,,,,,,,10,,,,,,0,10,10,35,127_133
7,2019-11-18,127,134,bus,,,,,45,,,,,,,,,,,,92,,,,,,,,0,0,0,137,127_134
7,2019-11-18,127,134,private_transport,,,,,11,,,,,,61,,,,,,,,11,,,,,,0,11,11,83,127_134
7,2019-11-18,127,135,bus,,,,,,,,,,,,,,,,82,,,,,,,,,0,0,0,82,127_135
7,2019-11-18,127,135,microtrip,10,,,,,,,,,,,25,29,11,,,,23,34,18,11,23,,,0,57,57,184,127_135
7,2019-11-18,127,135,private_transport,,,,,,,,,,,,,,,,19,,,,,,,,,0,0,0,19,127_135
7,2019-11-18,127,136,bus,,,,,,,,,,,,,10,,,37,,,,,,,,,0,0,0,47,127_136
7,2019-11-18,127,136,microtrip,10,12,,,,,13,18,,19,,21,24,,,,,,34,16,14,18,,,18,34,52,199,127_136
7,2019-11-18,127,136,private_transport,,,,,,,,,,,,,,,,11,,,,,,,,,0,0,0,11,127_136
7,2019-11-18,127,137,bus,,,,,,,10,11,,,,,,,,,,,,,,,,,11,0,11,21,127_137
7,2019-11-18,127,137,microtrip,,,11,,,,15,33,,25,15,12,29,13,,,,,19,27,,14,,,33,19,52,213,127_137
7,2019-11-18,127,137,private_transport,,,,,,,,11,,,,,,,,,,,,,,,,,11,0,11,11,127_137
7,2019-11-18,127,138,bus,,,,,,,20,11,,,,,,,,,,,,,,,,,11,0,11,31,127_138
7,2019-11-18,127,140,bus,,,,,,,,,44,,,65,,,,,,,,,,,,,44,0,44,109,127_140
7,2019-11-18,127,140,private_transport,,,,,,,,,,,,11,,,,,,,,,,,,,0,0,0,11,127_140
7,2019-11-18,127,141,bus,,,,,,,,,48,,,61,,,,,,,,,,,,,48,0,48,109,127_141
7,2019-11-18,127,141,private_transport,,,,,,,,,12,,,,,,,,,,,,,,,,12,0,12,12,127_141
7,2019-11-18,127,142,bus,,,,,15,,,19,,,,30,,,19,,,,,,,,,,19,0,19,83,127_142
7,2019-11-18,127,142,private_transport,,,,,,,,15,,,,15,,,17,,,,,,,,,,15,0,15,47,127_142
7,2019-11-18,127,143,bus,,,,,24,,,,,,,,,,,,,,,,,,,,0,0,0,24,127_143
7,2019-11-18,127,144,bus,,,,,,,,10,,32,,,,,,,,,,,,,,,10,0,10,42,127_144
7,2019-11-18,127,144,private_transport,,,,,,,,,,23,,,,,10,,,,,,,,,,0,0,0,33,127_144
7,2019-11-18,127,145,bus,,,,,,,,,,,,,49,,,,49,,,,,,,,0,0,0,98,127_145
7,2019-11-18,127,145,microtrip,,,,,,,17,,25,13,,,,,,13,,,21,,,,,,25,21,46,89,127_145
7,2019-11-18,127,145,private_transport,32,72,,,,,,,,,,,36,,,,,,,,,,,,0,0,0,140,127_145
7,2019-11-18,127,146,bus,,,,,,,,,,,,,33,,,,49,,,,,,,,0,0,0,82,127_146
7,2019-11-18,127,146,microtrip,,,,,,,16,,,,16,,,,,,10,,,,,,,,0,0,0,42,127_146
7,2019-11-18,127,146,private_transport,14,57,,,,,,,,,,,16,,,,18,,,,,,,,0,0,0,105,127_146
7,2019-11-18,127,147,bus,,,,,,,,,,,,,16,,,,17,,17,,,,,,0,17,17,50,127_147
7,2019-11-18,127,147,microtrip,,,,,,,,,,10,11,,14,,,10,,,12,,10,13,,,0,12,12,80,127_147
7,2019-11-18,127,147,private_transport,15,17,,,,,,,,,,,10,,,,,,,,,,,,0,0,0,42,127_147
7,2019-11-18,127,148,bus,,,,,,,,,,,87,,,,,,,,,84,,,,,0,0,0,171,127_148
7,2019-11-18,127,148,private_transport,,,,,,,,,,,19,,,,,,,,,26,,,,,0,0,0,45,127_148
7,2019-11-18,127,149,bus,,,,,,,36,22,,,16,13,,20,,,,,,101,,,,,22,0,22,208,127_149
7,2019-11-18,127,149,microtrip,57,21,,18,15,22,43,48,31,52,21,54,49,26,57,44,53,62,44,18,45,56,26,10,79,106,185,872,127_149
7,2019-11-18,127,149,private_transport,,12,,,,,15,10,,17,,,13,,13,,,15,,44,,,14,,10,15,25,153,127_149
7,2019-11-18,127,152,bus,,,,,,,,,,,,,,,,,,,23,,,,,,0,23,23,23,127_152
7,2019-11-18,127,152,microtrip,,,,,,,,,,,,,,,,12,,,,,,,,,0,0,0,12,127_152
7,2019-11-18,127,152,private_transport,,13,,,,,,,,,,,,,,,10,,12,,,,,,0,12,12,35,127_152
7,2019-11-18,127,153,bus,,,,,,,14,11,,,,,,,,,,,,,,,,,11,0,11,25,127_153
7,2019-11-18,127,153,microtrip,,,,,,,,,,,,,,,10,11,,,,,,,,,0,0,0,21,127_153
7,2019-11-18,127,154,bus,,,,,,,,,,,,,,,,26,,,18,,,,,,0,18,18,44,127_154
7,2019-11-18,127,154,microtrip,,,,,,,,,,,,,18,,,,,,,,12,,10,,0,0,0,40,127_154
7,2019-11-18,127,154,private_transport,,,,,,,,,,,,,,,,10,,,,,,,,,0,0,0,10,127_154
7,2019-11-18,127,155,bus,,,,,,,,,,,,,,,,15,,,,,,,,,0,0,0,15,127_155
7,2019-11-18,127,155,microtrip,,,,,,,11,26,,16,,15,25,,,12,13,10,10,12,18,,13,,26,20,46,181,127_155
7,2019-11-18,127,155,private_transport,,,,,,,,,,,,,,,,,,,,,,30,,,0,0,0,30,127_155
7,2019-11-18,127,157,bus,,,,,,,31,16,,,,,,,,,,,,,,,,,16,0,16,47,127_157
7,2019-11-18,127,157,microtrip,,,11,,,,,,,,16,,,,,,,12,15,10,,11,11,,0,27,27,86,127_157
7,2019-11-18,127,157,private_transport,,,,,,,,22,,,,,,,,,,,,,,,,,22,0,22,22,127_157
7,2019-11-18,127,158,bus,,,,,,,,,,,,11,,,,,,,,20,,,,,0,0,0,31,127_158
7,2019-11-18,127,158,private_transport,,,,,,,,,,,,,,,,,,,,43,,,,,0,0,0,43,127_158
7,2019-11-18,127,159,bus,,,,,,,,,,,,,,,,,36,38,,,,,,,0,38,38,74,127_159
7,2019-11-18,127,159,private_transport,,,,,,,,,,,21,,,,,,,,,,,,,,0,0,0,21,127_159
7,2019-11-18,127,160,bus,,,,,,,13,,,,,,50,,42,,33,,,,,,,,0,0,0,138,127_160
7,2019-11-18,127,160,microtrip,,,,,,,,26,33,45,,,20,27,10,35,,15,23,19,,,,,59,38,97,253,127_160
7,2019-11-18,127,160,private_transport,,,,,,,,,,,,,55,,36,,22,,,,,,,,0,0,0,113,127_160
7,2019-11-18,127,161,microtrip,,,,,,,11,12,,,,,12,,11,,14,,,,,,,,12,0,12,60,127_161
7,2019-11-18,127,161,private_transport,,,,,,,,,,,,,,,,,,,,,,16,,,0,0,0,16,127_161
7,2019-11-18,127,162,bus,,,,,,,18,,,,,,,,,,,,,,,,,,0,0,0,18,127_162
7,2019-11-18,127,162,microtrip,19,,,15,,,12,15,12,19,17,16,38,10,,,14,12,28,19,,,,,27,40,67,246,127_162
7,2019-11-18,127,162,private_transport,,21,,,,,15,,,,,,,,,,,,,,,,,,0,0,0,36,127_162
7,2019-11-18,127,163,private_transport,,,,,,,,,,,,,,,,,,12,,,,,,,0,12,12,12,127_163
7,2019-11-18,127,164,bus,,,,,,,,,,,,,,,,,,44,,,,,,,0,44,44,44,127_164
7,2019-11-18,127,164,private_transport,,,,,,,,,,,,,,,,,,17,,,,,,,0,17,17,17,127_164
7,2019-11-18,127,165,bus,,,,,,,,,,,38,35,,,10,,,,,12,,,,,0,0,0,95,127_165
7,2019-11-18,127,165,microtrip,32,11,,17,,,,26,,,15,13,10,12,,11,23,12,14,22,,,,,26,26,52,218,127_165
7,2019-11-18,127,165,private_transport,,,,,,,,,,,53,40,,,21,,,,,,,,,,0,0,0,114,127_165
7,2019-11-18,127,167,bus,,,,,,,25,,,,,,,,11,,,16,,,,,,,0,16,16,52,127_167
7,2019-11-18,127,167,private_transport,,,,,,,29,,,,,,,,10,,,,,,,,,,0,0,0,39,127_167
7,2019-11-18,127,168,bus,,,,,,,77,,,,,,,,13,,,,,,,,,,0,0,0,90,127_168
7,2019-11-18,127,168,private_transport,,,,,,,75,,,,,,,,,,,,,,,,,,0,0,0,75,127_168
7,2019-11-18,127,169,bus,,,,,,,,22,,12,,24,,,18,,,,,,,,,,22,0,22,76,127_169
7,2019-11-18,127,169,private_transport,,,,,,,10,13,,,,18,,,29,,,,,,,,,,13,0,13,70,127_169
7,2019-11-18,127,170,bus,,,,,57,,,,,,,,,,,,,,,,,,,,0,0,0,57,127_170
7,2019-11-18,127,170,private_transport,,,,,20,,,,,,,,,,,,,,,,,,,,0,0,0,20,127_170
7,2019-11-18,127,202,bus,,,,,,,68,,,,13,,,,,,,,,,,,,,0,0,0,81,127_202
7,2019-11-18,127,202,private_transport,,,,,,,40,,,,,,,,,,,,,,,,,,0,0,0,40,127_202
7,2019-11-18,127,203,bus,,,,,,,,,,,48,,,,,,,,,53,,,,,0,0,0,101,127_203
7,2019-11-18,127,203,microtrip,,,,12,,,14,,,11,10,13,16,11,,,,10,16,,10,,,,0,26,26,123,127_203
7,2019-11-18,127,203,private_transport,,16,,,,,,,10,,16,,13,,,,,,,23,,,,,10,0,10,78,127_203
7,2019-11-18,127,205,bus,,,,,14,,,,,,,,,,,,,,,,,,,,0,0,0,14,127_205
7,2019-11-18,127,206,bus,,,,,39,,,,,,,,,,,,,,,,,,,,0,0,0,39,127_206
7,2019-11-18,127,207,bus,,,,,46,,,41,,39,,59,,,30,,,,,29,,,,,41,0,41,244,127_207
7,2019-11-18,127,207,private_transport,,,,,,,,18,,40,,28,,,29,,,,,39,,,,,18,0,18,154,127_207
7,2019-11-18,127,208,private_transport,,,,,,,,,,,,,,,,,,,,12,,,,,0,0,0,12,127_208
7,2019-11-18,128,102,bus,,,,,,,,10,24,11,,22,13,10,,10,,,,,,,,,34,0,34,100,128_102
7,2019-11-18,128,102,microtrip,,,,,,11,46,62,44,72,72,44,77,88,57,83,72,47,85,43,51,33,11,12,106,132,238,1010,128_102
7,2019-11-18,128,102,private_transport,,,,,,,,,30,,,15,11,,11,,,,,13,,,,,30,0,30,80,128_102
7,2019-11-18,128,103,bus,,,,,,,,,,,,,,,,,,,,10,16,,,,0,0,0,26,128_103
7,2019-11-18,128,103,microtrip,12,,,,,15,20,29,15,44,46,28,38,38,34,35,40,22,35,36,33,11,12,,44,57,101,543,128_103
7,2019-11-18,128,103,private_transport,,,,,,,,,,,,,,,,,,,,13,,,,,0,0,0,13,128_103
7,2019-11-18,128,104,bus,,,,,,,,,,,,,,,16,,,,,,,,,,0,0,0,16,128_104
7,2019-11-18,128,104,microtrip,,,,,,,,26,24,27,36,34,32,20,32,13,29,20,32,13,15,,,,50,52,102,353,128_104
7,2019-11-18,128,104,private_transport,,,,,,,,12,,22,,,,,22,,,,,,,10,,,12,0,12,66,128_104
7,2019-11-18,128,105,bus,,,,,,,,13,,,16,,,,,,,,,,,,,,13,0,13,29,128_105
7,2019-11-18,128,105,microtrip,,,,,,,13,,,,15,14,17,15,,15,10,,10,,,,,,0,10,10,109,128_105
7,2019-11-18,128,105,private_transport,,,,,,,,,,,19,,,,,,,,12,,,,,,0,12,12,31,128_105
7,2019-11-18,128,106,bus,,,,,,,,13,,13,,,,,,,,,,,,,,,13,0,13,26,128_106
7,2019-11-18,128,106,microtrip,,,,,,13,,45,35,26,39,16,65,47,25,31,40,42,19,45,30,33,14,,80,61,141,565,128_106
7,2019-11-18,128,106,private_transport,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,0,10,128_106
7,2019-11-18,128,107,bus,,,,,10,,,,,,28,,,,,,,,12,,,,,,0,12,12,50,128_107
7,2019-11-18,128,107,microtrip,15,,,,,,,20,28,23,13,,39,12,,17,21,33,,19,18,12,11,,48,33,81,281,128_107
7,2019-11-18,128,107,private_transport,,,,,,,,,10,17,20,,,,,,,,,,,,,,10,0,10,47,128_107
7,2019-11-18,128,110,bus,,,,,,,,,,24,,13,,10,,,,,,,,,,,0,0,0,47,128_110
7,2019-11-18,128,110,microtrip,,,,,,,,,,,12,,13,,,,,,,16,,,,,0,0,0,41,128_110
7,2019-11-18,128,110,private_transport,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,0,10,128_110
7,2019-11-18,128,111,bus,,,,,,,,,,20,,,,,,,,,,,,,,,0,0,0,20,128_111
7,2019-11-18,128,111,microtrip,,,,,,,,,,,,,,,,10,,,10,,,,,,0,10,10,20,128_111
7,2019-11-18,128,112,bus,,,,,,,,,,,,,,,,,,,,10,,,,,0,0,0,10,128_112
7,2019-11-18,128,112,private_transport,,,,,,,,12,,,,,,,,,,,,,,,,,12,0,12,12,128_112
7,2019-11-18,128,113,bus,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,10,10,128_113
7,2019-11-18,128,113,microtrip,,,,,,,,10,10,15,,,,,,,,,19,,,,,,20,19,39,54,128_113
7,2019-11-18,128,114,microtrip,,,,,,,12,10,,,,12,,,,,12,,,16,13,,,,10,0,10,75,128_114
7,2019-11-18,128,114,private_transport,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,0,10,128_114
7,2019-11-18,128,115,bus,,,,,,,,,,,,,,,12,,,,,,,,,,0,0,0,12,128_115
7,2019-11-18,128,115,microtrip,,,,,,,,10,13,15,10,,12,20,,16,,,,,,,,,23,0,23,96,128_115
7,2019-11-18,128,115,private_transport,,,,,,,,,,,,10,,,13,,,,,,,,,,0,0,0,23,128_115
7,2019-11-18,128,116,microtrip,,,,,,,,,,11,,13,,15,,,,,,,,,,,0,0,0,39,128_116
7,2019-11-18,128,116,private_transport,,,,,,,,,,13,,20,,,13,,,,,,,,,,0,0,0,46,128_116
7,2019-11-18,128,117,bus,,,,,,,,,,,,28,,,,,16,,,,,,,,0,0,0,44,128_117
7,2019-11-18,128,117,microtrip,,,,,,12,12,39,31,30,31,17,35,37,40,43,22,31,12,43,21,16,,,70,43,113,472,128_117
7,2019-11-18,128,117,private_transport,,,,,,,,,,,,17,,12,,,,,,,,,,,0,0,0,29,128_117
7,2019-11-18,128,120,bus,,,,,,,,13,15,,16,,,,,,,,,,,,,,28,0,28,44,128_120
7,2019-11-18,128,120,microtrip,13,11,12,,,18,15,24,30,24,16,19,31,28,41,21,26,29,38,38,35,13,17,,54,67,121,499,128_120
7,2019-11-18,128,120,private_transport,,,,,,,,14,,,,,,,,,,,,,,,,,14,0,14,14,128_120
7,2019-11-18,128,121,bus,,,,,,,,,,,,,,17,,,,,,,,,,,0,0,0,17,128_121
7,2019-11-18,128,121,microtrip,13,,,,,11,13,,,,,,17,11,,,,,20,23,,,,,0,20,20,108,128_121
7,2019-11-18,128,122,bus,,,,,,,15,,,,46,,,,,,,,,74,,,,,0,0,0,135,128_122
7,2019-11-18,128,122,microtrip,,,10,,,11,,21,,21,23,37,15,,23,17,15,36,33,16,,15,13,,21,69,90,306,128_122
7,2019-11-18,128,122,private_transport,,,,,,,,,,,50,,,,,,,,,34,,,,,0,0,0,84,128_122
7,2019-11-18,128,124,bus,,,,,,,,,21,,,,,,,,,,,,,,,,21,0,21,21,128_124
7,2019-11-18,128,125,private_transport,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,0,10,128_125
7,2019-11-18,128,126,bus,,,,,,,,,14,,,,,,,,,,,,,,,,14,0,14,14,128_126
7,2019-11-18,128,126,microtrip,,,,,,,,,,,,,,14,12,,14,,,,,10,,,0,0,0,50,128_126
7,2019-11-18,128,126,private_transport,,,,,,,,11,,,,,,11,,,,,,,,,,,11,0,11,22,128_126
7,2019-11-18,128,127,bus,,,,,,,,,,,,,,33,,,,,,,,,,,0,0,0,33,128_127
7,2019-11-18,128,127,microtrip,,,,,,,,,,,,,11,,,,,,,,,,,,0,0,0,11,128_127
7,2019-11-18,128,127,private_transport,,,,,,,,,,,,,,23,,,,,,,,,,,0,0,0,23,128_127
7,2019-11-18,128,128,bus,,,,,,,,,,,16,,11,,,,,,,62,42,,,,0,0,0,131,128_128
7,2019-11-18,128,128,microtrip,24,15,,,,30,14,75,87,82,64,49,96,112,48,83,80,83,97,72,42,39,24,,162,180,342,1216,128_128
7,2019-11-18,128,128,private_transport,,,,,,,,,10,,11,,,,,10,,,,67,74,,,,10,0,10,172,128_128
7,2019-11-18,128,129,bus,,,,,10,,,,,,85,,,,,,,12,,19,,,,,0,12,12,126,128_129
7,2019-11-18,128,129,microtrip,18,,,,,,13,34,39,28,25,26,34,36,19,32,,46,71,47,31,18,22,11,73,117,190,550,128_129
7,2019-11-18,128,129,private_transport,,,,,,,,,,,26,,,,,,,14,,,,,,,0,14,14,40,128_129
7,2019-11-18,128,130,microtrip,,,,,,,,,,,,,,,,,,,,,,11,12,,0,0,0,23,128_130
7,2019-11-18,128,130,private_transport,,,,,,,,,,,,64,,,,,,,,,,,,,0,0,0,64,128_130
7,2019-11-18,128,131,private_transport,,,,,,,,,,,,26,,,,,,,,,,,,,0,0,0,26,128_131
7,2019-11-18,128,134,microtrip,,,,,,,,10,,,,,,12,13,,,,11,,,,,,10,11,21,46,128_134
7,2019-11-18,128,134,private_transport,,,,,,,,,,,,,,,,,,20,,,,,,,0,20,20,20,128_134
