ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359,Total_M,Total_T,Total_MT,Total,Chave_O+D
7,2019-11-19,135,155,microtrip,18,13,,34,17,,,,,,10,,,13,,,,21,,,,10,,,0,21,69,136,135_155
7,2019-11-19,135,155,private_transport,,,,,,,,,,11,,,,,18,,,,,,16,,,,0,0,69,45,135_155
7,2019-11-19,135,156,bus,,,,,,,,,,,,,,,,12,,,,,,,,,0,0,69,12,135_156
7,2019-11-19,135,157,microtrip,,,,11,,,,,,13,,,11,,11,,,,13,,,,,,0,13,69,59,135_157
7,2019-11-19,135,159,bus,,,,,,,,45,,,,,,,,,,,,,,,,,45,0,69,45,135_159
7,2019-11-19,135,159,private_transport,,,,,,,,21,,,,,,,,,,,,,,,,,21,0,69,21,135_159
7,2019-11-19,135,160,bus,,,,,,,,43,,,,,,,,,,,,,,,,,43,0,69,43,135_160
7,2019-11-19,135,160,microtrip,,,,,,14,,43,30,,25,,15,14,,15,17,,22,15,,,,,73,22,69,210,135_160
7,2019-11-19,135,160,private_transport,,,,,,,,,,,,,,15,,,,,,,,,,,0,0,69,15,135_160
7,2019-11-19,135,161,bus,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,69,10,135_161
7,2019-11-19,135,161,microtrip,,,,15,,,,,,,,,,,,,,,,,,,10,,0,0,69,25,135_161
7,2019-11-19,135,161,private_transport,,,,,,,,,,,,,,,,,,,,,11,,,,0,0,69,11,135_161
7,2019-11-19,135,165,bus,,,,,,,,,,,,,,,,,,,,30,,,,,0,0,69,30,135_165
7,2019-11-19,135,165,microtrip,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,69,10,135_165
7,2019-11-19,135,165,private_transport,,,,,,,,,,,,,,,,,,,,37,,,,,0,0,69,37,135_165
7,2019-11-19,135,166,microtrip,,,,,,,,,,,,,10,,,,,,,,,10,,,0,0,69,20,135_166
7,2019-11-19,135,167,bus,,,,,,,,15,,,,,,,,,,,,,,,,,15,0,69,15,135_167
7,2019-11-19,135,167,private_transport,,,,,,,,50,,,,,,,,,,,,,,,,,50,0,69,50,135_167
7,2019-11-19,135,168,bus,,,,,,,28,,,,,,,,,,,,,,,,,,0,0,69,28,135_168
7,2019-11-19,135,168,private_transport,,,,,,,75,12,,,,,,,,,,,,,,,,,12,0,69,87,135_168
7,2019-11-19,135,169,private_transport,,,,,,,19,,,,,,,,,,19,,,,,,,,0,0,69,38,135_169
7,2019-11-19,135,170,microtrip,,,,,,,,,,,,,,,10,,,,,,,,,,0,0,69,10,135_170
7,2019-11-19,135,202,bus,,,,,,,,31,,,,,,,,,,,,,,,,,31,0,69,31,135_202
7,2019-11-19,135,202,private_transport,,,,,,,,59,,,,,,,,,,,,,,,,,59,0,69,59,135_202
7,2019-11-19,135,203,bus,,,,,,,,,,,,,,,,,,,,13,,,,,0,0,69,13,135_203
7,2019-11-19,135,204,microtrip,,,,,,,,,,,,10,,,11,,,,,,,,,,0,0,69,21,135_204
7,2019-11-19,135,207,bus,,,,,,,,,,,,,,,,,39,,,,,,,,0,0,69,39,135_207
7,2019-11-19,135,207,private_transport,,,,,,,,,,,,,,,,,32,,,,,,,,0,0,69,32,135_207
7,2019-11-19,136,101,bus,,,,,,,,,,,,,,,,,,,14,,,,,,0,14,69,14,136_101
7,2019-11-19,136,101,microtrip,15,,,,,,,,12,,,,,,17,,12,,,,,,,,12,0,69,56,136_101
7,2019-11-19,136,102,bus,,,,,,,,11,,,,,12,,,,,,,,,,,,11,0,69,23,136_102
7,2019-11-19,136,102,microtrip,,,,,,,,10,,12,,,,,,,,,,,,,,,10,0,69,22,136_102
7,2019-11-19,136,104,bus,,,,,,,,,,,,,,12,,,,,,,,,,,0,0,69,12,136_104
7,2019-11-19,136,104,microtrip,,,,,,,16,19,19,25,17,11,19,,16,,14,17,,12,,,,,38,17,69,185,136_104
7,2019-11-19,136,105,bus,,,,,,,,,,,,,,,,12,,,,,,,,,0,0,69,12,136_105
7,2019-11-19,136,105,microtrip,,,,,,,11,,13,,,13,,,,,,11,,,,,,,13,11,69,48,136_105
7,2019-11-19,136,105,private_transport,,,,,,,,11,,,,,,,,,,,,10,,,,,11,0,69,21,136_105
7,2019-11-19,136,106,microtrip,,,,,,,,,,,,13,,,,,10,,,,,,,,0,0,69,23,136_106
7,2019-11-19,136,107,microtrip,,10,,,,,,12,,,,,,,,,10,,,,,,,,12,0,69,32,136_107
7,2019-11-19,136,107,private_transport,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,69,11,136_107
7,2019-11-19,136,110,bus,,,,,15,,,,,,,18,,,,,,,,,,,,,0,0,69,33,136_110
7,2019-11-19,136,110,microtrip,,,,11,,,,15,13,,,,,,,,,10,10,,13,,,,28,20,69,72,136_110
7,2019-11-19,136,110,private_transport,,,,,17,,,,,,,,,,,,,,,,,,,,0,0,69,17,136_110
7,2019-11-19,136,111,bus,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,69,10,136_111
7,2019-11-19,136,111,private_transport,,,,,18,,,,,,,,,,,,,,,,,,,,0,0,69,18,136_111
7,2019-11-19,136,112,bus,,,,,,,,,,,,,,,,,15,,,,,,,,0,0,69,15,136_112
7,2019-11-19,136,115,bus,,,,,,,,,,,,,,,10,,,,,,,,,,0,0,69,10,136_115
7,2019-11-19,136,115,microtrip,,,,,10,12,,20,11,,12,23,15,,11,,12,,13,16,,12,,,31,13,69,167,136_115
7,2019-11-19,136,116,microtrip,,11,,,,11,13,13,,11,10,19,15,11,15,,14,,15,13,,,,10,13,15,69,181,136_116
7,2019-11-19,136,117,bus,,,,,,,,,,,,,,,14,,,,,,13,,,,0,0,69,27,136_117
7,2019-11-19,136,117,microtrip,,,,,,,,12,12,,15,,12,,,,,11,,10,,,,,24,11,69,72,136_117
7,2019-11-19,136,117,private_transport,,,,,,,,,,,,,,,10,,,,,,,,,,0,0,69,10,136_117
7,2019-11-19,136,120,bus,,,,,,,,16,,,,,,,,,,,,,,,,,16,0,69,16,136_120
7,2019-11-19,136,122,bus,,,,,,,14,,,,,,,,,,,,,,,,,,0,0,69,14,136_122
7,2019-11-19,136,123,bus,,,,,,,,,,,,,,,,17,,,,,,,,,0,0,69,17,136_123
7,2019-11-19,136,123,private_transport,,,,,,,,15,,,,,,,,,,,,,,,,,15,0,69,15,136_123
7,2019-11-19,136,125,bus,,,,,,,,,,,,,19,,,,,11,,,,,,,0,11,69,30,136_125
7,2019-11-19,136,125,microtrip,10,,,10,,12,16,22,21,21,12,11,,17,21,12,15,,10,,,,,,43,10,69,210,136_125
7,2019-11-19,136,125,private_transport,,,,,,,,,,,25,,,,,22,,,,,,,,,0,0,69,47,136_125
7,2019-11-19,136,126,microtrip,19,,,,,,,16,,14,,26,19,15,15,,17,,11,,15,11,,,16,11,69,178,136_126
7,2019-11-19,136,126,private_transport,,,,,,,,13,,,,,,10,,,,,,,,,,,13,0,69,23,136_126
7,2019-11-19,136,127,bus,,,,,,,,,29,,,,,,,,,16,,,26,,,,29,16,69,71,136_127
7,2019-11-19,136,127,microtrip,11,,,15,20,,,15,11,19,21,,12,,,,16,21,13,,13,11,,,26,34,69,198,136_127
7,2019-11-19,136,127,private_transport,,,,,,,,12,,14,,,10,,,11,,,,,,,23,,12,0,69,70,136_127
7,2019-11-19,136,130,bus,,,,,,,,,,,,,,,,,,,,,10,,,,0,0,69,10,136_130
7,2019-11-19,136,130,microtrip,11,,,,,,12,11,,11,,12,,18,14,17,,15,11,11,,20,,,11,26,69,163,136_130
7,2019-11-19,136,131,microtrip,18,,,,,,19,,16,,16,,,12,18,,,10,,,,,,,16,10,69,109,136_131
7,2019-11-19,136,131,private_transport,,,,,,,,,,,,,,,,13,,,,,,,,,0,0,69,13,136_131
7,2019-11-19,136,135,bus,,,14,,15,,,,,24,23,,,,,,,,,,,,,,0,0,69,76,136_135
7,2019-11-19,136,135,microtrip,13,21,,15,,13,24,33,25,28,12,30,12,34,13,17,,47,30,16,23,20,14,,58,77,69,440,136_135
7,2019-11-19,136,135,private_transport,,,,,13,,,,,,,11,,,32,,,,,,,,,,0,0,69,56,136_135
7,2019-11-19,136,136,bus,,,,,,,,,,,,13,11,,,,,,,,,,,,0,0,69,24,136_136
7,2019-11-19,136,136,microtrip,27,,,21,,12,,17,19,,20,30,27,21,,11,18,27,19,15,,17,,,36,46,69,301,136_136
7,2019-11-19,136,136,private_transport,,,11,,16,,,,,,,,11,,12,,,,,,,,,,0,0,69,50,136_136
7,2019-11-19,136,137,bus,,,,,10,,,,,,,,,,,,,,,,,,,,0,0,69,10,136_137
7,2019-11-19,136,137,microtrip,15,,,15,,,,,,,,,16,,,,13,,,,,,,,0,0,69,59,136_137
7,2019-11-19,136,139,bus,,,,,,,,,,,,,,,,10,,,,,,,,,0,0,69,10,136_139
7,2019-11-19,136,139,private_transport,,,,,,14,,,,,,,,,,,,,,,,,,,0,0,69,14,136_139
7,2019-11-19,136,144,bus,,,,,,,,,,,,,,,,,14,,,,,,,,0,0,69,14,136_144
7,2019-11-19,136,145,bus,,,,10,,,,,11,,,10,,,,,,,,,,10,,,11,0,69,41,136_145
7,2019-11-19,136,145,microtrip,15,10,,10,,14,10,,,,17,,13,,,14,13,14,14,,,,,,0,28,69,144,136_145
7,2019-11-19,136,145,private_transport,,,,,,,,,,,,10,,,,10,,,,,,,,,0,0,69,20,136_145
7,2019-11-19,136,146,microtrip,,,,,14,,,11,,,16,,,10,,,12,,19,,15,,10,,11,19,69,107,136_146
7,2019-11-19,136,146,private_transport,,,,,,,,,10,,,,,,,,10,,,,,,,,10,0,69,20,136_146
7,2019-11-19,136,147,bus,,,,,,,,12,,,,14,,,,,,,,,,,,,12,0,69,26,136_147
7,2019-11-19,136,147,microtrip,,,,,,,12,,14,,,16,,,10,,,,16,,12,,,,14,16,69,80,136_147
7,2019-11-19,136,147,private_transport,,,,,,,,,,,,11,,,,,,,,,,,,,0,0,69,11,136_147
7,2019-11-19,136,149,bus,,,,,,,,13,10,,,,,,,,,,,13,,,,,23,0,69,36,136_149
7,2019-11-19,136,149,microtrip,,,,,,,,,,,11,,,,,,,,11,,,,,,0,11,69,22,136_149
7,2019-11-19,136,149,private_transport,,,,,,,,,,,,,,,,,,,,21,10,,,,0,0,69,31,136_149
7,2019-11-19,136,152,bus,,,,,,,,,,,,,,,,,,11,,,,,,,0,11,69,11,136_152
7,2019-11-19,136,152,microtrip,,,,,,,,,,,,,11,,,,,,11,,13,,,,0,11,69,35,136_152
7,2019-11-19,136,152,private_transport,,,,,,,,,,,,,,,,,,,,10,,,,,0,0,69,10,136_152
7,2019-11-19,136,153,bus,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,69,10,136_153
7,2019-11-19,136,154,bus,,,,,,,,,,,,11,,,,,,,,,,,,,0,0,69,11,136_154
7,2019-11-19,136,154,microtrip,11,,,,,,14,,,,,16,,,,10,,13,,,,11,,,0,13,69,75,136_154
7,2019-11-19,136,154,private_transport,,,12,,10,,,,,,11,,10,,,,,,,,,,,,0,0,69,43,136_154
7,2019-11-19,136,155,microtrip,14,,,,,,,,,,11,,,,,,,,,,,,12,,0,0,69,37,136_155
7,2019-11-19,136,155,private_transport,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,69,10,136_155
7,2019-11-19,136,156,bus,,,,,,,,,,,13,,,,,19,,,,,,,,,0,0,69,32,136_156
7,2019-11-19,136,157,bus,,,,,,,13,,,,,,,,,,,,,,,,,,0,0,69,13,136_157
7,2019-11-19,136,159,bus,,,,,,,,26,,,,,,,,,,,,,,,,,26,0,69,26,136_159
7,2019-11-19,136,160,bus,,,,,,,,19,,,,,,31,,,,,,,,,,,19,0,69,50,136_160
7,2019-11-19,136,160,microtrip,,10,,,,11,,28,27,22,18,,,,13,,11,,16,18,14,,,,55,16,69,188,136_160
7,2019-11-19,136,160,private_transport,,,,,,,,,,,,,,18,,,,,,,,,,,0,0,69,18,136_160
7,2019-11-19,136,162,private_transport,,,,,,10,,,,,,,,,,,,,,,,,,,0,0,69,10,136_162
7,2019-11-19,136,165,bus,,,,,,,,,,,,,,,,22,,,,19,,,,,0,0,69,41,136_165
7,2019-11-19,136,165,microtrip,10,,,,,,,,,,,,,,,,,,,,,,,,0,0,69,10,136_165
7,2019-11-19,136,165,private_transport,,,,,,,,,,,,,,,,20,16,,,19,,,,,0,0,69,55,136_165
7,2019-11-19,136,166,bus,,,,10,,,,,,,,,18,,,,,,,,,,,,0,0,69,28,136_166
7,2019-11-19,136,166,microtrip,,,,,,,,,,11,,,,,,10,,,,11,,,,,0,0,69,32,136_166
7,2019-11-19,136,167,bus,,,,,,,,17,,,,,,,,,,,,,,,,,17,0,69,17,136_167
7,2019-11-19,136,167,private_transport,,,,,,,,18,,,,,,,,,,,,,,12,,,18,0,69,30,136_167
7,2019-11-19,136,168,bus,,,,,,,,,,,,,,,,,,,,,,15,,,0,0,69,15,136_168
7,2019-11-19,136,168,private_transport,,,,,,,24,11,,,,,,,,,,,,,,,,,11,0,69,35,136_168
7,2019-11-19,136,202,bus,,,,,,,,25,,,,,,,,,,,,,,,,,25,0,69,25,136_202
7,2019-11-19,136,202,private_transport,,,,,,,,30,,,,,,,,,,,,,,,,,30,0,69,30,136_202
7,2019-11-19,136,203,private_transport,,,,,,19,,,,,,,,,,,,,,,,,,,0,0,69,19,136_203
7,2019-11-19,136,207,bus,,,,,,,,,,,14,,,,,10,15,,,,,,,,0,0,69,39,136_207
7,2019-11-19,136,207,private_transport,,,,,,,,,,,,,,,,15,,,,,,,,,0,0,69,15,136_207
7,2019-11-19,136,208,private_transport,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,69,10,136_208
7,2019-11-19,137,102,private_transport,,,,,,,,10,,,,,,,,,,,,,,,,,10,0,69,10,137_102
7,2019-11-19,137,103,microtrip,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,69,12,137_103
7,2019-11-19,137,104,microtrip,,,,,,,22,20,,,,,,14,12,,,,,,10,,,,20,0,69,78,137_104
7,2019-11-19,137,105,microtrip,,,,,,,15,,,,,11,,,,,,,,,,,,,0,0,69,26,137_105
7,2019-11-19,137,105,private_transport,,,,,,,,10,,,,,,,,,,,,,,,,,10,0,69,10,137_105
7,2019-11-19,137,106,microtrip,,,,,,,,,,,,,,,11,,,,,11,,,,,0,0,69,22,137_106
7,2019-11-19,137,110,microtrip,,,,,,,,,,,,,,,,,10,,,,,,,,0,0,69,10,137_110
7,2019-11-19,137,112,microtrip,,,,,,,,,,,,,,,12,,,,,,,,,,0,0,69,12,137_112
7,2019-11-19,137,115,microtrip,,,,11,,,,,,,,16,10,12,11,,14,,10,,,,,,0,10,69,84,137_115
7,2019-11-19,137,116,microtrip,,,,,,,,,,,,,12,,,11,,,,,,11,,,0,0,69,34,137_116
7,2019-11-19,137,117,microtrip,,10,,,,,,,13,,,,,,,,,,,,10,,,,13,0,69,33,137_117
7,2019-11-19,137,125,microtrip,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,69,10,137_125
7,2019-11-19,137,126,microtrip,,,,15,16,,17,19,12,,,17,21,,,10,,21,20,,,,11,,31,41,69,179,137_126
7,2019-11-19,137,126,private_transport,,,,,,,,,,,,,15,,,,,,,,,,11,,0,0,69,26,137_126
7,2019-11-19,137,127,bus,,,,,,,,,,,,,22,,,,,,,,,,,,0,0,69,22,137_127
7,2019-11-19,137,127,microtrip,17,,,,27,,,17,,,,13,19,,,,,,16,,,,,,17,16,69,109,137_127
7,2019-11-19,137,127,private_transport,,,,,,,,,,,,12,56,,,,,,,,,11,,,0,0,69,79,137_127
7,2019-11-19,137,128,private_transport,,,,,,,,,,,,,,,,,,,,11,,,,,0,0,69,11,137_128
7,2019-11-19,137,130,microtrip,,,,,,,,,,,,,,12,10,,,,,15,,17,,,0,0,69,54,137_130
7,2019-11-19,137,131,microtrip,,,,,,11,,,,,,,,,,,,12,,,,,,,0,12,69,23,137_131
7,2019-11-19,137,134,bus,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,69,10,137_134
7,2019-11-19,137,135,bus,,,,,14,,,,,,,,,,,,,,,,,,,,0,0,69,14,137_135
7,2019-11-19,137,135,microtrip,16,,,,,,,,13,,,15,,,,12,,15,,,,,,,13,15,69,71,137_135
7,2019-11-19,137,136,microtrip,,12,10,,,,16,14,,,,15,17,,,13,,13,15,,11,,,,14,28,69,136,137_136
7,2019-11-19,137,137,microtrip,,,,,,,,23,,,15,,,,,,19,,,,,,,,23,0,69,57,137_137
7,2019-11-19,137,145,microtrip,,,,,,,,,,,,,,,,,,,12,,10,,,,0,12,69,22,137_145
7,2019-11-19,137,147,microtrip,,,,,,,,,,,,,,,10,,,,,,,,,,0,0,69,10,137_147
7,2019-11-19,137,149,bus,,,,,,,,,,,,,10,,,,,,,,,,,,0,0,69,10,137_149
7,2019-11-19,137,149,microtrip,12,,,,,,,,,,,10,,,,,,19,,,,,,,0,19,69,41,137_149
7,2019-11-19,137,149,private_transport,,,,,,,,,,,,,16,,,,,,,,,,,,0,0,69,16,137_149
7,2019-11-19,137,154,microtrip,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,69,10,137_154
7,2019-11-19,137,155,microtrip,,,,,10,,,,,,,,,,,,,12,,,,,,,0,12,69,22,137_155
7,2019-11-19,137,155,private_transport,,,,,,,,,,,,,,,11,,,,,,,,,,0,0,69,11,137_155
7,2019-11-19,137,156,bus,,,,,,,,,,,28,,,,,,,,,,,,,,0,0,69,28,137_156
7,2019-11-19,137,156,private_transport,,,,,,,31,,,,18,,,,,,,,,,,,,,0,0,69,49,137_156
7,2019-11-19,137,159,private_transport,,,,,,,,10,,,,,,,,,,,,,,,,,10,0,69,10,137_159
7,2019-11-19,137,160,microtrip,,,,,,,,,,,,15,,,,,,10,,11,,,,,0,10,69,36,137_160
7,2019-11-19,137,165,bus,,,,,,,,,10,,,,,,,,,,,,,,,,10,0,69,10,137_165
7,2019-11-19,137,165,private_transport,,,,,,,,,,,,,,,,10,,,,11,,,,,0,0,69,21,137_165
7,2019-11-19,137,167,private_transport,,,,,,,,10,,,,,,,,,,,,,,,,,10,0,69,10,137_167
7,2019-11-19,137,168,bus,,,,,,,,,11,,,,,,,,,,,,,,,,11,0,69,11,137_168
7,2019-11-19,137,207,bus,,,,,,,,,,,25,,,,,,,,,,,,,,0,0,69,25,137_207
7,2019-11-19,137,207,private_transport,,,,,,,26,,,,,,,,,,,,,,,,,,0,0,69,26,137_207
7,2019-11-19,138,104,private_transport,,,,,,,,11,,,,,,,,,,,,,,,,,11,0,69,11,138_104
7,2019-11-19,138,110,bus,,,,,,,,,,,,,,17,,,,,,,,,,,0,0,69,17,138_110
7,2019-11-19,138,110,private_transport,,,,,,,,,,,,,,10,,,,,,,,,,,0,0,69,10,138_110
7,2019-11-19,138,112,bus,,,,,,,,,,,13,,,10,,,,,,,,,,,0,0,69,23,138_112
7,2019-11-19,138,112,microtrip,,,,,,,,,13,11,,,,,10,,,13,10,12,13,,,,13,23,69,82,138_112
7,2019-11-19,138,112,private_transport,,,,,,,,,,,,,,,,,,17,,,17,,,,0,17,69,34,138_112
7,2019-11-19,138,113,private_transport,,,,,,,,,11,,,,,,,,,,,,,,,,11,0,69,11,138_113
7,2019-11-19,138,116,private_transport,,,,,,,,13,,,,,,,,,,,,,,,,,13,0,69,13,138_116
7,2019-11-19,138,118,private_transport,,,,,,,,,,14,,,,,,,,,,,,,,,0,0,69,14,138_118
7,2019-11-19,138,127,microtrip,,,,,,10,,,,,,,10,,,,,,10,,,,,,0,10,69,30,138_127
7,2019-11-19,138,129,bus,,,,,,,,,,,,,,,,12,,,,,,,,,0,0,69,12,138_129
7,2019-11-19,138,130,bus,,,,,,,,,,,,,,11,,,,,,,,,,,0,0,69,11,138_130
7,2019-11-19,138,132,bus,,,,,,,,,,,,11,,,,,,,,,,,,,0,0,69,11,138_132
7,2019-11-19,138,132,private_transport,,,,,,,,,,18,,,,,,,,,,,,,,,0,0,69,18,138_132
7,2019-11-19,138,134,private_transport,,,,,,,,,,11,,11,,,,,,,,,,,,,0,0,69,22,138_134
7,2019-11-19,138,135,bus,,,,,,,,,,,,,,,,,,,,,23,,,,0,0,69,23,138_135
7,2019-11-19,138,135,microtrip,,,,,,,11,,,,,,,,,,,,,,,,,,0,0,69,11,138_135
7,2019-11-19,138,135,private_transport,,,,,,,,,,,,,,,,,,,,,22,,,,0,0,69,22,138_135
7,2019-11-19,138,136,bus,,,,,,,,,,,,,,,,,,,,,15,,,,0,0,69,15,138_136
7,2019-11-19,138,136,private_transport,,,,,,,,,,,,,,,,,,,,,13,,,,0,0,69,13,138_136
7,2019-11-19,138,138,microtrip,10,,,10,,,,14,,,,,,,,,,,,,,,,,14,0,69,34,138_138
7,2019-11-19,138,139,microtrip,,,,,,,,,,,,,,,,,,,11,10,,,,,0,11,69,21,138_139
7,2019-11-19,138,141,private_transport,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,69,10,138_141
7,2019-11-19,138,144,bus,,,,,,,,,15,,,,,,,,,,,,,,,,15,0,69,15,138_144
7,2019-11-19,138,144,private_transport,,,,,,,,,19,,,,,,,,,,,,,,,,19,0,69,19,138_144
7,2019-11-19,138,145,microtrip,,,,,,,,,,,,,,11,,10,,10,,,,,,,0,10,69,31,138_145
7,2019-11-19,138,145,private_transport,,16,,,,,,,,,,,,,,,,,,,,,,,0,0,69,16,138_145
7,2019-11-19,138,146,microtrip,,,,,,,,,,,,,,10,,10,,11,,,,,,,0,11,69,31,138_146
7,2019-11-19,138,147,microtrip,,,,,,,,,10,,,,,,,,,,10,,,,10,,10,10,69,30,138_147
7,2019-11-19,138,152,private_transport,,,,,,,,,,,,,,,,,,,11,,,,,,0,11,69,11,138_152
7,2019-11-19,138,153,microtrip,,,,,,,,,,10,,,,,,,,,10,,,,,,0,10,69,20,138_153
7,2019-11-19,138,154,bus,,,,,,,,,,12,,,,,,,,,,,,,,,0,0,69,12,138_154
7,2019-11-19,138,154,microtrip,,,,,,,,,11,13,,,,,,,,,,,,,,,11,0,69,24,138_154
7,2019-11-19,138,154,private_transport,,,,,,,,,,,,,,,,,,,,,10,,,,0,0,69,10,138_154
7,2019-11-19,138,155,bus,,,,,,,,,,24,,,,,,,,,,,,,,,0,0,69,24,138_155
7,2019-11-19,138,155,microtrip,,,,,,,,,11,,,,,,,,,,,,,,,,11,0,69,11,138_155
7,2019-11-19,138,155,private_transport,,,,,,,,,,13,,,,,,,,,,,,,,,0,0,69,13,138_155
7,2019-11-19,138,157,microtrip,,,,,,,,,,,,12,,,,,12,,,,,,,,0,0,69,24,138_157
7,2019-11-19,138,160,bus,,,,,,,,,,,,,,,,,39,,,,,,,,0,0,69,39,138_160
7,2019-11-19,138,160,private_transport,,,,,,,,,,,,,,,,,10,,,,,,,,0,0,69,10,138_160
7,2019-11-19,138,161,bus,,,,,,,,,,13,,,,,,,,,,,,,,,0,0,69,13,138_161
7,2019-11-19,138,161,microtrip,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,69,11,138_161
7,2019-11-19,138,161,private_transport,,,,,,,,,,12,,,,,,,,,,,,,,,0,0,69,12,138_161
7,2019-11-19,138,162,microtrip,,,,,,,10,,,,,,,,,,,,10,11,,,,,0,10,69,31,138_162
7,2019-11-19,138,165,bus,,,,,,,,,,,,,,,,12,,,,,,,,,0,0,69,12,138_165
7,2019-11-19,138,166,private_transport,,16,,,,,,,,,,,,,,,,,,,,,,,0,0,69,16,138_166
7,2019-11-19,138,167,private_transport,,26,,,,,,,,,,,,,,,,,,,,,,,0,0,69,26,138_167
7,2019-11-19,138,170,private_transport,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,69,10,138_170
7,2019-11-19,138,203,microtrip,,,,,,,,11,,,,,,,,,,,,,,,,,11,0,69,11,138_203
7,2019-11-19,138,203,private_transport,,,,,,,,,,10,20,,,,,,,,,,,,,,0,0,69,30,138_203
7,2019-11-19,138,207,private_transport,,,,,,,,,46,,,,,,,,,,,,,,,,46,0,69,46,138_207
7,2019-11-19,139,108,bus,,,,,,,,,,11,,,,,,,,,,,,,,,0,0,69,11,139_108
7,2019-11-19,139,108,private_transport,,,,,,,,,,14,,,,,,,,,,,,,,,0,0,69,14,139_108
7,2019-11-19,139,109,private_transport,,,,,,,,,,23,,,,,,,,,,,,,,,0,0,69,23,139_109
7,2019-11-19,139,112,bus,,,,,,,,,,,,11,,,,,,,,,,,,,0,0,69,11,139_112
7,2019-11-19,139,112,microtrip,,16,,,,,,,16,12,,,,,14,,,,,,,,,,16,0,69,58,139_112
7,2019-11-19,139,112,private_transport,,,,,,,,,,,,,,14,,,,,,,,,,,0,0,69,14,139_112
7,2019-11-19,139,116,private_transport,,,,,,,,10,,,,,,,,,,,,,,,,,10,0,69,10,139_116
7,2019-11-19,139,117,bus,,,,,,,,,,,,,,,,,16,,,,,,,,0,0,69,16,139_117
7,2019-11-19,139,126,bus,,,,,,,,,,,,13,,,,,,,,,,,,,0,0,69,13,139_126
7,2019-11-19,139,127,bus,,,,,,,,,,16,,27,,,,,,,,,,,,,0,0,69,43,139_127
7,2019-11-19,139,127,private_transport,,,,,,,,,,,,12,,,,,10,,,,,,,,0,0,69,22,139_127
7,2019-11-19,139,132,private_transport,,,,,,,,,,15,,,,,,,,,,,,,,,0,0,69,15,139_132
7,2019-11-19,139,135,bus,,,,,,,,,,,,,,,,,,,,,12,,,,0,0,69,12,139_135
7,2019-11-19,139,135,private_transport,,,,,,,,,,,,,,,,,,,,,26,,,,0,0,69,26,139_135
7,2019-11-19,139,136,bus,,,,,,,,,10,,,,,,,,,,,,,,,,10,0,69,10,139_136
7,2019-11-19,139,136,private_transport,,,,,,,,,,,,,,,,,,,,,16,,,,0,0,69,16,139_136
7,2019-11-19,139,138,microtrip,,,,,,,,,,,,,10,11,,,,,10,,,,,,0,10,69,31,139_138
7,2019-11-19,139,139,microtrip,,,,,,,10,,,,,,,,,,,,,10,,,,,0,0,69,20,139_139
7,2019-11-19,139,139,private_transport,,,10,,,,,,,,,,,,,,,,10,,,,,,0,10,69,20,139_139
7,2019-11-19,139,144,private_transport,,,,,,,,,22,,,,,,,,,,,,,,,,22,0,69,22,139_144
7,2019-11-19,139,145,bus,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,69,10,139_145
7,2019-11-19,139,145,private_transport,,14,,,,,,,,,,,,,,,,,,,,,,,0,0,69,14,139_145
7,2019-11-19,139,146,bus,,,,,,,,,,,14,,,,,,,,11,,,,,,0,11,69,25,139_146
7,2019-11-19,139,146,microtrip,,,,,,,,,,,,,,,,,,11,,,,,,,0,11,69,11,139_146
7,2019-11-19,139,147,bus,,,,,,,,,,,,,,,,,,,,,11,,,,0,0,69,11,139_147
7,2019-11-19,139,147,microtrip,,,,,,,,,,,,,,,,,,11,,,,,,,0,11,69,11,139_147
7,2019-11-19,139,147,private_transport,,,,,,,,,,,12,,,,,,,,,,,,,,0,0,69,12,139_147
7,2019-11-19,139,148,bus,,,,,,,12,,,,,,,,,,,,,,,,,,0,0,69,12,139_148
7,2019-11-19,139,149,private_transport,,,,,,,,,,,,,,,,,19,,,,,,,,0,0,69,19,139_149
7,2019-11-19,139,152,microtrip,11,,,,,,,,,11,,,,,11,,10,,,,,,,,0,0,69,43,139_152
7,2019-11-19,139,153,microtrip,,,,,10,,,,,,,,12,,,,10,,,,,,,,0,0,69,32,139_153
7,2019-11-19,139,155,bus,,,,,,,,,,23,,,,,,,,,,,,,,,0,0,69,23,139_155
