ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
34,2019-11-12,101,101,bus,,,,,,,,,,20.0,,,,,,,,,,,,,,
34,2019-11-12,101,101,microtrip,54.0,15.0,10.0,,,27.0,12.0,43.0,58.0,45.0,52.0,33.0,35.0,30.0,43.0,51.0,61.0,46.0,43.0,52.0,31.0,13.0,29.0,21.0
34,2019-11-12,101,101,private_transport,,,,,,,,,,30.0,,,,,,,,,,,,,,
34,2019-11-12,101,104,bus,,,,,,,,,,,,,46.0,,,,,,,,,,,
34,2019-11-12,101,104,microtrip,14.0,,,,,,,,10.0,,,,,,,,10.0,,,,,,,
34,2019-11-12,101,110,microtrip,,,,11.0,,,,19.0,,11.0,,,,14.0,,,13.0,,,,,,12.0,
34,2019-11-12,101,111,microtrip,10.0,,,,10.0,,15.0,12.0,,,14.0,,11.0,11.0,,,,,13.0,,,,19.0,
34,2019-11-12,101,112,bus,,,,,,,,,,,,,,24.0,,,,,,,,,,
34,2019-11-12,101,112,private_transport,,,,,,,,,,,,,,16.0,,,,,,,,,,
34,2019-11-12,101,116,bus,,,,,,,,,,,,,25.0,,,,,,,,,,,
34,2019-11-12,101,116,microtrip,,,,,,,,14.0,,,,,,,11.0,13.0,,12.0,,,,,,
34,2019-11-12,101,117,microtrip,,,,,,,,12.0,,,,,,,,,10.0,,,,,,,
34,2019-11-12,101,118,microtrip,,,,,,10.0,,,,,,,,,,,,,,,,,,
34,2019-11-12,101,119,microtrip,,,,,,,11.0,,,,11.0,,,10.0,,,,,,,,,12.0,
34,2019-11-12,101,124,bus,,,,,,,,,,,,,47.0,,,,,,,,,,,
34,2019-11-12,101,124,microtrip,,,,,,,,,,,,,,,,,,,,,15.0,,,
34,2019-11-12,101,124,private_transport,,,,,,,,,,,,,21.0,,,,,,,,,,,
34,2019-11-12,101,125,bus,,,,,,,,,,15.0,,,,,,,,,,,,,,
34,2019-11-12,101,125,microtrip,45.0,,10.0,19.0,15.0,19.0,,29.0,19.0,33.0,32.0,32.0,37.0,18.0,26.0,38.0,39.0,16.0,21.0,35.0,21.0,28.0,12.0,
34,2019-11-12,101,125,private_transport,,,,,,,,,,17.0,,,,,,,,,,,,,,
34,2019-11-12,101,127,bus,,,,,,,,37.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,127,private_transport,,,,,,,,23.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,129,bus,,,,,,,,15.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,129,private_transport,,,,,,,,17.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,130,microtrip,12.0,,,,,,20.0,15.0,,16.0,,27.0,,14.0,,,14.0,11.0,,12.0,,17.0,,
34,2019-11-12,101,131,microtrip,,,,,,,,15.0,,13.0,,,12.0,11.0,,,,,,,,10.0,,
34,2019-11-12,101,132,microtrip,,,,,,,,12.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,134,microtrip,,,,,,,,,,,,,,,,,,,,,,,11.0,
34,2019-11-12,101,135,microtrip,,,,,,,,,,,14.0,16.0,13.0,,,16.0,,10.0,,,,,,
34,2019-11-12,101,136,microtrip,12.0,,,11.0,,,16.0,18.0,,,,16.0,,10.0,13.0,,,,13.0,16.0,,,,
34,2019-11-12,101,145,bus,,,,,,,,,,14.0,,,,,,,,,,,,,,
34,2019-11-12,101,145,microtrip,28.0,15.0,11.0,23.0,,13.0,24.0,,27.0,34.0,28.0,,16.0,26.0,15.0,25.0,25.0,23.0,38.0,34.0,,19.0,10.0,
34,2019-11-12,101,145,private_transport,,,,,,,,,,17.0,,,10.0,,,,,,,,,,,
34,2019-11-12,101,146,microtrip,,,,,,,17.0,,,,,11.0,,,17.0,19.0,,16.0,11.0,,,,,
34,2019-11-12,101,147,bus,,,,,,,,,,,,,,11.0,,,,,,,,,,
34,2019-11-12,101,147,microtrip,,,,,,,12.0,,,,,,,,,,,,,11.0,,,,
34,2019-11-12,101,150,bus,,,,,,,,,,,,,11.0,,,,,,,,,,,
34,2019-11-12,101,150,microtrip,,,,13.0,,,,,,,,,,14.0,,12.0,,,,,12.0,10.0,,
34,2019-11-12,101,150,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,,,
34,2019-11-12,101,151,microtrip,,,,,,,,,,,12.0,,,,,,11.0,,,,,,,
34,2019-11-12,101,152,bus,,,,,,,,,,,,,,40.0,,,,,,,,,,
34,2019-11-12,101,152,microtrip,,,,,,,,,,,,,,,,,,,,,,11.0,,
34,2019-11-12,101,152,private_transport,,,,,,,,,,,,,,27.0,,,,,,,,,,
34,2019-11-12,101,154,bus,,,,,,,,,,,,,,13.0,,,,,,,,,,
34,2019-11-12,101,160,microtrip,,,,,,,,10.0,,,12.0,,,16.0,,,,,,,,,,
34,2019-11-12,101,165,bus,,,,,,,,22.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,165,private_transport,,,,,,,,24.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,166,bus,,,,,,,,,,,,,18.0,,,,,,,,,,,
34,2019-11-12,101,166,microtrip,24.0,13.0,,18.0,,11.0,23.0,14.0,23.0,23.0,26.0,19.0,23.0,19.0,28.0,29.0,38.0,33.0,23.0,18.0,13.0,18.0,,
34,2019-11-12,101,166,private_transport,,,,,,,,,,,,,28.0,,,,,,,,,,,
34,2019-11-12,101,167,bus,,,,,,,,13.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,167,private_transport,,,,,,,,14.0,,,,,,,,,,,,,,,,
34,2019-11-12,101,170,microtrip,16.0,,,,,13.0,18.0,24.0,,10.0,,,,12.0,,,,14.0,,,,,,
34,2019-11-12,101,204,bus,,,,,,,,,,10.0,,,,,,,,,,,,,,
34,2019-11-12,101,204,microtrip,,,,,,,,,,,,10.0,,,,,10.0,,,,,,,
34,2019-11-12,101,204,private_transport,,,,,,,,,,11.0,,,,,,,,,,,,,,
34,2019-11-12,101,205,bus,,,,,,,,,,,,,27.0,,,,,,,,,,,
34,2019-11-12,101,205,microtrip,,,,,,,,,,,,,,11.0,,,,,,,11.0,10.0,,
34,2019-11-12,101,306,private_transport,,,,,,,,,100.0,,,,,,,,,,,,,,,
34,2019-11-12,101,319,bus,,,,,,,,,,,,,,,,41.0,,,,,,,,
34,2019-11-12,101,319,private_transport,,,,,,,,,,,,,,,,68.0,,,,,,,,
34,2019-11-12,101,320,bus,,,,,,,,,,,,,,,,11.0,,,,,,,,
34,2019-11-12,102,101,bus,,,,,,,,,,,,20.0,,,,,,,,,,,,
34,2019-11-12,102,101,private_transport,,,,,,,,,,,,12.0,,,,,,,,,,,,
34,2019-11-12,102,102,bus,,,,,,,,,,11.0,42.0,88.0,,,169.0,225.0,,,23.0,25.0,19.0,17.0,93.0,
34,2019-11-12,102,102,microtrip,225.0,102.0,68.0,57.0,32.0,45.0,139.0,347.0,342.0,320.0,342.0,295.0,452.0,346.0,260.0,377.0,347.0,391.0,458.0,257.0,318.0,197.0,207.0,63.0
34,2019-11-12,102,102,private_transport,,,,,,,,13.0,,15.0,38.0,47.0,11.0,,66.0,120.0,11.0,,37.0,10.0,10.0,20.0,46.0,
34,2019-11-12,102,103,bus,,,,,,,,,,13.0,,,,,,,,,10.0,,,,,
34,2019-11-12,102,103,microtrip,40.0,10.0,,13.0,,,38.0,51.0,71.0,56.0,59.0,41.0,60.0,64.0,45.0,58.0,67.0,46.0,112.0,59.0,60.0,45.0,31.0,12.0
34,2019-11-12,102,103,private_transport,,,,,,,,,,21.0,,,,,,,,,10.0,,,,,
34,2019-11-12,102,104,bus,,,,,,,,,,,36.0,,,,,,47.0,,,,,,,
34,2019-11-12,102,104,microtrip,,,,,,10.0,21.0,43.0,33.0,52.0,15.0,25.0,56.0,34.0,23.0,37.0,41.0,43.0,46.0,24.0,33.0,12.0,28.0,12.0
34,2019-11-12,102,104,private_transport,,,,,,,,25.0,,,62.0,,,52.0,,,45.0,,,,,,,
34,2019-11-12,102,105,bus,,,,,,,,,,,,,,,21.0,,,11.0,,,,,,
34,2019-11-12,102,105,microtrip,,,,,,,,19.0,,34.0,,,25.0,,,16.0,28.0,11.0,23.0,21.0,12.0,12.0,14.0,
34,2019-11-12,102,105,private_transport,,,,,,,,,,,,,,,28.0,,,12.0,,,,,,
34,2019-11-12,102,106,bus,,,,,,,,18.0,,19.0,,11.0,,,,,10.0,,,,,,,
34,2019-11-12,102,106,microtrip,,,,,,,16.0,41.0,37.0,46.0,42.0,41.0,43.0,44.0,32.0,38.0,31.0,35.0,42.0,46.0,23.0,26.0,,13.0
34,2019-11-12,102,106,private_transport,,,,,,,,28.0,,23.0,,,,,,11.0,,,,,,,,
34,2019-11-12,102,107,bus,,,,,,,,,,12.0,10.0,,,,14.0,,,,,,,,,
34,2019-11-12,102,107,microtrip,10.0,,,,12.0,,12.0,17.0,,16.0,19.0,,19.0,,,15.0,,24.0,14.0,,13.0,10.0,15.0,16.0
34,2019-11-12,102,107,private_transport,,,,,,,,,,10.0,,,,,21.0,,,,,,,,,
34,2019-11-12,102,108,bus,,,,,,,,,,,10.0,,,,,20.0,,,,,,,,
34,2019-11-12,102,110,bus,,,,,,,,,,,,,20.0,,,,,,,,,,,
34,2019-11-12,102,110,microtrip,18.0,,,,,,17.0,17.0,24.0,13.0,24.0,28.0,27.0,22.0,19.0,25.0,12.0,27.0,47.0,24.0,23.0,10.0,16.0,16.0
34,2019-11-12,102,110,private_transport,,,,,,,,,,,,10.0,,,,,10.0,,,,,,,
34,2019-11-12,102,111,microtrip,,11.0,,,,,,,,,,19.0,,,13.0,,,16.0,10.0,,13.0,,10.0,11.0
34,2019-11-12,102,112,bus,,,,,,,,,,,,23.0,,,,,,,41.0,,,,,
34,2019-11-12,102,112,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,,,
34,2019-11-12,102,113,bus,,,,,10.0,,,,,,,,,,,,,16.0,,,,,11.0,
34,2019-11-12,102,113,microtrip,,,,,12.0,,,25.0,31.0,21.0,20.0,12.0,12.0,30.0,19.0,28.0,20.0,28.0,29.0,30.0,25.0,15.0,15.0,
34,2019-11-12,102,113,private_transport,,,,,,,,,,,43.0,,,,,,,,,,,,,
34,2019-11-12,102,114,bus,,,,,,,,,,,,13.0,12.0,,,,,22.0,,,,,11.0,
34,2019-11-12,102,114,microtrip,15.0,,,,,,,32.0,26.0,16.0,17.0,,17.0,14.0,11.0,15.0,29.0,31.0,23.0,28.0,33.0,11.0,19.0,
34,2019-11-12,102,114,private_transport,,,,,,,,,,,64.0,,,,,,,,,,,,12.0,
34,2019-11-12,102,115,bus,,,,,,,,,,,19.0,,,,,,,,,15.0,,,,
34,2019-11-12,102,115,microtrip,,,,,,,,20.0,20.0,20.0,12.0,13.0,24.0,26.0,,34.0,23.0,20.0,55.0,18.0,28.0,,,
34,2019-11-12,102,115,private_transport,,,,,,,,,,,20.0,,,,,,,,,,,,,
34,2019-11-12,102,116,bus,,,,,,,,,,,,,,,,,36.0,,,,,,,
34,2019-11-12,102,116,microtrip,,,,,,,,17.0,,10.0,,,12.0,,10.0,,10.0,25.0,24.0,,15.0,,,
34,2019-11-12,102,116,private_transport,,,,,,,,,,,,,,44.0,,,21.0,,,,,,,
34,2019-11-12,102,117,bus,,,,,,,,14.0,,62.0,,10.0,44.0,,13.0,13.0,,,,,,,,
34,2019-11-12,102,117,microtrip,22.0,,,29.0,,23.0,41.0,72.0,81.0,96.0,97.0,106.0,99.0,72.0,57.0,98.0,115.0,101.0,142.0,92.0,44.0,35.0,26.0,
34,2019-11-12,102,117,private_transport,,,,,,,,38.0,,73.0,,,,,11.0,13.0,,,,,,,,
34,2019-11-12,102,118,bus,,,,,,,,,23.0,,,,,,,,,10.0,28.0,,,,,
34,2019-11-12,102,118,microtrip,,,,,,,,,,,,,,,,11.0,,,,,,,,
34,2019-11-12,102,118,private_transport,,,,,,,,,24.0,,,,,10.0,,,,,26.0,,,,,
34,2019-11-12,102,119,private_transport,,,,,,,,,,,,,,,,,11.0,,,,,,,
34,2019-11-12,102,120,bus,,,,,,,,,,,21.0,,,20.0,21.0,16.0,10.0,,,,,11.0,13.0,
34,2019-11-12,102,120,microtrip,75.0,31.0,22.0,13.0,,31.0,62.0,93.0,58.0,59.0,51.0,59.0,68.0,76.0,39.0,81.0,46.0,89.0,103.0,94.0,86.0,66.0,51.0,27.0
34,2019-11-12,102,120,private_transport,,,,,,,,,,,10.0,,,29.0,12.0,12.0,,,35.0,,,,19.0,
34,2019-11-12,102,121,bus,,,,,,,,,,,,,,36.0,,,35.0,,,,,,,
34,2019-11-12,102,121,microtrip,27.0,,18.0,,,,28.0,25.0,33.0,24.0,21.0,17.0,40.0,23.0,,45.0,20.0,37.0,52.0,36.0,24.0,17.0,17.0,
34,2019-11-12,102,121,private_transport,,,23.0,,,,,,,,,,,35.0,,,28.0,,,,,,,
34,2019-11-12,102,122,bus,,,,,,,,,,,,,,,,,59.0,,,,,,,
34,2019-11-12,102,122,microtrip,26.0,15.0,,11.0,,,19.0,30.0,23.0,32.0,28.0,13.0,30.0,24.0,38.0,15.0,22.0,20.0,29.0,49.0,28.0,,28.0,
34,2019-11-12,102,122,private_transport,,,,,,,,,,19.0,,,,,,,34.0,,23.0,,,,,
34,2019-11-12,102,123,private_transport,,,,,,,,,,,11.0,,,,,,,,,,,,,
34,2019-11-12,102,124,bus,,,,,,,,,,,15.0,,,,,,,,,,,,,
34,2019-11-12,102,125,bus,,,,,,,,,,,,,,10.0,,,,,,,,,,
34,2019-11-12,102,125,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,,,
34,2019-11-12,102,126,bus,,,,,,,,,12.0,,,,,,,,,,26.0,,,,,
34,2019-11-12,102,126,microtrip,,,,,,,,14.0,,,,,24.0,14.0,,,,16.0,20.0,15.0,24.0,,24.0,
34,2019-11-12,102,126,private_transport,,,,,,,,,,,,,,,,,,,32.0,,,,,
34,2019-11-12,102,127,bus,,,,,,,,,24.0,,,,,11.0,,,,,64.0,,,,,
34,2019-11-12,102,127,microtrip,,,,,,,,,,,,,,,,,,,11.0,,,,,
34,2019-11-12,102,127,private_transport,,,,,,,,,,,,,,,,,,,71.0,,,,,
34,2019-11-12,102,128,bus,,,,,,,,11.0,,,13.0,54.0,,10.0,21.0,10.0,,,55.0,,,11.0,10.0,
34,2019-11-12,102,128,microtrip,46.0,18.0,19.0,,,27.0,25.0,82.0,83.0,92.0,70.0,64.0,85.0,56.0,42.0,74.0,57.0,91.0,109.0,77.0,77.0,71.0,49.0,23.0
34,2019-11-12,102,128,private_transport,,,,,,,,13.0,,39.0,,42.0,,10.0,22.0,,,,59.0,,,10.0,10.0,
34,2019-11-12,102,129,bus,,,,,,,,13.0,,,,,,,,,,,,,,,,
34,2019-11-12,102,129,microtrip,13.0,,,,,,,36.0,18.0,21.0,26.0,33.0,15.0,18.0,17.0,23.0,,31.0,30.0,22.0,36.0,15.0,18.0,
34,2019-11-12,102,129,private_transport,,,,,,,,15.0,,,,,,,,,,,11.0,,,,,
34,2019-11-12,102,130,bus,,,,,,,,11.0,,,,,,33.0,,,,,,,,,,
34,2019-11-12,102,130,microtrip,,,11.0,,,,,,,,,,,11.0,11.0,,,,,,12.0,,17.0,
34,2019-11-12,102,130,private_transport,,,,,,,,,,,,,,42.0,,,,,,,,,,
34,2019-11-12,102,131,bus,,,,,,,,,,,,,,13.0,,,,,,,,,,
34,2019-11-12,102,131,microtrip,,,10.0,,,,,,,,,,,,,,,,,,,,16.0,
34,2019-11-12,102,131,private_transport,,,,,,,,14.0,,10.0,,,,15.0,,,,,,,,,,
34,2019-11-12,102,132,bus,,,,,,13.0,,,40.0,10.0,,,,,,,12.0,27.0,43.0,,,,,
