ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-05,100:206,102:204,bus,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-05,100:206,108:170,private_transport,,,,,,,,,14.0,,,,,,,,,,,,,,,
42,2020-03-05,100:206,116:154,bus,,,,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-05,100:206,133:137,bus,,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-05,100:206,134:136,private_transport,,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-05,100:206,135:135,bus,,,,,,,,,,,,,,,,,24.0,,,,,,,
42,2020-03-05,100:206,135:135,private_transport,,,,,,,,,,,,,,,,,20.0,,,,,,,
42,2020-03-05,100:206,160:110,bus,,,,,,,,,15.0,,,,,,,,,,,,,,,
42,2020-03-05,100:206,48:301,private_transport,,,,,,,,35.0,,,,,,,,,,,,,,,,
42,2020-03-05,100:206,57:310,bus,,,,,,,,,,,,,,,,,,16.0,,,,,,
42,2020-03-05,100:206,57:310,private_transport,,,,,,,,,,,,,,,,,,31.0,,,,,,
42,2020-03-05,100:206,96:111,bus,,,,,,,,,20.0,,,,,,,,,,,,,,,
42,2020-03-05,100:206,96:111,private_transport,,,,,,,,,16.0,,,,,,,,,,,,,,,
42,2020-03-05,101:205,108:170,microtrip,,11.0,,,,,15.0,,,,,,,,,,,13.0,13.0,,,,,
42,2020-03-05,101:205,96:111,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-05,101:205,109:169,bus,,,,,,,,,,,,,14.0,,,,,,,,,,,
42,2020-03-05,101:205,110:168,bus,,,,,,,,,,,,,31.0,,,,,,,,,,,
42,2020-03-05,101:205,110:168,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-05,101:205,127:159,bus,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-05,101:205,129:141,microtrip,,,,,,11.0,,,11.0,,,,,,11.0,11.0,,13.0,,,12.0,,,
42,2020-03-05,101:205,129:141,private_transport,,,,,,,,,,,,,,,,,22.0,,,,,,,
42,2020-03-05,101:205,130:140,microtrip,,,,,,,,10.0,,,,,,,,,,,,,,10.0,,
42,2020-03-05,101:205,137:149,bus,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-05,101:205,145:125,microtrip,,,,,,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-05,101:205,146:124,bus,,,,,,,,,,,,,,,,,,,,,28.0,,,
42,2020-03-05,101:205,146:124,microtrip,,,,,,,,,,,,,,,,,,12.0,,,,,,
42,2020-03-05,101:205,149:121,bus,,,,,,,,,,,,,,,,,,,,10.0,,,,
