ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2019-11-19,100:206,104:202,private_transport,,,,,,13.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,100:206,110:168,bus,,,,,,11.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,100:206,110:168,private_transport,,,,,,21.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,104:202,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,110:168,private_transport,,,10.0,,,,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,101:205,bus,,,,,,,,,,,,,,13.0,,,,,,,,,,
42,2019-11-19,101:205,101:205,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,,,
42,2019-11-19,101:205,108:170,bus,,,,,,11.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,108:170,microtrip,,,,,,,,,,,,,15.0,,,,,,,,,,,
42,2019-11-19,101:205,126:160,bus,,,,,,,,,,,,,,,,,24.0,,,,,,,
42,2019-11-19,101:205,126:160,private_transport,,,,,,,,,,,,,,,,,19.0,,,,,,,
42,2019-11-19,101:205,129:141,bus,,,,,,,,,,,,,,15.0,,,,,,,,,,
42,2019-11-19,101:205,129:141,microtrip,,,,11.0,,,,,,,11.0,,12.0,,,,,,,,11.0,10.0,,
42,2019-11-19,101:205,129:141,private_transport,,,,,,,,,,,,,,14.0,,,,,,,,,,
42,2019-11-19,101:205,130:140,microtrip,,,,,,,,12.0,,,,,10.0,,,,,,,,,,,
42,2019-11-19,101:205,145:125,microtrip,,,,10.0,,,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,146:124,microtrip,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-19,101:205,151:119,microtrip,13.0,,,,,,,11.0,,,,11.0,,,11.0,,,10.0,,,,,,
42,2019-11-19,101:205,152:134,microtrip,,,,,,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,101:205,154:132,microtrip,,,,,,,,,,12.0,10.0,15.0,,,,,,,,11.0,,12.0,,
42,2019-11-19,101:205,156:130,microtrip,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-19,101:205,160:110,microtrip,10.0,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,61:413,private_transport,,,,,,,,,,,11.0,,,,,,,,,,,,,
42,2019-11-19,101:205,76:314,private_transport,,,,,,,44.0,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,83:108,microtrip,15.0,,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,89:118,microtrip,,,,,,,12.0,,,,,,10.0,,,,10.0,,,,,,,
42,2019-11-19,101:205,93:114,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,,,
