ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
31,2019-11-21,0,45,bus,,,,,,12.0,,,,,,,,,21.0,,,,,,,,,
31,2019-11-21,0,45,microtrip,,,,,,12.0,,,,,,,,,21.0,,,,,,,,,
31,2019-11-21,0,45,private_transport,,,,,,12.0,,,,,,,,,21.0,,,,,,,,,
31,2019-11-21,0,57,bus,,,,,,,,,,,,,,13.0,,,,,,,,,,
31,2019-11-21,0,57,microtrip,,,,,,,,,,,,,,13.0,,,,,,,,,,
31,2019-11-21,0,57,private_transport,,,,,,,,,,,,,,13.0,,,,,,,,,,
31,2019-11-21,0,58,bus,,,,,,,,,,,,,,,,,19.0,,,,,,,
31,2019-11-21,0,58,microtrip,,,,,,,,,,,,,,,,,19.0,,,,,,,
31,2019-11-21,0,58,private_transport,,,,,,,,,,,,,,,,,19.0,,,,,,,
31,2019-11-21,0,70,bus,,,,,,,,,,,,,11.0,,,,,,,,,,,
31,2019-11-21,0,70,microtrip,,,,,,,,,,,,,11.0,,,,,,,,,,,
31,2019-11-21,0,70,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,,,
31,2019-11-21,0,76,bus,,,,,,,,,,,,,,,,,,28.0,,,,,,
31,2019-11-21,0,76,microtrip,,,,,,,,,,,,,,,,,,28.0,,,,,,
31,2019-11-21,0,76,private_transport,,,,,,,,,,,,,,,,,,28.0,,,,,,
31,2019-11-21,10,90,bus,,,,,,,,,,,,,,,,,10.0,,,,,,,
31,2019-11-21,10,90,microtrip,,,,,,,,,,,,,,,,,10.0,,,,,,,
31,2019-11-21,10,90,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,,,
31,2019-11-21,100,45,bus,,,,,,,,10.0,,,,,,,,,,,,12.0,,,,
31,2019-11-21,100,45,microtrip,,,,,,,,10.0,,,,,,,,,,,,12.0,,,,
31,2019-11-21,100,45,private_transport,,,,,,,,10.0,,,,,,,,,,,,12.0,,,,
31,2019-11-21,100,76,bus,,,,,,,,,,,,,,,,,,,10.0,,,,,
31,2019-11-21,100,76,microtrip,,,,,,,,,,,,,,,,,,,10.0,,,,,
31,2019-11-21,100,76,private_transport,,,,,,,,,,,,,,,,,,,10.0,,,,,
31,2019-11-21,100,90,bus,,,,,,,,,,,,,,,,,,,12.0,,,,,
31,2019-11-21,100,90,microtrip,,,,,,,,,,,,,,,,,,,12.0,,,,,
31,2019-11-21,100,90,private_transport,,,,,,,,,,,,,,,,,,,12.0,,,,,
31,2019-11-21,100,100,bus,10.0,,,,,,,,,,,,,12.0,,,,,,,,,,
31,2019-11-21,100,100,microtrip,10.0,,,,,,,,,,,,,12.0,,,,,,,,,,
31,2019-11-21,100,100,private_transport,10.0,,,,,,,,,,,,,12.0,,,,,,,,,,
31,2019-11-21,100,101,bus,,,,,,,,,,,,,,,,,11.0,,,,,,,
31,2019-11-21,100,101,microtrip,,,,,,,,,,,,,,,,,11.0,,,,,,,
