ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-19,100:206,109:169,bus,,,,,,,,,10.0,,,,,,,,,,,,,,
41,2019-11-19,100:206,110:168,bus,,,,,,,,,11.0,,,,,,,,,,,,,,
41,2019-11-19,100:206,98:217,bus,,,,,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-19,101:205,110:168,private_transport,,,,,,,,,,,,,,,,,,,,14.0,10.0,,
41,2019-11-19,101:205,98:217,bus,,,,,,,,,,,13.0,,,,,,,,,,,,
41,2019-11-19,101:205,98:217,private_transport,,,,,,,,,,,,,,,,26.0,,,,,,,
41,2019-11-19,101:205,129:141,bus,,,,,,,,,,,,,,15.0,,,,,,,,,
41,2019-11-19,101:205,276:144,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,,
41,2019-11-19,101:205,52:325,private_transport,,,,,,,,,,,,,,,,,,,15.0,,,,
41,2019-11-19,101:205,81:323,private_transport,,,,,,,,,,,,,,,,,,,15.0,,,,
41,2019-11-19,101:205,9:509,private_transport,,,,,,,,,,50.0,20.0,,,,,,,,,,,,
41,2019-11-19,102:204,109:169,private_transport,,,,,,,,,,,,,,,,11.0,,,,,,,
41,2019-11-19,102:204,98:217,bus,,,,,,,,,,,10.0,,,,,,,,,,,,
41,2019-11-19,102:204,98:217,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,,
41,2019-11-19,102:204,9:509,private_transport,,,,,,,,,,19.0,,,,,,,,,,,,,
41,2019-11-19,102:204,121:165,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,,
41,2019-11-19,103:203,110:168,bus,,,,,,,10.0,,,,,,,,,,,,,,,,
41,2019-11-19,103:203,110:168,private_transport,,,,,,,11.0,,,,,,,,,,,,,,,,
41,2019-11-19,103:203,159:127,bus,,,,,,,,,,,,25.0,,,,,,,,,,,
41,2019-11-19,103:203,159:127,private_transport,,,,,,,,,,,,36.0,,,,,,,,,,,
41,2019-11-19,104:202,109:169,private_transport,14.0,,,,,,,,,,,,,,,,,,,,,,
41,2019-11-19,104:202,110:168,bus,,,,,,,17.0,,,,,,,,,,,,,,,,
41,2019-11-19,104:202,110:168,private_transport,,,,,,,31.0,,,,,,,,,,,,,,,,
41,2019-11-19,104:202,98:217,private_transport,12.0,,,,,,,,,,,,,,,,,,,,,,
41,2019-11-19,104:202,276:144,private_transport,22.0,,,,,,,,,,,,,,,,,,,,,,
41,2019-11-19,104:202,117:153,bus,,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-19,104:202,117:153,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-19,104:202,118:152,bus,,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-19,104:202,118:152,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-19,104:202,134:136,private_transport,,,,,,,,,,,,,,,,,,,,,10.0,,
41,2019-11-19,104:202,139:147,bus,,,,,,,,,,,,,,,12.0,,,,,,10.0,,
41,2019-11-19,104:202,139:147,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,,
41,2019-11-19,104:202,140:146,private_transport,,,,,,,,,,,,,,,,,,,,,16.0,,
41,2019-11-19,104:202,141:145,bus,,,,,,,,,,,,,,,,,,,,,11.0,,
41,2019-11-19,104:202,141:145,private_transport,,,,,,,,,,,,,,,,,,,,,11.0,,
41,2019-11-19,104:202,94:113,private_transport,11.0,,,,,,,,,,,,,,,,,,,,,,
41,2019-11-19,104:202,95:112,bus,,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-19,104:202,95:112,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-19,105:201,140:146,bus,,,,,,,,,,,,,,,,,,,23.0,,,,
41,2019-11-19,105:201,140:146,private_transport,,,,,,,,,,,,,,,,,,,11.0,,,,
41,2019-11-19,105:201,141:145,bus,,,,,,,,,,,,,,,,,,,25.0,,,,
41,2019-11-19,105:201,141:145,private_transport,,,,,,,,,,,,,,,,,,,10.0,,,,
41,2019-11-19,106:208,140:146,bus,,,,,,,,,,,,,,,,,,,16.0,,,,
41,2019-11-19,107:207,109:169,bus,,,,,,,,,13.0,,,13.0,,,,,,,,,,,
41,2019-11-19,107:207,109:169,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
41,2019-11-19,107:207,98:217,bus,,,,,,,,,,,,19.0,,,,,,,,,,,
41,2019-11-19,107:207,94:113,bus,,,,,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-19,107:207,57:310,bus,,,,,,,,,,,,,,,,,,,13.0,,,,
41,2019-11-19,108:170,109:169,bus,,,,,,,,,,11.0,14.0,,,,,,,,,,,,
41,2019-11-19,108:170,109:169,private_transport,,,,,,,,,,10.0,,,,,,,,,,,,,
41,2019-11-19,108:170,98:217,bus,,,,,,,,,,,11.0,,,,,,,,,,,,
41,2019-11-19,108:170,98:217,private_transport,,,,,,,,,,,12.0,,,,,,,,,,,,
41,2019-11-19,108:170,143:143,bus,,,,,,,,,,,12.0,,,,,,,,,,,,
41,2019-11-19,108:170,73:311,private_transport,,,,,,,,,,,,,,,,,,90.0,,,,,
41,2019-11-19,108:170,83:108,bus,,,,,,,,,,44.0,10.0,,,,,,,,,,,,
41,2019-11-19,108:170,83:108,private_transport,,,,,,,,,,11.0,11.0,,,,,,,,,,,,
41,2019-11-19,109:169,109:169,bus,,,,,,,,30.0,12.0,10.0,,,13.0,,,,10.0,,,,,,
41,2019-11-19,109:169,109:169,private_transport,,,,,,,,26.0,,,,,14.0,,,,,,,,,,
41,2019-11-19,109:169,110:168,bus,,,,,,,,10.0,,,,,,,24.0,,,,,,,,
41,2019-11-19,109:169,110:168,private_transport,,,,,,,,,,,,,12.0,,18.0,,,,,,,,
41,2019-11-19,109:169,98:217,bus,,,,,,,,33.0,,,,,10.0,,,,,,,,,,
41,2019-11-19,109:169,98:217,private_transport,,,,,,,,29.0,,14.0,,,19.0,12.0,,,,,10.0,,,,
41,2019-11-19,109:169,276:144,bus,,,,,,,,,,,,,,,,13.0,,,,,,,
41,2019-11-19,109:169,276:144,private_transport,,,,,,,,18.0,,,,,10.0,,,,,,,,,,
41,2019-11-19,109:169,159:127,private_transport,,,,,,,,,,,,19.0,,,,,,,,,,,
41,2019-11-19,109:169,94:113,bus,,,,,,,,34.0,10.0,,,,,,,10.0,,,13.0,,,,
41,2019-11-19,109:169,94:113,private_transport,,,,,,,,17.0,,,,,,,,,,,,,,,
41,2019-11-19,109:169,143:143,private_transport,,11.0,,,,,,,,,,,,,,,,,,,,,
41,2019-11-19,109:169,83:108,bus,,,,,,19.0,,,,,,,,,,,,,,,,,
41,2019-11-19,109:169,107:207,bus,,,,,,,,,,,,,14.0,,,,,,,,,,
41,2019-11-19,109:169,107:207,private_transport,,,,,,,,,,,,,13.0,,,,,,,,,,
41,2019-11-19,109:169,111:167,bus,,,,,,,,,,,,,11.0,,,,,,,,,,
