ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-03,100:206,76:314,bus,,,,,,,,,,,,,,,,22.0,,,
42,2020-03-03,100:206,76:314,private_transport,,,,,,,,,,,,,,,,19.0,,,
42,2020-03-03,101:205,76:314,bus,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-03,101:205,76:314,private_transport,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-03,101:205,101:205,bus,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-03,101:205,146:124,private_transport,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-03,102:204,47:320,private_transport,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-03,107:207,76:314,private_transport,,,,,,,,,,,,,,,,17.0,,,
42,2020-03-03,109:169,108:170,bus,,,,,,,16.0,,,,,,,,,,,,
42,2020-03-03,109:169,108:170,private_transport,,,,,,,14.0,,,,,,,,,,,,
42,2020-03-03,111:167,111:167,bus,,,,,,,,,,,,,71.0,,,,,,
42,2020-03-03,111:167,111:167,private_transport,,,,,,,,,,,,,26.0,,,,,,
42,2020-03-03,111:167,131:139,bus,,,,,,,13.0,,,,,,,,,,,,
42,2020-03-03,111:167,131:139,private_transport,,,,,,,12.0,,,,,,,,,,,,
42,2020-03-03,111:167,138:148,bus,,,,,,,,,,,,,11.0,,,,,,
42,2020-03-03,115:155,159:127,bus,,,,,,,,,,,,,,,,,12.0,,
42,2020-03-03,115:155,159:127,private_transport,,,,,,,,,,,,,,,,,10.0,,
42,2020-03-03,116:154,76:314,bus,,,,,15.0,,,,,,,,,,,,,,
42,2020-03-03,116:154,159:127,bus,,,,,,,,,,,,,,,,,13.0,,
42,2020-03-03,116:154,159:127,private_transport,,,,,,,,,,,,,,,,,11.0,,
42,2020-03-03,117:153,76:314,private_transport,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-03,117:153,103:203,bus,,,,,,,,,12.0,,,,,,,,,,
42,2020-03-03,117:153,103:203,private_transport,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,117:153,118:152,bus,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,117:153,140:146,bus,,,,,,,,,,,,,11.0,,,,,,
42,2020-03-03,117:153,141:145,bus,,,,,,,,,,,,,12.0,,,,,,
42,2020-03-03,117:153,141:145,private_transport,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-03,118:152,76:314,private_transport,,,,37.0,,,,,,,,,,,,,,,
42,2020-03-03,118:152,103:203,bus,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,118:152,118:152,bus,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-03,118:152,118:152,private_transport,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,118:152,140:146,private_transport,,,,,,,,,,,,,14.0,,,,,,
42,2020-03-03,118:152,117:153,bus,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,118:152,119:151,private_transport,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-03,118:152,136:150,bus,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-03,118:152,139:147,private_transport,,,,,,,,,,,,,10.0,,11.0,,,,
42,2020-03-03,118:152,58:303,bus,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,119:151,76:314,private_transport,,,,77.0,,,,,,,,,,,,,,,
42,2020-03-03,119:151,131:139,private_transport,,,,,,,,,13.0,,,,,,,,,,
42,2020-03-03,119:151,103:203,bus,,,,,,,,,17.0,,,,,,,,,,
42,2020-03-03,119:151,103:203,private_transport,,,,,,,,,23.0,,,,,,,,,,
42,2020-03-03,119:151,118:152,bus,,,,,,,,,15.0,,,,,,,,,,
42,2020-03-03,119:151,118:152,private_transport,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-03,119:151,140:146,bus,,,,,,,,,,,,,19.0,,,,,,
42,2020-03-03,119:151,141:145,bus,,,,,,,,,,,,,15.0,,,,,,
42,2020-03-03,119:151,141:145,private_transport,,,,,,,,,,,,,13.0,,,,,,
42,2020-03-03,119:151,117:153,bus,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-03,119:151,117:153,private_transport,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-03,119:151,119:151,bus,,,,,,,,,21.0,11.0,,,,,,,,,
42,2020-03-03,119:151,119:151,private_transport,,,,,,,,,19.0,16.0,,,,,,,,,
42,2020-03-03,119:151,136:150,private_transport,,,11.0,,12.0,,,,,,,,,,,,,,15.0
42,2020-03-03,119:151,58:303,bus,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,119:151,116:154,private_transport,,,,,,,,,,,,,,,12.0,,,,
42,2020-03-03,119:151,134:136,bus,,,,,,,,,,,,,12.0,,,,,,
42,2020-03-03,119:151,99:101,bus,,,,,,,,13.0,,,,,,,,,,,
42,2020-03-03,120:166,76:314,bus,,,,,,,,,,,,,,,,23.0,,,
42,2020-03-03,120:166,76:314,private_transport,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,120:166,47:320,bus,,,,,,,,,,,,,,,,43.0,,,
42,2020-03-03,120:166,47:320,private_transport,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,120:166,140:146,private_transport,,,,,,,,13.0,,,,,,,,,,,
42,2020-03-03,120:166,141:145,bus,,,,,,,,,,,,,,,,,,13.0,
42,2020-03-03,120:166,141:145,private_transport,,,,,,,,20.0,,,,,,,,,,11.0,
42,2020-03-03,120:166,120:166,bus,,,,,,,,16.0,,,,,,,,,,17.0,
42,2020-03-03,120:166,120:166,private_transport,,,,,,,,30.0,,,,,,,,,,13.0,
42,2020-03-03,120:166,126:160,bus,,,,,31.0,,,,,,,,,,,,,,
42,2020-03-03,120:166,126:160,private_transport,,,,,16.0,,,,,,,,,,,,,,
42,2020-03-03,120:166,160:110,bus,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-03,120:166,160:110,private_transport,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-03,120:166,90:117,private_transport,,,,,16.0,,,,,,,,,,,,,,
