ProjectID,Date,Origin,Destination,Modo,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
41,2019-11-12,101:205,110:168,bus,,,,,,,,,,,,,,,,12.0,,
41,2019-11-12,101:205,110:168,private_transport,,,,,,,,,,,,,,,,11.0,,
41,2019-11-12,101:205,123:163,bus,,,,,,,,12.0,,,,,,,,,,
41,2019-11-12,101:205,126:160,bus,,,,,,,,,,,,11.0,,,,,,
41,2019-11-12,101:205,129:141,bus,,,,15.0,,,,,,,,,,,,,,
41,2019-11-12,101:205,129:141,private_transport,,,,17.0,,,,,,,,26.0,,,,,,
41,2019-11-12,101:205,149:121,bus,,,,,,,,14.0,,,,,,,,,,
41,2019-11-12,101:205,149:121,private_transport,,,,,,,,15.0,,,,,,,,,,
41,2019-11-12,101:205,154:132,bus,,,,,,,,,,,,,,14.0,,,,
41,2019-11-12,101:205,32:532,private_transport,,,,,,,,,,35.0,,,,,,,,
41,2019-11-12,101:205,89:118,bus,,,,13.0,,,,,,,,,,,,,,
41,2019-11-12,101:205,9:509,private_transport,,,,,,,,,,,,,,,,32.0,,
41,2019-11-12,102:204,9:509,private_transport,,,,,,,,,,,,,,,,23.0,,
41,2019-11-12,102:204,121:165,private_transport,,,,11.0,,,,,,,,,,,,,,
41,2019-11-12,106:208,110:168,bus,,,,19.0,,,,,,,,,,,,,,
41,2019-11-12,107:207,110:168,bus,,,,24.0,,,,,,,,,,,,,,
41,2019-11-12,107:207,104:202,bus,,,,23.0,,,,,,,,,,,,,,
41,2019-11-12,107:207,111:167,bus,,,,10.0,,,,,,,,,,,,,,
41,2019-11-12,107:207,147:123,bus,,,,14.0,,,,,,,,,,,,,,
41,2019-11-12,107:207,147:123,private_transport,,,,11.0,,,,,,,,,,,,,,
41,2019-11-12,108:170,110:168,bus,,,,,,,,,,,,,,,,14.0,,
41,2019-11-12,108:170,110:168,private_transport,,,,,,,,,,,,,,,,17.0,,
41,2019-11-12,108:170,126:160,bus,,,,,,,,,,,,38.0,,,,,,
41,2019-11-12,108:170,126:160,private_transport,,,,,,,,,,,,22.0,,,,,,
41,2019-11-12,108:170,154:132,bus,,,,29.0,,,,,,,,,,,,,,
41,2019-11-12,108:170,154:132,private_transport,,,,,,,12.0,,,,,,,10.0,,,,
41,2019-11-12,108:170,89:118,bus,,,,23.0,,,,,,,,,,,,,,
41,2019-11-12,108:170,127:159,bus,,,,,,,,,,,,,,18.0,,,,
41,2019-11-12,108:170,143:143,bus,,,,,,,10.0,,,,,,,,,,,
41,2019-11-12,108:170,145:125,bus,,,,,,,,,11.0,,,,,,,,,
41,2019-11-12,108:170,151:119,bus,,,,11.0,,,,,,,,,,,,,,
41,2019-11-12,108:170,152:134,bus,,,,14.0,,,27.0,,,,,,,10.0,,,,
41,2019-11-12,108:170,152:134,private_transport,,,,,,,18.0,,,,,,,16.0,,,,
41,2019-11-12,108:170,153:133,bus,,,,,,,15.0,,,,,,,18.0,,,,
41,2019-11-12,108:170,153:133,private_transport,,,,,,,15.0,,,,,,,11.0,,,,
41,2019-11-12,108:170,160:110,bus,,,,,,,,,11.0,,,,,,,,,
41,2019-11-12,108:170,83:108,bus,,,,,,,26.0,,,,,,,,,,,
41,2019-11-12,108:170,90:117,bus,,,,,,31.0,,,,,,,,,,,,
41,2019-11-12,108:170,90:117,private_transport,,,,,,14.0,,,,,,,,,,,,
41,2019-11-12,108:170,92:115,bus,,,,,,12.0,,,,,,,,,,,,
41,2019-11-12,108:170,94:113,private_transport,,,,,,,,,,,,,,10.0,,,,
41,2019-11-12,108:170,96:111,private_transport,,,,,,,,,12.0,,,,,,,,,
41,2019-11-12,108:170,98:217,bus,,,,,,,24.0,,,,,,,,,,,
41,2019-11-12,108:170,98:217,private_transport,,,,,,,15.0,,,,,,,,,,,
41,2019-11-12,109:169,154:132,private_transport,,,,,10.0,,,,,,,,,,,,,
41,2019-11-12,109:169,32:532,bus,,,,,,,,,,,,,,,,11.0,,
41,2019-11-12,109:169,83:108,bus,,,,,,,,,,,,,,,16.0,,,
41,2019-11-12,110:168,110:168,private_transport,,,,,,,10.0,,,,,,,,,,,
41,2019-11-12,110:168,154:132,bus,,,,,42.0,,,,,,,,,,,,,
41,2019-11-12,110:168,154:132,private_transport,,,,,18.0,,,,,,,,,,,,,
41,2019-11-12,110:168,89:118,bus,,,,,38.0,,,,,,,,,,,,,
41,2019-11-12,110:168,89:118,private_transport,,,,,25.0,,,,,,,,,,,,,
41,2019-11-12,110:168,152:134,bus,,,,,13.0,,,,,,,,,,,,,
41,2019-11-12,110:168,25:525,bus,,,,,,,,,,,,,,,,38.0,,
41,2019-11-12,110:168,25:525,private_transport,,,,,,,,,,,,,,,,36.0,,
41,2019-11-12,111:167,129:141,private_transport,,,,,,,,,,,18.0,,,,,,,
41,2019-11-12,111:167,111:167,bus,,,108.0,,,,,,,,,,109.0,,,,,
41,2019-11-12,111:167,111:167,private_transport,,,13.0,,,,,,,,,,,,,,,
41,2019-11-12,111:167,101:205,private_transport,,,,,,,,,,,13.0,,,,,,,
41,2019-11-12,111:167,138:148,bus,,,10.0,,,,,,,,,,,,,,,
41,2019-11-12,111:167,62:307,bus,,12.0,,,,,,,,,,,,,,,,
41,2019-11-12,112:158,110:168,bus,,,,22.0,,,,,,,,,,,,,,
41,2019-11-12,112:158,110:168,private_transport,,,,15.0,,,,,,,,,,,,,,
41,2019-11-12,112:158,104:202,bus,,,,12.0,,,,,,,,,,,,,,
41,2019-11-12,112:158,104:202,private_transport,,,,17.0,,,,,,,,,,,,,,
41,2019-11-12,112:158,111:167,bus,,,,11.0,,,,,,,,,,,,,,
41,2019-11-12,116:154,83:108,private_transport,10.0,,,,,,,,,,,,,,,,,
41,2019-11-12,116:154,109:169,bus,14.0,,,,,,,,,,,,,,,,,
41,2019-11-12,116:154,118:152,bus,,,,,,16.0,,,,,,,,,,,,
41,2019-11-12,116:154,159:127,bus,,,,,,,,,,21.0,,,,,,,,
41,2019-11-12,116:154,159:127,private_transport,,,,,,,,,,10.0,,,,,,,,
41,2019-11-12,116:154,95:112,bus,,,,,,12.0,,,,,,,,,,,,
41,2019-11-12,117:153,76:314,private_transport,,,,,10.0,,,,,,,,,,,,,
41,2019-11-12,118:152,143:143,bus,11.0,,,,,,,,,,,,,,,,,
41,2019-11-12,118:152,83:108,bus,10.0,,,,,,,,16.0,,,,,,,,,
