ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2020-03-05,100:206,100:206,private_transport,,,,,16.0,,,,,,,,,,,,,,,
41,2020-03-05,100:206,108:170,private_transport,,,,,,13.0,,,,,,,,,,,,,,
41,2020-03-05,100:206,109:169,bus,,,,11.0,,,,,,20.0,,,,,,,,,,
41,2020-03-05,100:206,109:169,private_transport,,,,,,,,,,12.0,,,,,,,,,,
41,2020-03-05,100:206,120:166,bus,,,,,,,,,,,,,,,19.0,,,,,
41,2020-03-05,100:206,120:166,private_transport,,,,,,,,,,,,,,,16.0,,,,,
41,2020-03-05,100:206,126:160,bus,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-05,100:206,151:119,bus,,,,,,,,,11.0,,,,,,,,,,,
41,2020-03-05,100:206,151:119,private_transport,,,,,,,,,11.0,,,,,,,,,,,
41,2020-03-05,100:206,154:132,bus,,,,,,,,,17.0,,,,,,,,,,,
41,2020-03-05,100:206,154:132,private_transport,,,,,,,,,16.0,,,,,,,,,,,
41,2020-03-05,100:206,160:110,bus,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-05,100:206,160:110,private_transport,,,,,,16.0,,,,,,,,,,,,,,
41,2020-03-05,100:206,48:301,private_transport,,,,,43.0,,,,,,,,,,,,,,,
41,2020-03-05,100:206,64:306,bus,,,,,,,18.0,,,,,,,,,,,,,
41,2020-03-05,100:206,64:306,private_transport,,,,,,,47.0,,,,,,,,,,,,,
41,2020-03-05,100:206,83:108,bus,,,,17.0,,,,,,,,,,,,,,,,
41,2020-03-05,100:206,85:106,bus,,,,,,,,,,,,,,,,,,11.0,,
41,2020-03-05,100:206,89:118,bus,,,,,,,,,17.0,,,,,,,,,,,
41,2020-03-05,100:206,89:118,private_transport,,,,,,,,,17.0,,,,,,,,,,,
41,2020-03-05,100:206,90:117,bus,,,,,,,,,,,,,,,,,,32.0,,
41,2020-03-05,100:206,96:111,private_transport,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-05,100:206,98:217,bus,,,,,,,,,,16.0,,,10.0,,,,,,,
41,2020-03-05,100:206,98:217,private_transport,,,,10.0,,,,,,,,,10.0,,,,,,,
41,2020-03-05,101:205,126:160,bus,,,,,,,,,,,,,20.0,,,,,,,
41,2020-03-05,101:205,126:160,private_transport,,,,,,,,,,,,,19.0,,,,,,,
41,2020-03-05,101:205,89:118,bus,,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-05,101:205,89:118,private_transport,,,,,,,,,,,,,,10.0,,,,,,
41,2020-03-05,101:205,119:151,bus,,,,,,,,,,,,,,,,10.0,,,,
41,2020-03-05,101:205,119:151,private_transport,,,,,,,,,,,,,,,,11.0,,,,
41,2020-03-05,101:205,121:165,private_transport,12.0,,,,,,,,,,,,,,,,,,,
41,2020-03-05,101:205,129:141,bus,,,,,,,,,,21.0,,,,12.0,22.0,,,,,
