ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2300_2359
41,2020-03-12,100:206,121:165,bus,,,,,,,,,,,,,,35.0,,,,,,,,
41,2020-03-12,100:206,121:165,private_transport,,,,,,,,,,,,,,14.0,,,,,,,,
41,2020-03-12,100:206,61:413,bus,,,,,,,,,,,,,21.0,,,,,,,,,
41,2020-03-12,100:206,61:413,private_transport,,,,,,,,,,,,,23.0,,,,,,,,,
41,2020-03-12,100:206,68:315,private_transport,,,,,,,,,,,,,,44.0,,,,,,,,
41,2020-03-12,100:206,82:418,private_transport,,,,,,,,,,,,,47.0,,,,,,,,,
41,2020-03-12,100:206,87:104,private_transport,,,,,,,,,12.0,,,,,,,,,,,,,
41,2020-03-12,100:206,92:115,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,
41,2020-03-12,101:205,121:165,private_transport,,,,,,,,,,,,,,,13.0,,,,,,,
41,2020-03-12,101:205,68:315,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-12,101:205,87:104,bus,,,,,,,,,,13.0,,,,,,,,,,,,
41,2020-03-12,101:205,87:104,private_transport,,,,,,,,,,11.0,,,,,,,,,,,,
41,2020-03-12,101:205,158:128,bus,,,,,,,,,12.0,,,,,,,,,,,,,
41,2020-03-12,101:205,158:128,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,
41,2020-03-12,101:205,90:117,bus,,,,,,,,,,,,,,,10.0,,,,,,,
41,2020-03-12,101:205,90:117,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,
41,2020-03-12,102:204,141:145,bus,,,,,,,,,,,,,,,,,,,,10.0,,
41,2020-03-12,103:203,103:203,bus,,,,,,12.0,,,,,,,,,,,,,,12.0,,
41,2020-03-12,103:203,103:203,private_transport,,,,,,,,,,,,,,,,,,,,16.0,,
41,2020-03-12,103:203,104:202,bus,,,,,,,,,,,,,,,,,,,,11.0,,
41,2020-03-12,103:203,138:148,bus,,,,,,28.0,,,,,,,,,,,,,,28.0,,
41,2020-03-12,103:203,138:148,private_transport,,,,,,,,,,,,,,,,,,,,15.0,,
41,2020-03-12,104:202,158:128,private_transport,,,,,,,,,14.0,,,,,,,,,,,,,
41,2020-03-12,104:202,138:148,private_transport,,,,,,,,,,,,,,,,,,,,11.0,,
41,2020-03-12,104:202,110:168,private_transport,,,,,,,,,,,,,31.0,,,,,,,,,
41,2020-03-12,104:202,111:167,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-12,104:202,122:164,private_transport,,,,,,,,,11.0,,,,,,,,,,,,,
41,2020-03-12,104:202,150:120,bus,,,,,,,,,27.0,,,,,,,,,,,,,
41,2020-03-12,104:202,150:120,private_transport,,,,,,,,,23.0,,,,,,,,,,,,,
