ProjectID,Date,Origin,Destination,Modo,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
41,2019-11-21,100:206,129:141,bus,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-21,100:206,154:132,bus,,,,,,,,,,,,,,12.0,,,,,
41,2019-11-21,101:205,129:141,bus,,,,,,,,,,,,,,,,,20.0,,
41,2019-11-21,101:205,154:132,bus,,,,,,,,,,,,,,,,14.0,,,
41,2019-11-21,101:205,128:142,bus,,,,,,,,,,,,,,,,,,,11.0
41,2019-11-21,101:205,128:142,private_transport,,,,,,,,,,,,,,,,,,,10.0
41,2019-11-21,101:205,159:127,bus,,,,,,,,,,,,,,,,,,,17.0
41,2019-11-21,101:205,89:118,bus,,,,,,,,,,,,,,,10.0,,,,
41,2019-11-21,101:205,89:118,private_transport,,,,,,,,,,,,,,,10.0,,,,
41,2019-11-21,102:204,129:141,bus,,,,,,,,,,,,,,,,,11.0,,
41,2019-11-21,102:204,128:142,bus,,,,,,,,,,,,,,,,,,,11.0
41,2019-11-21,102:204,83:108,private_transport,,,,,,,,,,,,,,,,,,,11.0
41,2019-11-21,103:203,154:132,private_transport,,,,,,,,,,,,10.0,,,,,,,
41,2019-11-21,107:207,154:132,bus,,,,,,,,,,,,,,14.0,,,,,
41,2019-11-21,107:207,154:132,private_transport,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-21,107:207,83:108,bus,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-21,108:170,129:141,bus,,,,,,,18.0,,,,,,,,,,,,
41,2019-11-21,108:170,129:141,private_transport,,,,,,,11.0,,,,,,,,,,,,
41,2019-11-21,108:170,154:132,bus,,,,,,,,,,,,,,,,,,11.0,
41,2019-11-21,108:170,83:108,bus,,,,,,,,,18.0,,,,,,,,,,
41,2019-11-21,108:170,83:108,private_transport,,,,,,,16.0,,16.0,,,,,,,,,,
41,2019-11-21,108:170,108:170,bus,,,,,,,,,,,,,,,,,,26.0,
41,2019-11-21,108:170,108:170,private_transport,,,,,,,,,,,,,,12.0,,,,16.0,
41,2019-11-21,108:170,109:169,bus,,,,,,12.0,,,,,,,,,,,,,
41,2019-11-21,108:170,130:140,private_transport,,,,,,,17.0,,,,,,,,,,,,
41,2019-11-21,108:170,151:119,bus,,,,,,,,,,,,,,,,,,13.0,
41,2019-11-21,108:170,152:134,bus,,,,,,,,,,,,,,,,,,12.0,
41,2019-11-21,108:170,276:144,bus,,,,,,,,,10.0,,,,,,,,,,
41,2019-11-21,108:170,96:111,bus,,,,,,,,,,,,,,,,,,10.0,
41,2019-11-21,108:170,98:217,bus,,,,,,16.0,,,,,,,,,,,,,
41,2019-11-21,108:170,98:217,private_transport,,,,,,,,,13.0,,,,,,,,,,
41,2019-11-21,109:169,83:108,bus,,,,,,,18.0,,,10.0,,,,,,,,,
41,2019-11-21,109:169,83:108,private_transport,,,,,,10.0,,,,,,,,,,,,,
41,2019-11-21,109:169,109:169,bus,,,,,,,10.0,,,,,14.0,,,,,,,
41,2019-11-21,109:169,276:144,bus,,,,,,,10.0,,,13.0,,,,,,,,,
41,2019-11-21,109:169,98:217,bus,,,,,,,,,,12.0,,,,,,,,,
41,2019-11-21,109:169,143:143,bus,11.0,,,,,,,,,10.0,,,,,,,,,
41,2019-11-21,109:169,144:126,bus,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-21,109:169,87:104,private_transport,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-21,110:168,144:126,bus,,,,,,,,,,,12.0,,,,,,,,
41,2019-11-21,110:168,87:104,bus,,,,,,,,,,,78.0,,,,,,,,
41,2019-11-21,110:168,87:104,private_transport,,,,,,,,,,,12.0,,,,,,,,
41,2019-11-21,110:168,91:116,bus,,,,,,,,,,,32.0,,,,,,,,
41,2019-11-21,110:168,92:115,bus,,,,,,,,,,,19.0,,,,,,,,
41,2019-11-21,111:167,129:141,bus,,,,,,,,,,,,70.0,,,,,,,
