ProjectID,Date,Origin,Destination,Modo,0000_0059,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
42,2020-03-11,103:203,103:203,bus,,,,,33.0,,,,,,,,,,,,,
42,2020-03-11,103:203,127:159,private_transport,,,18.0,,,,,,,,,,,,,,,
42,2020-03-11,103:203,131:139,bus,,,,,25.0,,,,,,,,,,,,,
42,2020-03-11,103:203,152:134,bus,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,103:203,152:134,private_transport,,,19.0,,,,,,,,,,,,,,,
42,2020-03-11,103:203,153:133,private_transport,,,13.0,,,,,,,,,,,,,,,
42,2020-03-11,103:203,154:132,private_transport,,,16.0,,,,,,,,,,,,,,,
42,2020-03-11,103:203,58:303,bus,,,,,19.0,,,,,,,,,,,,,
42,2020-03-11,103:203,58:303,private_transport,,,,,11.0,,,,,,,,,,,,,
42,2020-03-11,103:203,64:306,private_transport,,,,,12.0,,,,,,,,,,,,,
42,2020-03-11,103:203,93:114,bus,,,,,,,,,,,,11.0,,,,,,
42,2020-03-11,103:203,97:102,bus,,,,,,,,,,,,12.0,,,,,,
42,2020-03-11,106:208,127:159,bus,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,106:208,152:134,bus,,,,,,,,,,,12.0,,,,,,,
42,2020-03-11,106:208,152:134,private_transport,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,106:208,153:133,bus,,,,,,,,,,,12.0,,,,,,,
42,2020-03-11,106:208,154:132,private_transport,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,107:207,152:134,bus,,,,,,,,,,,26.0,,,,,,,
42,2020-03-11,107:207,153:133,private_transport,,,,,,,,,,,12.0,,,,,,,
42,2020-03-11,108:170,103:203,bus,,,,,,,,,,,,,13.0,,,,,
42,2020-03-11,108:170,103:203,private_transport,,,,,,,,,,,,,11.0,,,,,
42,2020-03-11,108:170,110:168,bus,,,,,,,,,,,,,,13.0,,,,
42,2020-03-11,108:170,148:122,bus,,,,,,,,,,,,,,10.0,,,,
42,2020-03-11,108:170,149:121,bus,,,,,,,,,,,,,,39.0,,,,
42,2020-03-11,108:170,149:121,private_transport,,,,,,,,,,,,,,12.0,,,,
42,2020-03-11,109:169,127:159,bus,,,,,,,,,,,,,,39.0,,,,
42,2020-03-11,109:169,152:134,bus,,,,,,,,,,,,,,13.0,,,,
42,2020-03-11,109:169,154:132,private_transport,,,,,,,,,,,,,,,,,11.0,
42,2020-03-11,109:169,97:102,bus,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,109:169,97:102,private_transport,,,,,,,,,12.0,,,,,,,,,
42,2020-03-11,109:169,110:168,bus,,27.0,,,,13.0,,,,,,,,,,,,
42,2020-03-11,109:169,110:168,private_transport,,,,,,11.0,,,,,,,,,,,,
42,2020-03-11,109:169,148:122,private_transport,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,109:169,109:169,bus,,,,,,26.0,,,,,,,,,,,,
42,2020-03-11,109:169,109:169,private_transport,,,,,,20.0,,,,,,,,,,,,
42,2020-03-11,109:169,126:160,bus,,,,,,,,,,,,,,22.0,,,,
42,2020-03-11,109:169,130:140,bus,,,,,,,,,,,,,,,,,10.0,
42,2020-03-11,109:169,139:147,bus,,,,,11.0,,,,,,,,,,,,,
42,2020-03-11,109:169,276:144,bus,,,,13.0,,12.0,,,,,,,,,,,,
42,2020-03-11,109:169,276:144,private_transport,,,,,,11.0,,,,,,,,,,,,
42,2020-03-11,109:169,76:314,private_transport,,,,15.0,,,,,,,,,,,,,,
42,2020-03-11,109:169,94:113,bus,,,,,,,,,11.0,,,,,,,,,
42,2020-03-11,109:169,98:217,bus,,,,10.0,,20.0,,,,,,,,,,,,
42,2020-03-11,109:169,98:217,private_transport,,,,,,16.0,,,,,,,,,,,,
42,2020-03-11,110:168,97:102,private_transport,,,,,,,,,12.0,,,,,,,,,
42,2020-03-11,110:168,110:168,bus,,,,,,,,,,,,,,,15.0,,,
42,2020-03-11,110:168,110:168,private_transport,,,,,,,,,,,,,,16.0,12.0,,,
42,2020-03-11,110:168,148:122,private_transport,,,,,,,,,11.0,,,,,,,,,
42,2020-03-11,110:168,149:121,bus,,,,,,,,,,,,,,29.0,,,,
42,2020-03-11,110:168,149:121,private_transport,,,,,,,,,,17.0,,,,42.0,,,,
42,2020-03-11,110:168,111:167,bus,,,,,,,,,,,,,,17.0,,,,
42,2020-03-11,110:168,122:164,bus,,,,,,,,,12.0,,,,,,,,,
42,2020-03-11,110:168,122:164,private_transport,,,,,,,,,15.0,,,,,,,,,
42,2020-03-11,110:168,150:120,bus,,,,,,,,,32.0,,,,,,,,,
42,2020-03-11,110:168,150:120,private_transport,,,,,,,,,45.0,,,,,,,,,
42,2020-03-11,110:168,45:319,private_transport,,,,,,,,,,,,,25.0,,,,,
42,2020-03-11,111:167,110:168,bus,,,,,,,,,,,,,,,17.0,,,
42,2020-03-11,111:167,149:121,private_transport,,,,,,,,,,10.0,,,,,,,,
42,2020-03-11,111:167,45:319,private_transport,,,,,,,,,,,,,15.0,,,,,
42,2020-03-11,111:167,158:128,bus,,,,,,,,,,,14.0,,,,,,,
42,2020-03-11,112:158,152:134,bus,,,,,,,,,,,26.0,,,,,,,
42,2020-03-11,112:158,153:133,bus,,,,,,,,,,,16.0,,,,,,,
42,2020-03-11,112:158,153:133,private_transport,,,,,,,,,,,12.0,,,,,,,
42,2020-03-11,112:158,154:132,private_transport,,,,,,,,,,,11.0,,,,,,,
42,2020-03-11,113:157,121:165,bus,,,16.0,,,,,,,,,,,,,,,
42,2020-03-11,113:157,86:105,bus,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,115:155,45:319,private_transport,11.0,,,,,,,,,,,,,,,,,
42,2020-03-11,116:154,139:147,bus,,,,,,,,,,,,,,,14.0,,,
42,2020-03-11,116:154,45:319,private_transport,23.0,,,,,,,,,,,,,,,,,
42,2020-03-11,121:165,109:169,bus,,,,,,,,10.0,,,,,,,,,,
42,2020-03-11,121:165,98:217,bus,,,,,,,,18.0,,,,,,,,,,
42,2020-03-11,121:165,98:217,private_transport,,,,,,,,17.0,,,,,,,,,,
42,2020-03-11,122:164,103:203,bus,,,,,10.0,,,,,,,,,,,,,
42,2020-03-11,122:164,103:203,private_transport,,,,,29.0,,,,,,,,,,,,,
42,2020-03-11,122:164,127:159,private_transport,,,14.0,,,,,,,,,,,,,,,
42,2020-03-11,122:164,154:132,bus,,,,,,,,,,,,,,,,,20.0,
42,2020-03-11,122:164,154:132,private_transport,,,,,,,,,,,,,,,,,15.0,
42,2020-03-11,122:164,93:114,private_transport,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,122:164,97:102,bus,,,,,,,,,,,,,,,,,,19.0
42,2020-03-11,122:164,97:102,private_transport,,,12.0,,,,,,,,,,,,,,,
42,2020-03-11,122:164,126:160,private_transport,39.0,,,,,,,,,,,,,,,,,
42,2020-03-11,122:164,76:314,bus,,,,17.0,,,,,,,,,,,,,,
42,2020-03-11,122:164,76:314,private_transport,,,,20.0,,,,,,,,,,,,,,
42,2020-03-11,122:164,122:164,bus,,,11.0,,,,,,,,,,,,,,,25.0
42,2020-03-11,122:164,122:164,private_transport,,,,,,,,,,,,,,,,,,11.0
42,2020-03-11,122:164,129:141,bus,,,,,,,,,,,,,,,,,10.0,
42,2020-03-11,122:164,138:148,private_transport,,,,,42.0,,,,,,,,,,,,,
42,2020-03-11,122:164,32:532,private_transport,,,,,,,,,16.0,,,,,,,,,
42,2020-03-11,122:164,83:108,bus,,,,,,,,,,34.0,,,,,41.0,,,
42,2020-03-11,122:164,85:106,bus,,,,,,,22.0,,,,,,,,,,,
42,2020-03-11,122:164,85:106,private_transport,,,,,,,15.0,,,,,,,,,,,
42,2020-03-11,122:164,88:103,bus,,,,,,,11.0,,,,,,,,,,,
42,2020-03-11,122:164,90:117,bus,,,,,,,30.0,,,,,,,,,,,
42,2020-03-11,122:164,90:117,private_transport,10.0,,,,,,16.0,,,,,,,,,,,
42,2020-03-11,122:164,9:509,bus,,,,14.0,,,,,,,,,,,,,,
42,2020-03-11,122:164,9:509,private_transport,,,,42.0,,,,,56.0,,,,,,,,,
42,2020-03-11,123:163,154:132,bus,,,,,,,,,,,,,,,,,12.0,
42,2020-03-11,123:163,97:102,bus,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,123:163,148:122,bus,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,123:163,148:122,private_transport,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,123:163,126:160,private_transport,15.0,,,,,,,,,,,,,,,,,
42,2020-03-11,123:163,76:314,bus,,,,16.0,,,,,,,,,,,,,,
42,2020-03-11,123:163,76:314,private_transport,,,,15.0,,,,,,,,,,,,,,
42,2020-03-11,123:163,138:148,private_transport,,,,,13.0,,,,,,,,,,,,,
42,2020-03-11,123:163,83:108,bus,,,,,,,,,,20.0,,,,,12.0,,,
42,2020-03-11,123:163,85:106,bus,,,,19.0,,,,,,,,,,,,,,
42,2020-03-11,123:163,90:117,bus,,,,,,,11.0,,,,,,,,,,,
42,2020-03-11,123:163,9:509,private_transport,,,,18.0,,,,,,,,,,,,,,
42,2020-03-11,123:163,157:129,bus,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,123:163,84:107,private_transport,,,,13.0,,,,,,,,,,,,,,
42,2020-03-11,126:160,127:159,bus,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,126:160,152:134,bus,,,,,,,,,,,,,47.0,,,,,
42,2020-03-11,126:160,153:133,bus,,,,,,,,,,,,,15.0,,,,,
42,2020-03-11,126:160,154:132,bus,,,,,,,,,,,,,16.0,,,,,
42,2020-03-11,126:160,93:114,bus,,,,,,,,,,,,,,,,36.0,,
42,2020-03-11,126:160,93:114,private_transport,,,,,,,,,,,,,,,,14.0,,
42,2020-03-11,126:160,110:168,bus,,,,,44.0,13.0,,,,11.0,,,,,,,,
42,2020-03-11,126:160,110:168,private_transport,,,,,18.0,,,,,13.0,,,,,,,,
42,2020-03-11,126:160,109:169,private_transport,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,126:160,bus,,,,,,,,,,20.0,,,,,,,,
42,2020-03-11,126:160,126:160,private_transport,,,,,,,,,,11.0,,,,,,,,
42,2020-03-11,126:160,139:147,bus,,,14.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,139:147,private_transport,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,276:144,bus,,,18.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,276:144,private_transport,,,12.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,94:113,bus,,,,,,,,,,,,,15.0,,,11.0,,
42,2020-03-11,126:160,98:217,bus,,,45.0,,12.0,,,,,,,,,,,,,
42,2020-03-11,126:160,98:217,private_transport,,,17.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,83:108,bus,,,,,,,,,,,,,11.0,,,,,
42,2020-03-11,126:160,9:509,private_transport,,,,,,,,,,,,,,21.0,,,,
42,2020-03-11,126:160,116:154,bus,,,23.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,117:153,private_transport,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,118:152,bus,,,38.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,118:152,private_transport,,,13.0,,,,,,,,,,,,,,,
42,2020-03-11,126:160,123:163,bus,,,,,,,,,,,,,,,,21.0,,
42,2020-03-11,126:160,57:310,bus,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,126:160,87:104,private_transport,,,,,,,,,,,,,,,,16.0,,
42,2020-03-11,126:160,95:112,bus,,,12.0,,,,,,,,,,,,,,,
42,2020-03-11,127:159,127:159,bus,,,12.0,,,,11.0,,,,,,,,,,,
42,2020-03-11,127:159,127:159,private_transport,,,,,,,12.0,,,,,,,,,,,
42,2020-03-11,127:159,93:114,bus,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,127:159,126:160,private_transport,13.0,,,,,,,,,,,,,,,,,
42,2020-03-11,127:159,94:113,bus,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,127:159,122:164,bus,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,127:159,138:148,bus,,,,,10.0,,,,,,,,,,,,,
42,2020-03-11,127:159,138:148,private_transport,,,,,26.0,,,,,,,,,,,,,
42,2020-03-11,127:159,83:108,bus,,,,,,,,,,,,,,,18.0,,,
42,2020-03-11,127:159,90:117,bus,,,,,,,10.0,,,,,,,,,,,
42,2020-03-11,127:159,90:117,private_transport,10.0,,,,,,,,,,,,,,,,,
42,2020-03-11,127:159,9:509,private_transport,,,,24.0,,,,,27.0,,,,,13.0,,,,
42,2020-03-11,127:159,123:163,bus,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,127:159,105:201,bus,,,,,,,,,,,,,11.0,,,,,
42,2020-03-11,128:142,110:168,bus,,19.0,,,,,,,,,,,,,,,,
42,2020-03-11,129:141,129:141,bus,,,,,,,,,,25.0,,,,,,,,
42,2020-03-11,129:141,129:141,private_transport,,,,,,,,,,22.0,,,,,,,,
42,2020-03-11,130:140,129:141,bus,,,,,,,,,,33.0,,,,,,,,
42,2020-03-11,130:140,129:141,private_transport,,,,,,,,,,24.0,,,,,,,,
42,2020-03-11,130:140,101:205,bus,,,,,,,,,,12.0,,,,,,,,
42,2020-03-11,131:139,103:203,bus,,,,,21.0,,,,,,,,,,,,,
42,2020-03-11,131:139,103:203,private_transport,,,,,12.0,,,,,,,,,,,,,
42,2020-03-11,131:139,131:139,bus,,,,,18.0,,,,,,,,,,,,,
42,2020-03-11,131:139,58:303,bus,,,,,12.0,,,,,,,,,,,,,
42,2020-03-11,134:136,45:319,private_transport,44.0,,,,,,,,,,,,,,,,,
42,2020-03-11,134:136,118:152,bus,,,,,,,,,,,,,,,19.0,,,
42,2020-03-11,135:135,139:147,bus,,,,,,,,,,,,,,,23.0,,,
42,2020-03-11,135:135,45:319,private_transport,111.0,,,,,,,,,,,,,,,,,
42,2020-03-11,135:135,116:154,bus,,,,,,,,,,,,,,,16.0,,,
42,2020-03-11,135:135,118:152,bus,,,,,,,,,,,,,,,34.0,,,
42,2020-03-11,136:150,61:413,bus,,,68.0,,,,,,,,,,,,,,,
42,2020-03-11,136:150,61:413,private_transport,,,55.0,,,,,,,,,,,,,,,
42,2020-03-11,137:149,109:169,bus,,,,,,,,,,,18.0,,,,,,,
42,2020-03-11,137:149,276:144,bus,,,,,,,,,,,26.0,,,,,,,
42,2020-03-11,137:149,276:144,private_transport,,,,,,,,,,,15.0,,,,,,,
42,2020-03-11,137:149,98:217,bus,,,,,,,,,,,39.0,,,,,,,
42,2020-03-11,137:149,98:217,private_transport,,,,,,,,,,,35.0,,,,,,,
42,2020-03-11,137:149,122:164,bus,,,,,,,,,,,,10.0,,,,,,
42,2020-03-11,137:149,45:319,bus,,,,,,,,,,,,,16.0,,,,,
42,2020-03-11,137:149,45:319,private_transport,,,,,,,,,,,,,13.0,,,,,
42,2020-03-11,137:149,137:149,bus,,,,,,,,,75.0,,,,,,,,,
42,2020-03-11,137:149,137:149,private_transport,,,,,,,,,27.0,,,,,,,,,
42,2020-03-11,138:148,127:159,bus,,,,,,,,,,,,16.0,,,,,,
42,2020-03-11,138:148,152:134,private_transport,,,27.0,,,,,,,,,,,,,,,
42,2020-03-11,138:148,153:133,private_transport,,,27.0,,,,,,,,,,,,,,,
42,2020-03-11,138:148,154:132,private_transport,,,13.0,,,,,,,,,,,,,,,
42,2020-03-11,138:148,97:102,bus,,,,,,,,,,,,21.0,,,,,,
42,2020-03-11,138:148,276:144,bus,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,138:148,98:217,bus,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,138:148,122:164,bus,,,,,,,,,,,,33.0,,,,,,
42,2020-03-11,139:147,153:133,bus,,,,,,,,,,,,13.0,,,,,,
