ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
42,2020-03-11,100:206,100:206,bus,,,,,,19.0,,,,,,,,,,,,,,,,,
42,2020-03-11,100:206,100:206,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,,
42,2020-03-11,100:206,143:143,bus,,,,,,15.0,,,,,,,,,,,,,,,,,
42,2020-03-11,101:205,108:170,bus,,,,,,,,,,,,,,,,,,,16.0,,,,
42,2020-03-11,101:205,129:141,bus,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-11,101:205,151:119,bus,,,,,,,,,,,,,,27.0,,,,,,,,,
42,2020-03-11,101:205,151:119,private_transport,,,,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-11,101:205,154:132,private_transport,,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-11,101:205,83:108,bus,,,,,,,,,,23.0,,,,,13.0,,,,,,,,
42,2020-03-11,101:205,89:118,bus,,,,,,,,,,,,,,18.0,,,,,,,,,
42,2020-03-11,101:205,96:111,bus,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-11,101:205,97:102,bus,,,,,,,,,,,,,,,,,30.0,,,,,,
42,2020-03-11,101:205,99:101,private_transport,,,,,,,,,,,12.0,,,,,,,,,,,,
42,2020-03-11,102:204,131:139,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-11,102:204,135:135,private_transport,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-11,102:204,61:413,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,103:203,131:139,bus,,,,,,,,,,19.0,,,,,,,,,,,,,
42,2020-03-11,103:203,103:203,bus,,,,,,,11.0,,,30.0,,,,,,,,,,,,,
42,2020-03-11,103:203,124:162,bus,,,,,,,,,,14.0,,,,,,,,,,,,,
42,2020-03-11,103:203,58:303,bus,,,,,,,,,,16.0,,,,,,,,,,,,,
42,2020-03-11,103:203,58:303,private_transport,,,,,,,,,,13.0,,,,,,,,,,,,,
42,2020-03-11,103:203,76:314,private_transport,,,,,,,,,,,,,,,,,,52.0,,,,,
42,2020-03-11,103:203,98:217,bus,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-11,103:203,9:509,private_transport,,,,,,,,,108.0,,,,,,,,,,,,,,
42,2020-03-11,104:202,76:314,private_transport,,,,,,,,,,,,,,,,,,16.0,,,,,
42,2020-03-11,104:202,45:319,bus,,,,,,,,,,,,,,,,,,26.0,,,,,
42,2020-03-11,104:202,45:319,private_transport,,,,,,,,,,,,,,,,,,43.0,,,,,
42,2020-03-11,107:207,100:206,bus,,,,,,12.0,,,,,,,,,,,,,,,,,
42,2020-03-11,108:170,108:170,bus,,,,,,,,,,,38.0,,,,,,,13.0,,,,,
42,2020-03-11,108:170,108:170,private_transport,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-11,108:170,151:119,bus,,,,,,,,,,,16.0,,,,,,,,,,,,
42,2020-03-11,108:170,154:132,bus,,,,,,,,,,,13.0,,,,,,,,,,,,
42,2020-03-11,108:170,96:111,bus,,,,,,,,,,,,,,,,,,16.0,,,,,
42,2020-03-11,108:170,96:111,private_transport,,,,,,,,,,,,,,,,,,16.0,,12.0,,,
42,2020-03-11,108:170,99:101,private_transport,,,,,,,,,,,22.0,,,,,,,,,,,,
42,2020-03-11,108:170,145:125,private_transport,,,,,,,,,,,12.0,,,,,,,,,,,,
42,2020-03-11,108:170,146:124,bus,,,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-11,108:170,155:131,bus,,,,,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-11,108:170,156:130,bus,,,,,,,,,46.0,,,,,,,,,,,,,,
42,2020-03-11,108:170,160:110,bus,,,,,,,,,,,,,,,,,,22.0,,,,,
42,2020-03-11,108:170,160:110,private_transport,,,,,,,,,,,,,,,,,,14.0,,,,,
42,2020-03-11,108:170,92:115,bus,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-11,109:169,83:108,bus,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-11,109:169,98:217,bus,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-11,109:169,98:217,private_transport,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-11,109:169,130:140,bus,,,,,,,,,,,,,,,18.0,,,,,,,,
42,2020-03-11,109:169,84:107,bus,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-11,110:168,129:141,bus,,,,,,,,,,,,13.0,,,,,,,,,,,
42,2020-03-11,110:168,154:132,bus,,,,,,,,,,,,34.0,,,,,,,,,,,
42,2020-03-11,110:168,154:132,private_transport,,,,,,,,,,,,23.0,,,,,,,,,,,
42,2020-03-11,110:168,89:118,bus,,,,,,,,,,,,17.0,,,,,,,,,,,
42,2020-03-11,110:168,45:319,bus,,,,,,,,,,,,,,,,,,43.0,,,,,
42,2020-03-11,110:168,45:319,private_transport,,,,,,,,,,,,,,,,,,56.0,,,,,
42,2020-03-11,110:168,84:107,bus,,,,,,,,,,,,23.0,,,,,,,,,,,
42,2020-03-11,110:168,121:165,bus,,,,,,,,,,,,81.0,,,,,,,,,,,
42,2020-03-11,110:168,121:165,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-11,110:168,149:121,bus,,,,,,,,,,,,,,,,,,,,,,12.0,
42,2020-03-11,110:168,150:120,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-11,110:168,86:105,bus,,,,,,,,,,,,25.0,,,,,,,,,,,
42,2020-03-11,111:167,154:132,bus,,,,,,,,,,,,14.0,,,,,,,,,,,
42,2020-03-11,111:167,97:102,bus,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,111:167,103:203,bus,,,,,,,,,,,,26.0,,,,,,,,,,,
42,2020-03-11,111:167,103:203,private_transport,,,,,,,,,,,,18.0,,,,,,,,,,,
42,2020-03-11,111:167,76:314,bus,,,,,,,,,,,20.0,,,,,,,,,,,,
42,2020-03-11,111:167,76:314,private_transport,,,,,,,,,,,14.0,,,,,,,,,,,,
42,2020-03-11,111:167,45:319,bus,,,,,,,,,,,,,,,,,,17.0,,,,,
42,2020-03-11,111:167,104:202,private_transport,,,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-11,111:167,138:148,bus,,,,,,,,,,,,45.0,,,,,,,,,,,
42,2020-03-11,111:167,138:148,private_transport,,,,,,,,,,,,46.0,,,,,,,,,,,
42,2020-03-11,111:167,148:122,bus,,,,,,,,,,,19.0,,,,,,,,,,,,
42,2020-03-11,111:167,148:122,private_transport,,,,,,,,,,,13.0,,,,,,,,,,,,
42,2020-03-11,113:157,9:509,private_transport,,,,,,,,,14.0,,,,,,,,,,,,,,
42,2020-03-11,115:155,83:108,bus,,,,,,15.0,,,,,,,,,,,,,,,,,
42,2020-03-11,115:155,160:110,private_transport,,,10.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-11,115:155,92:115,private_transport,,,49.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-11,115:155,91:116,private_transport,,,15.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-11,116:154,83:108,bus,,,,,,45.0,,,,,,,,,,,,,,,,,
42,2020-03-11,116:154,109:169,bus,,,,,,16.0,,,,,,,,,,,,,,,,,
42,2020-03-11,116:154,118:152,bus,,,,,,,,,,,,,,,,,,,,17.0,,,
42,2020-03-11,116:154,118:152,private_transport,,,,,,,,,,,12.0,,,,,,,,,,,,
42,2020-03-11,116:154,139:147,bus,,,,,,,,,,,10.0,,,,,,,,,13.0,,,
42,2020-03-11,116:154,95:112,bus,,,,,,,,,,,10.0,,,,,,,,,11.0,,,
42,2020-03-11,117:153,83:108,bus,,,,,,12.0,,,,,,,,,,,,,,,,,
42,2020-03-11,117:153,97:102,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-11,117:153,92:115,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-11,117:153,118:152,bus,,,,,,,,,,,11.0,,,,,,,,,,,,
42,2020-03-11,117:153,119:151,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,117:153,87:104,bus,,,,,,,,,,,,,,,13.0,,,,,,,,
42,2020-03-11,118:152,143:143,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-11,118:152,83:108,bus,,,,,,56.0,,,,,,,,,,,,,10.0,,,,
42,2020-03-11,118:152,83:108,private_transport,,,,,,14.0,,,,,,,,,,,,,,,,,
42,2020-03-11,118:152,97:102,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-11,118:152,150:120,bus,,,,,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-11,118:152,109:169,bus,,,,,,21.0,,,,,,,,,,,,,,,,,
42,2020-03-11,118:152,118:152,bus,,,,,,,,,,,14.0,,,,,,,14.0,,,,,
42,2020-03-11,118:152,95:112,bus,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-11,118:152,87:104,private_transport,,,,,,,,,,,,,,,23.0,,,,,,,,
42,2020-03-11,118:152,122:164,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-11,118:152,140:146,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,119:151,143:143,bus,,,,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-11,119:151,83:108,bus,,,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-11,119:151,83:108,private_transport,,,,,,,,,,,,,,,,,,,16.0,,,,
42,2020-03-11,119:151,76:314,bus,,,,,,,,16.0,,,,,,,,,,,,,,,
42,2020-03-11,119:151,98:217,bus,,,,,,,,,,,,,,,,,,,14.0,,,,
42,2020-03-11,119:151,98:217,private_transport,,,,,,,,,,,,,,,,,,,14.0,,,,
42,2020-03-11,119:151,92:115,bus,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-11,119:151,92:115,private_transport,,,,,,,,,,,,,,,18.0,,,,,,,,
42,2020-03-11,119:151,150:120,private_transport,,,,,,,,,21.0,,,,,,,,,,,,,,
42,2020-03-11,119:151,109:169,bus,,,,,,,,,,,,,,,,,,,14.0,,,,
42,2020-03-11,119:151,118:152,bus,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-11,119:151,119:151,bus,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-11,119:151,87:104,bus,,,,,,,,,,,,,,,21.0,,,,,,,,
42,2020-03-11,119:151,87:104,private_transport,,,,,,,,,,,,,,,17.0,,,,,,,,
42,2020-03-11,119:151,140:146,bus,,,,,,,,,,,,,,,,,,13.0,,,,,
42,2020-03-11,119:151,117:153,bus,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-11,119:151,128:142,private_transport,,,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-11,119:151,136:150,private_transport,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-11,119:151,158:128,bus,,,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-11,120:166,154:132,bus,,,,,,,,,,,,,,,17.0,,,,,,,,
42,2020-03-11,120:166,135:135,bus,,,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-11,120:166,61:413,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,120:166,61:413,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,120:166,98:217,bus,,,,,,,,14.0,,,,,,,,,,,,,,,
42,2020-03-11,120:166,98:217,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-11,120:166,156:130,bus,,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-11,120:166,160:110,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,120:166,92:115,bus,,,,,,,,,,,,,,,,19.0,,,,,,,
42,2020-03-11,120:166,92:115,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-11,120:166,91:116,bus,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-11,120:166,109:169,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-11,120:166,87:104,bus,,,,,,,,,,,,,,,,43.0,,,,,,,
42,2020-03-11,120:166,133:137,bus,,,,,,13.0,,,,,,,,,,,,,,,,,
42,2020-03-11,120:166,133:137,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-11,120:166,144:126,bus,,,,,,28.0,,,,,,,,,,,,,,,,,
42,2020-03-11,120:166,144:126,private_transport,,,,,,14.0,,,,,,,,,,,,,,,,,
42,2020-03-11,120:166,90:117,bus,,,,,,,,,,,,34.0,,,,,,,,,,,
42,2020-03-11,120:166,90:117,private_transport,,,,,,,,,,,,21.0,,,,,,,,,,,
42,2020-03-11,121:165,143:143,bus,,,,,,,,,,,14.0,,,,,,,,,,,,
42,2020-03-11,121:165,143:143,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-11,121:165,83:108,bus,,,,,,,,,,,18.0,,,,,,,,,,,,
42,2020-03-11,121:165,124:162,bus,,,,,,,,,,,,,,,,20.0,,,,,,,
42,2020-03-11,121:165,98:217,bus,,,,,,,,,,,20.0,,,,,,,,,,,,
42,2020-03-11,121:165,98:217,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-11,121:165,109:169,bus,,,,,,,,,,,21.0,,,,,,,,,,,,
42,2020-03-11,121:165,109:169,private_transport,,,,,,,,,,,14.0,,,,,,,,,,,,
42,2020-03-11,121:165,128:142,bus,,,,,,,,,,,17.0,,,,,,,,,,,,
42,2020-03-11,121:165,128:142,private_transport,,,,,,,,,,,12.0,,,,,,,,,,,,
42,2020-03-11,121:165,125:161,bus,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,121:165,137:149,bus,,,,,,,,,,,,,,,,18.0,,,,,,,
42,2020-03-11,121:165,137:149,private_transport,,,,,,,,,,,,,,,,23.0,,,,,,,
42,2020-03-11,121:165,159:127,bus,,,,,,,,,,,,,,,,22.0,,,,,,,
42,2020-03-11,121:165,159:127,private_transport,,,,,,,,,,,,,,,,18.0,,,,,,,
42,2020-03-11,122:164,90:117,bus,,,,,,,,,,29.0,,,,,,,,,,,,,
42,2020-03-11,122:164,85:106,bus,,,,,,,,,,20.0,,,,,,,,,,,,,
42,2020-03-11,122:164,88:103,bus,,,,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-11,123:163,145:125,bus,,,,,,,27.0,,,,,,,,,,,,,,,,
42,2020-03-11,123:163,145:125,private_transport,,,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-11,123:163,90:117,bus,,,,,,,,,,15.0,,,,,,,,,,,,,
42,2020-03-11,124:162,103:203,bus,,,,,,,,,,14.0,,,,,,,,,,,,,
42,2020-03-11,124:162,124:162,bus,,,,,,,,,,,,,,,,,33.0,,,,,,
42,2020-03-11,124:162,124:162,private_transport,,,,,,,,,,,,,,,,,30.0,,,,,,
42,2020-03-11,124:162,9:509,private_transport,,,,,,,,,23.0,,,,,,,,,,,,,,
42,2020-03-11,124:162,125:161,bus,,,,,,,,,,,,,,,,,14.0,,,,,,
42,2020-03-11,124:162,125:161,private_transport,,,,,,,,,,,,,,,,,14.0,,,,,,
42,2020-03-11,125:161,124:162,private_transport,,,,,,,,,,,,,,,,,18.0,,,,,,
42,2020-03-11,125:161,92:115,private_transport,,,12.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-11,126:160,108:170,bus,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-11,126:160,154:132,bus,,,,,,,,,,,,,,,,,,,,,,10.0,
42,2020-03-11,126:160,154:132,private_transport,,43.0,,,,,,,,,,,,,,,,,,,,,
42,2020-03-11,126:160,89:118,private_transport,,35.0,,,,,,,,,,,,,,,,,,,,,
42,2020-03-11,126:160,96:111,bus,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-11,126:160,96:111,private_transport,,,,,,,,,,,,,,,,,,,,12.0,,,
42,2020-03-11,126:160,97:102,bus,,,,,,,,,,,,,,,,,30.0,,,,,,
42,2020-03-11,126:160,99:101,bus,,,,,,,,,,,,,,,,,,,,,14.0,,
42,2020-03-11,126:160,99:101,private_transport,,,,,,,,,,,,,,,,,,,,,11.0,,
42,2020-03-11,126:160,145:125,bus,,,,,,,,,,,,,,,,,,,,13.0,10.0,,
42,2020-03-11,126:160,145:125,private_transport,,,,,,,,,,,,,,,,,,,,,10.0,,
42,2020-03-11,126:160,150:120,bus,,,,,,,,,,,,,,,,,51.0,,,,,,
42,2020-03-11,126:160,150:120,private_transport,,,,,,,,,,,,,,,,,18.0,,,,,,
42,2020-03-11,126:160,158:128,bus,,,,,,,,,,,,,,,,,12.0,,,,,,
42,2020-03-11,126:160,111:167,private_transport,,,,,,,,,,,,,,,,,,16.0,,,,,
42,2020-03-11,127:159,154:132,private_transport,,,,,,,,,,,,,,,15.0,,,,,,,,
42,2020-03-11,127:159,89:118,private_transport,,,,,,,,,,,,,,,13.0,,,,,,,,
42,2020-03-11,127:159,90:117,bus,,,,,,,,,,13.0,,,,,,,,,,,,,
42,2020-03-11,127:159,159:127,private_transport,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-11,128:142,83:108,bus,,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-11,128:142,109:169,bus,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,128:142,107:207,bus,,,,,,11.0,,,,,,,,,,,,,,,,,
42,2020-03-11,129:141,129:141,bus,,,,,,,,,14.0,,,,,,,,,,,,,,
42,2020-03-11,129:141,129:141,private_transport,,,,,,,,,,,,,,,,,,,,,,15.0,
42,2020-03-11,129:141,83:108,bus,,,,,,,,,,68.0,,,,,,,,,,,,,
42,2020-03-11,129:141,83:108,private_transport,,,,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-11,129:141,130:140,private_transport,,,,,,,,,,,,,,,,,,,,,,13.0,
