ProjectID,Date,Origin,Destination,Modo,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-20,101:205,86:105,bus,,,,,,,,,,,,,,,,10.0,,
41,2019-11-20,101:205,87:104,bus,,,,,,,,,,,,12.0,,,,,,
41,2019-11-20,101:205,90:117,bus,,,,,,,,,,,,,,,,,19.0,
41,2019-11-20,101:205,92:115,bus,,,,,,,,,,,,,,,,,11.0,
41,2019-11-20,101:205,97:102,bus,,,,,,,,,10.0,,,,,,,,,
41,2019-11-20,102:204,121:165,private_transport,,,,,,,,,,,,,,,,10.0,,
41,2019-11-20,102:204,76:314,private_transport,,,,,,10.0,,,,,,,,,,,,
41,2019-11-20,103:203,103:203,bus,,,,,,,,,,,,,,11.0,,,,
41,2019-11-20,103:203,138:148,bus,,,,,,,,,,,,,,13.0,,,,
41,2019-11-20,103:203,45:319,bus,,,22.0,,,,,,,,,,,,,,,
41,2019-11-20,103:203,45:319,private_transport,,,14.0,,,,,,,,,,,,,,,
41,2019-11-20,103:203,48:301,bus,,,19.0,,,,,,,,,,,,,,,
41,2019-11-20,103:203,77:312,bus,,,16.0,,,,,,,,,,,,,,,
41,2019-11-20,103:203,77:312,private_transport,,,18.0,,,,,,,,,,,,,,,
41,2019-11-20,104:202,76:314,bus,,,,,27.0,,,,,,,,,,,,,
41,2019-11-20,104:202,76:314,private_transport,,,,,79.0,,,,,,,,,,,,,
41,2019-11-20,104:202,138:148,bus,,,,,,,,,,,13.0,,,,,,,
41,2019-11-20,104:202,138:148,private_transport,,,,,,,,,,,11.0,,,,,,,
41,2019-11-20,104:202,104:202,bus,,,22.0,,,,,,,,23.0,,,,,,,
41,2019-11-20,104:202,104:202,private_transport,,,14.0,,,,,,,,12.0,,,,,,,
41,2019-11-20,104:202,111:167,bus,,,25.0,,,,,,,,12.0,,,,,,,
41,2019-11-20,108:170,86:105,bus,,,,,,,,,,,,,,,,12.0,,
41,2019-11-20,108:170,86:105,private_transport,,,,,,,,,,,,,,,,11.0,,
41,2019-11-20,108:170,87:104,bus,,,,,,,,,,,,18.0,,,,,,
41,2019-11-20,108:170,97:102,bus,,49.0,,,,,,,23.0,,,,,,,,,
41,2019-11-20,108:170,97:102,private_transport,,26.0,,,15.0,,,,12.0,,,,,,,,,
41,2019-11-20,108:170,121:165,bus,,,,,,,,,,,,14.0,,,,19.0,,16.0
41,2019-11-20,108:170,121:165,private_transport,,,,,,,,,,,,10.0,,,,14.0,,
41,2019-11-20,108:170,76:314,private_transport,,,,,,45.0,,,,,,,,,,,,
41,2019-11-20,108:170,111:167,private_transport,,,,,,,,,,,,11.0,,,,,,
