ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
42,2019-11-19,101:205,108:170,private_transport,,11.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,109:169,bus,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-19,101:205,146:124,bus,,,,,,,,,,,,,11.0,,,,,,,
42,2019-11-19,101:205,160:110,private_transport,,11.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,45:319,private_transport,,12.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,61:413,private_transport,,,,,,,,,31.0,,,,,,,,,,,
42,2019-11-19,101:205,99:101,bus,,,,,,,,,,,,,,,13.0,,,,,
42,2019-11-19,101:205,99:101,private_transport,,,,,,,,,,,,,,,11.0,,,,,
42,2019-11-19,102:204,146:124,bus,,,,,,,,,,,,,11.0,,,,,,,
42,2019-11-19,102:204,99:101,bus,,,,,,,,,,,,,,,11.0,,,,,
42,2019-11-19,102:204,99:101,private_transport,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-19,102:204,120:166,bus,,,,,,,,,,,,,,,,,,,11.0,
42,2019-11-19,102:204,120:166,private_transport,,,,,,,,,,,,,,,,,,,11.0,
42,2019-11-19,102:204,156:130,bus,,,,,,,,,,,,,,,,,,,,12.0
42,2019-11-19,102:204,156:130,private_transport,,,,,,,,,,,,,,,,,,,,11.0
42,2019-11-19,102:204,31:531,private_transport,,,,,,,,,,11.0,,,,,,,,,,
42,2019-11-19,102:204,98:217,bus,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-19,108:170,109:169,bus,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-19,108:170,160:110,private_transport,,13.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,108:170,45:319,private_transport,,80.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,108:170,99:101,bus,,,,,,,,,,,,,,,21.0,,,,,
42,2019-11-19,108:170,99:101,private_transport,,,,,,,,,,,,,,,15.0,,,,,
42,2019-11-19,108:170,110:168,bus,,,,,32.0,,,,,,,,,,,,,,,
42,2019-11-19,108:170,126:160,private_transport,,11.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,108:170,149:121,private_transport,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-19,109:169,98:217,bus,,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-19,109:169,118:152,bus,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-19,109:169,118:152,private_transport,,,,,,,,,,,,,,13.0,,,,,,
42,2019-11-19,109:169,139:147,bus,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-19,110:168,156:130,private_transport,45.0,,,,,,,,,,,,,,,,,,,
42,2019-11-19,111:167,111:167,bus,,,,,,,,,,,,,,,,,,,,12.0
42,2019-11-19,111:167,111:167,private_transport,,,,,,,,,,,,,,,,,,,,11.0
42,2019-11-19,111:167,121:165,bus,,,,,,,,,,,,,,,,,,,,15.0
42,2019-11-19,111:167,121:165,private_transport,,,,,,,,,,,,,,,,,,,,12.0
42,2019-11-19,111:167,148:122,private_transport,,,23.0,,,,,,,,,,,,,,,,,
42,2019-11-19,115:155,156:130,bus,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-19,115:155,118:152,bus,,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,115:155,139:147,bus,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-19,115:155,141:145,private_transport,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-19,115:155,145:125,bus,,,,,,,,,,,50.0,,,,,,,,,
42,2019-11-19,116:154,45:319,bus,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-19,116:154,45:319,private_transport,,,,,,,,,20.0,,,,,,,,,,,
42,2019-11-19,116:154,118:152,bus,,,,,,,16.0,,,,,,10.0,,,10.0,12.0,,,
42,2019-11-19,116:154,118:152,private_transport,,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,116:154,139:147,bus,,,,,,,,,,,,,14.0,,,14.0,,,,
42,2019-11-19,116:154,141:145,private_transport,,,,,,,,,,,,,12.0,,,,,,,
42,2019-11-19,116:154,116:154,bus,,,,,,,16.0,,,,,,,,,,,,,
42,2019-11-19,116:154,116:154,private_transport,,,,,,,12.0,,,,,,,,,,,,,
42,2019-11-19,116:154,140:146,bus,,,,,,,,,,,,,11.0,,,13.0,,,,
42,2019-11-19,116:154,140:146,private_transport,,,,,,,,,,,,,10.0,,,,,,,
42,2019-11-19,116:154,159:127,bus,,,,,,,,15.0,,,,,,,,,,,,
42,2019-11-19,116:154,95:112,bus,,,,,,,14.0,,,,,,,,,12.0,11.0,,,
42,2019-11-19,116:154,95:112,private_transport,,,,,,,11.0,,,,,,,,,,,,,
42,2019-11-19,117:153,139:147,bus,,,,,,,,,,,,,,,,13.0,,,,
42,2019-11-19,117:153,141:145,private_transport,,,,,,,,,,,,,10.0,,,10.0,,,,
42,2019-11-19,117:153,116:154,bus,,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-19,118:152,118:152,bus,,,,,,,26.0,,,,,,,,,16.0,,,,
42,2019-11-19,118:152,118:152,private_transport,,,,,,,18.0,,,,,,,,,15.0,,,,
42,2019-11-19,118:152,139:147,bus,,,,,,,25.0,,,,,,12.0,,,23.0,,,,
42,2019-11-19,118:152,139:147,private_transport,,,,,,,19.0,,,,,,12.0,,,,,,,
42,2019-11-19,118:152,141:145,bus,,,,,,,,10.0,,,,,20.0,,,15.0,,,,
42,2019-11-19,118:152,141:145,private_transport,,,,,,,,,,,,,,,,17.0,,,,
42,2019-11-19,118:152,116:154,bus,,,,,,,10.0,,,,,,,,,12.0,,,,
42,2019-11-19,118:152,140:146,bus,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-19,118:152,140:146,private_transport,,,,,,,,,,,,,,,,11.0,,,,
42,2019-11-19,118:152,95:112,private_transport,,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-19,118:152,117:153,bus,,,,,,,,,,,,,,,,12.0,,,,
42,2019-11-19,118:152,90:117,bus,,,,,,,,10.0,,,,,,,,,,,,
42,2019-11-19,120:166,99:101,private_transport,,,,,,,,,,,,,,,,,,,10.0,
42,2019-11-19,120:166,120:166,bus,,,,,,,,,,,,,,,,,,,27.0,
42,2019-11-19,120:166,120:166,private_transport,,,,,,,,,,,,,,,,,,,25.0,
42,2019-11-19,120:166,31:531,private_transport,,,,,,,,,,21.0,,,,,,,,,,
42,2019-11-19,120:166,121:165,private_transport,,,,,,,,,,,,,,,,42.0,,,,
42,2019-11-19,120:166,141:145,bus,,,,,,,,,,,,,,,,,,,20.0,
42,2019-11-19,120:166,141:145,private_transport,,,,,,,,,,,,,,,,,,,19.0,
42,2019-11-19,120:166,90:117,bus,,,,,,,,,,,,20.0,,,,,,,,
42,2019-11-19,120:166,90:117,private_transport,,,,,,,,,,,,21.0,,,,,,,,
42,2019-11-19,120:166,151:119,private_transport,,,,,,,,,,,11.0,,,,,,,,,
42,2019-11-19,120:166,84:107,private_transport,,,,,,,,,,,,,,,,,10.0,,,
42,2019-11-19,120:166,86:105,private_transport,,,,,,,,,,,,,,,,23.0,,,,
42,2019-11-19,121:165,121:165,bus,,,,,,,,,,,,,,,,,,,,21.0
42,2019-11-19,121:165,84:107,private_transport,,,,,,,,,,,,,,,,,,,,10.0
42,2019-11-19,121:165,157:129,bus,,,,,,,,,,,,,,,,,,,,15.0
42,2019-11-19,122:164,86:105,bus,,,,,,,,,,,,,,10.0,,,,,,
42,2019-11-19,122:164,86:105,private_transport,,,,,,,,,,,,,,10.0,,,,,,
42,2019-11-19,122:164,154:132,private_transport,,,,,,,,,,,,,,,,,14.0,,,
42,2019-11-19,122:164,89:118,private_transport,,,,,,,,,,,,,,,,,18.0,,,
42,2019-11-19,123:163,146:124,bus,,,,,,,,,,,,,,,,,,23.0,,
42,2019-11-19,123:163,101:205,bus,,,,,,,,,,,,,,,,,,12.0,,
42,2019-11-19,125:161,141:145,bus,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-19,125:161,134:136,bus,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-19,126:160,45:319,bus,,,,,,,,,,,,,,,,,,44.0,,
42,2019-11-19,126:160,45:319,private_transport,,,,,,,,,,,,,,,,,,68.0,,
42,2019-11-19,126:160,99:101,bus,,,,,,,,,,,,,,,,,28.0,,,
42,2019-11-19,126:160,99:101,private_transport,,,,,,,,,,,,,,,,,25.0,,,
42,2019-11-19,126:160,110:168,bus,,,,,11.0,,,,,,,,,,,,,,,
42,2019-11-19,126:160,118:152,bus,,,,,,,,,,,,,,,,50.0,,,,
42,2019-11-19,126:160,118:152,private_transport,,,,,,,,,,,,,,,,23.0,,,,
42,2019-11-19,126:160,139:147,bus,,,,,,,,,,,,,,,,16.0,,,,
42,2019-11-19,126:160,139:147,private_transport,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-19,126:160,145:125,bus,,,,,,,,,,,,,,,,,13.0,,,
42,2019-11-19,126:160,116:154,bus,,,,,,,,,,,,,,,,23.0,,,,
42,2019-11-19,126:160,116:154,private_transport,,,,,,,,,,,,,,,,15.0,,,,
42,2019-11-19,126:160,95:112,bus,,,,,,,,,,,,,,,,24.0,,,,
42,2019-11-19,126:160,95:112,private_transport,,,,,,,,,,,,,,,,21.0,,,,
42,2019-11-19,126:160,137:149,private_transport,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-19,126:160,96:111,private_transport,,10.0,,,,,,,,,,,,,,,,,,
42,2019-11-19,127:159,154:132,bus,,,,,,,,,,,,,,,,,13.0,,,
42,2019-11-19,127:159,89:118,private_transport,,,,,,,,,,,,,,,,,13.0,,,
42,2019-11-19,128:142,98:217,bus,,,,,,12.0,,,,,,,,,,,,,,
42,2019-11-19,128:142,118:152,bus,,,,,,,,,,,,,,12.0,,,,,,
42,2019-11-19,128:142,116:154,private_transport,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-19,128:142,95:112,bus,,,,11.0,,,,,,,,,,,,,,,,
42,2019-11-19,129:141,61:413,private_transport,,,,,,,,,105.0,,,,,,,,,,,
42,2019-11-19,129:141,111:167,bus,,,,,,10.0,,,,,,,,,,,,,,
