ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-12,100:206,111:167,bus,,,,,,,,,,,,,,,13.0,,,,,,
41,2019-11-12,100:206,157:129,bus,,,,,,,,,,,,,,,11.0,,,,,,
41,2019-11-12,101:205,157:129,bus,,,,,,,,,,,,,,,10.0,,,,,,
41,2019-11-12,101:205,90:117,private_transport,,,,,,,,,,,,,,,,,,,,,11.0
41,2019-11-12,103:203,90:117,bus,,,,,,,,,,,,,18.0,10.0,,,,,,,
41,2019-11-12,103:203,90:117,private_transport,,,,,,,,,,,,,36.0,32.0,,,,,,,
41,2019-11-12,103:203,103:203,bus,,,,,,,,20.0,,,,,,,,24.0,,,,,
41,2019-11-12,103:203,103:203,private_transport,,,,,,,,13.0,,,,,,,,16.0,,,,,
41,2019-11-12,103:203,110:168,bus,,,,,,,,,63.0,,,,,,,,,,,,
41,2019-11-12,103:203,110:168,private_transport,,,,,,,,,46.0,,,,,,,,,,,,
41,2019-11-12,103:203,131:139,bus,,,,,,,,,,,,,,,,11.0,,,,,
41,2019-11-12,103:203,138:148,bus,,,,,,,,12.0,,,,,,,,,,,,,
41,2019-11-12,104:202,110:168,bus,,,,,,12.0,,,,,,,,,,,,,,,
41,2019-11-12,104:202,110:168,private_transport,,,,,,13.0,,,,,,,,,,,,,,,
41,2019-11-12,104:202,138:148,bus,,,,,,,,10.0,,,,,,,,,,,,,
41,2019-11-12,107:207,121:165,bus,,,,,,,,,,,,,,,16.0,,,,,,
41,2019-11-12,108:170,85:106,private_transport,,,,,,,,,,,,,,,,,,,,,16.0
41,2019-11-12,108:170,87:104,private_transport,,,,,,,,,,,,,,,,,,,,,11.0
41,2019-11-12,109:169,90:117,bus,,,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-12,109:169,90:117,private_transport,,,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-12,109:169,121:165,bus,,,,,,,,,,,,,,,,18.0,,,,,
41,2019-11-12,109:169,121:165,private_transport,,,,,,,,,,,,,,,,11.0,,,,,
41,2019-11-12,109:169,87:104,bus,,,,,24.0,,,,,,,,,,,,,,,,
41,2019-11-12,109:169,127:159,bus,,,,10.0,,,,,,,,,,,,,,,,,
41,2019-11-12,109:169,158:128,bus,,,,,,,,,,,,,20.0,,,,,,,,
41,2019-11-12,109:169,158:128,private_transport,,,,,,,,,,,,,13.0,,,,,,,,
41,2019-11-12,109:169,61:413,private_transport,,,,,,,,,,,,16.0,,,,,,,,,
41,2019-11-12,109:169,84:107,bus,,,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-12,109:169,86:105,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-12,109:169,88:103,bus,,,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-12,109:169,92:115,bus,,,,,,,,,,,,,,,,,,11.0,,,
41,2019-11-12,109:169,94:113,bus,,,,,,,,,,30.0,,,,,,,,,,,
41,2019-11-12,109:169,94:113,private_transport,,,,,,,,,,25.0,,,,,,,,,,,
41,2019-11-12,109:169,97:102,bus,,,,18.0,,,,,,,,,,,,,,,,,
41,2019-11-12,110:168,111:167,bus,,,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-12,110:168,111:167,private_transport,,,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-12,110:168,110:168,bus,,,,,,13.0,,,,,,,,,,,,,,,
41,2019-11-12,110:168,110:168,private_transport,,,,,,15.0,,,,,,,,,,,,,,,
41,2019-11-12,110:168,87:104,bus,,,,,,,,,,,,,,,,,,57.0,,,
41,2019-11-12,110:168,87:104,private_transport,,,,,,,,,,,,,,,,,,14.0,,,
41,2019-11-12,110:168,92:115,bus,,,,,,,,,,,,,,,,,,37.0,,,
41,2019-11-12,110:168,147:123,private_transport,,,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-12,111:167,111:167,bus,,,,,,,,,,,,,,,,,,11.0,,,
41,2019-11-12,111:167,157:129,bus,,,,,,,14.0,,,,,,,,,,,64.0,,,
41,2019-11-12,111:167,157:129,private_transport,,,,,,,10.0,,,,,,,,,,,23.0,,,
41,2019-11-12,111:167,158:128,bus,,,,,,,,,,,,,,,,,,16.0,,,
