ProjectID,Date,Origin,Destination,Modo,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959,2000_2059
41,2020-03-12,100:206,107:207,bus,,,,,,,,,,,,13.0,,,,,,
41,2020-03-12,100:206,107:207,private_transport,,,,,,,,,,,,11.0,,,,,,
41,2020-03-12,100:206,110:168,bus,,,31.0,,,,,,,,,,,,,,,
41,2020-03-12,100:206,110:168,private_transport,,,32.0,,,,,,,,,,,,,,,
41,2020-03-12,100:206,143:143,bus,,,,,,,,,,,,10.0,,,,,,
41,2020-03-12,100:206,83:108,bus,,,,,,,,,,,,12.0,,,,,,
41,2020-03-12,100:206,83:108,private_transport,,,,,,,,,,,,11.0,,,,,,
41,2020-03-12,101:205,83:108,bus,,,,,,,,12.0,,,,,,,,,,
41,2020-03-12,101:205,83:108,private_transport,11.0,,,,,,,19.0,,,,,,,,,,
41,2020-03-12,101:205,101:205,bus,,,,,,,15.0,,,,,,,,,,,
41,2020-03-12,101:205,108:170,bus,,,,,,,,,,16.0,,,,,,,,
41,2020-03-12,101:205,108:170,private_transport,,,,,,,,,,11.0,,,,,,,,
41,2020-03-12,101:205,111:167,bus,,,,,,,,,,,,,38.0,,,,,
41,2020-03-12,101:205,111:167,private_transport,,,,,,,,,,,,,14.0,,,,,
41,2020-03-12,101:205,129:141,private_transport,,,,,,,,,,,,,,,13.0,,,
41,2020-03-12,101:205,130:140,bus,,,,,,,,,,,,12.0,,,,,,
41,2020-03-12,101:205,146:124,bus,,,,,,,28.0,,,,,,,,,,,
41,2020-03-12,101:205,62:307,private_transport,,,,,38.0,,,,,,,,,,,,,
41,2020-03-12,101:205,87:104,bus,,,,,17.0,,,,,,,,,,,,,
41,2020-03-12,101:205,87:104,private_transport,,,,,17.0,,,,,,,,,,,,,
41,2020-03-12,101:205,9:509,private_transport,,,,,,38.0,,,,,,,,,,,,
41,2020-03-12,102:204,101:205,private_transport,,,,,,,,,,,,,,,10.0,,,
41,2020-03-12,102:204,58:303,bus,,,,,,,13.0,,,,,,,,,,,
41,2020-03-12,102:204,92:115,bus,,,,,12.0,,,,,,,,,,,,,
41,2020-03-12,102:204,92:115,private_transport,,,,,12.0,,,,,,,,,,,,,
41,2020-03-12,107:207,107:207,private_transport,,,,,,,,,,,,12.0,,,,,,
41,2020-03-12,107:207,110:168,bus,,,13.0,,,,,,,,,,,,,,,
41,2020-03-12,107:207,110:168,private_transport,,,14.0,,,,,,,,,,,,,,,
41,2020-03-12,107:207,143:143,bus,,,,,,,,,,,,14.0,,,,,,
41,2020-03-12,108:170,110:168,bus,,,,,,,,,,31.0,,,,,,,,
41,2020-03-12,108:170,110:168,private_transport,,,,,,,,,,14.0,,,,,,,,
41,2020-03-12,108:170,108:170,bus,,,,,,,,16.0,,,,,,,,,,25.0
41,2020-03-12,108:170,108:170,private_transport,,,,,,,,,,,,,,,,,,21.0
41,2020-03-12,108:170,9:509,private_transport,,51.0,,,,,,,,,,,,,,,,
41,2020-03-12,108:170,109:169,bus,,,,,,,,,,10.0,,,,,,,,
41,2020-03-12,108:170,114:156,bus,,,,,,,,,,,13.0,,,,,,,
41,2020-03-12,108:170,127:159,bus,,,,,,,,,,,,17.0,,,,,,
41,2020-03-12,108:170,152:134,bus,,,,,,,,,,,,10.0,,,,,,
41,2020-03-12,108:170,153:133,bus,,,,,,,,,,,,20.0,,,,,,
41,2020-03-12,108:170,154:132,bus,,,,,,,,14.0,,,33.0,,,,,,,
41,2020-03-12,108:170,154:132,private_transport,,,,,,,,,,,,14.0,,,,,,
41,2020-03-12,108:170,90:117,bus,,,,,,,,,,,,,,31.0,,,,
41,2020-03-12,108:170,90:117,private_transport,,,,,,,,,,,,,,21.0,,,,
41,2020-03-12,108:170,96:111,bus,,,,,,,,10.0,,,,,,,,,,
41,2020-03-12,108:170,98:217,bus,,,,,,,,,,10.0,,,,,,,,
41,2020-03-12,108:170,98:217,private_transport,,,,,,,,,,10.0,,,,,,,,
41,2020-03-12,109:169,107:207,bus,,,,,,,,,,,,,,,10.0,,,
41,2020-03-12,109:169,143:143,bus,,,11.0,,,,,,,,,,,,12.0,,,
41,2020-03-12,109:169,143:143,private_transport,,,10.0,,,,,,,,,,,11.0,,,,
41,2020-03-12,109:169,83:108,bus,,,,,,,,,,23.0,24.0,,,,,,,
41,2020-03-12,109:169,83:108,private_transport,,,,,,,,,,,13.0,,,,,,,
41,2020-03-12,109:169,109:169,private_transport,,,,,,,,,,,,,,10.0,,,,
41,2020-03-12,109:169,154:132,private_transport,,,,,,15.0,,,,,,,,,,,,
41,2020-03-12,109:169,98:217,bus,,,14.0,,,,,,,,,,,14.0,,,,
