ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-12,100:206,100:206,bus,,,,,,,,,,,,,,,,12.0,,,,,,,
41,2019-11-12,100:206,121:165,bus,,,,,,,,,,,,,,,,,13.0,,,,,,
41,2019-11-12,100:206,157:129,bus,,,,,,,,,,,,,,,,,17.0,,,,,,
41,2019-11-12,101:205,103:203,bus,,,,,,,,,,,,,,,,,,,,,,10.0,
41,2019-11-12,101:205,103:203,private_transport,,,,,,,,,,,,,,,,,,,,,,11.0,
41,2019-11-12,101:205,87:104,private_transport,,,,,,,,,,,,,,13.0,,,,,,,,,
41,2019-11-12,102:204,87:104,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
41,2019-11-12,103:203,103:203,private_transport,,,,,,,,,,,,,,,,,17.0,,,,,,
41,2019-11-12,103:203,138:148,private_transport,,,,,,,,,,,,,,,,,21.0,,,,,,
41,2019-11-12,103:203,45:319,bus,,,,,,,,,,11.0,,,,,,,,,,,,,
41,2019-11-12,104:202,121:165,bus,,,,,,,,,,21.0,,,,,,,,,,,,,
41,2019-11-12,104:202,109:169,bus,,,,,,,,,,,,,,,,,,,20.0,,,,
41,2019-11-12,104:202,109:169,private_transport,,,,,,,,,,,,,,,,,,,16.0,,,,
41,2019-11-12,104:202,113:157,bus,,,,,,,,,,,,,,,,,,,16.0,,,,
41,2019-11-12,104:202,117:153,bus,,,,,,,,,,,,,,,,,,,12.0,,,,
41,2019-11-12,104:202,117:153,private_transport,,,,,,,,,,,,,,,,,,,10.0,,,,
41,2019-11-12,104:202,86:105,bus,,,,,,,,,,12.0,,,,,,,,,,,,,
41,2019-11-12,104:202,95:112,bus,,,,,,,,,,,,,,,,,,,21.0,,,,
41,2019-11-12,104:202,95:112,private_transport,,,,,,,,,,,,,,,,,,,14.0,,,,
41,2019-11-12,104:202,98:217,bus,,,,,,,,,,,,,,,,,,,12.0,,,,
41,2019-11-12,106:208,45:319,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,
41,2019-11-12,106:208,46:420,private_transport,,,,,,,33.0,,,,,,,,,,,,,,,,
41,2019-11-12,106:208,61:413,private_transport,27.0,,,,,,,,,,,,,,,,,,,,,,
41,2019-11-12,107:207,45:319,bus,,,,,,,,16.0,,,,,,,,,,,,,,,
41,2019-11-12,107:207,45:319,private_transport,,,,,,,,30.0,,,,,,,,,,,,,,,
41,2019-11-12,107:207,46:420,private_transport,,,,,,,89.0,,,,,,,,,,,,,,,,
41,2019-11-12,107:207,61:413,private_transport,75.0,,,,,,,,,,,,,,,,,,,,,,
41,2019-11-12,108:170,121:165,bus,,,,,,,,,,,,,17.0,,,,,,,,,,
41,2019-11-12,108:170,121:165,private_transport,,,,,,,,,,,,,,20.0,,,,,,,,,
41,2019-11-12,108:170,157:129,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
41,2019-11-12,108:170,157:129,private_transport,,,,,,,,,,,,,,14.0,,,,,,,,,
41,2019-11-12,108:170,87:104,private_transport,,,,,,,,,,,,,,13.0,,,,,,,,,
41,2019-11-12,108:170,111:167,bus,,,,,,,,,,,,,,16.0,,,,,,,,,
41,2019-11-12,108:170,154:132,bus,,,,,,,,39.0,,,,,,,,,,,,,,,
41,2019-11-12,108:170,84:107,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,,
41,2019-11-12,108:170,89:118,bus,,,,,,,,17.0,,,,,,,,,,,,,,,
41,2019-11-12,108:170,91:116,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,,
41,2019-11-12,109:169,87:104,bus,,,,,,,12.0,,,,,,,,,,,,,,,,
41,2019-11-12,109:169,98:217,bus,,,,,,,,,,,,,,,12.0,,,,,,,,
41,2019-11-12,109:169,98:217,private_transport,,,,,,,,,,,,,,,14.0,,,,,,,,
41,2019-11-12,109:169,104:202,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,,
41,2019-11-12,109:169,110:168,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
41,2019-11-12,109:169,110:168,private_transport,,,,,,,,,,,,,,12.0,,,,,,,,,
41,2019-11-12,109:169,122:164,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,,
41,2019-11-12,109:169,127:159,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,,
41,2019-11-12,109:169,128:142,bus,,,,,,,,,,,,12.0,,,,,,,,,,,
41,2019-11-12,109:169,128:142,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-12,109:169,133:137,bus,,,,,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-12,109:169,133:137,private_transport,,,,,,,,,,,,,,,,,,12.0,,,,,
41,2019-11-12,109:169,143:143,bus,,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-12,109:169,143:143,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,,
41,2019-11-12,109:169,158:128,bus,,,,,,,,,,,,,,,20.0,,,,,,,,
