ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
42,2020-03-05,100:206,120:166,bus,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-05,100:206,143:143,bus,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-05,100:206,143:143,private_transport,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-05,100:206,83:108,bus,,,,,,,,,,,21.0,,,,,,,,,,
42,2020-03-05,100:206,83:108,private_transport,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-05,100:206,98:217,bus,,,,,,,,,,,17.0,,,12.0,,,,,,,
42,2020-03-05,100:206,98:217,private_transport,,,,,,,,,,,10.0,,,12.0,,,,,,,
42,2020-03-05,101:205,83:108,bus,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-05,101:205,83:108,private_transport,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-05,101:205,98:217,bus,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-05,101:205,101:205,bus,,,,,,,,10.0,,,,,,,,,,,15.0,,
42,2020-03-05,101:205,126:160,bus,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-05,101:205,136:150,bus,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-05,101:205,136:150,private_transport,,,,,,,,,,,,,,,,,20.0,,,,
42,2020-03-05,101:205,146:124,bus,,,,,,,,,,,,,,,,,,,26.0,,
42,2020-03-05,101:205,76:314,private_transport,,,,,,,,,,,,,,,36.0,,,,,,
42,2020-03-05,102:204,126:160,bus,,,,,,,,,,,,,,14.0,,,,,,,
42,2020-03-05,102:204,126:160,private_transport,,,,,,,,,,,,,,14.0,,,,,,,
42,2020-03-05,102:204,146:124,bus,,,,,,,,,,,,,,,,,,,12.0,,
42,2020-03-05,103:203,126:160,bus,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-05,103:203,126:160,private_transport,,,,,,,,11.0,13.0,,,,,,,,,,,,
42,2020-03-05,103:203,115:155,bus,,,,,,,,,,,,31.0,,,,,,,,,
42,2020-03-05,103:203,115:155,private_transport,,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-05,103:203,125:161,bus,,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-05,103:203,138:148,bus,,,,,,,,,,,,,,,24.0,,,,,,
42,2020-03-05,103:203,138:148,private_transport,,,,,,,,,,,,,,,15.0,,,,,,
42,2020-03-05,104:202,126:160,bus,,,,,,,,25.0,,,,,,,,,,,,,
42,2020-03-05,104:202,126:160,private_transport,,,,,,,,33.0,,,,,,,,,,,,,
42,2020-03-05,104:202,111:167,bus,,,,,,,,,,,,,,,,,17.0,,,,
42,2020-03-05,104:202,111:167,private_transport,,,,,,,,,,,,,,,,,35.0,,,,
42,2020-03-05,104:202,140:146,bus,,,,,,,,,,,,,19.0,,,,,,,,
42,2020-03-05,104:202,141:145,bus,,,,,,,,,,,,,22.0,,,,,,,,
42,2020-03-05,104:202,141:145,private_transport,,,,,,,,,,,,,13.0,,,,,,,,
42,2020-03-05,105:201,126:160,bus,,,,,,,,,,,,,26.0,,,,,,,,
42,2020-03-05,105:201,126:160,private_transport,,,,,,,,,,,,,18.0,,,,,,,,
42,2020-03-05,106:208,126:160,bus,,,,,,,,,,,,,15.0,,,,,,,,
42,2020-03-05,106:208,160:110,bus,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-05,107:207,83:108,private_transport,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-05,107:207,98:217,bus,,,,,,,,,,,15.0,,,12.0,,,,,,,
42,2020-03-05,107:207,98:217,private_transport,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-05,107:207,121:165,bus,,,,,,23.0,,,,,,,,,,,,,,,
42,2020-03-05,107:207,121:165,private_transport,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-05,107:207,137:149,private_transport,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-05,107:207,86:105,private_transport,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-05,108:170,126:160,bus,,,,,,,,,,24.0,,,,,,,,,,,
42,2020-03-05,108:170,126:160,private_transport,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-05,108:170,140:146,bus,,,,,,21.0,,,,,,,,,,,,,,,
42,2020-03-05,108:170,140:146,private_transport,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-05,108:170,141:145,bus,,,,,,33.0,,,,10.0,,18.0,,,,,,,,,
42,2020-03-05,108:170,141:145,private_transport,,,,,,12.0,,,,20.0,,,,,,,,,,,
42,2020-03-05,108:170,160:110,bus,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-05,108:170,139:147,bus,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-05,108:170,139:147,private_transport,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-05,108:170,90:117,private_transport,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-05,109:169,120:166,private_transport,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-05,109:169,136:150,private_transport,,,,,,,,,,,,,,,,,11.0,,,10.0,
42,2020-03-05,109:169,139:147,bus,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-05,109:169,139:147,private_transport,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-05,109:169,106:208,bus,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-05,109:169,107:207,bus,,,,,,13.0,,,,,,,,,,,,,,,
42,2020-03-05,109:169,116:154,bus,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-05,109:169,118:152,bus,,,,,,,,,,13.0,,,,,,,,,,,
42,2020-03-05,109:169,119:151,bus,,,,,,,,,,,,,,,,,,,11.0,,
42,2020-03-05,109:169,134:136,bus,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-05,109:169,134:136,private_transport,,,,,,,,,,,,,,,,15.0,,,,,
42,2020-03-05,109:169,135:135,bus,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-05,109:169,45:319,bus,,,,,,,,,,,,,34.0,,,,,,,,
42,2020-03-05,109:169,45:319,private_transport,,,,,,,,,,,,,25.0,,,,,,,,
42,2020-03-05,109:169,97:102,bus,,,,,,,,,,,,,,15.0,,,,,,,
42,2020-03-05,110:168,120:166,bus,,,,,,,,,,,,,,,,,10.0,,,,
42,2020-03-05,110:168,120:166,private_transport,,,,,,,,,,,,,,,,,63.0,,,,
42,2020-03-05,110:168,136:150,bus,,,,,,,,,,,,,,,,,,,,45.0,
42,2020-03-05,110:168,136:150,private_transport,,,,,,,,,,,,,,,,,19.0,,25.0,71.0,
42,2020-03-05,110:168,115:155,private_transport,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-05,110:168,138:148,private_transport,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-05,110:168,111:167,bus,,,,,,,,,,,,,,,,,36.0,,,,
42,2020-03-05,110:168,111:167,private_transport,,,,,,,,,,,,,,,,,62.0,,,,
42,2020-03-05,110:168,140:146,private_transport,,,,,,,,,,,,,,,,,,16.0,13.0,,
42,2020-03-05,110:168,141:145,bus,,,,,,,,,,,,,,,,,,17.0,,,
42,2020-03-05,110:168,141:145,private_transport,,,,,,,,,,,,,,,,,23.0,27.0,,,
42,2020-03-05,110:168,139:147,bus,,,,,,,,,,16.0,,,,,,,,14.0,,,
42,2020-03-05,110:168,139:147,private_transport,,,,,,,,,,16.0,,,,,,,,17.0,,,
42,2020-03-05,110:168,116:154,bus,,,,,,,,,,29.0,,,,,,,,,,,
42,2020-03-05,110:168,116:154,private_transport,,,,,,,,,,17.0,,,,,,,,,,,
42,2020-03-05,110:168,118:152,bus,,,,,,,,,,28.0,,,,,,,,,14.0,,
42,2020-03-05,110:168,118:152,private_transport,,,,,,,,,,17.0,,,,,,,,,20.0,,
42,2020-03-05,110:168,119:151,bus,,,,,,,,,,,,,,,,,,,27.0,,
42,2020-03-05,110:168,119:151,private_transport,,,,,,,,,,,,,,,,,,,38.0,,
42,2020-03-05,110:168,45:319,private_transport,,,,,,,,,,,,,,,,,,,,13.0,
42,2020-03-05,110:168,117:153,bus,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-05,110:168,117:153,private_transport,,,,,,,,,,,,,,,,,,,11.0,,
42,2020-03-05,110:168,95:112,bus,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-05,110:168,95:112,private_transport,,,,,,,,,,13.0,,,,,,,,,,,
42,2020-03-05,111:167,126:160,bus,,,,,,,,16.0,,,,,,,,,,,,,
42,2020-03-05,111:167,126:160,private_transport,,,,,,,,29.0,,,,,,,,,,,,,
42,2020-03-05,111:167,140:146,bus,,,,,,,,,11.0,,,,,,,,,,,,
42,2020-03-05,111:167,140:146,private_transport,,,,,,,,,14.0,,,,,,,,,,,,
42,2020-03-05,111:167,141:145,bus,,,,,,,,,,,,,27.0,,,,,10.0,,,
42,2020-03-05,111:167,141:145,private_transport,,,,,,,,,,,,,,17.0,,,,,,,
42,2020-03-05,111:167,139:147,bus,,,,,,,,,,,,,14.0,,,,,13.0,,,
42,2020-03-05,111:167,139:147,private_transport,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-05,111:167,134:136,bus,,,,,,,,,11.0,,,,,,,,,,,,
42,2020-03-05,111:167,145:125,bus,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-05,111:167,154:132,bus,,,,,,,21.0,,,,,,,,,,,,,,
42,2020-03-05,111:167,158:128,bus,,,,,,,,,,,,,,,,14.0,,,,,
42,2020-03-05,112:158,121:165,bus,,,,,,17.0,,,,,,,,,,,,,,,
42,2020-03-05,112:158,121:165,private_transport,,,,,,29.0,,,,,,,,,,,,,,,
42,2020-03-05,112:158,137:149,private_transport,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-05,112:158,86:105,private_transport,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-05,112:158,84:107,bus,,,,,,15.0,,,,,,,,,,,,,,,
42,2020-03-05,112:158,84:107,private_transport,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-05,113:157,136:150,bus,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-05,113:157,136:150,private_transport,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-05,113:157,140:146,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-05,113:157,118:152,private_transport,,,,,,,,,,,,,12.0,,,,,,,,
42,2020-03-05,113:157,119:151,bus,,,,,,,,,,19.0,,,12.0,,,,,,,,
42,2020-03-05,113:157,97:102,bus,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-05,113:157,158:128,bus,,,,,,,,,,,,,,,21.0,,,,,,
42,2020-03-05,113:157,158:128,private_transport,,,,,,,,,,,,,,,24.0,,,,,,
42,2020-03-05,115:155,140:146,bus,,,,,,,,,,,,,,,26.0,,,,,,
42,2020-03-05,115:155,141:145,bus,,,,,,,,,,,,,,,24.0,,,,,,
42,2020-03-05,115:155,141:145,private_transport,,,,,,11.0,,,,,,,,,21.0,,,,,,
42,2020-03-05,115:155,119:151,bus,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-05,115:155,135:135,private_transport,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-05,115:155,45:319,private_transport,,,,,,,,,,,,,,,12.0,,,,,,
42,2020-03-05,115:155,159:127,bus,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-05,116:154,76:314,private_transport,,,,,,,13.0,,,,,,,,,,,,,,
42,2020-03-05,116:154,140:146,bus,,,,,,,,,,,,,11.0,,11.0,,,,,,
42,2020-03-05,116:154,141:145,private_transport,,,,,,16.0,,,,,,,,,,,,,,,
42,2020-03-05,116:154,118:152,bus,,,,,,,,,,,,,18.0,,,,,,,,
42,2020-03-05,116:154,134:136,bus,,,,,,,,,,10.0,,,,,,11.0,,,,,
42,2020-03-05,116:154,134:136,private_transport,,,,,,,,,,10.0,,,,,,,,,,,
