ProjectID,Date,Origin,Destination,Modo,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-20,100:206,127:159,bus,,,,,,,,,,,,,,,10.0,,,
41,2019-11-20,100:206,97:102,private_transport,,,,,,,11.0,,,,,,,,,,,
41,2019-11-20,106:208,97:102,bus,,,,,,,,,,,,,14.0,,,,,
41,2019-11-20,106:208,147:123,private_transport,,,10.0,,,,,,,,,,,,,,,
41,2019-11-20,107:207,127:159,bus,,,,,,,,,,,,,,,10.0,,,
41,2019-11-20,107:207,97:102,bus,,,,,,,,,,,,,32.0,,,,,
41,2019-11-20,107:207,97:102,private_transport,,,,,,,,,,,,,13.0,,,,,
41,2019-11-20,107:207,104:202,bus,,,18.0,,,,,,,,,,,,,,,
41,2019-11-20,107:207,104:202,private_transport,,,15.0,,,,,,,,,,,,,,,
41,2019-11-20,107:207,110:168,bus,,,17.0,,,,,,,,,,,,,,,
41,2019-11-20,107:207,110:168,private_transport,,,24.0,,,,,,,,,,,,,,,
41,2019-11-20,107:207,111:167,bus,,,11.0,,,,,,,,,,,,,,,
41,2019-11-20,107:207,111:167,private_transport,,,10.0,,,,,,,,,,,,,,,
41,2019-11-20,108:170,97:102,bus,,46.0,,,,,,,,,,,,,,,,
41,2019-11-20,108:170,108:170,bus,,,,,,,,,,,,,30.0,,,,,
41,2019-11-20,108:170,151:119,bus,,,,,,,,,,,,,10.0,,,,,
41,2019-11-20,109:169,127:159,bus,,,,,,,,,,,15.0,,,,,,,
41,2019-11-20,109:169,127:159,private_transport,,,,,,,,,,,13.0,,,,,,,
41,2019-11-20,109:169,97:102,bus,,,,20.0,,,,,,,,,,,,,,
41,2019-11-20,109:169,97:102,private_transport,,,,19.0,,,,,,,,,,,,10.0,,
41,2019-11-20,109:169,110:168,bus,,17.0,,,,,,,10.0,,,,,,,,,
41,2019-11-20,109:169,111:167,bus,,,,,,,,,,,,17.0,,,,,,
41,2019-11-20,109:169,111:167,private_transport,,,,,,,,,,,,12.0,,,,,,
41,2019-11-20,109:169,114:156,bus,,,,,,,,,12.0,,,,,,,,,
41,2019-11-20,109:169,134:136,bus,,,,,,13.0,,,,,,,,,,,,
41,2019-11-20,109:169,135:135,bus,,,,,,,,,,,13.0,,,,,,,
41,2019-11-20,109:169,135:135,private_transport,,,,,,,,,,,13.0,,,,,,,
41,2019-11-20,109:169,137:149,bus,,,,,,,,,,,,19.0,,,,,,
41,2019-11-20,109:169,137:149,private_transport,,,,,,,,,,,,16.0,,,,,,
41,2019-11-20,109:169,140:146,bus,,,,,,,,,,,,,,10.0,,,,
41,2019-11-20,109:169,141:145,bus,,,,,,,,,,,10.0,,,,,,,
41,2019-11-20,109:169,144:126,bus,,,12.0,,,,,,,,,,,,,,,
41,2019-11-20,109:169,145:125,bus,,,,,,,,12.0,,,,,,,,,,
41,2019-11-20,109:169,145:125,private_transport,,,,,,,,11.0,,,,,,,,,,
41,2019-11-20,109:169,148:122,bus,,,,,,,,,,,,17.0,,,,,,
41,2019-11-20,109:169,148:122,private_transport,,,,,,,,,,,,12.0,,,,,,
41,2019-11-20,109:169,149:121,bus,,,,,,,,,,,,24.0,,,,,,
41,2019-11-20,109:169,150:120,bus,,18.0,,,,,,,,,,,,,,,,
41,2019-11-20,109:169,150:120,private_transport,,10.0,,,,,,,,,,,,,,,,
41,2019-11-20,109:169,159:127,bus,,,42.0,,,,,,,,,,,,43.0,,,
41,2019-11-20,109:169,276:144,private_transport,,,,,,11.0,,,,,,,,,,,,
41,2019-11-20,109:169,58:303,bus,11.0,,,,,,,,,,,,,,,,,
41,2019-11-20,109:169,58:303,private_transport,12.0,,,,,,,,,,,,,20.0,,,,
41,2019-11-20,109:169,87:104,bus,,,,,,,,,,,,,10.0,,,,,
41,2019-11-20,109:169,88:103,bus,,,,26.0,,,,,,,,,,,,,,
