ProjectID,Date,Origin,Destination,Modo,0200_0259,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-05,100:206,120:166,bus,,,,,,,,,,,,,,21.0,,,,
42,2020-03-05,100:206,120:166,private_transport,,,,,,,,,,,,,,18.0,,,,
42,2020-03-05,100:206,136:150,bus,,,,,,,,,,,,,,12.0,,,,
42,2020-03-05,100:206,136:150,private_transport,,,,,,,,,,,,,,11.0,,,,
42,2020-03-05,100:206,83:108,bus,,,,,,,,,21.0,,,,,,,,,
42,2020-03-05,100:206,98:217,bus,,,,,,,,,18.0,,,,,,,,,
42,2020-03-05,100:206,98:217,private_transport,,,,,,,,,10.0,,,,,,,,,
42,2020-03-05,101:205,136:150,bus,,,,,,,,,,,,,,,17.0,,,
42,2020-03-05,101:205,136:150,private_transport,,,,,,,,,,,,,,,24.0,,,
42,2020-03-05,101:205,101:205,bus,,,,,,15.0,,,,,,,,,,,16.0,
42,2020-03-05,101:205,101:205,private_transport,,,,,,11.0,,,,,,,,,,,,
42,2020-03-05,101:205,108:170,bus,,,,,,,,,,,,,,,,11.0,,
42,2020-03-05,101:205,109:169,bus,,,,,,,,,10.0,,,,,,,,,
42,2020-03-05,101:205,126:160,bus,,,,,,,,12.0,,,,,,,,,,
42,2020-03-05,101:205,146:124,bus,,,,,,,,,,,,,,,,,31.0,
42,2020-03-05,101:205,151:119,bus,,,,,,26.0,,,,,,,,,,13.0,,
42,2020-03-05,101:205,151:119,private_transport,,,,,,16.0,,,,,,,,,,11.0,,
42,2020-03-05,101:205,152:134,bus,,,,,,,,,,,,,,,,12.0,,
42,2020-03-05,101:205,152:134,private_transport,,,,,,,,,,,,,,,,10.0,,
42,2020-03-05,101:205,76:314,private_transport,,,,,,,,,,,,,41.0,,,,,
42,2020-03-05,102:204,101:205,bus,,,,,,,,,,,,,,,,,10.0,
42,2020-03-05,102:204,126:160,bus,,,,,,,,,,,,13.0,,,,,,
42,2020-03-05,102:204,126:160,private_transport,,,,,,,,,,,,12.0,,,,,,
42,2020-03-05,102:204,146:124,bus,,,,,,,,,,,,,,,,,11.0,
42,2020-03-05,103:203,115:155,bus,,,,,,,,,,31.0,,,,,,,,
42,2020-03-05,103:203,115:155,private_transport,,,,,,,,,,27.0,,,,,,,,
42,2020-03-05,103:203,116:154,bus,,,,,,,,,,10.0,,,,,,,,
42,2020-03-05,103:203,116:154,private_transport,,,,,,,,,,10.0,,,,,,,,
42,2020-03-05,103:203,125:161,bus,,,,,,,,,,17.0,,,,,,,,
42,2020-03-05,104:202,126:160,bus,,,,,,28.0,,,,,,,,,,,,
42,2020-03-05,104:202,126:160,private_transport,,,,,,36.0,,,,,,,,,,,,
42,2020-03-05,104:202,111:167,bus,,,,,,,,,,,,,,,21.0,,,
42,2020-03-05,104:202,111:167,private_transport,,,,,,,,,,,,,,,39.0,,,
42,2020-03-05,104:202,160:110,bus,,,,,,11.0,,,,,,,,,,,,
42,2020-03-05,104:202,160:110,private_transport,,,,,,12.0,,,,,,,,,,,,
42,2020-03-05,104:202,90:117,bus,,,,,,13.0,,,,,,,,,,,,
42,2020-03-05,104:202,90:117,private_transport,,,,,,15.0,,,,,,,,,,,,
42,2020-03-05,105:201,126:160,bus,,,,,,,,,,,18.0,,,,,,,
42,2020-03-05,105:201,126:160,private_transport,,,,,,,,,,,11.0,,,,,,,
42,2020-03-05,105:201,90:117,bus,,,,,,,,,,,12.0,,,,,,,
42,2020-03-05,106:208,126:160,bus,,,,,,,,,,,11.0,,,,,,,
42,2020-03-05,106:208,121:165,bus,,,,11.0,,,,,,,,,,,,,,
42,2020-03-05,107:207,83:108,bus,,,,,,,,,16.0,,,,,,,,,
42,2020-03-05,107:207,98:217,bus,,,,,,,,,14.0,,,,,,,,,
42,2020-03-05,107:207,98:217,private_transport,,,,,,,,,10.0,,,,,,,,,
42,2020-03-05,107:207,109:169,bus,,,,,,,,,16.0,,,,,,,,,
42,2020-03-05,107:207,121:165,private_transport,,,,18.0,,,,,,,,,,,,,,
42,2020-03-05,107:207,128:142,private_transport,,,,,,,,,10.0,,,,,,,,,
42,2020-03-05,107:207,141:145,bus,,,,,,,,,,,,,,13.0,,,,
42,2020-03-05,107:207,141:145,private_transport,,,,,,,,,,,,,,12.0,,,,
42,2020-03-05,107:207,84:107,bus,,,,12.0,,,,,,,,,,,,,,
42,2020-03-05,107:207,84:107,private_transport,,,,14.0,,,,,,,,,,,,,,
