ProjectID,Date,Origin,Destination,Modo,0000_0059,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-04,102:204,96:111,bus,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,103:203,138:148,bus,,,,17.0,,,,,,,,,,,,,,
42,2020-03-04,103:203,138:148,private_transport,,,,14.0,,,,,,,,,,,,,,
42,2020-03-04,103:203,48:301,private_transport,,,,,,,,,,11.0,,,,,,,,
42,2020-03-04,103:203,77:312,bus,,,,,,,,,,14.0,,,,,,,,
42,2020-03-04,103:203,77:312,private_transport,,,,,,,,,,27.0,,,,,,,,
42,2020-03-04,103:203,85:106,bus,,,,,,,,,,,,,,13.0,,,,
42,2020-03-04,103:203,85:106,private_transport,,,,,,,,,,,,,,11.0,,,,
42,2020-03-04,103:203,87:104,bus,,,,,,,,,,,,,,10.0,,,,
42,2020-03-04,103:203,87:104,private_transport,,,,,,,,,,,,,,10.0,,,,
42,2020-03-04,103:203,90:117,bus,,,,,,,,,,,,,,13.0,,,,
42,2020-03-04,103:203,90:117,private_transport,11.0,,,,,,,,,,,,,10.0,,,,
42,2020-03-04,104:202,87:104,bus,,,,,,,,,,,,,,,17.0,,,
42,2020-03-04,104:202,87:104,private_transport,,,,,,,,,,,,,,,12.0,,,
42,2020-03-04,104:202,91:116,bus,,,,,,,,,,,,,,,16.0,,,
42,2020-03-04,108:170,90:117,bus,,,,,,,,,,,,10.0,,,,,,
42,2020-03-04,108:170,90:117,private_transport,,,,,,,,,,,,16.0,,,,,,
42,2020-03-04,108:170,127:159,bus,,,,,13.0,,,,,,,,,,,,,
42,2020-03-04,108:170,152:134,bus,,,,,27.0,,,,,,,,,,,,,
42,2020-03-04,108:170,152:134,private_transport,,,,,17.0,,,,,,,,,,,,,
42,2020-03-04,108:170,153:133,bus,,,,,18.0,,,,,,,,,,,,,
42,2020-03-04,108:170,153:133,private_transport,,,,,15.0,,,,,,,,,,,,,
42,2020-03-04,108:170,154:132,private_transport,,,,,14.0,,,,,,,,,,,,,
42,2020-03-04,108:170,97:102,bus,,,,,,,,,,,,,,31.0,,,,
42,2020-03-04,108:170,97:102,private_transport,,,,,,,,,,,,,,30.0,,,,
42,2020-03-04,109:169,110:168,bus,,,,,,,,,,,,,,10.0,,,,
42,2020-03-04,109:169,110:168,private_transport,,,,,,,,,,,,,,43.0,,,,
42,2020-03-04,109:169,149:121,bus,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,109:169,88:103,bus,,,,,,,,,,,,19.0,,,,,,
42,2020-03-04,109:169,88:103,private_transport,,,,,,,,,,,,13.0,,,,,,
42,2020-03-04,110:168,87:104,bus,,,,,,,,,,,,,,,28.0,,,
42,2020-03-04,110:168,87:104,private_transport,,,,,,,,,,,,,,,21.0,,,
42,2020-03-04,110:168,91:116,bus,,,,,,,,,,,,,,,10.0,,,
42,2020-03-04,110:168,91:116,private_transport,,,,,,,,,,,,,,,10.0,,,
42,2020-03-04,110:168,110:168,bus,,,,,15.0,,,,,,,,,,,,,
42,2020-03-04,110:168,110:168,private_transport,,,,,15.0,,,,,,,,,17.0,,,,
42,2020-03-04,110:168,114:156,bus,,,,,22.0,,,,,,,,,,,,,
42,2020-03-04,110:168,114:156,private_transport,,,,,10.0,,,,,,,,,,,,,
42,2020-03-04,110:168,144:126,bus,,,,,,,,,,,,,,,10.0,,,
42,2020-03-04,110:168,147:123,bus,,,,,20.0,,,,,,,,,,,,,
42,2020-03-04,110:168,147:123,private_transport,,,,,12.0,,,,,,,,,,,,,
42,2020-03-04,110:168,98:217,private_transport,,,,,18.0,,,,,,,,,,,,,
42,2020-03-04,111:167,90:117,bus,,,,32.0,,,,,,,,,,,,,,
42,2020-03-04,111:167,90:117,private_transport,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,111:167,121:165,bus,,,,,,,15.0,,,,,,,,,,,
42,2020-03-04,111:167,121:165,private_transport,,,,,,,15.0,,,,,,,,,,,
42,2020-03-04,111:167,126:160,bus,,,,89.0,,,,,,,,,,,,,,
42,2020-03-04,111:167,126:160,private_transport,,,,12.0,,,,,,,,,,,,,,
42,2020-03-04,111:167,148:122,bus,,,,,,,11.0,,,,,,,,,,,
42,2020-03-04,111:167,148:122,private_transport,,,,,,,12.0,,,,,,,,,,,
42,2020-03-04,113:157,132:138,bus,,,,,,,,10.0,,,,,,,,,,
42,2020-03-04,113:157,134:136,bus,,,,,,,,,,,13.0,,,,,,,
42,2020-03-04,113:157,134:136,private_transport,,,,,,,,,,,13.0,,,,,,,
42,2020-03-04,113:157,95:112,bus,,,,,,,,16.0,,,,,,,,,,
42,2020-03-04,118:152,97:102,bus,,,,,15.0,,,,,,,,,,,,,
42,2020-03-04,118:152,118:152,bus,,,,,,,,,,,,,,,,11.0,,
42,2020-03-04,118:152,118:152,private_transport,,,,,,,,,,,,,,,,10.0,,
42,2020-03-04,118:152,150:120,bus,,,,,23.0,,,,,,,,,,,,,
42,2020-03-04,119:151,97:102,bus,,,,,10.0,,,,,,,,,,,,,
42,2020-03-04,119:151,95:112,bus,,,,,,,,,,,,,,,,13.0,,
42,2020-03-04,119:151,118:152,bus,,,,,,,,,,,,,,,,16.0,,
42,2020-03-04,119:151,150:120,bus,,,,,26.0,,,,,,,,,,,,,
42,2020-03-04,119:151,158:128,bus,,,,,11.0,,,,,,,,,,,,,
42,2020-03-04,120:166,96:111,bus,,,,,,,,,13.0,,,,,,,,,
42,2020-03-04,120:166,160:110,private_transport,,,,,,,,,12.0,,,,,,,,,
42,2020-03-04,121:165,85:106,bus,,,,,,14.0,,,,,,,,,,,,
42,2020-03-04,121:165,85:106,private_transport,,,,,,13.0,,,,,,,,,,,,
42,2020-03-04,121:165,90:117,bus,,,,,10.0,16.0,,,,,,,,,,,,
42,2020-03-04,121:165,90:117,private_transport,,,,,,34.0,,,,,,,,,,,,
42,2020-03-04,121:165,97:102,bus,,,,,49.0,,,,,,,,,,,,,
42,2020-03-04,121:165,97:102,private_transport,,,,,16.0,,,,,,,,,,,,,
42,2020-03-04,121:165,126:160,bus,,,,,17.0,,,,,,,,,,,,,
42,2020-03-04,121:165,126:160,private_transport,,,,,13.0,,,,,,,,,,,,,
42,2020-03-04,121:165,56:416,private_transport,,,100.0,,,,,,,,,,,,,,,
42,2020-03-04,122:164,149:121,bus,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,122:164,149:121,private_transport,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,123:163,150:120,bus,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,124:162,90:117,private_transport,,,,,13.0,,,,,,,,,,,,,
42,2020-03-04,124:162,88:103,bus,,,,,10.0,,,,,,,,,,,,,
42,2020-03-04,124:162,88:103,private_transport,,,,,12.0,,,,,,,,,,,,,
42,2020-03-04,124:162,159:127,private_transport,,,,,,25.0,,,,,,,,,,,,
42,2020-03-04,126:160,85:106,bus,,,,,,,,,,,,13.0,,,,,,
42,2020-03-04,126:160,90:117,bus,,,,,,,17.0,,,,,11.0,,,,,,
42,2020-03-04,126:160,90:117,private_transport,,,,,,,,,,,,12.0,,,,,,
42,2020-03-04,126:160,126:160,bus,,,,,,,67.0,,,,,,,,,,,
42,2020-03-04,126:160,126:160,private_transport,,,,,,,35.0,,,,,,,,,,,
42,2020-03-04,126:160,132:138,bus,,,,,,,,,,,,,,,10.0,,,
42,2020-03-04,126:160,160:110,bus,,,,,,,12.0,,,,,,,,,,,
42,2020-03-04,126:160,56:416,private_transport,,,,,,,,,105.0,,,,,,,,,
42,2020-03-04,126:160,139:147,bus,,,,,,,,,,,,13.0,,,,,,
42,2020-03-04,126:160,140:146,bus,,,,,,,,,,,,19.0,,,,,,
42,2020-03-04,126:160,140:146,private_transport,,,,,,,,,,,,12.0,,,,,,
42,2020-03-04,126:160,141:145,bus,,,,,,,,,,,,39.0,,,,,,
42,2020-03-04,126:160,141:145,private_transport,,,,,,,,,,,,17.0,,,,,,
42,2020-03-04,127:159,90:117,bus,,,,,,,,,,,,13.0,,,,,,
42,2020-03-04,128:142,88:103,bus,,,,,,,,,,,,16.0,,,,,,
42,2020-03-04,128:142,158:128,bus,,,,,,,,,,,,11.0,,,,,,
42,2020-03-04,129:141,152:134,bus,,12.0,,,,,,,,,,,,,,,,
42,2020-03-04,129:141,154:132,private_transport,,,,,,,,,,,,,,,,,,10.0
42,2020-03-04,130:140,153:133,private_transport,,,,,,,,,,,,,,,,,,10.0
42,2020-03-04,130:140,154:132,private_transport,,,,,,,,,,,,,,,,,,18.0
42,2020-03-04,131:139,77:312,private_transport,,,,,,,,,,18.0,,,,,,,,
42,2020-03-04,131:139,135:135,bus,,,,,,,,,,,12.0,,,,,,,
42,2020-03-04,132:138,95:112,bus,,,,,,,,16.0,,,,,,,,,,
42,2020-03-04,132:138,135:135,private_transport,,,,,,,,,,,14.0,,,,,,,
42,2020-03-04,132:138,113:157,bus,,,,,,,,11.0,,,,,,,,,,
42,2020-03-04,132:138,116:154,bus,,,,,,,,,,,11.0,,,,,,,
42,2020-03-04,134:136,97:102,private_transport,,,,,,,,,,,14.0,,,,,,,
42,2020-03-04,134:136,141:145,bus,,,,,,,,,,,,,12.0,,,,,
42,2020-03-04,134:136,84:107,private_transport,,,,,,,,,,,,,,,,10.0,,
42,2020-03-04,136:150,118:152,bus,,,,,,,,,,,,,,,,11.0,,
42,2020-03-04,136:150,150:120,bus,,,,,13.0,,,,,,,,,,,,,
42,2020-03-04,136:150,150:120,private_transport,,,,,12.0,,,,,,,,,,,,,
42,2020-03-04,136:150,122:164,bus,,,,,11.0,,,,,,,,,,,,,
42,2020-03-04,137:149,90:117,bus,,,,,13.0,,,,,,,,,,,,,
42,2020-03-04,137:149,90:117,private_transport,,,,,21.0,10.0,,,,,,,,,,,,
42,2020-03-04,137:149,88:103,private_transport,,,,,10.0,,,,,,,,,,,,,
42,2020-03-04,137:149,56:416,private_transport,,,15.0,,,,,,,,,,,,,,,
42,2020-03-04,137:149,159:127,bus,,,,,,19.0,,,,,,,,,,,,
42,2020-03-04,137:149,159:127,private_transport,,,,,,26.0,,,,,,,,,,,,
42,2020-03-04,138:148,138:148,bus,,,,45.0,,,,,,,,,,,,,,
42,2020-03-04,138:148,138:148,private_transport,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,138:148,85:106,bus,,,,,,,,,,,,,,24.0,,,,
42,2020-03-04,138:148,85:106,private_transport,,,,,,,,,,,,,,16.0,,,,
42,2020-03-04,138:148,90:117,bus,,,,,,,,,,,,,,35.0,,,,
42,2020-03-04,138:148,90:117,private_transport,,,,,,,,,,,,,,19.0,,,,
42,2020-03-04,138:148,126:160,bus,,,,13.0,,,,,,,,,,,,,,
42,2020-03-04,138:148,103:203,bus,,,,15.0,,,,,,,,,,,,,,
42,2020-03-04,139:147,139:147,bus,,,,,,,,,,,,,12.0,,,,,
42,2020-03-04,139:147,141:145,bus,,,,,,,,,,,,,18.0,,,,,
42,2020-03-04,139:147,141:145,private_transport,,,,,,,,,,,,12.0,,,,,,
42,2020-03-04,140:146,97:102,bus,,,,,,,,,,,32.0,,,,,,,
