ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
42,2019-11-21,100:206,113:157,bus,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2019-11-21,100:206,117:153,bus,,,,,,,,,,,,,,,,12.0,,,,,,,
42,2019-11-21,100:206,117:153,private_transport,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2019-11-21,100:206,132:138,bus,,,,,,,,,,,,,,,,10.0,,,,,,,
42,2019-11-21,100:206,95:112,bus,,,,,,,,,,,,,,,,15.0,,,,,,,
42,2019-11-21,101:205,64:306,private_transport,,,,,,,,,21.0,,,,,,,,,,,,,,
42,2019-11-21,101:205,84:107,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-21,102:204,121:165,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-21,103:203,103:203,bus,,,,,,,,,,13.0,,,,,,,12.0,,,,,,
42,2019-11-21,103:203,103:203,private_transport,,,,,,,,,,18.0,,,,,,,,,,,,,
42,2019-11-21,103:203,104:202,bus,,,,,,,,,,,,,13.0,,,10.0,,,,,,,
42,2019-11-21,103:203,109:169,private_transport,15.0,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-21,103:203,110:168,bus,,,,,,,,15.0,,,15.0,,20.0,,,,,,,,,,
42,2019-11-21,103:203,110:168,private_transport,76.0,,,,,,,43.0,,,10.0,,,,,,,,,,,,
42,2019-11-21,103:203,122:164,bus,,,,,,,,,,,,12.0,,,,,,,,,,,
42,2019-11-21,103:203,122:164,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,,
42,2019-11-21,103:203,123:163,private_transport,,,,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-21,103:203,126:160,private_transport,,,,,,,,,,,,,,,,,,,13.0,,,,
42,2019-11-21,103:203,138:148,bus,,,,,,,,,,14.0,,,,,,,17.0,,,,,,
42,2019-11-21,103:203,138:148,private_transport,,,,,,,,,,19.0,,,,,,,11.0,,,,,,
42,2019-11-21,103:203,139:147,private_transport,,,,,,,,,,,,,,,,,,,,,12.0,,
42,2019-11-21,103:203,140:146,bus,,,,,,,,,,,,,,,,,,,,,14.0,,
42,2019-11-21,103:203,140:146,private_transport,,,,,,,,,,,,,,,,,,,,,10.0,,
42,2019-11-21,103:203,147:123,bus,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-21,103:203,149:121,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,,
42,2019-11-21,103:203,150:120,bus,,,,,,,,,,,,14.0,,,,,,,,,,,
42,2019-11-21,103:203,45:319,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-21,103:203,45:319,private_transport,,,,,,,,,,,19.0,,,11.0,,,,,,,,,
42,2019-11-21,103:203,88:103,bus,,,,,,,,13.0,,,,,,,,,,,,,,,
