ProjectID,Date,Origin,Destination,Modo,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1700_1759,1800_1859,1900_1959
42,2019-11-21,101:205,101:205,bus,,,,,,,,,,,,,,10.0,
42,2019-11-21,101:205,136:150,private_transport,,,,,,,,,,13.0,,,,,
42,2019-11-21,101:205,145:125,private_transport,,,,,,,,,,,,24.0,,,
42,2019-11-21,102:204,136:150,bus,,,,,10.0,,,,,,,,,,
42,2019-11-21,102:204,136:150,private_transport,,,,,10.0,,,,,,,11.0,,,
42,2019-11-21,102:204,145:125,private_transport,,,,,,,,,,,,19.0,,,
42,2019-11-21,102:204,146:124,private_transport,,,,,,,,,,,,,,11.0,
42,2019-11-21,102:204,155:131,private_transport,,,,,,,,,,,,11.0,,,
42,2019-11-21,102:204,159:127,bus,,,,14.0,,,,,,,,,,,
42,2019-11-21,109:169,45:319,private_transport,,,,,,,,,,,,,20.0,,
42,2019-11-21,113:157,76:314,private_transport,,,,,24.0,,,,,,,,,,
42,2019-11-21,115:155,116:154,private_transport,,,,19.0,,,,,,,,,,,
42,2019-11-21,115:155,135:135,bus,,,,14.0,,,,,,,,,,,
42,2019-11-21,115:155,135:135,private_transport,,,,45.0,,,,,,,,,,,
42,2019-11-21,115:155,64:306,bus,,,,,,38.0,,,,,,,,,
42,2019-11-21,115:155,64:306,private_transport,,,,,,53.0,,,,,,,,,
42,2019-11-21,116:154,136:150,bus,,,,,,,,10.0,,,,,,,
42,2019-11-21,116:154,76:314,private_transport,,,,,,,,29.0,,,,,,,
42,2019-11-21,116:154,135:135,private_transport,,,,13.0,,,,,,,,,,,
42,2019-11-21,116:154,120:166,bus,,,,,,,,14.0,,,,,,,
42,2019-11-21,117:153,136:150,private_transport,,,,,,,,,,,,16.0,,,
42,2019-11-21,117:153,45:319,private_transport,,,12.0,,,,,,,,,,,,
42,2019-11-21,117:153,119:151,bus,,,,,,,,,15.0,,,,,,
42,2019-11-21,117:153,119:151,private_transport,,,,,,,,,12.0,,,,,,
42,2019-11-21,118:152,136:150,private_transport,,,,,,,,,,,,19.0,,,
42,2019-11-21,118:152,159:127,bus,,,,,13.0,,,,,,,,,,
42,2019-11-21,118:152,45:319,bus,,,,,,,,,11.0,,,,,,
42,2019-11-21,118:152,45:319,private_transport,,,22.0,,,,,,,,,10.0,,,
42,2019-11-21,118:152,119:151,bus,,,,,,,,,17.0,,,,,,
42,2019-11-21,118:152,140:146,bus,,,,,,,,,11.0,,,,,,
42,2019-11-21,118:152,58:303,bus,,,,,,,,,,,,,,19.0,
42,2019-11-21,119:151,136:150,bus,,,,,,,,13.0,20.0,,,,,,13.0
42,2019-11-21,119:151,136:150,private_transport,,,,,,,,,,,,57.0,,,
42,2019-11-21,119:151,159:127,bus,,,,,34.0,,,,,,,,,,
42,2019-11-21,119:151,159:127,private_transport,,,,,18.0,,,,,,,,,,
42,2019-11-21,119:151,45:319,bus,,,,,,,,,12.0,,15.0,,,,
42,2019-11-21,119:151,45:319,private_transport,,,55.0,,,,,,,,14.0,16.0,,,
42,2019-11-21,119:151,119:151,bus,,,,,,,,,31.0,,,,,,
42,2019-11-21,119:151,119:151,private_transport,,,,,,,,,21.0,,,,,,12.0
42,2019-11-21,119:151,140:146,bus,,,,,,,,,10.0,,,,,,
42,2019-11-21,119:151,58:303,bus,,,,,,,,,,,,,,43.0,
42,2019-11-21,119:151,58:303,private_transport,,,,,,,,,,,,,,13.0,
42,2019-11-21,119:151,117:153,bus,,,,,,,,,11.0,,,,,,
42,2019-11-21,119:151,118:152,bus,,,,,,,,,19.0,,,,,,11.0
42,2019-11-21,119:151,118:152,private_transport,,,,,,,,,18.0,,,,,,
42,2019-11-21,119:151,131:139,bus,,,,,,,,,,,23.0,,,,
42,2019-11-21,119:151,131:139,private_transport,,,,,,,,,,,13.0,,,,
42,2019-11-21,119:151,132:138,private_transport,,,,,,,,,,,18.0,,,,
42,2019-11-21,119:151,97:102,bus,,,,,,,,,,,,,,12.0,
42,2019-11-21,120:166,136:150,bus,,,,,39.0,,,,,,,,,,
42,2019-11-21,120:166,136:150,private_transport,,,,,38.0,,,,,,,,,,
42,2019-11-21,120:166,159:127,bus,,,,19.0,,,,,,50.0,,,,,
42,2019-11-21,120:166,120:166,bus,,,,,,,,,,,,19.0,,,
42,2019-11-21,120:166,120:166,private_transport,,,,,,,,,,,,30.0,,,
42,2019-11-21,120:166,140:146,private_transport,,,,,,,,,,,,14.0,,,
42,2019-11-21,120:166,58:303,private_transport,,,19.0,,,,,,,,,,,20.0,
42,2019-11-21,120:166,131:139,private_transport,,,,,,,,,,,,,,15.0,
42,2019-11-21,120:166,103:203,bus,,,,,,,,,,,,,,18.0,
42,2019-11-21,120:166,103:203,private_transport,,,,,,,,,,,,,,28.0,
42,2019-11-21,120:166,141:145,bus,,,,,,,,,,,,18.0,,,
42,2019-11-21,120:166,141:145,private_transport,,,,,,,,,,,,12.0,,,
