ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259
42,2020-03-12,100:206,129:141,bus,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-12,100:206,129:141,private_transport,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-12,100:206,154:132,bus,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-12,100:206,154:132,private_transport,,,,,,,,,,,,,,,,12.0,,,,
42,2020-03-12,100:206,89:118,bus,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-12,100:206,89:118,private_transport,,,,,,,,,,,,,,,,12.0,,,,
42,2020-03-12,101:205,129:141,bus,,,,,,,,,,,,15.0,,,16.0,,,,,
42,2020-03-12,101:205,129:141,private_transport,,,,,,,,,,,,18.0,,,13.0,,,,,
42,2020-03-12,101:205,154:132,bus,,,,,,,,,,,,,21.0,,,,,,,
42,2020-03-12,101:205,154:132,private_transport,,,,,,,,,,,,,16.0,,,,,,,
42,2020-03-12,101:205,89:118,bus,,,,,,,,,,,,,,,11.0,,10.0,,,
42,2020-03-12,101:205,89:118,private_transport,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-12,101:205,101:205,bus,,,,,,,,,,,,,,15.0,,,,,,
42,2020-03-12,101:205,146:124,bus,,,,,,,24.0,23.0,,17.0,,,,31.0,,,,,,
42,2020-03-12,101:205,146:124,private_transport,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-12,101:205,151:119,bus,,,,,,,,,,,,,,10.0,,,19.0,,,
42,2020-03-12,101:205,151:119,private_transport,,,,,,,,,,,,,,,,,22.0,,,
42,2020-03-12,101:205,56:416,bus,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,101:205,56:416,private_transport,,,,,,23.0,,,,,,,,,,,,,,
42,2020-03-12,101:205,83:108,bus,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-12,101:205,88:103,bus,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,101:205,90:117,bus,,,,,,13.0,,,,,,,,,,,,,,
42,2020-03-12,102:204,146:124,bus,,,,,,,,17.0,,,,,,,,,,,,
42,2020-03-12,102:204,58:303,private_transport,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-12,107:207,154:132,private_transport,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-12,107:207,89:118,bus,,,,,,,,,,,,,,,,12.0,,,,
42,2020-03-12,108:170,129:141,bus,,,,,,,,,,,,,,,,33.0,,,,
42,2020-03-12,108:170,129:141,private_transport,,,,,,,,,,,,,,,,12.0,,,,
42,2020-03-12,108:170,154:132,bus,,,,,,,,,15.0,,34.0,15.0,,,,,,,,
42,2020-03-12,108:170,154:132,private_transport,,,,,,,,,,,,,,,,,,,12.0,
42,2020-03-12,108:170,89:118,bus,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-12,108:170,101:205,bus,,,,,,,,,,,,,,,,12.0,,,,
42,2020-03-12,108:170,101:205,private_transport,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-12,108:170,151:119,bus,,,,,,,,,,,,,,,,,,,21.0,
42,2020-03-12,108:170,88:103,bus,,,,,,,,,,,,,,12.0,,,,,,
42,2020-03-12,108:170,90:117,bus,,,,,,,,,,,,,,32.0,,,,,,
42,2020-03-12,108:170,90:117,private_transport,,,,,,,,,,,,,,26.0,,,,,,
42,2020-03-12,108:170,107:207,bus,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-12,108:170,107:207,private_transport,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-12,108:170,108:170,bus,,,,,,,,,25.0,,,,,,,,,,39.0,
