ProjectID,Date,Origin,Destination,Modo,0000_0059,0600_0659,0700_0759,0800_0859,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
41,2020-03-05,100:206,108:170,bus,,,,,,,,,,,,24.0,,,,
41,2020-03-05,100:206,152:134,bus,,,,,,,,,,,,16.0,,,,
41,2020-03-05,100:206,154:132,bus,,,,,,,,,,,,15.0,,,,
41,2020-03-05,100:206,89:118,bus,,,,,,11.0,,,,,,,,,,
41,2020-03-05,100:206,89:118,private_transport,,,,,,11.0,,,,,,,,,,
41,2020-03-05,101:205,152:134,bus,,,,,,,,,,,13.0,,,,,
41,2020-03-05,101:205,89:118,private_transport,,,,,10.0,,,,,,,,,,,
41,2020-03-05,101:205,101:205,bus,,,,,,,,,,,,13.0,,,,
41,2020-03-05,101:205,102:204,bus,,,,,,,,,,,,11.0,,,,
41,2020-03-05,101:205,127:159,bus,,,,,,,,,,,13.0,,,,,
41,2020-03-05,101:205,127:159,private_transport,,,,,,,,,,,11.0,,,,,
41,2020-03-05,101:205,129:141,bus,,,,,12.0,,10.0,,,,,,,,,
41,2020-03-05,101:205,129:141,private_transport,,,,,32.0,,,,,,,,,,,
41,2020-03-05,101:205,130:140,private_transport,,,,,10.0,,,,,,,,,,,
41,2020-03-05,101:205,146:124,private_transport,,,,,,,,,,,,15.0,,,,
41,2020-03-05,101:205,83:108,bus,,,,,,,13.0,,,10.0,,,,,,
41,2020-03-05,101:205,83:108,private_transport,,,,,,,40.0,,,10.0,,,,,,
41,2020-03-05,104:202,118:152,bus,,,,,,,,,11.0,,,,,,,
41,2020-03-05,104:202,134:136,private_transport,,,,,,,,,11.0,,,,,,,
41,2020-03-05,104:202,140:146,bus,,,,,,,,,16.0,,,,,,,
41,2020-03-05,104:202,141:145,bus,,,,,,,,,19.0,,,,,,,
41,2020-03-05,104:202,141:145,private_transport,,,,,,,,,10.0,,,,,,,
41,2020-03-05,107:207,108:170,bus,,,,,,,,,,,,21.0,,,,
41,2020-03-05,107:207,152:134,bus,,,,,,,,,,,,13.0,,,,
41,2020-03-05,107:207,154:132,bus,,,,,,16.0,,,,,,,,,,
41,2020-03-05,107:207,89:118,private_transport,,,,,,12.0,,,,,,,,,,
41,2020-03-05,107:207,101:205,bus,,,,,,,,,,,,10.0,,,,
41,2020-03-05,108:170,101:205,bus,,,,,,,,,,,,,,,,18.0
41,2020-03-05,108:170,129:141,bus,,,,,,,,,,,,,,,,28.0
41,2020-03-05,108:170,129:141,private_transport,,,,,,,,,,,,,,,,21.0
41,2020-03-05,109:169,127:159,bus,,,,19.0,,,,,,,,,,,,
41,2020-03-05,109:169,127:159,private_transport,,,,15.0,,,,,,,,,,,,
41,2020-03-05,109:169,130:140,bus,,,,,,,,,,,10.0,,,,,
41,2020-03-05,109:169,130:140,private_transport,,,,,,,,,,,10.0,,,,,
41,2020-03-05,109:169,83:108,bus,,,,,,,,,,,,,,10.0,,
41,2020-03-05,109:169,109:169,bus,,,,,,,,,,,,,,10.0,,
41,2020-03-05,109:169,109:169,private_transport,16.0,,,,,,,,,,,,,,,
41,2020-03-05,109:169,128:142,bus,,,10.0,,,,,13.0,,,,11.0,,,,
41,2020-03-05,109:169,128:142,private_transport,,,,,,,,12.0,,,,,,,,
41,2020-03-05,109:169,143:143,private_transport,,,,,,,,,,,,10.0,,,,
41,2020-03-05,109:169,98:217,bus,,,12.0,,,,,14.0,,,,,,,,
41,2020-03-05,109:169,98:217,private_transport,,,11.0,,,,,12.0,,,,,,,,
41,2020-03-05,110:168,89:118,private_transport,,,,,,,,12.0,,,,,,,,
41,2020-03-05,110:168,101:205,private_transport,,,,,,,,11.0,,,,,,,,
41,2020-03-05,110:168,129:141,bus,,,,,,,,33.0,,,,,,,,
41,2020-03-05,110:168,129:141,private_transport,,,,,,,,53.0,,,,,,,,
41,2020-03-05,111:167,154:132,bus,,,,14.0,,,,,,,,,,,,
41,2020-03-05,111:167,89:118,bus,,,,10.0,,,,,,,,,,,,
41,2020-03-05,111:167,140:146,bus,,,,,,,,,15.0,,,,,,,
41,2020-03-05,111:167,141:145,bus,,,,,,,,,18.0,,,,,,,
41,2020-03-05,111:167,141:145,private_transport,,,,,,,,,11.0,,,,,,,
41,2020-03-05,116:154,89:118,bus,,,,13.0,,,,,,,,,,,,
41,2020-03-05,116:154,83:108,bus,,,,,,,,,,,,,,,16.0,
41,2020-03-05,117:153,89:118,bus,,,,12.0,,,,,,,,,,,,
41,2020-03-05,117:153,83:108,private_transport,,,,,,,,,,,,,,,11.0,
41,2020-03-05,118:152,154:132,bus,,,,13.0,,,,,,,,,,,,
41,2020-03-05,118:152,154:132,private_transport,,,,12.0,,,,,,,,,,,,
41,2020-03-05,118:152,89:118,bus,,,,18.0,,,,,,,,,,,,
41,2020-03-05,118:152,83:108,bus,,,,,,,,,,,,,,,22.0,
41,2020-03-05,118:152,87:104,private_transport,,,,,,,,,,,,10.0,,,,
41,2020-03-05,120:166,111:167,private_transport,15.0,,,,,,,,,,,,,,,
41,2020-03-05,120:166,148:122,private_transport,50.0,,,,,,,,,,,,,,,
41,2020-03-05,120:166,157:129,private_transport,17.0,,,,,,,,,,,,,,,
41,2020-03-05,122:164,150:120,bus,,,,,,,,,24.0,,,,,,,
41,2020-03-05,122:164,150:120,private_transport,,,,,,,,,10.0,,,,,,,
41,2020-03-05,123:163,76:314,bus,,,,,,,,,,,,32.0,,,,
41,2020-03-05,123:163,76:314,private_transport,,,,,,,,,,,,33.0,,,,
41,2020-03-05,126:160,83:108,bus,,,,,,,,,,,,14.0,,,,
41,2020-03-05,126:160,83:108,private_transport,,,,,10.0,,,,,,,,,,,
41,2020-03-05,126:160,109:169,bus,,,,,,,,,,,,19.0,,,,
41,2020-03-05,126:160,109:169,private_transport,,,,,,,,,,,,11.0,,,,
41,2020-03-05,126:160,128:142,bus,,,,,,,,,,,,14.0,,,,
41,2020-03-05,126:160,128:142,private_transport,,,,,,,,,,,,15.0,,,,
41,2020-03-05,126:160,98:217,private_transport,,,,,,,,,,,,11.0,,,,
41,2020-03-05,127:159,118:152,bus,,,,,,,,12.0,,,,,,,,
41,2020-03-05,127:159,150:120,bus,,,,,,,,,18.0,,,,,,,
41,2020-03-05,127:159,76:314,private_transport,,,,,,,,,,,,10.0,,,,
41,2020-03-05,127:159,95:112,bus,,,,,,,,11.0,,,,,,,,
41,2020-03-05,128:142,108:170,bus,,,,,,,,,,,,15.0,,,,
