ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959,2000_2059,2200_2259
42,2019-11-13,100:206,107:207,bus,,,13.0,,,,,,,,,,,,,,,
42,2019-11-13,100:206,128:142,bus,,,12.0,,,,,,,,,,,,,,,
42,2019-11-13,100:206,143:143,bus,,,10.0,,,,,,,,,,,,,,,
42,2019-11-13,101:205,143:143,bus,,,10.0,,,,,,,,,,,,,,,
42,2019-11-13,101:205,83:108,bus,,,,,,30.0,,,,,,,,,,,,
42,2019-11-13,102:204,83:108,bus,,,,,,21.0,,,,,,,,,,,,
42,2019-11-13,103:203,103:203,bus,,,,17.0,,,19.0,,,,,,,,,,,
42,2019-11-13,103:203,103:203,private_transport,,,,25.0,,,42.0,,,,,,,,,,,
42,2019-11-13,103:203,111:167,bus,,,,,,,,,,,27.0,,,,,,,
42,2019-11-13,103:203,111:167,private_transport,,,,,,,,,,,85.0,,,,,,,
42,2019-11-13,103:203,124:162,private_transport,,,,,,,14.0,,,,,,,,,,,
42,2019-11-13,103:203,131:139,bus,,,,16.0,,,17.0,,,,,,,,,,,
42,2019-11-13,103:203,131:139,private_transport,,,,20.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,25:525,private_transport,,,,,90.0,,,,,,,,,,,,,
42,2019-11-13,103:203,58:303,bus,,,,16.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,58:303,private_transport,,,,19.0,,,17.0,,,,,,,,,,,
42,2019-11-13,103:203,6:506,private_transport,,,,,23.0,,,,,,,,,,,,,
42,2019-11-13,103:203,87:104,private_transport,,,,,11.0,,,,,,,,,,,,,
42,2019-11-13,103:203,97:102,private_transport,,,11.0,,,,,,,,,,,,,,,
42,2019-11-13,103:203,9:509,private_transport,,,,,12.0,,,,,,,,,,,,,
42,2019-11-13,106:208,76:314,bus,,,,,,,,14.0,,,,,,,,,,
42,2019-11-13,106:208,76:314,private_transport,,,,,,,,15.0,,,,,,,,,,
42,2019-11-13,107:207,143:143,bus,,,11.0,,,,,,,,,,,,,,,
42,2019-11-13,107:207,76:314,bus,,,,,,,,14.0,,,,,,,,,,
42,2019-11-13,107:207,76:314,private_transport,,,,,,,,15.0,,,,,,,,,,
42,2019-11-13,107:207,100:206,bus,,,12.0,,,,,,,,,,,,,,,
42,2019-11-13,108:170,116:154,bus,,,,,,,,,,10.0,,,,,,,,
42,2019-11-13,108:170,134:136,bus,,,,,,,,,,11.0,,,,,,,,
42,2019-11-13,108:170,134:136,private_transport,,,,,,,,,,12.0,,,,,,,,
42,2019-11-13,108:170,135:135,bus,,,,,,,,,,28.0,,,,,,,,
42,2019-11-13,108:170,135:135,private_transport,,,,,,,,,,26.0,,,,,,,,
42,2019-11-13,109:169,83:108,bus,,,,,,,,,,,,,,15.0,,,,
42,2019-11-13,109:169,83:108,private_transport,,,,,,,,,,,,,,12.0,,,,
42,2019-11-13,109:169,76:314,bus,,,,,,43.0,,,,,,,,,,,,
42,2019-11-13,109:169,76:314,private_transport,,,,,,34.0,,,,,,,,,,,,
42,2019-11-13,109:169,110:168,bus,,,,,,,,,10.0,,,,,,,,11.0,
42,2019-11-13,109:169,123:163,bus,,,,,,,,12.0,,,,,,,,,,
