ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-12,101:205,101:205,bus,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-12,101:205,146:124,bus,,,,,,,,,,,,,,,28.0,,,,,,
42,2020-03-12,102:204,146:124,bus,,,,,,,,,,,,,,,18.0,,,,,,
42,2020-03-12,103:203,103:203,bus,,,,,,,,,20.0,,,,,,,,,,,,
42,2020-03-12,103:203,110:168,bus,,,,,,,,,,,,,,25.0,,,,,,,
42,2020-03-12,103:203,110:168,private_transport,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-12,103:203,124:162,bus,,,,,,,,,,,,,,26.0,,,,,,,
42,2020-03-12,103:203,131:139,bus,,,,,,,,,21.0,,,,,,,,,,,,
42,2020-03-12,103:203,131:139,private_transport,,,,,,,,,12.0,,,,,,,,,,,,
42,2020-03-12,103:203,134:136,bus,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-12,103:203,134:136,private_transport,,,,,,,17.0,,,,,,,,,,,,,,
42,2020-03-12,103:203,135:135,private_transport,,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-12,103:203,137:149,bus,,,,,,,,,,,,,,26.0,,,,,,,
42,2020-03-12,103:203,137:149,private_transport,,,,,,,,,,,,,,15.0,,,,,,,
42,2020-03-12,103:203,145:125,private_transport,,,,,,,43.0,,,,,,,,,,,,,,
42,2020-03-12,103:203,159:127,bus,,,,,,,,,,,,,,17.0,,,,,,,
42,2020-03-12,103:203,45:319,private_transport,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-12,103:203,58:303,private_transport,,,,,,,,,14.0,,,,,,,,,,,,
42,2020-03-12,103:203,97:102,bus,,,,,,,13.0,,,,,,11.0,,,,,,,,
42,2020-03-12,103:203,97:102,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,103:203,98:217,bus,,,,,,,,,,,,,,22.0,,,,,,,
42,2020-03-12,104:202,110:168,bus,,,,,,,,19.0,,,,,,,,,,,,,
42,2020-03-12,104:202,104:202,bus,,,,,,,,13.0,,,,,,,,,,,,,
42,2020-03-12,108:170,158:128,bus,,,,,,,,,15.0,,,,,,,,,,,,
42,2020-03-12,108:170,158:128,private_transport,,,,,,,,,20.0,,,,,,,,,,,,
42,2020-03-12,109:169,97:102,bus,,,,,,,,,,13.0,,,,,,,,,,,
42,2020-03-12,109:169,117:153,bus,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-12,109:169,118:152,bus,,,,14.0,,,,,,,,,,14.0,,,,,,,
42,2020-03-12,109:169,118:152,private_transport,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-12,109:169,122:164,bus,,,,,,,,,,14.0,,,,,,,,,,,
42,2020-03-12,109:169,122:164,private_transport,,,,,,,,,,11.0,,,,,,,,,,,
