ProjectID,Date,Origin,Destination,Modo,0100_0159,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159,2200_2259
41,2019-11-12,101:205,106:208,private_transport,,,,,,,,,,,,,11.0,,,,,
41,2019-11-12,101:205,107:207,bus,,,,,,,,,,,,,10.0,,,,,
41,2019-11-12,101:205,109:169,bus,,,,,,,,,,10.0,,,,,,,,
41,2019-11-12,101:205,129:141,bus,,,,,,,,,,,,,,,22.0,,,
41,2019-11-12,101:205,153:133,bus,,,,,,,,,,,,,,13.0,,,,
41,2019-11-12,101:205,159:127,private_transport,,,,,15.0,,,,,,,,,,,,,
41,2019-11-12,102:204,160:110,bus,,,,,,,,,10.0,,,,,,,,,
41,2019-11-12,103:203,128:142,private_transport,,,,,,10.0,,,,,,,,,,,,
41,2019-11-12,106:208,104:202,bus,,,,,15.0,,,,,,,,,,,,,
41,2019-11-12,106:208,110:168,bus,,,,,15.0,,,,,,,,,,,,,
41,2019-11-12,107:207,104:202,bus,,,,,15.0,,,,,,,,,,,,,
41,2019-11-12,107:207,110:168,bus,,,,,27.0,,,,,,,,,,,,,
41,2019-11-12,107:207,110:168,private_transport,,,,,15.0,,,,,,,,,,,,,
41,2019-11-12,108:170,109:169,private_transport,,,,,,,,,,11.0,,,,,,,,
41,2019-11-12,108:170,153:133,bus,,,,,,,,,,,,,,17.0,,,,
41,2019-11-12,108:170,160:110,private_transport,,,,,,,,,14.0,,,,,,,,,
41,2019-11-12,108:170,120:166,private_transport,,,,,13.0,,,,,,,,,,,,,
41,2019-11-12,108:170,127:159,private_transport,,,,,,,,,,,,,,14.0,,,,
41,2019-11-12,108:170,152:134,bus,,,,,11.0,,,,,,,,,28.0,,,,
41,2019-11-12,108:170,152:134,private_transport,,,,,,,,,,,,,,23.0,,,,
41,2019-11-12,108:170,154:132,bus,,,,,32.0,,,,,,,,,,,,,
41,2019-11-12,108:170,154:132,private_transport,,,,,,,,,,,,,,13.0,,,,
41,2019-11-12,108:170,89:118,bus,,,,,30.0,,,,,,,,,,,,,
41,2019-11-12,108:170,98:217,private_transport,,,,,,,,,,12.0,,,,,,,,
41,2019-11-12,109:169,143:143,bus,,,,,,,,,,,,,,,,,,10.0
41,2019-11-12,109:169,143:143,private_transport,,,,,,,,,,,,,,,,,,10.0
41,2019-11-12,109:169,83:108,bus,,,,,,,,,,,,,,,31.0,,,
41,2019-11-12,111:167,129:141,private_transport,,,,,,,,,,,23.0,,,,,,,
41,2019-11-12,111:167,101:205,private_transport,,,,,,,,,,,14.0,,,,,,,
41,2019-11-12,111:167,111:167,bus,,,,113.0,,,,,,,,,,,,,,
41,2019-11-12,111:167,111:167,private_transport,,,,18.0,,,,,,,,,,,,,,
41,2019-11-12,111:167,138:148,bus,,,,11.0,,,,,,,,,,,,,,
41,2019-11-12,111:167,62:307,bus,,,20.0,,,,,,,,,,,,,,,
41,2019-11-12,111:167,62:307,private_transport,,,17.0,,,,,,,,,,,,,,,
41,2019-11-12,112:158,104:202,bus,,,,,11.0,,,,,,,,,,,,,
41,2019-11-12,112:158,110:168,bus,,,,,22.0,,,,,,,,,,,,,
41,2019-11-12,112:158,111:167,bus,,,,,13.0,,,,,,,,,,,,,
41,2019-11-12,116:154,109:169,bus,,14.0,,,,,,,,,,,,,,,,
41,2019-11-12,116:154,159:127,bus,,,,,,,,,,14.0,,,,,,,,
41,2019-11-12,116:154,159:127,private_transport,,,,,,,,,,17.0,,,,,,,,
41,2019-11-12,116:154,83:108,private_transport,,10.0,,,,,,,,,,,,,,,,
41,2019-11-12,116:154,95:112,bus,,,,,,,11.0,,,,,,,,,,,
41,2019-11-12,118:152,109:169,bus,,12.0,,,,,,,,,,,,,,,,
41,2019-11-12,118:152,159:127,bus,,,,,,,,,,36.0,,,,,,,,
41,2019-11-12,118:152,159:127,private_transport,,,,,,,,,,21.0,,,,,,,,
41,2019-11-12,118:152,128:142,bus,,,,,,,,,12.0,,,,,,,,,
41,2019-11-12,118:152,98:217,private_transport,,10.0,,,,,,,,,,,,,,,,
41,2019-11-12,118:152,143:143,bus,,11.0,,,,,,,,,,,,,,,,
41,2019-11-12,118:152,83:108,bus,,10.0,,,,,,,14.0,,,,,,,,,
41,2019-11-12,118:152,95:112,bus,,,,,,,14.0,,,,,,,,,,,
41,2019-11-12,118:152,116:154,bus,,,,,,,11.0,,,,,,,,,,,
41,2019-11-12,118:152,116:154,private_transport,,,,,,,10.0,,,,,,,,,,,
41,2019-11-12,118:152,76:314,bus,,,,,,31.0,,,,,,,,,,,,
41,2019-11-12,119:151,76:314,bus,,,,,,43.0,,,,,,,,,,,,
41,2019-11-12,119:151,76:314,private_transport,,,,,,29.0,,,,,,,,,,,,
41,2019-11-12,120:166,83:108,bus,,,,,,,,,,,,,58.0,,,,,
41,2019-11-12,120:166,83:108,private_transport,,,,,,,,,,,,,21.0,,,,,
41,2019-11-12,120:166,101:205,bus,,,,,,,,,,,,,11.0,,,,,
