ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959,2000_2059,2300_2359
42,2020-03-05,100:206,154:132,bus,,,,,,,,21.0,,,,,,,,
42,2020-03-05,100:206,154:132,private_transport,,,,,,,,20.0,,,,,,,,
42,2020-03-05,100:206,89:118,bus,,,,,,,,12.0,,,,,,,,
42,2020-03-05,100:206,89:118,private_transport,,,,,,,,11.0,,,,,,,,
42,2020-03-05,102:204,76:314,bus,,,10.0,,,,,,,,,,,,,
42,2020-03-05,103:203,121:165,private_transport,,,,,,,,,,11.0,,,,,,
42,2020-03-05,103:203,126:160,bus,,,,,,,,,,,,24.0,,,,
42,2020-03-05,103:203,126:160,private_transport,,,,,,,,,,,,15.0,,,,
42,2020-03-05,104:202,118:152,bus,,,,,,17.0,,,,,,,,,,
42,2020-03-05,104:202,120:166,bus,,,,,,,13.0,,,,,,,,,
42,2020-03-05,104:202,120:166,private_transport,,,,,,,10.0,,,,,,,,,
42,2020-03-05,104:202,139:147,bus,,,,,,10.0,,,,,,,,,,
42,2020-03-05,104:202,141:145,bus,,,,,,,12.0,,,,,,,,,
42,2020-03-05,104:202,141:145,private_transport,,,,,,,10.0,,,,,,,,,
42,2020-03-05,104:202,90:117,bus,,,,,,,,,,,,,,,,19.0
42,2020-03-05,104:202,90:117,private_transport,,,,,,,,,,,,,,,,17.0
42,2020-03-05,104:202,95:112,bus,,,,,,10.0,,,,,,,,,,
42,2020-03-05,104:202,99:101,bus,,,,,,,22.0,,,,,,,,,
42,2020-03-05,104:202,99:101,private_transport,,,,,,,13.0,,,,,,,,,
42,2020-03-05,106:208,84:107,private_transport,,,,11.0,,,,,,,,,,,,
42,2020-03-05,106:208,86:105,bus,,,,10.0,,,,,,,,,,,,
42,2020-03-05,107:207,121:165,bus,,,,14.0,,,,,,,,,,,,
42,2020-03-05,107:207,121:165,private_transport,,,,15.0,,,,,,,,,,,,
42,2020-03-05,107:207,84:107,bus,,,,12.0,,,,,,,,,,,,
42,2020-03-05,108:170,121:165,private_transport,26.0,,,,,,,,,,,,,,,
42,2020-03-05,108:170,84:107,private_transport,11.0,,,,,,,,,,,,,,,
42,2020-03-05,108:170,101:205,bus,,11.0,,,,,,,,,,,,,,
42,2020-03-05,108:170,108:170,bus,,13.0,,,,,,,,,,,,,,
42,2020-03-05,108:170,96:111,bus,,16.0,,,,,,,,,,,,,,
42,2020-03-05,108:170,96:111,private_transport,,14.0,,,,,,,,,,,,,,
42,2020-03-05,110:168,118:152,bus,,,,,,12.0,,,,,,,,,,
42,2020-03-05,110:168,120:166,bus,,,,,,,11.0,,,,,,,,,
42,2020-03-05,110:168,139:147,bus,,,,,,10.0,,,,,,,,,,
42,2020-03-05,110:168,141:145,bus,,,,,,,12.0,,,,,,,,,
42,2020-03-05,110:168,90:117,bus,,,,,,,,,,,,,,,,44.0
42,2020-03-05,110:168,90:117,private_transport,,,,,,,,,,,,,,,,40.0
42,2020-03-05,110:168,95:112,bus,,,,,,18.0,,,,,,,,,,
42,2020-03-05,110:168,99:101,bus,,,,,,,43.0,,,,,,,,,
42,2020-03-05,110:168,99:101,private_transport,,,,,,,30.0,,,,,,,,,
42,2020-03-05,110:168,102:204,bus,,,,,,,11.0,,,,,,,,,
42,2020-03-05,110:168,102:204,private_transport,,,,,,,10.0,,,,,,,,,
42,2020-03-05,110:168,116:154,bus,,,,,,19.0,,,,,,,,,,
42,2020-03-05,110:168,117:153,bus,,,,,,11.0,,,,,,,,,,
42,2020-03-05,110:168,129:141,bus,,,,,,,,27.0,,,,,,,,
42,2020-03-05,110:168,129:141,private_transport,,,,,,,,11.0,,,,,,,,
42,2020-03-05,110:168,130:140,bus,,,,,,,,32.0,,,,,,,,
42,2020-03-05,110:168,130:140,private_transport,,,,,,,,11.0,,,,,,,,
42,2020-03-05,110:168,83:108,bus,,,,,,,,33.0,,,,,,,,
42,2020-03-05,110:168,85:106,bus,,,,,,,,,,,,,,,,25.0
42,2020-03-05,110:168,85:106,private_transport,,,,,,,,,,,,,,,,24.0
42,2020-03-05,111:167,141:145,bus,,,,,,,19.0,,,,,,,,,
42,2020-03-05,111:167,141:145,private_transport,,,,,,,16.0,,,,,,,,,
42,2020-03-05,111:167,90:117,bus,,,,,,,,,,,,,,,,11.0
42,2020-03-05,111:167,90:117,private_transport,,,,,,,,,,,,,,,,10.0
42,2020-03-05,112:158,121:165,private_transport,,,,18.0,,,,,,,,,,,,
42,2020-03-05,112:158,84:107,bus,,,,15.0,,,,,,,,,,,,
42,2020-03-05,112:158,137:149,private_transport,,,,11.0,,,,,,,,,,,,
42,2020-03-05,116:154,118:152,private_transport,19.0,,,,,,,,,,,,,,,
42,2020-03-05,116:154,139:147,private_transport,12.0,,,,,,,,,,,,,,,
42,2020-03-05,116:154,116:154,private_transport,11.0,,,,,,,,,,,,,,,
42,2020-03-05,116:154,98:217,bus,,,,,,,,,,10.0,,,,,,
42,2020-03-05,116:154,98:217,private_transport,,,,,,,,,,11.0,,,,,,
42,2020-03-05,117:153,95:112,bus,,,,,,,,14.0,,,,,,,,
42,2020-03-05,118:152,118:152,private_transport,27.0,,,,,,,,,,,,,,,
42,2020-03-05,118:152,95:112,private_transport,15.0,,,,,,,,,,,,,,,
42,2020-03-05,118:152,116:154,private_transport,12.0,,,,,,,,,,,,,,,
42,2020-03-05,118:152,85:106,bus,,,,,10.0,,,,,,,,,,,
