ProjectID,Date,Origin,Destination,Modo,0000_0059,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159
42,2020-03-04,101:205,83:108,bus,,14.0,,,,,,,,,,,,,,
42,2020-03-04,101:205,87:104,bus,,,,,,,,,12.0,,,,,,,
42,2020-03-04,101:205,87:104,private_transport,,,,,,,,,10.0,,,,,,,
42,2020-03-04,101:205,98:217,bus,,13.0,,,,,,,,,,,,,,
42,2020-03-04,102:204,56:416,private_transport,,,,,,,,10.0,,,,,,,,
42,2020-03-04,103:203,48:301,private_transport,,,,,,,,,10.0,,,,,,,
42,2020-03-04,103:203,77:312,private_transport,,,,,,,,,21.0,,,,,,,
42,2020-03-04,103:203,90:117,private_transport,11.0,,,,,,,,,,,,,,,
42,2020-03-04,109:169,45:319,bus,,,,,,,54.0,,,,,,,,,
42,2020-03-04,109:169,45:319,private_transport,,,,,,,18.0,,,,,,,,,
42,2020-03-04,110:168,45:319,private_transport,,,,,,,14.0,,,,,,,,,
42,2020-03-04,111:167,45:319,private_transport,,,10.0,,,,,,,,,,,,,
42,2020-03-04,111:167,118:152,private_transport,,,11.0,,,,,,,,,,,,,
42,2020-03-04,111:167,119:151,bus,,,10.0,,,,,,,,,,,,,
42,2020-03-04,111:167,119:151,private_transport,,,12.0,,,,,,,,,,,,,
42,2020-03-04,111:167,136:150,bus,,,,,,,,,,,,,17.0,,,
42,2020-03-04,111:167,136:150,private_transport,,,14.0,,,,,,,,,,10.0,,,
42,2020-03-04,111:167,140:146,private_transport,,,11.0,,,,,,,,,,,,,
42,2020-03-04,113:157,45:319,bus,,,,,,,,,,,23.0,,,,,
42,2020-03-04,113:157,45:319,private_transport,,,,,,,,,,,16.0,,,,,
42,2020-03-04,113:157,131:139,bus,,,,,,,,,,,,,,,11.0,
42,2020-03-04,113:157,131:139,private_transport,,,,,,,,,,,,,,,11.0,
42,2020-03-04,113:157,132:138,private_transport,,,,,,,,,,,,,,,10.0,
42,2020-03-04,113:157,95:112,bus,,,,,,,,,,,,,10.0,,,
42,2020-03-04,113:157,95:112,private_transport,,,,,,,,,,,,,16.0,,,
42,2020-03-04,115:155,160:110,private_transport,,,,,,,,,,,10.0,,,,,
42,2020-03-04,116:154,136:150,bus,,,,,,,,,23.0,,,,,,,
42,2020-03-04,116:154,108:170,bus,,,,,,,,,,,11.0,,,,,
42,2020-03-04,116:154,120:166,bus,,,,,,,21.0,,,,,,,,,
42,2020-03-04,116:154,141:145,bus,,,,,12.0,,,,,,,,,,,
42,2020-03-04,116:154,76:314,private_transport,,,21.0,,,,,,35.0,,,,,,,
42,2020-03-04,116:154,99:101,bus,,,,,20.0,,,,,,,,,,,
42,2020-03-04,117:153,136:150,bus,,,,,,,11.0,,,,,,,,,
42,2020-03-04,117:153,95:112,bus,,,,,,,,,,,,,11.0,,,
42,2020-03-04,117:153,120:166,bus,,,,,,,14.0,,,,,,,,,
42,2020-03-04,117:153,155:131,private_transport,,,,,,,,,,,,,11.0,,,
42,2020-03-04,118:152,90:117,bus,,,,13.0,,,,,,,,,,,,
42,2020-03-04,118:152,118:152,bus,,,,,,,,,,11.0,,,,,,
42,2020-03-04,118:152,119:151,bus,,,,,,,,,,22.0,,,,,,
42,2020-03-04,118:152,136:150,bus,,,,,,,10.0,,,14.0,,,,,,
42,2020-03-04,118:152,120:166,bus,,,,,,,26.0,,,,,,,,,
42,2020-03-04,118:152,99:101,bus,,,,26.0,,,,,,,,18.0,,,,
42,2020-03-04,118:152,99:101,private_transport,,,,,,,,,,,,14.0,,,,
42,2020-03-04,118:152,155:131,bus,,,,,,,,,,,,,12.0,,,
42,2020-03-04,118:152,155:131,private_transport,,,,,,,,,,,,,15.0,,,
42,2020-03-04,118:152,102:204,private_transport,,,,,,,,,,,,10.0,,,,
42,2020-03-04,118:152,145:125,bus,,,,13.0,,,,,,,,,,,,
42,2020-03-04,118:152,151:119,bus,,,,,24.0,,,,,,,,,,,
42,2020-03-04,118:152,151:119,private_transport,,,,,22.0,,,,,,,,,,,
42,2020-03-04,118:152,92:115,bus,,,,10.0,,,,,,,,,,,,
42,2020-03-04,119:151,90:117,bus,,,,35.0,,,,,,,,,,,,
42,2020-03-04,119:151,118:152,bus,,,11.0,,,,,,,,,,,,,
42,2020-03-04,119:151,119:151,bus,,,13.0,,,,,,,18.0,,,,,,
42,2020-03-04,119:151,119:151,private_transport,,,,,,,,,,14.0,,,,,,
42,2020-03-04,119:151,136:150,bus,,,,,,,,,,13.0,,,,,,
42,2020-03-04,119:151,136:150,private_transport,,,,,,18.0,,,,10.0,,,,,,
42,2020-03-04,119:151,95:112,private_transport,,,,,,,,,,,,,11.0,,,
42,2020-03-04,119:151,120:166,private_transport,,,,,,,,,,,,15.0,,,,
42,2020-03-04,119:151,99:101,bus,,,,38.0,,,,,,,,11.0,,,,
42,2020-03-04,119:151,99:101,private_transport,,,,24.0,,,,,,,,23.0,,,,
42,2020-03-04,119:151,145:125,bus,,,,15.0,,,,,,,,,,,,
42,2020-03-04,119:151,145:125,private_transport,,,,12.0,,,,,,,,,,,,
42,2020-03-04,119:151,151:119,bus,,,,,27.0,,,,,,,,,,,
42,2020-03-04,119:151,151:119,private_transport,,,,,14.0,,,,,,,,,,,
42,2020-03-04,119:151,92:115,bus,,,,14.0,,,,,,,,,,,,
42,2020-03-04,119:151,101:205,bus,,,,,18.0,,,,,,,,,,,
42,2020-03-04,119:151,101:205,private_transport,,,,,17.0,,,,,,,,,,,
42,2020-03-04,119:151,110:168,bus,,12.0,,,,,,,,,,,,,,
42,2020-03-04,119:151,133:137,bus,,,,,,,,,,,,,10.0,,,
42,2020-03-04,119:151,134:136,private_transport,,,,,,,,,,,,,14.0,,,
42,2020-03-04,119:151,96:111,bus,,,,,,,,,,,,,,,10.0,
42,2020-03-04,120:166,56:416,private_transport,,,,,,,,15.0,,,,,,,,
42,2020-03-04,120:166,48:301,private_transport,,,,,,,,,,81.0,,,,,,
42,2020-03-04,120:166,119:151,bus,,,,,13.0,,,,,,,,,,,
42,2020-03-04,120:166,160:110,private_transport,,,,,,,,10.0,,,,,,,,
42,2020-03-04,120:166,108:170,bus,,,,,,,,10.0,,,,,,,,
42,2020-03-04,120:166,111:167,private_transport,,,,,,,,,,,,,,,,11.0
42,2020-03-04,120:166,121:165,bus,,,,,,,,,,,,,,,,23.0
42,2020-03-04,120:166,121:165,private_transport,,,,,,,,,,,,,,,,30.0
42,2020-03-04,120:166,157:129,private_transport,,,,,,,,,,,,,,,,23.0
42,2020-03-04,120:166,158:128,private_transport,,,,,,,,,,,,,,,,10.0
42,2020-03-04,120:166,84:107,private_transport,,,,,,,,,,,,,,,,12.0
42,2020-03-04,121:165,118:152,private_transport,,,10.0,,,,,,,,,,,,,
42,2020-03-04,121:165,119:151,private_transport,,,11.0,,,,,,,,,,,,,
42,2020-03-04,121:165,136:150,bus,,,,,,,,,,,,,40.0,,,
42,2020-03-04,121:165,136:150,private_transport,,,11.0,,,,,,,,,,14.0,,,
42,2020-03-04,121:165,140:146,bus,,,11.0,,,,,,,,,,,,,
42,2020-03-04,121:165,140:146,private_transport,,,14.0,,,,,,,,,,,,,
42,2020-03-04,124:162,103:203,bus,,,,,,,23.0,,,,,,,,,
42,2020-03-04,124:162,58:303,private_transport,,,,,,,12.0,,,,,,,,,
42,2020-03-04,125:161,103:203,private_transport,,,,,,,11.0,,,,,,,,,
42,2020-03-04,126:160,120:166,bus,,,,,,,,,,,,,,20.0,,
42,2020-03-04,126:160,120:166,private_transport,,,,,,,,,,,,,,24.0,,
42,2020-03-04,126:160,141:145,bus,,,,,,,,,,,,,,15.0,,
42,2020-03-04,131:139,48:301,private_transport,,,,,,,,,14.0,,,,,,,
42,2020-03-04,131:139,45:319,private_transport,,,,,,,,,,,14.0,,,,,
42,2020-03-04,131:139,132:138,private_transport,,,,,,,,,,,,,10.0,,,
42,2020-03-04,131:139,113:157,private_transport,,,,,,,,,,,,,,,10.0,
42,2020-03-04,132:138,45:319,bus,,,,,,,,,,,16.0,,,,,
42,2020-03-04,132:138,45:319,private_transport,,,,,,,,,,,13.0,,,,,
42,2020-03-04,132:138,95:112,private_transport,,,,,,,,,,,,,15.0,,,
42,2020-03-04,132:138,113:157,private_transport,,,,,,,,,,,,,12.0,,,
42,2020-03-04,133:137,76:314,private_transport,,,,,,,,,15.0,,,,,,,
42,2020-03-04,133:137,99:101,bus,,,,,12.0,,,,,,,,,,,
42,2020-03-04,134:136,136:150,bus,,,,,,,,,18.0,,,,,,,
42,2020-03-04,134:136,136:150,private_transport,,,,,,,,,17.0,,,,,,,
42,2020-03-04,134:136,108:170,bus,,,,,,,,,,,11.0,,,,,
42,2020-03-04,134:136,120:166,bus,,,,,13.0,,,,,,,,,,,
42,2020-03-04,134:136,76:314,private_transport,,,26.0,,,,,,26.0,,,,,,,
42,2020-03-04,134:136,99:101,bus,,,,,13.0,,,,,,,,,,,
42,2020-03-04,134:136,145:125,bus,,,,,12.0,,,,,,,,,,,
42,2020-03-04,134:136,122:164,private_transport,,,,,,,,,,,10.0,,,,,
42,2020-03-04,135:135,45:319,bus,,,,,,,,,15.0,,,,,,,
42,2020-03-04,135:135,136:150,bus,,,,,,,,,57.0,,,,,,,
42,2020-03-04,135:135,136:150,private_transport,,,,,,,,,23.0,,,,,,,
42,2020-03-04,135:135,160:110,bus,,,,,,,,,,,15.0,,,,,
42,2020-03-04,135:135,160:110,private_transport,,,,,,,,,,,20.0,,,,,
42,2020-03-04,135:135,108:170,private_transport,,,,,,,,,,,17.0,,,,,
42,2020-03-04,135:135,120:166,bus,,,,,10.0,,,,,,,,,,,
42,2020-03-04,135:135,120:166,private_transport,,,,,10.0,,,,,,,,,,,
42,2020-03-04,135:135,141:145,bus,,,,,10.0,,,,,,,,,,,
42,2020-03-04,135:135,76:314,private_transport,,,98.0,,,,,,81.0,,,,,,,
42,2020-03-04,135:135,99:101,bus,,,,,30.0,,,,,,,,,,,
42,2020-03-04,135:135,99:101,private_transport,,,,,23.0,,,,,,,,,,,
42,2020-03-04,135:135,102:204,bus,,,,,12.0,,,,,,,,,,,
42,2020-03-04,135:135,145:125,private_transport,,,,,10.0,,,,,,,,,,,
42,2020-03-04,135:135,101:205,private_transport,,,,,,,,,,,10.0,,,,,
42,2020-03-04,135:135,96:111,bus,,,,,,,,,,,10.0,,,,,
42,2020-03-04,135:135,96:111,private_transport,,,,,,,,,,,27.0,,,,,
42,2020-03-04,135:135,126:160,bus,,,,,,,,,,,11.0,,,,,
42,2020-03-04,136:150,87:104,bus,,25.0,,,,,,,,,,,,,,
42,2020-03-04,136:150,87:104,private_transport,,16.0,,,,,,,,,,,,,,
42,2020-03-04,136:150,98:217,bus,,45.0,,,,,,,,,,,,,,
42,2020-03-04,136:150,48:301,private_transport,,,,,,,,,,26.0,,,,,,
42,2020-03-04,136:150,90:117,bus,,,,13.0,,,,,,,,,,,,
42,2020-03-04,136:150,45:319,bus,,,13.0,,,,,,,,,,,,,
42,2020-03-04,136:150,45:319,private_transport,,,,,,24.0,,,,,,,,,,
42,2020-03-04,136:150,118:152,bus,,,28.0,,12.0,,,,,12.0,,,,,,
42,2020-03-04,136:150,118:152,private_transport,,,13.0,,17.0,,,,,,,,,,,
42,2020-03-04,136:150,119:151,bus,,,38.0,,45.0,,,,,21.0,,,,,,
42,2020-03-04,136:150,119:151,private_transport,,,12.0,,11.0,13.0,,,,,,,,,,
42,2020-03-04,136:150,136:150,bus,,,30.0,,19.0,29.0,,,,12.0,,,,,,
42,2020-03-04,136:150,136:150,private_transport,,,,,,129.0,,,,,,,,,,
42,2020-03-04,136:150,140:146,bus,,,18.0,,17.0,,,,,,,,,,,
42,2020-03-04,136:150,140:146,private_transport,,,,,12.0,,,,,,,,,,,
42,2020-03-04,136:150,132:138,private_transport,,,,,,,,,,,,,19.0,,,
42,2020-03-04,136:150,95:112,private_transport,,,,,,,,,,,,,58.0,,,
42,2020-03-04,136:150,160:110,bus,,,,,,,,,,,,,,,25.0,
42,2020-03-04,136:150,160:110,private_transport,,,,,,,,,,,,,,,21.0,
42,2020-03-04,136:150,76:314,private_transport,,,,,,,,,,,,,,138.0,,
42,2020-03-04,136:150,99:101,private_transport,,,,,,,,,,,,13.0,,,,
42,2020-03-04,136:150,155:131,bus,,,,,,,,,,,,,18.0,,,
42,2020-03-04,136:150,155:131,private_transport,,,,,,,,,,,,,13.0,,,
42,2020-03-04,136:150,145:125,private_transport,,,,10.0,,,,,,,,,,,,
42,2020-03-04,136:150,110:168,bus,,86.0,,,,,,,,,,,,,,
42,2020-03-04,136:150,110:168,private_transport,,13.0,,,,,,,,,,,,,,
42,2020-03-04,136:150,134:136,bus,,,,,,,,,16.0,,,,,,,
42,2020-03-04,136:150,134:136,private_transport,,,,,,,,,18.0,,,,,,,
42,2020-03-04,136:150,96:111,bus,,,,,,,,,,,,,,,20.0,
42,2020-03-04,136:150,157:129,private_transport,,,,,,,,,10.0,,,,,,,
42,2020-03-04,136:150,158:128,private_transport,,,,,,,,,34.0,,,,,,,
42,2020-03-04,136:150,84:107,private_transport,,,,,,,,,43.0,,,,,,,
42,2020-03-04,136:150,113:157,private_transport,,,,,,,,,,,,,39.0,,,
42,2020-03-04,136:150,122:164,bus,,,,20.0,,,,31.0,,,,,,,,
42,2020-03-04,136:150,122:164,private_transport,,,,,,,,19.0,,,,,,,,
42,2020-03-04,136:150,117:153,private_transport,,,,,,,,,,,,,10.0,,,
42,2020-03-04,136:150,123:163,bus,,,,18.0,,,,,,,,,,,,
42,2020-03-04,136:150,123:163,private_transport,,,,10.0,,,,10.0,,,,,,,,
42,2020-03-04,136:150,127:159,bus,,,,,,,,19.0,,,,,,,,
42,2020-03-04,136:150,135:135,bus,,,,,,,,,47.0,,,,,,,
42,2020-03-04,136:150,135:135,private_transport,,,,,,,,,17.0,,,,,,,
42,2020-03-04,136:150,139:147,private_transport,,,,,,,,,11.0,,,,,,,
42,2020-03-04,136:150,149:121,bus,,,,50.0,,,,,,,,,,,,
42,2020-03-04,136:150,150:120,bus,,,,20.0,,,,,,,,,,,,
42,2020-03-04,136:150,156:130,bus,,,,,,,,,,,,,,,18.0,
42,2020-03-04,136:150,85:106,bus,,10.0,,,,,,,,,,,,,,
42,2020-03-04,136:150,85:106,private_transport,,,,,,,,,40.0,,,,,,,
42,2020-03-04,136:150,86:105,bus,,30.0,,,,,,,,,,,,,,
42,2020-03-04,136:150,86:105,private_transport,,21.0,,,,,,,,,,,,,,
