ProjectID,Date,Origin,Destination,Modo,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159
42,2020-03-03,103:203,97:102,bus,,10.0,,,,,,,,,,,,,,
42,2020-03-03,104:202,122:164,private_transport,,13.0,,,,,,,,,,,,,,
42,2020-03-03,104:202,127:159,bus,,14.0,,,,,,,,,,,,,,
42,2020-03-03,104:202,93:114,private_transport,,12.0,,,,,,,,,,,,,,
42,2020-03-03,106:208,57:310,bus,,,,,,,,,,19.0,,,,,,
42,2020-03-03,107:207,57:310,bus,,,,,,,,,,26.0,,,,,,
42,2020-03-03,107:207,57:310,private_transport,,,,,,,,,,22.0,,,,,,
42,2020-03-03,107:207,107:207,bus,,,,,,,,,11.0,,,,,,,
42,2020-03-03,110:168,97:102,bus,,17.0,,,,,,,,,,,,,,
42,2020-03-03,110:168,122:164,private_transport,,17.0,,,,,,,,,,,,,,
42,2020-03-03,110:168,127:159,private_transport,,14.0,,,,,,,,,,,,,,
42,2020-03-03,110:168,93:114,bus,,12.0,,,,,,,,,,,,,,
42,2020-03-03,110:168,94:113,private_transport,,10.0,,,,,,,,,,,,,,
42,2020-03-03,111:167,122:164,private_transport,,12.0,,,,,,,,,,,,,,
42,2020-03-03,111:167,104:202,bus,,,,,,,,,,,,,,,,49.0
42,2020-03-03,111:167,104:202,private_transport,,,,,,,,,,,,,,,,33.0
42,2020-03-03,111:167,111:167,bus,,,,,,,,,,,,,,,,38.0
42,2020-03-03,111:167,111:167,private_transport,,,,,,,,,,,,,,,,24.0
42,2020-03-03,111:167,134:136,bus,,,,,,,10.0,,,,,,,,,
42,2020-03-03,111:167,139:147,private_transport,,,,,,,10.0,,,,,,,,,
42,2020-03-03,111:167,140:146,bus,,,,,,,12.0,,,,,,,,,
42,2020-03-03,111:167,141:145,bus,,,,,,,19.0,,,,,,,,,
42,2020-03-03,111:167,84:107,bus,,,10.0,,,,,,,,,,,,,
42,2020-03-03,111:167,85:106,bus,,,14.0,,,,,,,,,,,,,
42,2020-03-03,111:167,86:105,bus,,,51.0,,,,,,,,,,,,,
42,2020-03-03,111:167,86:105,private_transport,,,25.0,,,,,,,,,,,,,
42,2020-03-03,111:167,87:104,bus,,,34.0,,,,,,,,,,,,,
42,2020-03-03,111:167,87:104,private_transport,,,10.0,,,,,,,,,,,,,
42,2020-03-03,112:158,57:310,bus,,,,,,,,,,26.0,,,,,,
42,2020-03-03,112:158,57:310,private_transport,,,,,,,,,,10.0,,,,,,
42,2020-03-03,113:157,90:117,bus,,,,,,,17.0,,,,,,,,,
42,2020-03-03,113:157,90:117,private_transport,,,,,,,14.0,,,,,,,,,
42,2020-03-03,113:157,92:115,bus,,,,,,,13.0,,,,,,,,,
42,2020-03-03,114:156,107:207,bus,,,,,,,,,19.0,,,,,,,
42,2020-03-03,114:156,107:207,private_transport,,,,,,,,,11.0,,,,,,,
42,2020-03-03,114:156,106:208,bus,,,,,,,,,10.0,,,,,,,
42,2020-03-03,114:156,106:208,private_transport,,,,,,,,,10.0,,,,,,,
42,2020-03-03,114:156,112:158,bus,,,,,,,,,22.0,,,,,,,
42,2020-03-03,114:156,112:158,private_transport,,,,,,,,,12.0,,,,,,,
42,2020-03-03,116:154,133:137,bus,,17.0,,,,,,,,,,,,,,
42,2020-03-03,117:153,90:117,bus,,,,,,,13.0,,,,,,,,,
42,2020-03-03,117:153,92:115,bus,,,,,,,10.0,,,,,,,,,
42,2020-03-03,121:165,97:102,private_transport,,11.0,,,,,,,,,,,,,,
42,2020-03-03,121:165,111:167,bus,,,,,,,,,,,,19.0,,,,
42,2020-03-03,121:165,111:167,private_transport,,,,,,,,,,,,14.0,,,,
42,2020-03-03,121:165,139:147,bus,,,,,,14.0,,14.0,,,,,,,,
42,2020-03-03,121:165,139:147,private_transport,,,,,,,,10.0,,,,,,,,
42,2020-03-03,121:165,140:146,bus,,,,,,,16.0,31.0,,,,,,,,
42,2020-03-03,121:165,140:146,private_transport,,,,,,,14.0,20.0,,,,,10.0,,,
42,2020-03-03,121:165,141:145,bus,,,,,,,11.0,37.0,,,,,,,,
42,2020-03-03,121:165,141:145,private_transport,,,,,,,12.0,24.0,,,,,,,,
42,2020-03-03,121:165,84:107,bus,,,11.0,,,,,13.0,,,20.0,,,,,
42,2020-03-03,121:165,84:107,private_transport,,,,,,,,,,,12.0,,,,,
42,2020-03-03,121:165,85:106,bus,,,,,,,,11.0,,,,,,,,
42,2020-03-03,121:165,86:105,bus,,,23.0,,10.0,,,16.0,,,21.0,,,,,
42,2020-03-03,121:165,86:105,private_transport,,,11.0,,11.0,,,14.0,,,13.0,,,,,
42,2020-03-03,121:165,90:117,bus,,,,,,,,29.0,16.0,,,,,,,
42,2020-03-03,121:165,90:117,private_transport,,,,,,,,12.0,,,,,,,,
42,2020-03-03,121:165,118:152,bus,,,,,,20.0,,,,,,,14.0,,,
42,2020-03-03,121:165,118:152,private_transport,,,,,,11.0,,,,,,,17.0,,,
42,2020-03-03,121:165,119:151,private_transport,,,,,,,,,,,,,13.0,,,
42,2020-03-03,121:165,121:165,bus,,,39.0,,17.0,,,32.0,,,39.0,,,,,
42,2020-03-03,121:165,121:165,private_transport,,,13.0,,19.0,,,22.0,,,21.0,,,,,
42,2020-03-03,121:165,126:160,bus,,,26.0,,,,,,42.0,,,,,,,
42,2020-03-03,121:165,126:160,private_transport,,,22.0,,,,,,32.0,,,,,,,
42,2020-03-03,121:165,136:150,private_transport,,,,,,,,,,,,,10.0,,,
42,2020-03-03,121:165,148:122,bus,,,,,,,,,,,,33.0,,,,
42,2020-03-03,121:165,148:122,private_transport,,,,,,,,,,,,15.0,,,,
42,2020-03-03,121:165,45:319,bus,,,,,,,,,,,,,10.0,,,
42,2020-03-03,121:165,45:319,private_transport,,,,,,,,,,,,,10.0,,,
42,2020-03-03,121:165,88:103,bus,,,,,,,,10.0,,,,,,,,
42,2020-03-03,121:165,88:103,private_transport,,,,,,,,15.0,,,,,,,,
42,2020-03-03,121:165,95:112,bus,,,,,,18.0,,,,,,,,,,
42,2020-03-03,122:164,121:165,bus,,,,,,,,,,,,,13.0,,,
42,2020-03-03,122:164,121:165,private_transport,,,,,,,,,,,,,11.0,,,
42,2020-03-03,124:162,90:117,bus,,,,,,,11.0,,,,,,,,,
42,2020-03-03,126:160,97:102,bus,,,,,,,,12.0,,,,,,,,
42,2020-03-03,126:160,97:102,private_transport,,,,,,,,13.0,,,,,,29.0,,
42,2020-03-03,126:160,122:164,bus,,,,,,,,25.0,,,,,,,,
42,2020-03-03,126:160,88:103,private_transport,,,,,,,,,,,,,,14.0,,
42,2020-03-03,126:160,95:112,bus,,,,,,,,,,,10.0,,,,,
42,2020-03-03,126:160,56:416,bus,,,,,,,,,,,,,15.0,,,
42,2020-03-03,126:160,56:416,private_transport,,,,,,,,,,,,,24.0,,,
42,2020-03-03,127:159,97:102,bus,,,,,,,,,,,,,,10.0,,
42,2020-03-03,127:159,97:102,private_transport,,,,,,,,,,,,,,42.0,,
