ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
41,2020-03-03,101:205,127:159,bus,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-03,101:205,152:134,private_transport,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-03,103:203,152:134,bus,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-03,103:203,103:203,bus,,,,,,,,,,11.0,,,,,,,,,
41,2020-03-03,103:203,138:148,bus,,,,,,,,,,27.0,26.0,,,,,,,,
41,2020-03-03,103:203,138:148,private_transport,,,,,,,,,,18.0,15.0,,,,,,,,
41,2020-03-03,103:203,9:509,private_transport,,,,,,,,,,,,,,97.0,,,,,
41,2020-03-03,104:202,103:203,bus,,,,,,,,,,11.0,,,,,,,,,
41,2020-03-03,104:202,138:148,private_transport,,,,,,,,,,11.0,,,,,,,,,
41,2020-03-03,104:202,107:207,bus,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-03,104:202,45:319,bus,,,,,,,,,,,,,,,16.0,,,,
41,2020-03-03,104:202,45:319,private_transport,,,,,,,,,,,,,,,20.0,,,,
41,2020-03-03,107:207,112:158,bus,,,,,,,,,,,11.0,,,,,,,,
41,2020-03-03,108:170,121:165,private_transport,,,,,,,,,,,,12.0,,,,,,,
41,2020-03-03,108:170,126:160,bus,,,,,,,,,,27.0,,,,,,,,,
41,2020-03-03,108:170,126:160,private_transport,,,,,,,,,,20.0,,,,,,,,,
41,2020-03-03,108:170,68:315,bus,,,13.0,,,,,,,,,,,,,,,,
41,2020-03-03,108:170,68:315,private_transport,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,121:165,bus,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-03,109:169,126:160,bus,,,,,21.0,,,,,,,,,,,,,,
41,2020-03-03,109:169,126:160,private_transport,12.0,,,,13.0,,,,,,,,,,,,,,
41,2020-03-03,109:169,160:110,bus,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-03,109:169,276:144,bus,,,,,,,,,14.0,,,,,,,,,,
41,2020-03-03,109:169,83:108,bus,,,,10.0,,,,,,13.0,,,,,,,,,
41,2020-03-03,109:169,84:107,bus,,,,12.0,,,,,,,,,,,,,,,
41,2020-03-03,109:169,96:111,private_transport,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-03,109:169,97:102,bus,,,,,20.0,,,,,,,,,,,,,,
41,2020-03-03,109:169,97:102,private_transport,15.0,,,,10.0,,,,,,,,,,,,,,
41,2020-03-03,109:169,98:217,bus,,,,,,,,,11.0,,10.0,,,,,,,,
41,2020-03-03,109:169,98:217,private_transport,,,,,,,,,12.0,,,,,,,,,,
41,2020-03-03,110:168,45:319,bus,,,,,,,,,,,,,,,22.0,,,,
41,2020-03-03,110:168,45:319,private_transport,,,,,,,,,,,,,,,28.0,,,,
41,2020-03-03,110:168,160:110,bus,,,,24.0,,,,,,,,,,,,,,,
41,2020-03-03,110:168,160:110,private_transport,,,,29.0,,,,,,,,,,,,,,,
41,2020-03-03,110:168,96:111,bus,,,,40.0,,,,,,,,,,,,,,,
41,2020-03-03,110:168,96:111,private_transport,,,,39.0,,,,,,,,,,,,,,,
41,2020-03-03,110:168,101:205,private_transport,,,,13.0,,,,,,,,,,,,,,,
41,2020-03-03,110:168,108:170,bus,,,,22.0,,,,,,,,,,,,,,,
41,2020-03-03,110:168,108:170,private_transport,,,,27.0,,,,,,,,,,,,,,,
41,2020-03-03,111:167,152:134,bus,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-03,111:167,45:319,bus,,,,,,,,,,,,,,,12.0,,,,
41,2020-03-03,111:167,121:165,bus,,,,,,,,,,23.0,,,,,,,,,
41,2020-03-03,111:167,97:102,bus,,,,,,,,,,,,,,,,,26.0,,
41,2020-03-03,111:167,111:167,bus,,,,,,,,,,11.0,12.0,,,19.0,,,,,
41,2020-03-03,111:167,111:167,private_transport,,,,,,,,,,12.0,,,,17.0,,,,,
41,2020-03-03,111:167,122:164,bus,,,,,,,,,,,,,,,,,14.0,,
41,2020-03-03,111:167,122:164,private_transport,,,,,,,,,,,,,,,,,10.0,,
41,2020-03-03,111:167,140:146,private_transport,,,,,,,,,10.0,,,,,,,,,,
41,2020-03-03,111:167,141:145,bus,,,,,,,,,12.0,,,,,,,,,,
41,2020-03-03,111:167,148:122,bus,,,,,,,,,,,13.0,,,,,,,,
41,2020-03-03,111:167,148:122,private_transport,,,,,,,,,,,13.0,,,,,,,,
41,2020-03-03,111:167,150:120,bus,,,,,,,,,,,,,,,,,63.0,,
41,2020-03-03,111:167,150:120,private_transport,,,,,,,,,,,,,,,,,40.0,,
41,2020-03-03,111:167,153:133,bus,,,,,,,,,,,,,,11.0,,,,,
41,2020-03-03,111:167,153:133,private_transport,,,,,,,,,,,,,,11.0,,,,,
41,2020-03-03,111:167,157:129,bus,,,,,,,,,,11.0,,,,,,,,,11.0
41,2020-03-03,111:167,157:129,private_transport,,,,,,,,,,14.0,,,,,,,,,10.0
41,2020-03-03,111:167,158:128,private_transport,,,,,,,,,,,,,,,,,13.0,,
41,2020-03-03,111:167,86:105,bus,,,,,36.0,,,,,10.0,,,,,,,,,
41,2020-03-03,111:167,86:105,private_transport,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-03,111:167,87:104,bus,,,68.0,,36.0,,,,,,,,,,,,,,
41,2020-03-03,111:167,87:104,private_transport,,,37.0,,12.0,,,,,,,,,,,,,,
41,2020-03-03,111:167,91:116,bus,,,32.0,,,,,,,,,,,,,,,,
