ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-03,100:206,100:206,bus,,,,,,,,,,,,15.0,,,13.0,,,,,,,,,
42,2020-03-03,100:206,109:169,bus,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-03,100:206,140:146,bus,,,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,100:206,141:145,bus,,,,,,,,,,,,,,14.0,16.0,,,,,,,,,
42,2020-03-03,100:206,141:145,private_transport,,,,,,,,,,,,,,11.0,21.0,,,,,,,,,
42,2020-03-03,100:206,143:143,bus,,,,,,,,,,,,,,,,,,,,14.0,,,,
42,2020-03-03,100:206,143:143,private_transport,,,,,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-03,100:206,148:122,bus,,,,,,,,,,,,,,22.0,,,,,,,,,,
42,2020-03-03,100:206,150:120,bus,,,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,100:206,50:412,private_transport,,,,,,,,,,,,,,,,54.0,,,,,,,,
42,2020-03-03,100:206,76:314,bus,,,,,,,,,,,,11.0,,,10.0,,,,30.0,,,,,
42,2020-03-03,100:206,76:314,private_transport,,,,,,,,,,,,,,,,,,,27.0,,,,,
42,2020-03-03,101:205,109:169,bus,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-03,101:205,76:314,private_transport,,,,,,,35.0,,,,,,,,,,,,,,,,,
42,2020-03-03,101:205,101:205,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-03,101:205,116:154,bus,,,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-03,101:205,116:154,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-03,101:205,118:152,bus,,,,,,,,,,,,,,,,,,,,,,,11.0,
42,2020-03-03,101:205,127:159,bus,,,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-03,101:205,129:141,bus,,,,,,,,,,,,,,,21.0,,,,,,,,,
42,2020-03-03,101:205,134:136,bus,,,,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-03,101:205,135:135,bus,,,,,,,,20.0,,,,,,,,,,,,,,,,
42,2020-03-03,101:205,151:119,bus,,,,,,,,,16.0,,,,,,,,,,,,,,,
42,2020-03-03,101:205,156:130,bus,,,,,,,,,,,,,,,17.0,,,,,,,,,
42,2020-03-03,101:205,83:108,bus,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,101:205,89:118,bus,,,,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-03,101:205,89:118,private_transport,,,,,,,,,11.0,,,,,,11.0,,,,,,,,,
42,2020-03-03,101:205,97:102,bus,,,,,,,,20.0,,,,,,,,,,,,,,,,
42,2020-03-03,101:205,97:102,private_transport,,,,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-03,101:205,9:509,private_transport,,,,,,,,,,,,,,,,,,,,,14.0,,,
42,2020-03-03,102:204,9:509,private_transport,,,,,,,,,,,,,,,,,,,,,14.0,,,
42,2020-03-03,102:204,108:170,bus,,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-03,102:204,113:157,bus,,,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-03,102:204,120:166,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-03,102:204,99:101,bus,,,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-03,102:204,99:101,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-03,103:203,100:206,bus,,,,,,,,,,,,,,,19.0,,,,,,,,,
42,2020-03-03,103:203,100:206,private_transport,,,,,,,,,,,,,,,17.0,,,,,,,,,
42,2020-03-03,103:203,141:145,bus,,,,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-03,103:203,143:143,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-03,103:203,83:108,bus,,,,,,,,,,,,,,,40.0,,,,,,,,,
42,2020-03-03,103:203,83:108,private_transport,,,,,,,,,,,,,,,28.0,,,,,,,,,
42,2020-03-03,103:203,97:102,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-03,103:203,103:203,bus,,,,,,,,,,,,,,17.0,,,,,,,,,,
42,2020-03-03,103:203,107:207,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,103:203,110:168,private_transport,,,,,12.0,,,,,,,,,,,,,,,,,,,
42,2020-03-03,103:203,114:156,private_transport,,,,,14.0,,,,,,,,,,,,,,,,,,,
42,2020-03-03,103:203,128:142,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-03,103:203,138:148,bus,,,,,,,,,,,,,,15.0,,,,,,,,,,
42,2020-03-03,103:203,138:148,private_transport,,,,,,,,,,,,,,19.0,,,,,,,,,,
42,2020-03-03,103:203,147:123,private_transport,,,,,16.0,,,,,,,,,,,,,,,,,,,
42,2020-03-03,103:203,158:128,bus,,,,,,,,18.0,,,,,,,,,,,,,,,,
42,2020-03-03,103:203,158:128,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-03,103:203,159:127,bus,,,,,,,,,,,,,,,,,,,,,,24.0,,
42,2020-03-03,103:203,88:103,bus,,,,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-03,104:202,134:136,bus,,,,,,,,,,,,,,,16.0,,,,,,,,,
42,2020-03-03,104:202,135:135,bus,,,,,,,,,,,,,,,21.0,,,,,,,,,
42,2020-03-03,104:202,9:509,private_transport,,,,,,,,,,,,,,,,56.0,,,,,,,,
42,2020-03-03,104:202,103:203,bus,,,,,,,,,,,,,,,,18.0,,,,,,,,
42,2020-03-03,104:202,110:168,bus,,,,,,,,32.0,,,,,,,,,,,,,,,,
42,2020-03-03,104:202,110:168,private_transport,,,,,,,,15.0,,,,,,20.0,,,,,,,,,,
42,2020-03-03,104:202,114:156,bus,,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-03,104:202,147:123,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-03,104:202,158:128,bus,,,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-03,104:202,104:202,bus,,,,,,,,26.0,,,,,,,,,,,,,,,,
42,2020-03-03,104:202,124:162,private_transport,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-03,104:202,126:160,bus,,,,,,,,,,,,,,,,20.0,15.0,,,,,,,
42,2020-03-03,104:202,126:160,private_transport,,,,,,,,,,,,,,,,,14.0,,,,,,,
42,2020-03-03,104:202,130:140,bus,,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-03,104:202,131:139,bus,,,,,,,,,,,,,,,,17.0,,,,,,,,
