ProjectID,Date,Origin,Destination,Modo,0500_0559,0600_0659,0700_0759,0800_0859,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-11,101:205,108:170,bus,,,,,,,,,,,,13.0,,,
42,2020-03-11,101:205,151:119,bus,,,,,,,18.0,,,,,,,,
42,2020-03-11,101:205,154:132,bus,,,,,,,,,,,,10.0,,,
42,2020-03-11,102:204,108:170,bus,,,,,,,,,,,,15.0,,,
42,2020-03-11,102:204,108:170,private_transport,,,,,,,,,,,,12.0,,,
42,2020-03-11,102:204,154:132,bus,,,,,,,,12.0,,,,,,,
42,2020-03-11,102:204,89:118,bus,,,,,,,,11.0,,,,,,,
42,2020-03-11,108:170,108:170,bus,,,,,,,,,,,,,12.0,,
42,2020-03-11,108:170,160:110,bus,,,,,,,,,,,19.0,,,,
42,2020-03-11,108:170,96:111,bus,,,,,,,,,,,17.0,,,,
42,2020-03-11,108:170,96:111,private_transport,,,,,,,,,,,16.0,,,,
42,2020-03-11,109:169,109:169,bus,,,,,,,,,,,12.0,,,,
42,2020-03-11,109:169,98:217,bus,,,,,,,,,,,11.0,,,,
42,2020-03-11,120:166,154:132,private_transport,,,,,,,,12.0,,,,,,,
42,2020-03-11,120:166,89:118,bus,,,,,,,,12.0,,,,,,,
42,2020-03-11,120:166,89:118,private_transport,,,,,,,,11.0,,,,,,,
42,2020-03-11,120:166,160:110,bus,,,15.0,,,,,,,14.0,,,,,
42,2020-03-11,120:166,160:110,private_transport,,,14.0,,,12.0,,,,,,,,,
42,2020-03-11,120:166,98:217,bus,,,13.0,,,,,,,,,,,,
42,2020-03-11,120:166,98:217,private_transport,,,25.0,,,,,,,,,,,,
42,2020-03-11,120:166,116:154,bus,,,,,,,,,,,,10.0,,,
42,2020-03-11,120:166,133:137,bus,19.0,,,,,,,,,,,,,,
42,2020-03-11,120:166,134:136,bus,16.0,,,,,,,,,,,,,,
42,2020-03-11,120:166,134:136,private_transport,12.0,,,,,,,,,,,10.0,,,
42,2020-03-11,120:166,135:135,bus,,,,,,,,,,,,,11.0,,
42,2020-03-11,120:166,135:135,private_transport,,,,,,,,,,,,15.0,,,
42,2020-03-11,120:166,140:146,bus,,,,,,,10.0,,,,,,,,
42,2020-03-11,120:166,141:145,bus,,,,,,,12.0,,,,,,,,
42,2020-03-11,120:166,144:126,bus,20.0,,,,,,,,,,,,,,
42,2020-03-11,120:166,144:126,private_transport,14.0,,,,,,,,,,,,,,
42,2020-03-11,120:166,145:125,bus,,,11.0,,,11.0,,,,,,,,,
42,2020-03-11,120:166,156:130,bus,,,12.0,,,10.0,,,,,,,,,
42,2020-03-11,120:166,159:127,bus,13.0,,,,,,,,,,,,,,
42,2020-03-11,120:166,276:144,bus,,,15.0,,,,,,,,,,,,
42,2020-03-11,120:166,276:144,private_transport,,,21.0,,,,,,,,,,,,
42,2020-03-11,120:166,61:413,bus,,,,,,,22.0,,,,,,,,
42,2020-03-11,120:166,61:413,private_transport,,,,,,,11.0,,,,,,,,
42,2020-03-11,120:166,85:106,bus,,,,,,,,,10.0,,,,,,
42,2020-03-11,120:166,87:104,bus,,,,,10.0,,,,43.0,,,,,,
42,2020-03-11,120:166,90:117,bus,,,,,50.0,,,,,,,,,,
42,2020-03-11,120:166,90:117,private_transport,,,,,17.0,,,,,,,,,,
42,2020-03-11,120:166,92:115,bus,,,,,,,,,18.0,,,,,,
42,2020-03-11,120:166,92:115,private_transport,,,,,13.0,,,,11.0,,,,,,
42,2020-03-11,120:166,94:113,private_transport,,,10.0,,,,,,,,,,,,
42,2020-03-11,126:160,109:169,bus,,,,,,,,,,11.0,,,,,
42,2020-03-11,126:160,87:104,bus,,,10.0,,,,,,,,,,,,
42,2020-03-11,126:160,83:108,bus,,,,,,,,,,13.0,,,,,
42,2020-03-11,133:137,145:125,bus,,,,,,,,,,,,42.0,,,
42,2020-03-11,133:137,145:125,private_transport,,,,,,,,,,,,12.0,,,
42,2020-03-11,133:137,155:131,bus,,,,,,,,,,,,16.0,,,
42,2020-03-11,134:136,141:145,bus,,,,,,,,,,,,,,,11.0
42,2020-03-11,134:136,145:125,bus,,,,,,,,,,,,14.0,,,
42,2020-03-11,134:136,99:101,bus,,,,,,,,,,,,,,,19.0
42,2020-03-11,135:135,145:125,bus,,,,,,,,,,,,10.0,,,
42,2020-03-11,136:150,133:137,bus,12.0,,,,,,,,,,,,,,
42,2020-03-11,136:150,133:137,private_transport,12.0,,,,,,,,,,,,,,
42,2020-03-11,136:150,144:126,bus,13.0,,,,,,,,,,,,,,
42,2020-03-11,136:150,90:117,bus,,,,,15.0,,,,,,,,,,
42,2020-03-11,136:150,90:117,private_transport,,,,,16.0,,,,,,,,,,
42,2020-03-11,137:149,159:127,bus,,,,,,,,11.0,,,,,,,
42,2020-03-11,137:149,45:319,bus,,,,,,,,,,,18.0,,,,
