ProjectID,Date,Origin,Destination,Modo,0200_0259,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1600_1659,1700_1759,1800_1859,1900_1959,2300_2359
42,2020-03-04,103:203,101:205,bus,,14.0,,,,,,,,,,,,,
42,2020-03-04,103:203,101:205,private_transport,,11.0,,,,,,,,,,,,,
42,2020-03-04,103:203,102:204,bus,,10.0,,,,,,,,,,,,,
42,2020-03-04,103:203,108:170,bus,,14.0,,,,,,,,,,,,,
42,2020-03-04,103:203,160:110,bus,,19.0,,,,,,,,,,,,,
42,2020-03-04,103:203,96:111,bus,,26.0,,,,,,,,,,,,,
42,2020-03-04,103:203,96:111,private_transport,,11.0,,,,,,,,,,,,,
42,2020-03-04,110:168,109:169,bus,,,,,,,,,,,,,,13.0,
42,2020-03-04,110:168,110:168,bus,,,,,,,,,,,,,,79.0,
42,2020-03-04,110:168,110:168,private_transport,,,,,,,,,,,,,,19.0,
42,2020-03-04,111:167,111:167,bus,,,,,,,,,,,,52.0,,,
42,2020-03-04,111:167,111:167,private_transport,,,,,,,,,,,,79.0,,,
42,2020-03-04,111:167,97:102,bus,,,,16.0,,,,,,,,,,,
42,2020-03-04,111:167,97:102,private_transport,,,,18.0,,,,,,,,,,,
42,2020-03-04,113:157,109:169,bus,,,,,,,,,,10.0,,,,,
42,2020-03-04,113:157,109:169,private_transport,,,,,,,,,,10.0,,,,,
42,2020-03-04,113:157,93:114,bus,,,,,,,,,,14.0,,,,,
42,2020-03-04,113:157,93:114,private_transport,,,,,,,,,,15.0,,,,,
42,2020-03-04,120:166,108:170,bus,,,,,,,,12.0,,,,,,,
42,2020-03-04,120:166,96:111,private_transport,,,,,,,,12.0,,,,,,,
42,2020-03-04,120:166,111:167,private_transport,,10.0,,,,,,,,,,,,,
42,2020-03-04,120:166,120:166,bus,,,,,,,,,,,,,,35.0,
42,2020-03-04,120:166,120:166,private_transport,,,,,,,,,,,,,,22.0,
42,2020-03-04,120:166,141:145,bus,,,,,,,,,,,,,,22.0,
42,2020-03-04,120:166,29:529,private_transport,56.0,,,,,,,,,,,,,,
