ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1200_1259,1300_1359,1400_1459,1500_1559,1700_1759,1900_1959,2100_2159
42,2019-11-13,111:167,116:154,private_transport,,,,,,,10.0,,,,,,,
42,2019-11-13,111:167,139:147,bus,,,,,,,10.0,,,,,,,
42,2019-11-13,118:152,155:131,bus,,10.0,,,,,,,,,,,,
42,2019-11-13,120:166,160:110,bus,,,,,,,,,,,25.0,,,
42,2019-11-13,120:166,160:110,private_transport,,,,,,,,,,,16.0,,,
42,2019-11-13,120:166,96:111,bus,,,,,,,,,,,12.0,,,
42,2019-11-13,120:166,120:166,private_transport,11.0,,,41.0,,,,,,,,,,
42,2019-11-13,120:166,137:149,private_transport,,,,,,,,,,,20.0,,,
42,2019-11-13,120:166,144:126,private_transport,,,,,,10.0,,,,,,,,
42,2019-11-13,120:166,156:130,bus,,,,,,,,,,,12.0,,,
42,2019-11-13,120:166,66:316,private_transport,,,,,,98.0,,,,,,,,
42,2019-11-13,120:166,99:101,bus,,,,,,,14.0,,,,,,,13.0
42,2019-11-13,120:166,99:101,private_transport,,,,,,,,11.0,,,,,,13.0
42,2019-11-13,120:166,98:217,bus,,,,12.0,,,,,,,,,,
42,2019-11-13,120:166,110:168,bus,,,,34.0,,,,,,,,,,
42,2019-11-13,120:166,110:168,private_transport,,,,17.0,,,,,,,,,,
42,2019-11-13,120:166,133:137,private_transport,,,,,,11.0,,,,,,,,
42,2019-11-13,120:166,136:150,bus,,,,12.0,,,,,,,,,,
42,2019-11-13,120:166,136:150,private_transport,,,,17.0,,,,,,,,,,
42,2019-11-13,120:166,141:145,bus,,,,,,,,10.0,,,,,11.0,
42,2019-11-13,120:166,141:145,private_transport,,,,11.0,,,,,,,,,,
42,2019-11-13,120:166,145:125,bus,,,,,,,,,,,10.0,,,10.0
42,2019-11-13,120:166,145:125,private_transport,12.0,,,,,12.0,,,,,,,,10.0
42,2019-11-13,120:166,159:127,private_transport,,,,,,10.0,,,,,,,,
42,2019-11-13,120:166,19:519,private_transport,,,,,,,,,,16.0,,,,
42,2019-11-13,121:165,121:165,bus,,,,,,24.0,,,,,,,,
42,2019-11-13,121:165,121:165,private_transport,,,,,,26.0,,,,,,,,
42,2019-11-13,121:165,86:105,bus,,,,,,18.0,,,,,,,,
42,2019-11-13,122:164,121:165,bus,,,,,,,,26.0,,,,,,
42,2019-11-13,122:164,121:165,private_transport,,,,,,,,26.0,,,,,,
42,2019-11-13,122:164,86:105,bus,,,,,,,,15.0,,,,,,
42,2019-11-13,122:164,86:105,private_transport,,,,,,,,19.0,,,,,,
42,2019-11-13,122:164,84:107,private_transport,,,,,,,,12.0,,,,,,
42,2019-11-13,123:163,86:105,bus,,,,,,,,11.0,,,,,,
42,2019-11-13,123:163,84:107,private_transport,,,,,,,,11.0,,,,,,
42,2019-11-13,126:160,120:166,bus,,,,,,,32.0,,,,,,,
42,2019-11-13,126:160,120:166,private_transport,,,,,,,30.0,,,,,,,
42,2019-11-13,126:160,156:130,bus,,,,,,11.0,,,,,,,,
42,2019-11-13,126:160,139:147,private_transport,,,,,,,,,,,,10.0,,
42,2019-11-13,126:160,136:150,private_transport,,,,,,,11.0,,,,,,,
42,2019-11-13,126:160,141:145,bus,,,,,,,24.0,,,,,16.0,,
42,2019-11-13,126:160,134:136,bus,,,,,,,,,,,,10.0,,
42,2019-11-13,127:159,137:149,bus,,,,,,,,11.0,,,,,,
42,2019-11-13,127:159,121:165,bus,,,,,,,,12.0,,,,,,
42,2019-11-13,127:159,86:105,private_transport,,,,,,,,15.0,,,,,,
42,2019-11-13,127:159,84:107,private_transport,,,,,,,,14.0,,,,,,
42,2019-11-13,133:137,85:106,bus,,,,,,,20.0,,,,,,,
42,2019-11-13,133:137,85:106,private_transport,,,,,,,20.0,,,,,,,
42,2019-11-13,133:137,88:103,bus,,,,,,,13.0,,,,,,,
42,2019-11-13,133:137,88:103,private_transport,,,,,,,13.0,,,,,,,
42,2019-11-13,134:136,96:111,private_transport,,,,,,,,,,,,10.0,,
42,2019-11-13,134:136,99:101,private_transport,,,,,14.0,,,,,,,,,
42,2019-11-13,134:136,145:125,bus,,,,,,,,,,,,10.0,,
42,2019-11-13,134:136,88:103,private_transport,,,,,,,12.0,,,,,,,
42,2019-11-13,136:150,120:166,bus,,,,11.0,,,,,,,,,,
42,2019-11-13,136:150,156:130,bus,,,,,,,,,,,11.0,,,
42,2019-11-13,136:150,66:316,private_transport,,,,,,23.0,,,,,,,,
42,2019-11-13,136:150,110:168,private_transport,,,,15.0,,,,,,,,,,
42,2019-11-13,137:149,140:146,bus,,,,,,,,,,17.0,,,,
42,2019-11-13,137:149,140:146,private_transport,,11.0,,,,,,,,29.0,,,,
42,2019-11-13,137:149,139:147,bus,,10.0,,,,,,,,,,,,
42,2019-11-13,137:149,141:145,bus,,11.0,,,,,,,,16.0,,,,
42,2019-11-13,137:149,141:145,private_transport,,,,,,,,,,35.0,,,,
42,2019-11-13,137:149,84:107,private_transport,,,,,,11.0,,,,,,,,
42,2019-11-13,139:147,145:125,bus,,13.0,,,,,,,,,,,,
42,2019-11-13,140:146,160:110,private_transport,,,,,,,,,,,10.0,,,
42,2019-11-13,140:146,96:111,bus,,,,,,,,,,,10.0,,,
42,2019-11-13,140:146,66:316,private_transport,,,,,,28.0,,,,,,,,
42,2019-11-13,140:146,98:217,private_transport,,,,10.0,,,,,,,,,,
42,2019-11-13,140:146,145:125,bus,,28.0,,,,,,,,,,,,
42,2019-11-13,140:146,134:136,private_transport,,10.0,,,,,,,,,,,,
42,2019-11-13,141:145,160:110,bus,,,,,,,,,,,19.0,,,
42,2019-11-13,141:145,96:111,private_transport,,,,,,,,,,,11.0,,,
42,2019-11-13,141:145,120:166,bus,,,,12.0,,,,,,,,,,
42,2019-11-13,141:145,120:166,private_transport,10.0,,,17.0,,,,11.0,,,,,,
42,2019-11-13,141:145,137:149,bus,,,,,,,,,,,15.0,,,
42,2019-11-13,141:145,144:126,bus,,,,,,10.0,,,,,,,,
42,2019-11-13,141:145,66:316,private_transport,,,,,,40.0,,,,,,,,
42,2019-11-13,141:145,99:101,bus,,,,,,,10.0,15.0,,,,,,10.0
42,2019-11-13,141:145,99:101,private_transport,,,,,,,,21.0,,,,,,14.0
42,2019-11-13,141:145,98:217,private_transport,,,,13.0,,,,,,,,,,
42,2019-11-13,141:145,155:131,bus,,,,,10.0,,,,,,,,,
42,2019-11-13,141:145,110:168,bus,,,,10.0,,,,,,,,,,
42,2019-11-13,141:145,133:137,private_transport,,,,,,10.0,,,,,,,,
42,2019-11-13,141:145,141:145,private_transport,,,,,,,13.0,,,,,,,10.0
42,2019-11-13,141:145,145:125,bus,,37.0,,,,,,11.0,,,,,,10.0
42,2019-11-13,141:145,145:125,private_transport,10.0,11.0,,,,12.0,,,,,,,,
42,2019-11-13,141:145,19:519,private_transport,,,,,,,,,,23.0,,,,
42,2019-11-13,141:145,134:136,bus,,10.0,,,11.0,,,,,,,,,
42,2019-11-13,144:126,140:146,bus,,13.0,,,,,,,,,,,,
42,2019-11-13,144:126,85:106,private_transport,,,,,,,19.0,,,,,,,
42,2019-11-13,144:126,88:103,bus,,,,,,,11.0,,,,,,,
42,2019-11-13,144:126,88:103,private_transport,,,,,,,16.0,,,,,,,
42,2019-11-13,144:126,127:159,bus,,,,,,,,,,,,,,11.0
42,2019-11-13,144:126,158:128,bus,,,,,,,10.0,,,,,,,
42,2019-11-13,145:125,120:166,private_transport,,,,,,,,10.0,,,,,,
42,2019-11-13,145:125,144:126,bus,,,,,,10.0,,,,,,,,
42,2019-11-13,145:125,99:101,bus,,,,,,,16.0,,,,,,,
42,2019-11-13,145:125,99:101,private_transport,12.0,,,,,,,22.0,14.0,,,,,
42,2019-11-13,145:125,133:137,private_transport,,,,,,16.0,,,,,,,,
42,2019-11-13,145:125,141:145,private_transport,,,,,,,,,,,,,,10.0
42,2019-11-13,145:125,145:125,bus,,,,,,,,10.0,,,,,,10.0
42,2019-11-13,145:125,145:125,private_transport,,,,,,22.0,,,,,,,,
42,2019-11-13,145:125,19:519,private_transport,,,,,,,,,,19.0,,,,
42,2019-11-13,145:125,134:136,private_transport,,,,,,11.0,,,,,,,,
42,2019-11-13,146:124,160:110,bus,,,,,,,,,,,31.0,,,
42,2019-11-13,146:124,160:110,private_transport,,,,,,,,,,,16.0,,,
42,2019-11-13,146:124,92:115,bus,,,,,,,,,,,10.0,,,
42,2019-11-13,146:124,96:111,bus,,,,,,,,,,,15.0,,,
42,2019-11-13,146:124,96:111,private_transport,,,,,,,,,,,10.0,,,
42,2019-11-13,146:124,156:130,bus,,,,,,,,,,,12.0,,,
42,2019-11-13,146:124,145:125,bus,,,,,,,,,,,18.0,,,
42,2019-11-13,147:123,116:154,bus,,,,,,,10.0,,,,,,,
42,2019-11-13,148:122,160:110,private_transport,,,,,,,,,24.0,,,,,
42,2019-11-13,148:122,96:111,bus,,,,,,,,,28.0,,,,,
42,2019-11-13,148:122,101:205,private_transport,,,,,,,,,10.0,,,,,
42,2019-11-13,148:122,108:170,bus,,,,,,,,,16.0,,,,,
42,2019-11-13,151:119,109:169,private_transport,,,10.0,,,,,,,,,,,
42,2019-11-13,151:119,83:108,bus,,,10.0,,,,,,,,,,,
42,2019-11-13,152:134,98:217,bus,,,10.0,,,,,,,,,,,
42,2019-11-13,154:132,109:169,bus,,,12.0,,,,,,,,,,,
42,2019-11-13,154:132,128:142,private_transport,,,10.0,,,,,,,,,,,
42,2019-11-13,155:131,160:110,bus,,,,,,,,,,,,14.0,,
42,2019-11-13,155:131,99:101,private_transport,,,,,15.0,,,,,,,,,
42,2019-11-13,156:130,160:110,bus,,,,,,,,,,,,21.0,,
42,2019-11-13,156:130,160:110,private_transport,,,,,,,,,,,,17.0,,
42,2019-11-13,156:130,96:111,bus,,,,,,,,,,,,16.0,,
42,2019-11-13,156:130,96:111,private_transport,,,,,,,,,,,,10.0,,
42,2019-11-13,156:130,120:166,bus,,,,,10.0,,,,,,,,,
42,2019-11-13,156:130,120:166,private_transport,,,,,14.0,,,,,,,,,
42,2019-11-13,156:130,156:130,bus,,,,,,,,,,,,19.0,,
42,2019-11-13,156:130,99:101,bus,,,,,20.0,,,,,,,,,
42,2019-11-13,156:130,99:101,private_transport,,,,,40.0,,,,,,,,,
42,2019-11-13,156:130,141:145,bus,,,,,13.0,,,,,,,,,
42,2019-11-13,156:130,145:125,bus,,,,,10.0,,,,,,,,,
42,2019-11-13,156:130,145:125,private_transport,,,,,,,,,,,,11.0,,
42,2019-11-13,156:130,102:204,private_transport,,,,,10.0,,,,,,,,,
42,2019-11-13,157:129,160:110,bus,,,,,,,,,12.0,,,,,
42,2019-11-13,159:127,140:146,bus,,30.0,,,,,,,,,,,,
42,2019-11-13,159:127,140:146,private_transport,,12.0,,,,,,,,,,,,
42,2019-11-13,159:127,139:147,private_transport,,10.0,,,,,,,,,,,,
42,2019-11-13,159:127,141:145,bus,,30.0,,,,,,,,,,,,
42,2019-11-13,159:127,141:145,private_transport,,20.0,,,,,,,,,,,,
42,2019-11-13,159:127,134:136,bus,,10.0,,,,,,,,,,,,
42,2019-11-13,159:127,158:128,private_transport,,,,,,,10.0,,,,,,,
42,2019-11-13,160:110,156:130,bus,,,,,,33.0,,,,,,,,
42,2019-11-13,160:110,134:136,private_transport,,,,,,11.0,,,,,,,,
42,2019-11-13,84:107,121:165,bus,,,,,,17.0,,,,,,,,
42,2019-11-13,84:107,86:105,private_transport,,,,,,12.0,,,,,,,,
42,2019-11-13,86:105,121:165,bus,,,,,,17.0,,,,,,,,
42,2019-11-13,86:105,86:105,bus,,,,,,14.0,,,,,,,,
42,2019-11-13,86:105,84:107,private_transport,,,,,,14.0,,,,,,,,
42,2019-11-13,87:104,152:134,bus,,,,,,,,,,,,,,13.0
42,2019-11-13,87:104,152:134,private_transport,,,,,,,,,,,,,,21.0
42,2019-11-13,87:104,153:133,bus,,,,,,,,,,,,,,16.0
42,2019-11-13,87:104,153:133,private_transport,,,,,,,,,,,,,,11.0
42,2019-11-13,87:104,154:132,private_transport,,,,,,,,,,,,,,17.0
42,2019-11-13,90:117,120:166,bus,,,,,,,17.0,,,,,,,
42,2019-11-13,90:117,140:146,bus,,,,,,,10.0,,,,,,,
42,2019-11-13,90:117,141:145,bus,,,,,,,14.0,,,,,,,
42,2019-11-13,91:116,99:101,bus,,,,,14.0,,,,,,,,,
42,2019-11-13,91:116,141:145,private_transport,,,,,10.0,,,,,,,,,
42,2019-11-13,91:116,145:125,bus,,,,,,,,,,,,11.0,,
42,2019-11-13,91:116,152:134,bus,,,,,,,,,,,,,,15.0
42,2019-11-13,91:116,152:134,private_transport,,,,,,,,,,,,,,16.0
42,2019-11-13,91:116,154:132,private_transport,,,,,,,,,,,,,,14.0
42,2019-11-13,92:115,152:134,bus,,,,,,,,,,,,,,11.0
42,2019-11-13,93:114,121:165,bus,,,,,,,,15.0,,,,,,
42,2019-11-13,93:114,121:165,private_transport,,,,,,,,13.0,,,,,,
42,2019-11-13,93:114,84:107,private_transport,,,,,,,,10.0,,,,,,
42,2019-11-13,94:113,121:165,bus,,,,,,,,12.0,,,,,,
42,2019-11-13,96:111,156:130,bus,,,,,,27.0,,,,,,,,
42,2019-11-13,97:102,140:146,bus,,,,,,,,,,,,36.0,,
42,2019-11-13,97:102,140:146,private_transport,,,,,,,,,,,,13.0,,
42,2019-11-13,97:102,118:152,bus,,,,,,,,,,,,10.0,,
42,2019-11-13,97:102,118:152,private_transport,,,,,,,,,,,,11.0,,
42,2019-11-13,97:102,139:147,bus,,,,,,,,,,,,19.0,,
42,2019-11-13,97:102,141:145,bus,,,,,,,,,,,,34.0,,
42,2019-11-13,97:102,141:145,private_transport,,,,,,,,,,,,18.0,,
42,2019-11-13,97:102,121:165,bus,,,,,,,,24.0,,,,,,
42,2019-11-13,97:102,121:165,private_transport,,,,,,,,18.0,,,,,,
42,2019-11-13,97:102,86:105,private_transport,,,,,,,,13.0,,,,,,
42,2019-11-13,97:102,84:107,private_transport,,,,,,,,13.0,,,,,,
42,2019-11-13,97:102,134:136,bus,,,,,,,,,,,,13.0,,
42,2019-11-13,99:101,120:166,bus,,,,,,,,14.0,,,,,30.0,
42,2019-11-13,99:101,120:166,private_transport,13.0,,,,,,15.0,19.0,,,,,,
42,2019-11-13,99:101,137:149,bus,,,,,,,,,,,30.0,,,
42,2019-11-13,99:101,137:149,private_transport,,,,,,,,,,,59.0,,,
42,2019-11-13,99:101,140:146,bus,,,,,,,18.0,,,,,,,
42,2019-11-13,99:101,140:146,private_transport,,,,,,,23.0,,,,,,,
42,2019-11-13,99:101,144:126,private_transport,,,,,,36.0,,,,,,,,
42,2019-11-13,99:101,99:101,bus,,,,,,,44.0,26.0,19.0,,,,,31.0
42,2019-11-13,99:101,99:101,private_transport,63.0,,,,,,26.0,69.0,28.0,,,,,23.0
42,2019-11-13,99:101,118:152,bus,,,,,,,10.0,,,,,,,
42,2019-11-13,99:101,118:152,private_transport,,,,,,,10.0,,,,,,,
42,2019-11-13,99:101,155:131,bus,,,,,11.0,,,,,,,,,
42,2019-11-13,99:101,155:131,private_transport,,,,,20.0,25.0,,,,,,,,
42,2019-11-13,99:101,133:137,bus,,,,,,12.0,,,,,,,,
42,2019-11-13,99:101,133:137,private_transport,,,,,,38.0,,,,,,,,
42,2019-11-13,99:101,136:150,private_transport,,,,,,,,,,,,,10.0,
42,2019-11-13,99:101,141:145,bus,,,,,,,34.0,13.0,,,,,,
42,2019-11-13,99:101,141:145,private_transport,,,,,,15.0,19.0,12.0,11.0,,,,11.0,10.0
42,2019-11-13,99:101,145:125,bus,,,,,,,12.0,13.0,,,,,,12.0
42,2019-11-13,99:101,145:125,private_transport,,,,,,71.0,,,,,,,,
42,2019-11-13,99:101,19:519,private_transport,,,,,,,,,,98.0,,,,
42,2019-11-13,99:101,134:136,bus,,,,,10.0,,,,,,,,,
42,2019-11-13,99:101,134:136,private_transport,,,,,,27.0,,,,,,,,
42,2019-11-13,99:101,102:204,private_transport,,,,,,,,,,,,,,10.0
