ProjectID,Date,Origin,Destination,Modo,0000_0059,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
41,2020-03-05,100:206,108:170,bus,,,,,,,,,,,,,,28.0,,,,
41,2020-03-05,100:206,109:169,bus,,,,,,,,,14.0,,,,,,,,,
41,2020-03-05,100:206,143:143,bus,,,,,,,,,14.0,,,,,,,,,
41,2020-03-05,100:206,154:132,bus,,,,,,,,,,,,,,14.0,,,,
41,2020-03-05,100:206,83:108,bus,,,,,,,,,17.0,,,,,,,,,
41,2020-03-05,100:206,83:108,private_transport,,,,,,,,,11.0,,,,,,,,,
41,2020-03-05,100:206,98:217,bus,,,,,,,,,16.0,,,,,,,,,
41,2020-03-05,101:205,108:170,bus,,,,,20.0,,,,,,,,,12.0,,,,
41,2020-03-05,101:205,108:170,private_transport,,,,,15.0,,,,,,,,,,,,,
41,2020-03-05,101:205,154:132,bus,,,,12.0,,,,,,,,,,,,,,
41,2020-03-05,101:205,83:108,bus,,,,,,,,,13.0,,,,,,,,,
41,2020-03-05,101:205,83:108,private_transport,,,,,,,10.0,,35.0,,,,,,,,,
41,2020-03-05,101:205,106:208,bus,,,,,,,,,,,,15.0,,,,,,
41,2020-03-05,101:205,106:208,private_transport,,,,,,,,,,,,15.0,,,,,,
41,2020-03-05,101:205,110:168,bus,,,,34.0,,,,,28.0,,,,,,,,,
41,2020-03-05,101:205,122:164,bus,,,,,,11.0,,,,14.0,,,,,,,,
41,2020-03-05,101:205,126:160,bus,,,,,11.0,,,,,,,,,,,,,
41,2020-03-05,101:205,127:159,bus,,,,,,11.0,,,,,,,14.0,,,,,
41,2020-03-05,101:205,127:159,private_transport,,,,,,,,,,,,,11.0,,,,,
41,2020-03-05,101:205,129:141,private_transport,,,,,,,32.0,,,,,,,,,,,
41,2020-03-05,101:205,130:140,private_transport,,,,,,,11.0,,,,,,,,,,,
41,2020-03-05,101:205,135:135,bus,,,,,,,,,,,,14.0,,,,,,
41,2020-03-05,101:205,149:121,private_transport,,,,,,,,,,12.0,,,,,,,,
41,2020-03-05,101:205,151:119,bus,,,,15.0,,18.0,,,,,,,,,,,,
41,2020-03-05,101:205,151:119,private_transport,,,,,,11.0,,,,,,,,,,,,
41,2020-03-05,101:205,152:134,bus,,,,,,,,,,,,,19.0,,,,,
41,2020-03-05,101:205,152:134,private_transport,,,,,,,,,,,,,13.0,,,,,
41,2020-03-05,101:205,153:133,bus,,,,,,,,,,,,,13.0,,,,,
41,2020-03-05,101:205,153:133,private_transport,,,,11.0,,,,,,,,,10.0,,,,,
41,2020-03-05,101:205,32:532,private_transport,,,,,,,,,,,,,,11.0,,,,
41,2020-03-05,101:205,87:104,bus,,,,,15.0,,,,,,,,,,,,,
41,2020-03-05,101:205,90:117,private_transport,,,,,13.0,,,,,,,,,,,,,
41,2020-03-05,101:205,91:116,bus,,,,,14.0,,,,,,,,,,,,,
41,2020-03-05,101:205,94:113,bus,,,,,,10.0,,,,,,,,,,,,
41,2020-03-05,101:205,97:102,private_transport,,,,,,12.0,,,,,,,,,,,,
41,2020-03-05,101:205,9:509,private_transport,,,,,,,,,,,,,,31.0,,,,
41,2020-03-05,102:204,110:168,bus,,,,14.0,,,,,,,,,,,,,,
41,2020-03-05,102:204,110:168,private_transport,,,,12.0,,,,,,,,,,,,,,
41,2020-03-05,107:207,108:170,bus,,,,,,,,,,,,,,17.0,,,,
41,2020-03-05,107:207,143:143,bus,,,,,,,,,10.0,,,,,,,,,
41,2020-03-05,107:207,154:132,bus,,,,,,,,,,,,,,12.0,,,,
41,2020-03-05,107:207,83:108,bus,,,,,,,,,13.0,,,,,,,,,
41,2020-03-05,107:207,98:217,bus,,,,,,,,,11.0,,,,,,,,,
41,2020-03-05,107:207,151:119,bus,,,,,,,,,,,,,,17.0,,,,
41,2020-03-05,107:207,128:142,bus,,,,,,,,,15.0,,,,,,,,,
41,2020-03-05,108:170,108:170,bus,,,,,,,,,22.0,,,,,16.0,,,,
41,2020-03-05,108:170,108:170,private_transport,,,,,,,,,18.0,,,,,15.0,,,,
41,2020-03-05,108:170,154:132,bus,,,,,18.0,,,,12.0,,25.0,,,,,,,
41,2020-03-05,108:170,154:132,private_transport,,,,,,,,,,,30.0,,,,,,,
41,2020-03-05,108:170,127:159,bus,,,,,10.0,,,,,,,,,,,,,
41,2020-03-05,108:170,127:159,private_transport,,,,,,,,,,,10.0,,,,,,,
41,2020-03-05,108:170,129:141,bus,,,,,,,,,,,,,,,,,,28.0
41,2020-03-05,108:170,129:141,private_transport,,,,,,,31.0,,,,,,,,,,,21.0
41,2020-03-05,108:170,151:119,bus,,,,,,,,,12.0,,,,,14.0,,,,
41,2020-03-05,108:170,151:119,private_transport,,,,,,,,,10.0,,,,,,,,,
41,2020-03-05,108:170,152:134,bus,,,,,27.0,,,,10.0,,,,,10.0,,,,
41,2020-03-05,108:170,152:134,private_transport,,,,,11.0,,,,,,16.0,,,,,,,
41,2020-03-05,108:170,153:133,bus,,,,,10.0,,,,,,13.0,,,,,,,
41,2020-03-05,108:170,94:113,private_transport,,,,,,,,,,,10.0,,,,,,,
41,2020-03-05,108:170,101:205,bus,,,,,,,,,,,,,,,,,,18.0
41,2020-03-05,108:170,89:118,private_transport,,,,,,,10.0,,,,,,,,,,,
41,2020-03-05,109:169,109:169,bus,,,,10.0,,,,,,,,,,,,10.0,,
41,2020-03-05,109:169,109:169,private_transport,16.0,,,,,,,,,,,,,,,,,
41,2020-03-05,109:169,83:108,bus,,,,10.0,,,,,,14.0,,,,,,10.0,,
41,2020-03-05,109:169,83:108,private_transport,,,,,,,,,,,,,,13.0,,,,
41,2020-03-05,109:169,122:164,bus,,,,,,,11.0,,,,,,,,,,,
41,2020-03-05,109:169,122:164,private_transport,,,,,,,10.0,,,,,,,,,,,
41,2020-03-05,109:169,126:160,bus,,,,,15.0,,,,,,,,,,,,,
41,2020-03-05,109:169,127:159,bus,,,,,14.0,,10.0,,,,,,,,,,,
41,2020-03-05,109:169,130:140,private_transport,,,,,,,,,,,,,,16.0,,,,
41,2020-03-05,109:169,152:134,bus,,,,,10.0,,,,,,,,,,,,,
41,2020-03-05,111:167,129:141,bus,,,,,11.0,,,,,,,,,,,,,
41,2020-03-05,111:167,87:104,bus,,,,,,,,,,,,,,,14.0,,,
41,2020-03-05,111:167,89:118,private_transport,,,,,10.0,,,,,,,,,,,,,
41,2020-03-05,115:155,129:141,bus,,,,,,,,,,,10.0,,,,,,,
41,2020-03-05,116:154,154:132,bus,,,,,18.0,,,,,,,,,,,,,
41,2020-03-05,116:154,83:108,bus,,,,,,,,,,,,,,,,,23.0,
41,2020-03-05,116:154,83:108,private_transport,,,,,,,,,,,,,,,,,13.0,
41,2020-03-05,116:154,126:160,bus,,,,,,,,,,16.0,,,,,,,,
41,2020-03-05,116:154,126:160,private_transport,,,,,,,,,,14.0,,,,,,,,
41,2020-03-05,116:154,129:141,bus,,,,,,,,,,,13.0,,,,,,,
41,2020-03-05,116:154,89:118,private_transport,,,,,12.0,,,,,,,,,,,,,
41,2020-03-05,116:154,139:147,bus,,,,10.0,,,,,,,,,,,,,,
41,2020-03-05,116:154,141:145,private_transport,,,,11.0,,,,,,,,,,,,,,
41,2020-03-05,117:153,83:108,bus,,,,,,,,,,,,,,,,,10.0,
41,2020-03-05,117:153,129:141,private_transport,,,,,,,,,,,10.0,,,,,,,
41,2020-03-05,117:153,89:118,private_transport,,,,,10.0,,,,,,,,,,,,,
41,2020-03-05,117:153,141:145,bus,,,,11.0,,,,,,,,,,,,,,
41,2020-03-05,118:152,109:169,bus,,,,,,,,,,,,,,,,,14.0,
41,2020-03-05,118:152,154:132,bus,,,,,24.0,,,,,,,,,,,,,
41,2020-03-05,118:152,83:108,bus,,,,,,,,,,,,,,,,,26.0,
