ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
42,2019-11-13,101:205,121:165,bus,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-13,101:205,126:160,bus,,,,,,,,12.0,,,,,,,,,,,,
42,2019-11-13,101:205,126:160,private_transport,,,,,,,,10.0,,,,,,,,,,,,
42,2019-11-13,101:205,90:117,bus,,,,,,,,11.0,,,,,,,,,,,,
42,2019-11-13,101:205,97:102,bus,,,12.0,,,,,,,,,,,,,,,,,
42,2019-11-13,101:205,97:102,private_transport,,,11.0,,,,,,,,,,,,,,,,,
42,2019-11-13,102:204,126:160,private_transport,,,,,,,,11.0,,,,,,,,,,,,
42,2019-11-13,102:204,87:104,bus,,,,,,,,,11.0,,,,,,,,,,,
42,2019-11-13,102:204,87:104,private_transport,,,,,,,,,11.0,,,,,,,,,,,
42,2019-11-13,103:203,121:165,bus,,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-13,103:203,121:165,private_transport,,,,,,,18.0,,,,,,,,,,,,,
42,2019-11-13,103:203,90:117,private_transport,,,,,40.0,,,,,,,,,,,,,,,
42,2019-11-13,103:203,87:104,bus,,,,,,,,,,,,25.0,,,,,,,,
42,2019-11-13,103:203,87:104,private_transport,,,,,,,,,,,,34.0,,,,,,,,
42,2019-11-13,103:203,103:203,bus,,,,10.0,,10.0,,,,13.0,,,,,,,,,,
42,2019-11-13,103:203,103:203,private_transport,,,,11.0,,,,,,15.0,,,,,,,,,,
42,2019-11-13,103:203,104:202,bus,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-13,103:203,104:202,private_transport,,,,,,,,,,11.0,,,,,,,,,,
42,2019-11-13,103:203,107:207,private_transport,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-13,103:203,137:149,bus,,,,,,,29.0,,,,,,,,,,,,,
42,2019-11-13,103:203,138:148,bus,,,,18.0,,27.0,,,,13.0,,,,,,,,,,
42,2019-11-13,103:203,138:148,private_transport,,,,20.0,,24.0,,,,18.0,,,,,,,,,,
42,2019-11-13,103:203,143:143,bus,,,,,,,,,,,,11.0,,,,,,,,
